Date,portfolio,SP500
2010-03-01,49.67857107048649,1169.4300537109375
2010-04-01,51.4374188555911,1186.68994140625
2010-05-01,45.83456419142507,1089.4100341796875
2010-06-01,40.60948178128391,1030.7099609375
2010-07-01,47.847448266230984,1101.5999755859375
2010-08-01,45.41289552037266,1049.3299560546875
2010-09-01,51.23264650178383,1141.199951171875
2010-10-01,53.85704650083331,1183.260009765625
2010-11-01,53.97084616273315,1180.550048828125
2010-12-01,57.83622936219947,1257.6400146484375
2011-01-01,59.34007575375038,1286.1199951171875
2011-02-01,60.48220546149946,1327.219970703125
2011-03-01,62.838982238957755,1325.8299560546875
2011-04-01,64.75555759719332,1363.6099853515625
2011-05-01,63.58424750044754,1345.199951171875
2011-06-01,62.69402362466349,1320.6400146484375
2011-07-01,62.89252268778807,1292.280029296875
2011-08-01,55.653858652395414,1218.8900146484375
2011-09-01,50.6022129588597,1131.4200439453125
2011-10-01,58.99331017383836,1253.300048828125
2011-11-01,87.2113441108556,1246.9599609375
2011-12-01,88.20634537037782,1257.5999755859375
2012-01-01,95.23861520813662,1312.4100341796875
2012-02-01,103.61710565566202,1365.6800537109375
2012-03-01,100.45329853959865,1408.469970703125
2012-04-01,100.50463699055001,1397.9100341796875
2012-05-01,89.9122552039607,1310.3299560546875
2012-06-01,92.13868241753732,1362.1600341796875
2012-07-01,98.12215835540673,1379.3199462890625
2012-08-01,100.16122957064093,1406.5799560546875
2012-09-01,100.21227162214099,1440.6700439453125
2012-10-01,103.90462052805941,1412.1600341796875
2012-11-01,101.58833159419254,1416.1800537109375
2012-12-01,101.5794378310003,1426.18994140625
2013-01-01,110.45089547109302,1498.1099853515625
2013-02-01,106.07688850018457,1514.6800537109375
2013-03-01,110.61795947528529,1569.18994140625
2013-04-01,111.5837192716005,1597.5699462890625
2013-05-01,114.568062466331,1630.739990234375
2013-06-01,113.0060359916395,1606.280029296875
2013-07-01,118.50708523271524,1685.72998046875
2013-08-01,117.65343859338758,1632.969970703125
2013-09-01,126.01279708615141,1681.550048828125
2013-10-01,129.5303343901727,1756.5400390625
2013-11-01,131.96951454052612,1805.81005859375
2013-12-01,133.79169771339986,1848.3599853515625
2014-01-01,124.00606963638967,1782.5899658203125
2014-02-01,133.50458694664025,1859.449951171875
2014-03-01,130.72052762802443,1872.3399658203125
2014-04-01,126.94803458904029,1883.949951171875
2014-05-01,131.5791151756605,1923.5699462890625
2014-06-01,134.8925743347619,1960.22998046875
2014-07-01,128.53585947242055,1930.6700439453125
2014-08-01,132.92525103929609,2003.3699951171875
2014-09-01,121.13127697955929,1972.2900390625
2014-10-01,120.20228791322826,2018.050048828125
2014-11-01,111.4243061299024,2067.56005859375
2014-12-01,105.25195988864768,2058.89990234375
2015-01-01,98.77388791467612,1994.989990234375
2015-02-01,104.04958916802539,2104.5
