Date,portfolio,SP500
2011-06-01,61.13134752748641,1320.6400146484375
2011-07-01,61.603761182801996,1292.280029296875
2011-08-01,44.45987513342993,1218.8900146484375
2011-09-01,50.03497366474603,1131.4200439453125
2011-10-01,57.14476171384709,1253.300048828125
2011-11-01,55.049057091679245,1246.9599609375
2011-12-01,45.27804252963641,1257.5999755859375
2012-01-01,59.47349049875762,1312.4100341796875
2012-02-01,63.033910278928175,1365.6800537109375
2012-03-01,65.01946492233577,1408.469970703125
2012-04-01,63.41642566044029,1397.9100341796875
2012-05-01,57.73008654899094,1310.3299560546875
2012-06-01,59.609762852450956,1362.1600341796875
2012-07-01,60.754032739981724,1379.3199462890625
2012-08-01,62.66308234061754,1406.5799560546875
2012-09-01,53.695080782223656,1440.6700439453125
2012-10-01,63.809731237052674,1412.1600341796875
2012-11-01,64.59367354195689,1416.1800537109375
2012-12-01,65.80788108467073,1426.18994140625
2013-01-01,70.17113518455446,1498.1099853515625
2013-02-01,70.06675821230232,1514.6800537109375
2013-03-01,71.11563955368403,1569.18994140625
2013-04-01,71.61775578038706,1597.5699462890625
2013-05-01,74.41153554621653,1630.739990234375
2013-06-01,72.85650987813713,1606.280029296875
2013-07-01,77.1663024806353,1685.72998046875
2013-08-01,75.34164124271987,1632.969970703125
2013-09-01,79.49839958634672,1681.550048828125
2013-10-01,72.08307205162693,1756.5400390625
2013-11-01,85.49796608091019,1805.81005859375
2013-12-01,87.66034533432708,1848.3599853515625
2014-01-01,75.56059776384562,1782.5899658203125
2014-02-01,90.47026951371618,1859.449951171875
2014-03-01,88.09429057991773,1872.3399658203125
2014-04-01,86.59536667271412,1883.949951171875
2014-05-01,90.2960988990526,1923.5699462890625
2014-06-01,93.30041429335921,1960.22998046875
2014-07-01,81.28261885313741,1930.6700439453125
2014-08-01,84.24010694295778,2003.3699951171875
2014-09-01,82.26459293089773,1972.2900390625
2014-10-01,93.0988410103518,2018.050048828125
2014-11-01,85.6462553780291,2067.56005859375
2014-12-01,91.19530839867417,2058.89990234375
2015-01-01,89.45086782412139,1994.989990234375
2015-02-01,89.429466661346,2104.5
2015-03-01,95.46946867140309,2067.889892578125
2015-04-01,88.73674774783362,2085.510009765625
2015-05-01,97.49469971286696,2107.389892578125
2015-06-01,88.78166989838924,2063.110107421875
2015-07-01,99.96757819864459,2103.840087890625
2015-08-01,88.59611134461008,1972.1800537109375
2015-09-01,85.04389742981985,1920.030029296875
2015-10-01,93.36231780985585,2079.360107421875
2015-11-01,100.84924972067381,2080.409912109375
2015-12-01,97.5471364850799,2043.93994140625
2016-01-01,85.82375816506254,1940.239990234375
2016-02-01,86.12520241982843,1932.22998046875
2016-03-01,91.13595365422194,2059.739990234375
2016-04-01,90.57613883104699,2065.300048828125
2016-05-01,92.09801314615348,2096.949951171875
