Date,portfolio,SP500
2012-03-01,51.017713088197866,1408.469970703125
2012-04-01,51.16526792112447,1397.9100341796875
2012-05-01,47.46492310385608,1310.3299560546875
2012-06-01,48.42300137328226,1362.1600341796875
2012-07-01,49.06439504766335,1379.3199462890625
2012-08-01,50.70946497449051,1406.5799560546875
2012-09-01,50.78084225031122,1440.6700439453125
2012-10-01,52.05506052196479,1412.1600341796875
2012-11-01,52.77933370955937,1416.1800537109375
2012-12-01,53.45067743484218,1426.18994140625
2013-01-01,57.46432197283784,1498.1099853515625
2013-02-01,57.927678044346116,1514.6800537109375
2013-03-01,62.06705610642777,1569.18994140625
2013-04-01,60.510197145906055,1597.5699462890625
2013-05-01,62.8141631618726,1630.739990234375
2013-06-01,61.46397598258711,1606.280029296875
2013-07-01,65.46375112170456,1685.72998046875
2013-08-01,64.0218898816576,1632.969970703125
2013-09-01,66.7975221058212,1681.550048828125
2013-10-01,68.44514797059908,1756.5400390625
2013-11-01,71.61251713790921,1805.81005859375
2013-12-01,73.19560917109078,1848.3599853515625
2014-01-01,69.91367182197772,1782.5899658203125
2014-02-01,74.48289273746616,1859.449951171875
2014-03-01,74.36965685250745,1872.3399658203125
2014-04-01,74.1803106897188,1883.949951171875
2014-05-01,75.80888742807826,1923.5699462890625
2014-06-01,77.62054789894043,1960.22998046875
2014-07-01,75.29742477033984,1930.6700439453125
2014-08-01,78.7975407696027,2003.3699951171875
2014-09-01,76.7116474178747,1972.2900390625
2014-10-01,80.32412459126118,2018.050048828125
2014-11-01,82.02372696813461,2067.56005859375
2014-12-01,83.24190633681295,2058.89990234375
2015-01-01,82.27320734668376,1994.989990234375
2015-02-01,86.28010236158045,2104.5
2015-03-01,87.02194556188698,2067.889892578125
2015-04-01,85.79419760429354,2085.510009765625
2015-05-01,88.78222516641776,2107.389892578125
2015-06-01,86.6203376215237,2063.110107421875
2015-07-01,88.64787504296064,2103.840087890625
2015-08-01,84.36072883741,1972.1800537109375
2015-09-01,78.82076496997323,1920.030029296875
2015-10-01,88.3349438665688,2079.360107421875
2015-11-01,86.86320366396627,2080.409912109375
2015-12-01,83.96589138656984,2043.93994140625
2016-01-01,78.03871139985151,1940.239990234375
2016-02-01,78.68241315425534,1932.22998046875
2016-03-01,84.25359818427344,2059.739990234375
2016-04-01,85.67849033929464,2065.300048828125
2016-05-01,87.3909076709153,2096.949951171875
2016-06-01,86.01618721025774,2098.860107421875
2016-07-01,90.82821661835666,2173.60009765625
2016-08-01,90.86312119703382,2170.949951171875
2016-09-01,91.04141983143259,2168.27001953125
2016-10-01,88.54261302132545,2126.14990234375
2016-11-01,93.41311717455616,2198.81005859375
2016-12-01,95.29083431382719,2238.830078125
2017-01-01,98.47657741556966,2278.8701171875
2017-02-01,101.33023473107153,2363.639892578125
