Date,portfolio,SP500
2013-03-01,76.7031065143729,1569.18994140625
2013-04-01,71.42659918598088,1597.5699462890625
2013-05-01,74.01318163454981,1630.739990234375
2013-06-01,72.40766699393305,1606.280029296875
2013-07-01,76.75958222987867,1685.72998046875
2013-08-01,74.75994962913575,1632.969970703125
2013-09-01,78.51774529481189,1681.550048828125
2013-10-01,73.95158265037153,1756.5400390625
2013-11-01,84.48341157822324,1805.81005859375
2013-12-01,86.33008992527758,1848.3599853515625
2014-01-01,77.15065351205115,1782.5899658203125
2014-02-01,88.94588456456025,1859.449951171875
2014-03-01,87.70346444724807,1872.3399658203125
2014-04-01,86.7297744510805,1883.949951171875
2014-05-01,89.80565271135964,1923.5699462890625
2014-06-01,92.21019742244779,1960.22998046875
2014-07-01,83.38213588272473,1930.6700439453125
2014-08-01,87.14619287280598,2003.3699951171875
2014-09-01,85.05267784798711,1972.2900390625
2014-10-01,94.08284658568647,2018.050048828125
2014-11-01,90.51638341508655,2067.56005859375
2014-12-01,95.0826247262933,2058.89990234375
2015-01-01,92.71037392450083,1994.989990234375
2015-02-01,95.03569052452015,2104.5
2015-03-01,99.31295803782083,2067.889892578125
2015-04-01,94.7214536464758,2085.510009765625
2015-05-01,101.72150241754161,2107.389892578125
2015-06-01,94.41626948334448,2063.110107421875
2015-07-01,102.17907589049001,2103.840087890625
2015-08-01,93.64183104799011,1972.1800537109375
2015-09-01,89.39105950412991,1920.030029296875
2015-10-01,113.48699891799805,2079.360107421875
2015-11-01,102.98831659799207,2080.409912109375
2015-12-01,99.06258740984478,2043.93994140625
2016-01-01,88.91849688989427,1940.239990234375
2016-02-01,89.78849632183304,1932.22998046875
2016-03-01,95.42365509277045,2059.739990234375
2016-04-01,96.60105581506832,2065.300048828125
2016-05-01,98.25027071059337,2096.949951171875
2016-06-01,97.54088859353281,2098.860107421875
2016-07-01,101.82455577470348,2173.60009765625
2016-08-01,103.26978637966639,2170.949951171875
2016-09-01,103.71219836125931,2168.27001953125
2016-10-01,101.648699819783,2126.14990234375
2016-11-01,105.8649254775649,2198.81005859375
2016-12-01,107.45525156572384,2238.830078125
2017-01-01,117.33863853311492,2278.8701171875
2017-02-01,114.96710388124275,2363.639892578125
2017-03-01,115.94190097513166,2362.719970703125
2017-04-01,117.87541530507762,2384.199951171875
2017-05-01,125.66930112893118,2411.800048828125
2017-06-01,120.69559437998822,2423.409912109375
2017-07-01,124.45397346957589,2470.300048828125
2017-08-01,124.03755364823722,2471.64990234375
2017-09-01,126.2107185242375,2519.360107421875
2017-10-01,130.48975091332906,2575.260009765625
2017-11-01,133.45510843290748,2584.840087890625
2017-12-01,134.24457073969194,2673.610107421875
2018-01-01,141.72971956571055,2823.81005859375
2018-02-01,137.49338657150392,2713.830078125
