Date,portfolio,SP500
2014-03-01,119.33509428599551,1872.3399658203125
2014-04-01,119.24114239031437,1883.949951171875
2014-05-01,122.897157516506,1923.5699462890625
2014-06-01,125.65801108442324,1960.22998046875
2014-07-01,118.11848983100447,1930.6700439453125
2014-08-01,122.78160973897931,2003.3699951171875
2014-09-01,119.99814899580981,1972.2900390625
2014-10-01,128.839916898853,2018.050048828125
2014-11-01,127.05296358550402,2067.56005859375
2014-12-01,130.2918556625653,2058.89990234375
2015-01-01,127.21031536929003,1994.989990234375
2015-02-01,131.3831689200619,2104.5
2015-03-01,133.62104739116603,2067.889892578125
2015-04-01,130.88429232671263,2085.510009765625
2015-05-01,137.3469491468666,2107.389892578125
2015-06-01,130.02392082270924,2063.110107421875
2015-07-01,137.6756370904955,2103.840087890625
2015-08-01,126.68536492135065,1972.1800537109375
2015-09-01,122.05992944021736,1920.030029296875
2015-10-01,138.8282252375043,2079.360107421875
2015-11-01,137.25662439942445,2080.409912109375
2015-12-01,132.89372328462494,2043.93994140625
2016-01-01,122.73599157267168,1940.239990234375
2016-02-01,123.17526287252215,1932.22998046875
2016-03-01,130.69906375244327,2059.739990234375
2016-04-01,131.91567136543964,2065.300048828125
2016-05-01,134.02759266549856,2096.949951171875
2016-06-01,133.50714326971624,2098.860107421875
2016-07-01,139.28318295667222,2173.60009765625
2016-08-01,139.8080429252208,2170.949951171875
2016-09-01,139.86183364255817,2168.27001953125
2016-10-01,137.5522402812882,2126.14990234375
2016-11-01,142.87936578254732,2198.81005859375
2016-12-01,144.7650382438553,2238.830078125
2017-01-01,154.07791794460329,2278.8701171875
2017-02-01,154.1508499101896,2363.639892578125
2017-03-01,154.46585104268468,2362.719970703125
2017-04-01,156.66231017879352,2384.199951171875
2017-05-01,163.64171804083804,2411.800048828125
2017-06-01,159.2826586530378,2423.409912109375
2017-07-01,163.5251774651141,2470.300048828125
2017-08-01,163.54058663835696,2471.64990234375
2017-09-01,166.1388489856427,2519.360107421875
2017-10-01,170.98288800397546,2575.260009765625
2017-11-01,175.3622314933894,2584.840087890625
2017-12-01,176.78094708193922,2673.610107421875
2018-01-01,186.49333788556294,2823.81005859375
2018-02-01,179.59017034331367,2713.830078125
2018-03-01,192.53920256802598,2640.8701171875
2018-04-01,190.74585398984146,2648.050048828125
2018-05-01,187.78661736425028,2705.27001953125
2018-06-01,181.7818666249943,2718.3701171875
2018-07-01,187.80480442536398,2816.2900390625
2018-08-01,193.35131936583593,2901.52001953125
2018-09-01,193.4232679284198,2913.97998046875
2018-10-01,179.90548656061472,2711.739990234375
2018-11-01,183.68950086124752,2760.169921875
2018-12-01,166.7353992302947,2506.85009765625
2019-01-01,181.3575967190732,2704.10009765625
2019-02-01,186.67456104380042,2784.489990234375
