Date,portfolio,SP500
2013-12-01,75.47234638451779,1848.3599853515625
2014-01-01,71.63463452605457,1782.5899658203125
2014-02-01,78.01566221599313,1859.449951171875
2014-03-01,76.12995102682578,1872.3399658203125
2014-04-01,75.08878147805405,1883.949951171875
2014-05-01,78.06904821301012,1923.5699462890625
2014-06-01,80.22613661758675,1960.22998046875
2014-07-01,76.86509537499961,1930.6700439453125
2014-08-01,80.12043145048801,2003.3699951171875
2014-09-01,77.76764160506102,1972.2900390625
2014-10-01,81.53297527599617,2018.050048828125
2014-11-01,81.62918271506275,2067.56005859375
2014-12-01,82.44242375088523,2058.89990234375
2015-01-01,81.36768494406157,1994.989990234375
2015-02-01,85.78303519425921,2104.5
2015-03-01,86.56605222849628,2067.889892578125
2015-04-01,86.12902689780779,2085.510009765625
2015-05-01,89.23734577823163,2107.389892578125
2015-06-01,86.70933352724595,2063.110107421875
2015-07-01,91.17141564272328,2103.840087890625
2015-08-01,85.73436453157223,1972.1800537109375
2015-09-01,82.49990558712767,1920.030029296875
2015-10-01,89.96581432464097,2079.360107421875
2015-11-01,93.33602373777987,2080.409912109375
2015-12-01,90.31895226150762,2043.93994140625
2016-01-01,82.59495728434831,1940.239990234375
2016-02-01,82.71196832065165,1932.22998046875
2016-03-01,88.25409822458167,2059.739990234375
2016-04-01,89.20555449226214,2065.300048828125
2016-05-01,91.04282954735994,2096.949951171875
2016-06-01,90.06988554194572,2098.860107421875
2016-07-01,94.99721792194171,2173.60009765625
2016-08-01,95.97353071905766,2170.949951171875
2016-09-01,97.84677138908046,2168.27001953125
2016-10-01,95.65768213518365,2126.14990234375
2016-11-01,98.61440976336365,2198.81005859375
2016-12-01,99.996404876483,2238.830078125
2017-01-01,104.80019107169,2278.8701171875
2017-02-01,106.91153580155363,2363.639892578125
2017-03-01,108.01376924355304,2362.719970703125
2017-04-01,110.19266074853982,2384.199951171875
2017-05-01,114.37211710581335,2411.800048828125
2017-06-01,112.94394347078475,2423.409912109375
2017-07-01,116.26012192137455,2470.300048828125
2017-08-01,116.19553676017937,2471.64990234375
2017-09-01,118.37044933835824,2519.360107421875
2017-10-01,123.77204944691834,2575.260009765625
2017-11-01,126.79696766800716,2584.840087890625
2017-12-01,127.95489563799595,2673.610107421875
2018-01-01,138.16846486308825,2823.81005859375
2018-02-01,135.14696695086224,2713.830078125
2018-03-01,135.61089084077213,2640.8701171875
2018-04-01,135.5682710128825,2648.050048828125
2018-05-01,142.6929258042394,2705.27001953125
2018-06-01,141.87440664434732,2718.3701171875
2018-07-01,145.4137212394833,2816.2900390625
2018-08-01,152.77071291111812,2901.52001953125
2018-09-01,152.61006402595052,2913.97998046875
2018-10-01,137.24439222919364,2711.739990234375
2018-11-01,139.69526890715963,2760.169921875
