Date,portfolio,SP500
2009-09-01,31.298593506673736,1057.0799560546875
2009-10-01,32.231944879437066,1036.18994140625
2009-11-01,33.995521606206836,1095.6300048828125
2009-12-01,34.34974646503386,1115.0999755859375
2010-01-01,33.36524159655047,1073.8699951171875
2010-02-01,36.8976310687708,1104.489990234375
2010-03-01,37.26657527110722,1169.4300537109375
2010-04-01,38.6936479823764,1186.68994140625
2010-05-01,37.95283703941985,1089.4100341796875
2010-06-01,32.908741876575654,1030.7099609375
2010-07-01,36.0214632756216,1101.5999755859375
2010-08-01,35.058485224871525,1049.3299560546875
2010-09-01,38.914694979352035,1141.199951171875
2010-10-01,40.46801508053816,1183.260009765625
2010-11-01,40.92333518087137,1180.550048828125
2010-12-01,44.09235644860786,1257.6400146484375
2011-01-01,44.82095366288412,1286.1199951171875
2011-02-01,47.59668787870761,1327.219970703125
2011-03-01,47.8056284399909,1325.8299560546875
2011-04-01,49.222326299836325,1363.6099853515625
2011-05-01,49.35455240250742,1345.199951171875
2011-06-01,47.07041707942143,1320.6400146484375
2011-07-01,47.32401265085774,1292.280029296875
2011-08-01,43.62418898839702,1218.8900146484375
2011-09-01,39.74268470293196,1131.4200439453125
2011-10-01,44.86119372078835,1253.300048828125
2011-11-01,43.90427177300446,1246.9599609375
2011-12-01,42.9272185765323,1257.5999755859375
2012-01-01,46.97317068972481,1312.4100341796875
2012-02-01,50.8500135460266,1365.6800537109375
2012-03-01,52.72778482282311,1408.469970703125
2012-04-01,52.89866513790673,1397.9100341796875
2012-05-01,49.142060116253546,1310.3299560546875
2012-06-01,50.82766672975224,1362.1600341796875
2012-07-01,51.24182686173999,1379.3199462890625
2012-08-01,52.42557406087599,1406.5799560546875
2012-09-01,52.707359053823104,1440.6700439453125
2012-10-01,53.9141560864733,1412.1600341796875
2012-11-01,54.750452314657856,1416.1800537109375
2012-12-01,54.80085549950833,1426.18994140625
2013-01-01,57.92476712998317,1498.1099853515625
2013-02-01,58.20705116020179,1514.6800537109375
2013-03-01,60.817861118317786,1569.18994140625
2013-04-01,60.656056657690485,1597.5699462890625
2013-05-01,63.26098391751799,1630.739990234375
2013-06-01,62.73861911071844,1606.280029296875
2013-07-01,66.87885578759652,1685.72998046875
2013-08-01,66.98590749591833,1632.969970703125
2013-09-01,70.43551061141288,1681.550048828125
2013-10-01,72.76036103170264,1756.5400390625
2013-11-01,77.10701054653856,1805.81005859375
2013-12-01,78.25074174917285,1848.3599853515625
2014-01-01,75.41276731122267,1782.5899658203125
2014-02-01,81.51849030247145,1859.449951171875
2014-03-01,79.13051915995379,1872.3399658203125
2014-04-01,78.92104269448723,1883.949951171875
2014-05-01,81.94098733752075,1923.5699462890625
2014-06-01,83.99095130456278,1960.22998046875
2014-07-01,81.67505351849555,1930.6700439453125
2014-08-01,85.36822421701413,2003.3699951171875
