Date,portfolio,SP500
2009-03-01,21.22948926219489,797.8699951171875
2009-04-01,24.46083471094803,872.8099975585938
2009-05-01,26.352205578742577,919.1400146484375
2009-06-01,25.964860891412552,919.3200073242188
2009-07-01,28.59176457178352,987.47998046875
2009-08-01,29.50464208423683,1020.6199951171875
2009-09-01,31.72625339717764,1057.0799560546875
2009-10-01,30.738641890907587,1036.18994140625
2009-11-01,32.65583162738041,1095.6300048828125
2009-12-01,33.916860732017426,1115.0999755859375
2010-01-01,32.12186342497947,1073.8699951171875
2010-02-01,33.128516143000255,1104.489990234375
2010-03-01,35.37361400067306,1169.4300537109375
2010-04-01,37.33062378412899,1186.68994140625
2010-05-01,34.078971781616204,1089.4100341796875
2010-06-01,32.434231259812364,1030.7099609375
2010-07-01,35.20912506487126,1101.5999755859375
2010-08-01,33.68698383093697,1049.3299560546875
2010-09-01,37.92015853225775,1141.199951171875
2010-10-01,39.8231796823555,1183.260009765625
2010-11-01,39.681934464133256,1180.550048828125
2010-12-01,42.76961643178227,1257.6400146484375
2011-01-01,43.74035486371807,1286.1199951171875
2011-02-01,45.00904104696315,1327.219970703125
2011-03-01,46.22650879208779,1325.8299560546875
2011-04-01,47.83544697672765,1363.6099853515625
2011-05-01,46.501250205804965,1345.199951171875
2011-06-01,45.52810300117827,1320.6400146484375
2011-07-01,46.221016392016615,1292.280029296875
2011-08-01,42.20615078950252,1218.8900146484375
2011-09-01,36.585310509259585,1131.4200439453125
2011-10-01,42.607873515310274,1253.300048828125
2011-11-01,41.961552914218764,1246.9599609375
2011-12-01,41.83740374821719,1257.5999755859375
2012-01-01,44.665022339489944,1312.4100341796875
2012-02-01,46.99176498610198,1365.6800537109375
2012-03-01,47.61365130575844,1408.469970703125
2012-04-01,46.6368689473241,1397.9100341796875
2012-05-01,42.81664615845931,1310.3299560546875
2012-06-01,44.09269491293226,1362.1600341796875
2012-07-01,45.00871426546419,1379.3199462890625
2012-08-01,46.3604601808871,1406.5799560546875
2012-09-01,48.12708833562984,1440.6700439453125
2012-10-01,48.9721906353885,1412.1600341796875
2012-11-01,49.08952240572677,1416.1800537109375
2012-12-01,50.84724961113413,1426.18994140625
2013-01-01,53.538499852497964,1498.1099853515625
2013-02-01,53.57978314475967,1514.6800537109375
2013-03-01,54.70045894323008,1569.18994140625
2013-04-01,55.072989690619565,1597.5699462890625
2013-05-01,57.16690156267816,1630.739990234375
2013-06-01,56.1828753368834,1606.280029296875
2013-07-01,59.81386456943365,1685.72998046875
2013-08-01,59.10632797256271,1632.969970703125
2013-09-01,62.37110075432504,1681.550048828125
2013-10-01,65.51397314124108,1756.5400390625
2013-11-01,67.07803569311923,1805.81005859375
2013-12-01,68.46468677738541,1848.3599853515625
2014-01-01,66.82806069603248,1782.5899658203125
2014-02-01,70.70268382657449,1859.449951171875
