Date,portfolio,SP500
2010-06-01,38.931655801401384,1030.7099609375
2010-07-01,46.121832658200454,1101.5999755859375
2010-08-01,44.21601237587524,1049.3299560546875
2010-09-01,48.37469104959916,1141.199951171875
2010-10-01,50.49915324115884,1183.260009765625
2010-11-01,50.164936786913486,1180.550048828125
2010-12-01,53.31947585009806,1257.6400146484375
2011-01-01,55.2010636242199,1286.1199951171875
2011-02-01,51.7131611473338,1327.219970703125
2011-03-01,57.7906867375517,1325.8299560546875
2011-04-01,59.261294076800645,1363.6099853515625
2011-05-01,57.848631934689784,1345.199951171875
2011-06-01,57.1335456677917,1320.6400146484375
2011-07-01,57.68827133577139,1292.280029296875
2011-08-01,48.645368012805065,1218.8900146484375
2011-09-01,48.18070826400756,1131.4200439453125
2011-10-01,54.52744707941646,1253.300048828125
2011-11-01,53.27340477224112,1246.9599609375
2011-12-01,49.31659219408703,1257.5999755859375
2012-01-01,56.47292378866965,1312.4100341796875
2012-02-01,59.38179041309603,1365.6800537109375
2012-03-01,60.296760620418404,1408.469970703125
2012-04-01,59.50431474513827,1397.9100341796875
2012-05-01,55.21943355214468,1310.3299560546875
2012-06-01,56.72697148905826,1362.1600341796875
2012-07-01,58.10629034241266,1379.3199462890625
2012-08-01,59.52193135368143,1406.5799560546875
2012-09-01,56.77224269615391,1440.6700439453125
2012-10-01,61.34837013984145,1412.1600341796875
2012-11-01,61.35787448461659,1416.1800537109375
2012-12-01,62.29463287997805,1426.18994140625
2013-01-01,66.1981906848421,1498.1099853515625
2013-02-01,66.42348020028061,1514.6800537109375
2013-03-01,67.93722303615525,1569.18994140625
2013-04-01,68.83090263265845,1597.5699462890625
2013-05-01,70.99887791343602,1630.739990234375
2013-06-01,69.73587406261214,1606.280029296875
2013-07-01,74.0736412703014,1685.72998046875
2013-08-01,72.47881785986681,1632.969970703125
2013-09-01,75.92740162256199,1681.550048828125
2013-10-01,74.99876875839831,1756.5400390625
2013-11-01,81.4850965635923,1805.81005859375
2013-12-01,83.44159356950651,1848.3599853515625
2014-01-01,77.32385333902056,1782.5899658203125
2014-02-01,85.88385790623747,1859.449951171875
2014-03-01,84.123715395696,1872.3399658203125
2014-04-01,83.07041669050255,1883.949951171875
2014-05-01,85.7753180042632,1923.5699462890625
2014-06-01,89.00231696925295,1960.22998046875
2014-07-01,83.51132203653899,1930.6700439453125
2014-08-01,86.38755459669875,2003.3699951171875
2014-09-01,84.35710740216999,1972.2900390625
2014-10-01,90.37552019055093,2018.050048828125
2014-11-01,87.33054303477189,2067.56005859375
2014-12-01,88.72256579297093,2058.89990234375
2015-01-01,87.05659211544722,1994.989990234375
2015-02-01,88.73431326321057,2104.5
2015-03-01,90.84040195712947,2067.889892578125
2015-04-01,88.43850064665624,2085.510009765625
2015-05-01,92.11680407933977,2107.389892578125
