Date,portfolio,SP500
2012-09-01,83.81084103370863,1440.6700439453125
2012-10-01,80.58599030782153,1412.1600341796875
2012-11-01,83.61577514858885,1416.1800537109375
2012-12-01,84.05877048638075,1426.18994140625
2013-01-01,89.8398755381096,1498.1099853515625
2013-02-01,91.62453692143478,1514.6800537109375
2013-03-01,93.86240913434325,1569.18994140625
2013-04-01,94.40785568982169,1597.5699462890625
2013-05-01,98.93899341630377,1630.739990234375
2013-06-01,98.88322392797457,1606.280029296875
2013-07-01,104.3622068160854,1685.72998046875
2013-08-01,101.84773670153658,1632.969970703125
2013-09-01,107.33841576193372,1681.550048828125
2013-10-01,116.42518380392795,1756.5400390625
2013-11-01,122.32994071499522,1805.81005859375
2013-12-01,126.26162177937846,1848.3599853515625
2014-01-01,124.71689260554692,1782.5899658203125
2014-02-01,132.13747223777554,1859.449951171875
2014-03-01,126.06272916046782,1872.3399658203125
2014-04-01,122.97101228871256,1883.949951171875
2014-05-01,128.53734294654745,1923.5699462890625
2014-06-01,131.1986681874326,1960.22998046875
2014-07-01,129.14591291417042,1930.6700439453125
2014-08-01,133.69797216454543,2003.3699951171875
2014-09-01,131.36106400227578,1972.2900390625
2014-10-01,132.33075705818948,2018.050048828125
2014-11-01,134.19337970765935,2067.56005859375
2014-12-01,132.06259746566334,2058.89990234375
2015-01-01,131.10433868177023,1994.989990234375
2015-02-01,140.23571488083778,2104.5
2015-03-01,138.96143415294037,2067.889892578125
2015-04-01,140.6456109460922,2085.510009765625
2015-05-01,142.04173517516253,2107.389892578125
2015-06-01,140.34995070581266,2063.110107421875
2015-07-01,154.75140389109842,2103.840087890625
2015-08-01,148.80115671613237,1972.1800537109375
2015-09-01,144.74639933490147,1920.030029296875
2015-10-01,171.4633495190695,2079.360107421875
2015-11-01,167.98991370441715,2080.409912109375
2015-12-01,165.0621003109259,2043.93994140625
2016-01-01,153.95029572026965,1940.239990234375
2016-02-01,152.17992192231458,1932.22998046875
2016-03-01,161.8437134594033,2059.739990234375
2016-04-01,162.84565233808485,2065.300048828125
2016-05-01,169.0068175170355,2096.949951171875
2016-06-01,164.8198299503362,2098.860107421875
2016-07-01,177.0277577536969,2173.60009765625
2016-08-01,178.7033278740156,2170.949951171875
2016-09-01,183.53107823959317,2168.27001953125
2016-10-01,180.51583759746262,2126.14990234375
2016-11-01,180.45632614088063,2198.81005859375
2016-12-01,183.6821609720538,2238.830078125
2017-01-01,191.65764547123604,2278.8701171875
2017-02-01,198.18007782821124,2363.639892578125
2017-03-01,201.49492717798444,2362.719970703125
2017-04-01,210.18261431808463,2384.199951171875
2017-05-01,219.0169324913618,2411.800048828125
2017-06-01,214.67984847138757,2423.409912109375
2017-07-01,221.0495481617479,2470.300048828125
2017-08-01,219.6005986445856,2471.64990234375
