,return,std,skew,kurt,alpha,beta,RSQ,p_value,std_err
AAL,0.03585506462091585,0.16347815200396032,0.015345885718728186,0.9650310164019427,0.00927133386589446,0.043636940354473935,0.034998863002758215,0.15595659219609476,0.030349658508998976
AAN,0.010445632580118193,0.09295081490217501,0.07202632772784438,3.013492830346589,0.008469323582742338,0.22656508174769233,0.305012943791987,5.765485171757822e-06,0.04529859922373273
AAPL,0.02370706147531995,0.07040727126396967,-0.2575206746510111,0.04677667156957943,0.004927115178500922,0.24924320586140916,0.21179104615632718,0.00024507991146848797,0.06368729230778127
AAWW,0.0007670147082380817,0.13461381415324772,-0.2758276768790766,0.34111182980459676,0.010729251759903486,0.13909436300740802,0.24111500148316567,7.856921793086752e-05,0.03268496093021865
ABM,0.006129820065171877,0.061515188062107505,-0.06576065522160666,-0.9327406259745739,0.008546104941545266,0.3735565181803918,0.3631643940111714,4.4129884085686445e-07,0.0655210620638216
ABT,0.014242617431781707,0.04298772073373325,-0.2709664406988191,-0.369796583799578,0.004573573655684383,0.4396920409098842,0.24570384834366604,6.554655427380513e-05,0.10204133765581617
ACHC,0.039843890920159546,0.10129781636379209,-0.23514857957541196,0.1913514704249195,0.008671571497157568,0.05432119291117012,0.020824025010948502,0.27552217274602364,0.04933781440868137
ACN,0.015134922939455925,0.06099088653382732,-0.34085882299386716,0.5161293971473642,0.0038769663915344784,0.4597957200354837,0.5408609831803182,3.272796076005904e-11,0.056112131955131456
ADBE,0.013178937450642667,0.07241381937036255,-0.2800925122949821,0.3100718381813481,0.006245428257951868,0.3483217779432932,0.4375524077992164,1.1746572951240681e-08,0.05230812977995271
ADM,0.010810068889623391,0.06622081655127683,-0.39143976785258056,-0.08053605814187437,0.007947825474042807,0.26716885318766787,0.21527154519268454,0.0002145031828253878,0.0675639115530207
ADTN,0.00013158048691061248,0.1011437897196844,-0.3796018858986609,0.7629836508196766,0.01081499030014166,0.15920964052781755,0.1783376666003832,0.0008632324078650243,0.04526443285659952
AEE,0.012123024860250747,0.04303104835566835,-0.2886520914672747,-0.5017819892433364,0.0069845625526190865,0.3176910609308466,0.12852859378238632,0.005300580226979036,0.10957065559906139
AEGN,0.004294951481602693,0.10733680087149111,-0.5721931574984779,1.0228723456904145,0.009831445130474577,0.23387785775725772,0.4334124885256088,1.4541201095873258e-08,0.03541885093863661
AEP,0.013048338790528975,0.042710176372369665,-0.6042347690132231,0.5631919227426421,0.006460145210688394,0.33535257182706757,0.1410886002062462,0.0033720628567805513,0.10959542737943719
AES,0.0008650506947442698,0.06677418343696698,-0.09605520872166642,-0.6909201506650602,0.010526357375204087,0.35787706875445835,0.3927451468275709,1.0974299962163438e-07,0.0589422251865744
AFG,0.01646775997102929,0.03858951607266059,0.4426165925784176,1.0664987369358458,-0.0013795914728872427,0.7417845946589241,0.5635340944722467,7.58037479535924e-12,0.08646800636489614
AFL,0.010231168247719658,0.0756618098630945,-0.05615500476247284,1.4679531258745184,0.006891313124515688,0.38554991591763454,0.5852488770233434,1.7390003641425993e-12,0.04298992383540256
AGCO,0.009845158324208993,0.09261489148023677,0.13265273439740324,0.4920740823992831,0.007608403728251308,0.32782971564565294,0.6339926028501577,4.746386104384584e-14,0.03299238603273348
AGEN,-0.023306529649505844,0.2143966240166804,0.3602850173972018,3.3791657361425385,0.012137809751066712,0.055858619386140125,0.09863753082042621,0.015417859144710729,0.02236564406021664
AGO,0.005044328273075826,0.12823067898401144,0.02528449161591077,-0.026661319669042616,0.009844068526013076,0.19663086985123912,0.43723326604862034,1.1942069732879706e-08,0.029547577671389557
AHT,0.03127818342018694,0.10926310627582819,-0.25143572618034865,0.4632721310102945,0.0044223699612659815,0.20504928738150038,0.34521489587255105,9.973607384518237e-07,0.03740463906775245
AIG,0.007380704517359367,0.11719774547390956,-0.24983832904258416,1.8178604840620336,0.009489807790685223,0.1823852165212493,0.31422714033970817,3.8884788914495415e-06,0.03568785990581735
AIR,0.00480007936202957,0.11573713759998047,-0.6774240025852972,0.40889362828250997,0.009818511182980539,0.21196066199048136,0.4138871292697916,3.9015954639639215e-08,0.033409310127320443
AIT,0.015926674619271736,0.06939991743279897,0.5601606676921558,0.7407595393513549,0.004900923977372003,0.37264622695371896,0.4599782287892822,3.5990517127415618e-09,0.053480603166801866
AIZ,0.01397616178003097,0.059083610077542745,-0.7025288963544883,1.1066931485967517,0.005860501499096146,0.35599456856430317,0.30426129051688844,5.952511241094512e-06,0.07130265087743796
AJG,0.014722223647933005,0.04614923825491854,0.32663199557963973,1.211395252127617,0.0025077931456687613,0.5656853363767288,0.4687106574004877,2.2417800180944445e-09,0.07977202766810454
ALE,0.00992177052442274,0.04717014159544939,-0.3535141117916926,0.26056981391265666,0.006381617809121086,0.4489442042705625,0.30842175980007863,4.98644672803221e-06,0.08904367916502236
ALGT,0.020924223040104533,0.08196741657498598,-0.9628732684195619,0.7341974120815906,0.008997621027180979,0.08785598162755065,0.03566572676559247,0.15200019892769337,0.06050930570079366
ALK,0.033266136462677766,0.0827466190435834,-0.07911094914594002,-0.6463229982592469,0.0031897287394658273,0.2298496686345242,0.2487792717287655,5.8020551737268405e-05,0.05290334582638878
ALXN,0.03437919795193076,0.07683300721132005,-0.595182868427893,2.113039968367005,0.005206819635511392,0.16373620916120435,0.1088456402433552,0.010716497414990313,0.06205521039663133
AMGN,0.015209479831795223,0.05287413619870876,-0.4032134672372881,0.08732650783111273,0.006506315623062798,0.2846661165919267,0.15580594927046873,0.0019766024686119327,0.08776623617762822
AMKR,0.00700317120155043,0.12814921220861553,0.05887223710261917,-0.550560507796289,0.009497442975104742,0.1911271577599164,0.4125747040173774,4.1645249178862974e-08,0.030207167060783444
AMN,0.007858889195907619,0.13146146462939895,-0.4678200642242718,1.2416994768474998,0.009737399529524461,0.13978306924224837,0.23223730849840393,0.00011127889542175955,0.03366391732970601
