,return,std,skew,kurt,alpha,beta,RSQ,p_value,std_err
AAL,0.027163162927138926,0.14600753447786488,0.47044266527823697,1.146767484490188,0.010673705753866317,0.05332101476417516,0.05138418315592898,0.08426353836116228,0.030345299655372127
AAN,0.01613145543642839,0.09009074709708749,0.22177461089794318,3.550933557224891,0.009592971645682267,0.15678073994194286,0.16913282648613343,0.0012129845143306985,0.046026412889088535
AAP,0.01917562277844638,0.06694172294005704,-0.5644828395775584,1.998004591927108,0.00756644686173657,0.23757383821348393,0.21442386036848732,0.00022158854330941766,0.060230819622376426
AAPL,0.022821196522317358,0.06867344377489389,-0.2716862499431645,0.1382623463056314,0.007303146401247509,0.21116012735729883,0.17827218763732436,0.0008653313805645838,0.06004774236132964
AAWW,0.0023237956338572566,0.12876445464700367,-0.39752026318798134,0.7004731947106673,0.011836658132134487,0.12282277712078402,0.21204689706728802,0.00024269459807893938,0.031359975105808874
ABC,0.022556750461252842,0.05300575679170958,-0.29756762936473563,-0.5474012264465138,0.005112169889788303,0.3107674258133519,0.2300377812700067,0.00012123977210338528,0.07530662513610696
ABG,0.03540482234512383,0.08342871295111423,-0.19338926297450154,-0.06987053332704551,0.0038787088896574864,0.23283168025340562,0.31988755349855064,3.045587003737686e-06,0.04496725060030023
ABM,0.009514493699361517,0.05848641937180382,-0.13223225388456034,-0.9305327048618559,0.008601629928505846,0.3700084679310246,0.3970228521574338,8.927007692070193e-08,0.06039721450876642
ABMD,0.03084076373379605,0.14674082845116762,-0.3231694726472762,0.14826424374415792,0.00917299963797718,0.09562258421431835,0.16691870100759698,0.0013159263521528573,0.028295296109604046
ABT,0.016992495152895856,0.04074931122444202,-0.46633193566888237,-0.015864927280939245,0.004971199049052587,0.4208254321658436,0.24930248710994496,5.682671947747483e-05,0.09672388525879605
ACCO,0.0065638038636662245,0.13040596122030465,-0.07162792141804335,0.7149148331835189,0.011202014091699044,0.14017162803110367,0.2832678162870567,1.4343847073609579e-05,0.02953265727642588
ACIW,0.02203123970543503,0.07100180022467659,0.2248574502919108,0.9406344397760464,0.005907704726692132,0.28207075596934256,0.3400454402603946,1.2565521887852245e-06,0.05204861454183345
ACM,0.006090113741793089,0.09330475778209357,-0.8527771602127419,1.574432821429805,0.010566925847425529,0.255356038303249,0.48126242341307685,1.1202230122431036e-09,0.035114911778166565
ACOR,-0.0003467561818895952,0.10969927157600375,-0.2788543856394541,-0.29956145823186864,0.012162557498413693,0.11675158276081267,0.13906413909056514,0.003627809201466196,0.038477174442042135
ADM,0.013901685973218858,0.06875154718592107,-0.4588531295666522,-0.21775617116108625,0.008913810372442203,0.230782280587002,0.2134282894444023,0.00023020147003473994,0.058682445274001474
ADP,0.01731174319054657,0.03957739042366725,0.1200020637382571,0.14461172864974836,0.00025187111034440796,0.6856734139565763,0.6243254542164715,1.0050838590579156e-13,0.07044987824512909
ADS,0.027303080542444524,0.06103149112759962,0.06406451192710233,-0.23948945400593002,0.0040307859386850935,0.2963507071695602,0.27733329255005856,1.8317252577774845e-05,0.06336312091714022
ADTN,-0.0066584455136790765,0.10150379545141952,-0.302410634685621,0.6553522057028167,0.013161240798119365,0.1560676032624306,0.2127512868808706,0.00023624381515690337,0.03976447152059447
AEE,0.013028125704150498,0.04273066270932157,-0.10795280486361591,-0.23850981607785782,0.010224599062574238,0.1456444423288955,0.03283592090345976,0.1695980595939454,0.10469645283652355
AEGN,-0.002358091066134774,0.1083187464962932,-0.5553547253622303,0.9462706136200003,0.012641741537507977,0.22037671895928757,0.4830819237303699,1.0116900863245181e-09,0.030194563184769794
AEM,-0.00953821837051664,0.12263650272518782,-0.08159725153078498,0.2215462024746122,0.01164601753736235,-0.049910330157166546,0.03176161008113555,0.17686606163396773,0.0365000037448845
AEO,0.00816284624135049,0.09472730214412495,-0.430378240294845,1.558049014458562,0.011256670624570076,0.10601725368683855,0.08550382581382057,0.02461722490645701,0.04592374479444793
AEP,0.01296219475167557,0.043876892317498625,-0.5278903112926052,0.6812163480286397,0.009806833571119913,0.1786147823405287,0.05207012590439243,0.08216434921893327,0.10094243157268405
AFG,0.01650290173495603,0.037210490911565516,0.5106032017409978,1.4157107866469403,0.0006020446046527215,0.6980607862611113,0.5720044318545923,4.305945001092326e-12,0.07997896015949117
AGEN,0.008824639365146296,0.18465435161440347,1.0161334128024342,3.2872160683471643,0.011655213764247992,0.05290407707105839,0.08090576871417864,0.02900700849660985,0.023617938661573766
AGO,0.014477011747905456,0.11236246151395649,-0.1358925562489685,0.18799691534888474,0.009362830854946564,0.19059474140432556,0.38881805888210136,1.3248797691434854e-07,0.031650861031635766
AGX,0.023182833232064496,0.10067206478531984,0.027033808264296452,0.0026394268360947493,0.00983219435174028,0.09877476107788861,0.08382856621387541,0.026133135820438306,0.043251474141665
AHT,0.015080531102658482,0.0985566296714629,-0.3140458421870769,0.6624087088743931,0.008948670867981302,0.2104304069771959,0.36464544055700865,4.121950194196569e-07,0.036791182691306795
AIG,0.012444131430677326,0.09724011703586358,-0.5020676878352074,3.5709277625729907,0.009438546128615541,0.21564598957183986,0.37278276712591646,2.825865634441599e-07,0.03704972896136403
AIT,0.010475075506720654,0.06480585015555079,0.35490889972308237,0.5499162673112314,0.008366877986208065,0.35848860246674535,0.45757389537589765,4.094817653278912e-09,0.051698458729204665
AIZ,0.012376934998403852,0.057134741327778765,-0.8073540783978842,1.3697934279807829,0.007926098738393068,0.33901563088874903,0.3180695440542515,3.294863852131125e-06,0.06574932446635073
AJRD,0.02636436434185816,0.09949089036091265,-0.3719200034580899,0.15591239088607223,0.006984953294161787,0.19485089056473476,0.3186056956369212,3.2193630197805936e-06,0.03774308969142645
ALE,0.009982536211184109,0.05202846118094184,0.05711154158310877,0.6241940640551196,0.009079803577443106,0.30475918379283423,0.21314624013079433,0.00023270027462489565,0.07755816906784296
ALGN,0.023832263711765694,0.10713516270148375,0.05881656541822916,3.549182701257002,0.00704906906351741,0.21286287207891622,0.4409060036472117,9.870710207920079e-09,0.031749135030551615
ALGT,0.023281108551399025,0.07970669153728258,-0.7671489865437968,0.8831089086257946,0.011567504150309578,0.023820558793927523,0.003056156333396318,0.6775081831800049,0.05698520069452245
ALK,0.030274314644576653,0.08057543302158823,0.045305439510081195,-0.3850975009084845,0.006437610058071157,0.18776521199607557,0.19405179768641187,0.0004800807559104062,0.05068418113886316
ALL,0.01634371179716991,0.049191387467485685,-0.0907571932281156,-0.03993536637725992,0.004150475149664509,0.4877470989828545,0.4880335117225784,7.653154598141476e-10,0.06616879289936756
ALXN,0.03146598858331295,0.07774437375168841,-0.394020033934617,1.783349859481147,0.008444106026354436,0.11688706773834057,0.07000885539843714,0.04285374829743222,0.0564276487220793
AMAG,0.01196398681006837,0.138161644225286,0.24211019511668638,0.777519967692399,0.011991837256628559,0.010885661342239828,0.001917638474056913,0.7419100092714672,0.032894039859796956
AMAT,0.010718131048549023,0.0834885906221922,-0.03750612381146681,-0.9570753304541304,0.008794381586149558,0.31047311925215904,0.5696188853811468,5.055012678860212e-12,0.035745468230654553
AME,0.019364771174150523,0.06440493791105793,-0.22370143516655508,0.28403106991119254,0.0046759660184363,0.38451820989494995,0.5199412400716866,1.187007894129935e-10,0.048938375690081755
AMED,-0.005916996647639405,0.14391262557093826,-0.9631158052289036,2.2093951848397353,0.012475965775552685,0.05980949986643708,0.0628087637098528,0.055554759203607466,0.030601078280315122
AMG,0.022085269504986193,0.0665583331235832,-0.20193779895948094,1.1139691524498776,0.0024813595124699907,0.43652234584230054,0.7156487962188792,3.3630912247384224e-17,0.036445726821287536
AMGN,0.019678440110569143,0.050086002625845796,0.060375053415519055,0.17386192449422433,0.007396831694477881,0.24012276604842347,0.12262570834832061,0.006549922935349067,0.08507414585984636
AMKR,0.0034653942238702887,0.1346765753132719,0.5170648774073892,0.4739442296240992,0.011603868337584864,0.14953704954883063,0.3438459027461113,1.0604546435844586e-06,0.027361025785053318
AMN,0.021496651126340104,0.13136023202242733,-0.6708378245115976,1.514909110970721,0.009435936996539962,0.12495602933773578,0.22841486125552543,0.00012914043079250817,0.030419322505795272
AMP,0.02275127160019363,0.06531896298624783,-0.5899745086642851,0.8789235570744602,0.0017726303367269474,0.45489513775269413,0.7484852773825441,9.968344005268058e-19,0.034927213731792785
AMSF,0.01609247831686647,0.06500581323333476,0.045392828991610026,-0.8140422444695692,0.008663104841957491,0.2149431712928371,0.16551364622444953,0.001385639588168718,0.06392620760256335
AMT,0.013352961498190036,0.040213463041999006,-0.08606465765402074,-0.5972687031798793,0.008938597688852832,0.23840969487739994,0.07792429527544704,0.032268355420042555,0.10862588605948184
AMWD,0.019031602209498146,0.12308455139672313,0.04283550935719939,0.7895915745516748,0.009539825618054332,0.13568208913083143,0.23644723965449205,9.438623771447865e-05,0.03229516410188691
AMZN,0.023190890658877746,0.07506847481498871,0.07864965672114083,-0.3564378630381886,0.008093052318855442,0.17373290684496367,0.144198740547343,0.0030133448248424667,0.05605965044081068
