,return,std,skew,kurt,alpha,beta,RSQ,p_value,std_err
AOS,0.02418923346856365,0.06715305053598915,-0.743990534465297,1.1786250629004256,0.0035701170372142424,0.264611234061149,0.29809643633362376,9.296690787432758e-06,0.05425935118405241
APD,0.01125049488720334,0.053045565648711004,0.5937218870907061,0.8985975182593204,0.005211520953373428,0.4517600468902863,0.5741305747984128,5.76434479024402e-12,0.05199321817112493
APOG,0.03098441482614915,0.09183286027857034,0.11795029539329026,-0.4073507974625743,0.004110695721729826,0.1982874768265511,0.3286270457887969,2.56075222599914e-06,0.03787316000273409
ARC,-0.0028373140926516013,0.16362934167204005,-0.30421121125203965,1.883973662697942,0.010740497976182997,0.08832167751155649,0.20999637538154128,0.0002976414195847984,0.022891905171118342
ARCB,0.0035076321109279596,0.14592112555266012,0.520145326213949,3.9441402491651107,0.010071084235193432,0.08062986579052185,0.13710980300548095,0.004222182912231637,0.027029962149489127
ARE,0.006209079700093753,0.05899695174026475,-0.5857170546716328,0.35678058385177236,0.008277975197045559,0.297932597892458,0.3005192508061338,8.40804473057503e-06,0.06074013384523561
ARGO,0.013059214092099843,0.05183030783874274,-0.22522494078987124,-0.1450588036268594,0.007751227885666111,0.2084747424256802,0.11718263236887085,0.008531912575218932,0.07646509664912664
AROC,0.00012571543716019727,0.5198628426340215,-0.3833741069444269,6.492999314854664,0.010543485906158962,0.001439902019522863,0.0005634780216685638,0.8596102151497291,0.008103600910445714
ARR,-0.014566938999280148,0.05314622389051954,-0.9884784654437279,2.9228326566329175,0.012907565549630483,0.17120992975399477,0.0822739133129586,0.029035189708671798,0.07641179407517383
ARW,0.012510772070450128,0.07710391027137539,-0.19639927115855849,1.7384376320780852,0.006371000160029762,0.3115719348717063,0.5762189995914805,5.014488943041589e-12,0.03570600583824942
ASGN,0.032622629477883365,0.12508635101762683,0.10292585448647637,1.107403975788353,0.0048218228332046415,0.1670327206095721,0.43480326302236866,1.815908814834283e-08,0.025448428396694065
ASH,0.01509812580729942,0.06484412080966609,-0.14024944021765884,0.8105089412757938,0.005793872634466272,0.28238370572620236,0.3232217433710291,3.2296265541840708e-06,0.05460325519921825
ASNA,0.0002760620322876826,0.09706753725875479,-0.5258646575269262,0.6447912382579233,0.010409338290266468,0.150162047600909,0.21326141950529381,0.0002632739104035477,0.038541201044346614
ASRT,0.03040030283841197,0.13803667995212882,0.27508309303565937,0.8397235176921987,0.00830921373051591,0.0665258183870288,0.0821263947622586,0.0291860836055528,0.029719826780216504
ASTE,0.006539817248394256,0.07857912138302167,-0.04713946673797121,-0.272412566421822,0.008863440876447509,0.2563314001213087,0.4082819542862023,6.75112787166628e-08,0.04123681466599304
AT,-0.023296267051387726,0.1461981013844853,-2.2870808315561435,7.4889885385784485,0.011207875346334582,0.02914508363861146,0.018252940150780907,0.31193777877231765,0.028563056715229625
ATGE,-0.009945996453755985,0.11398228454390738,-1.223846315609496,3.054531270045101,0.011254343714814211,0.09733850120602261,0.11986094052800991,0.00776473253276644,0.035247429302826226
ATO,0.013681221825294188,0.045893966882614996,-0.22253005695234165,-0.055320124734728804,0.007740802010519329,0.1992970152023386,0.0838203278681798,0.02750002602601448,0.08804859476726079
ATR,0.008030118963252513,0.041823069144266325,-0.8297504138668161,0.6312022697111561,0.006214186232391457,0.5283085496852912,0.4908280459606165,9.229732402686111e-10,0.07190534548904266
AVA,0.010447440973727695,0.04913118557051713,-0.11810157559101353,-0.14774268831384463,0.007974867775736813,0.2235928667636317,0.11815269939890634,0.008245739673779503,0.08162793340738794
AVEO,-0.03552087325892033,0.18682344666949974,-0.3236067129504378,2.1246167265236817,0.011287397448226343,0.020796346837477393,0.01519049129898453,0.35666964327493145,0.0223760407805789
AVT,0.008129491913198426,0.06649689672047963,-0.22770307692968625,0.02285219399536631,0.007954384150651016,0.32418770636943145,0.4675584814174125,3.299481018477844e-09,0.04622964040329182
AVY,0.00990973284954683,0.06381184628820594,-0.7028786886341066,1.140395217766546,0.00755104275685695,0.27519924383203287,0.3060759182522133,6.669818006064761e-06,0.05537256248554097
AWI,0.012727453222706431,0.09278988989758592,-0.1430728777713392,0.28237642895585635,0.008976874315090122,0.11355685419821937,0.11081621467477838,0.010670471663171492,0.04298465557272691
AWK,0.015946925449830205,0.03482267552497824,-0.2320548955783215,0.19806750670550555,0.007091477048482104,0.21310248824172953,0.05522807547147611,0.07577295506877856,0.11778176059892934
AXE,0.005917259929568275,0.07759465081877158,-0.2860608460999766,1.345169592996199,0.008573079044678779,0.2946636131896621,0.5229618643654732,1.4440083801292487e-10,0.03760746290489474
AXL,0.013665055209255487,0.09807077553233984,0.14882942479099248,0.7012138176830764,0.007985210201676134,0.18677751629501163,0.3376505433710634,1.7316723311921719e-06,0.03495750659082302
AXP,0.011352244148626584,0.04977931402576506,-0.41664582217466384,0.6292070493902626,0.00574779690316098,0.42095579683709555,0.4418685232591714,1.2672904499303361e-08,0.06322141417277391
AXS,0.011201284939681476,0.05176209605691433,0.6440896553953053,1.933616097805598,0.006336396500919558,0.3547212273249212,0.3359458251608528,1.8651958613315438e-06,0.06664388348166793
AZZ,0.016800203505420202,0.07441862822826045,-0.65401115751482,0.5992172228225683,0.006876014116348264,0.2106180589058894,0.24619704331247505,7.463308993412237e-05,0.04924805625098054
BA,0.01329374318588081,0.05558884180188779,-0.2121893587063291,-0.4249473559897021,0.005683946986995453,0.31953762861265855,0.29509630170572515,1.0523850466071744e-05,0.0659949957937986
BAC,0.004214905728986888,0.10344463729967167,-0.33973895087129685,0.36064846196130285,0.00950061545099425,0.17903749602972915,0.34015351271176986,1.5522578233743601e-06,0.03332222221471354
BANR,0.019380275744644435,0.10444020483344839,0.2744486442384205,2.456908590354516,0.006457527955691366,0.1959489865577139,0.41643483981888746,4.536205321990263e-08,0.03099703530288384
BAX,0.010913120757922378,0.04542615344289039,0.18763504381332813,-0.29780385583486657,0.007371344103710016,0.2686722712635798,0.1463978186520117,0.0030346855959822363,0.08669404930928064
BBBY,0.006071476462346304,0.06679161231230799,-0.6430198176833747,1.6847240496911429,0.009568986060141178,0.13919120141353672,0.08594100695869622,0.025526969073769595,0.060660315371621365
BBW,0.019923242070124518,0.13772097421756707,-0.2589183921074729,0.11889760741869138,0.00935925185847451,0.06499442310451554,0.0799391595986041,0.031518705247774725,0.029465279428708226
BBY,0.00038705252224958844,0.12672401929998459,-0.737587566237679,4.087537120971647,0.010761643135547559,0.11754081120888103,0.21923466909523467,0.00021012751129006096,0.029641509328560977
BC,0.020528746014463226,0.09586166458521692,-0.5450676675032187,1.545436639873742,0.005466747842965452,0.23071069297593605,0.4852338546715359,1.2600566511063405e-09,0.0317543444679692
BCRX,0.014526815746061688,0.24279815931187945,1.1921152980103806,4.112201878182629,0.009748388382456752,0.040516663521675246,0.09478625347285145,0.018719200330807435,0.016731795684146903
BDX,0.012660676876503416,0.045143948070071487,-0.03113400033413033,0.06425144662174187,0.0032477934067881332,0.5143866179048953,0.5059733069320258,3.906779485810194e-10,0.06792146627249458
BEN,0.004287396154617215,0.06830756148175336,-0.8866503166779264,1.1537940562712148,0.008138091949062535,0.3790441053683024,0.6382159828964126,5.69976301500064e-14,0.038136126893545876
BG,0.004661376251101419,0.05534993870205531,-0.043849584890840315,-0.11217133661386702,0.008573084751642368,0.30742130767798764,0.27404619867137775,2.4798755179281775e-05,0.06686249105256308
BGCP,0.01330495364649564,0.10502588524141478,-0.1943224307964419,0.5121120644236212,0.00811643748131063,0.15639373912074206,0.264271112838805,3.6654531740707454e-05,0.034870598938795724
BGG,0.002837345797887167,0.07482951363756815,-0.3577669237424397,-0.396777538751766,0.01014407181279591,0.26105220595219325,0.3772097097450752,2.934779322595419e-07,0.04482423008879328
BHE,0.004486555422039372,0.06491935847349803,0.5722828698681851,2.3189072142277327,0.0092607836987434,0.2514751861940188,0.26674743743679774,3.321400810851924e-05,0.05571572569955419
BHLB,0.009008528039332267,0.051317370978738557,-0.5610425655808748,0.5899950114868466,0.007487947836114119,0.31078847362785306,0.25200849276828563,5.94734025739194e-05,0.07155032899228184
BIDU,0.006120321190730761,0.10880541201147396,0.13744815858161863,1.085970744995862,0.009147009351418708,0.15598457685461767,0.27813802074415356,2.102864405850157e-05,0.03358029829626621
BIG,0.006551507488686661,0.10120751875227281,-0.46256131654786353,1.1757742433586706,0.010136809925018399,0.08453897594452675,0.07243104341458095,0.04106461169748458,0.04042720355486717
BIIB,0.028258465300723484,0.08779710061989182,0.06607528941195352,1.0294907646109381,0.006982677467733596,0.11899115148158122,0.1074324906025819,0.01201575776139301,0.04583248116572938
BIO,0.007311607929267615,0.05194420229585142,-0.1747382829627682,-0.7471289432100576,0.006808622761922019,0.4249862738999247,0.46683124686181166,3.4305085163443526e-09,0.06069225529522699
BK,0.008770469802022944,0.06788334965722892,-0.5791670882922413,0.1644885180653639,0.006990625726016457,0.3436214751207061,0.5301230129480435,9.394353735337972e-11,0.04323047856254318
BKH,0.007174304673527589,0.05396851804787667,-0.46415537467187934,0.8173820088732695,0.008463800492811216,0.2572813131608916,0.19069270537022565,0.0006101212233513893,0.07082782695725287
BLK,0.012101253871164779,0.06011663097613613,-0.10336063951577823,-0.3526588779942035,0.004720098777687423,0.41206791577817004,0.5756911645307943,5.194587336166726e-12,0.04727385764562188
BMRN,0.029743132971715873,0.0876944684511649,-0.12437581465755805,0.11036479424981627,0.008552561065369628,0.06155314074753563,0.027745556096961877,0.21141053767870369,0.04869108540325719
BMY,0.016328687821687896,0.052393858035917944,0.4092964634013986,0.17603094850553846,0.008801781460234206,0.09576697204305093,0.023396264651305475,0.2516716276361788,0.08268137121393825
BPFH,0.011432682750405003,0.07535057763034797,0.3409637583835771,1.6693695074165609,0.007419793973931053,0.2483719412247775,0.34758277526282094,1.1194169729804004e-06,0.04547179561300336
BPOP,0.00020911183901757487,0.10621884565730745,-0.33402516018821693,0.6200827786072005,0.01035040542792523,0.20899440187428925,0.4945517285523286,7.488534143952408e-10,0.028234047141722594
BSX,0.01702722513181456,0.07793334415403488,0.7803181240195755,0.9568703841372672,0.007538551708102698,0.16776729456545478,0.17067495162816093,0.0012681481683800054,0.0494186394635577
BWXT,0.010222549735178284,0.06139807323576988,-0.2975163866197362,0.4199791296861517,0.008103305429303667,0.26919778851693815,0.26924823347257115,3.005844501271374e-05,0.05926332033361192
BXMT,0.02452337877137498,0.2030677898461693,1.5958562977050907,6.025720773574173,0.00880026282550993,0.06755984236779682,0.18893797064396073,0.0006508545778636252,0.018705185776916138
BXP,0.007150720581371051,0.04923253205742067,-0.2805280826947334,1.0204939468108831,0.007957061979980438,0.29701873155784103,0.20233182798139016,0.0003963949285114396,0.07880773663402489
BYD,0.01352233512190431,0.133786131129169,-0.12972602183715412,0.43606983675464317,0.0087982417203048,0.11823544726862274,0.25048194163995663,6.313741241962554e-05,0.02733106310922319
C,0.005406031767282065,0.08862492950897512,-0.46626718181998356,0.2500623696280946,0.008584636804532147,0.2794482239404105,0.6051744151079899,6.753912912666194e-13,0.030162664565207196
CACC,0.020568704127349263,0.0930923406545925,-0.0956475454525343,-0.4975676023351334,0.0080239581301142,0.10617363768187481,0.09151017264346402,0.02099722172588963,0.04470416946546778
CAG,0.014627425486362965,0.04901447517484592,-0.2791598256695916,0.04990668319039848,0.008325058711440564,0.1413947103414028,0.04694533967407944,0.10233236747172506,0.08513375922975715
CAH,0.017221634475951708,0.0456645647152854,-0.3273376560520128,-0.11134251371418191,0.005672860149224329,0.26958700151331283,0.14935141373397676,0.0027311176446879566,0.08597562826842636
CAKE,0.012847327035619742,0.05267967594401999,-0.3566159973445553,-0.2701210357782924,0.0077726328393462624,0.19619144124318957,0.10369202350966432,0.013699988513548813,0.07708005216808768
CALM,0.024228085623155746,0.07832068393758405,-0.024097224332652427,0.4979516020548771,0.006962406588045209,0.14404477563777096,0.127559438848278,0.005919472270772261,0.05034022150113699
CAR,0.022573452546101984,0.12814334814546965,0.0002963580936593784,0.140815286550942,0.006915634361722895,0.16003200118175062,0.4231852999409774,3.2506815804905954e-08,0.024966961743579454
CASY,0.01672266764448978,0.05092378158738391,0.10392994910897776,-0.21715874729877171,0.007692295776324417,0.1743446254521699,0.07909899388400816,0.03246409493296358,0.07949421853112522
CAT,0.0017079204126612664,0.07600228814093261,0.18537509683806117,1.509198387272158,0.009964988147411726,0.2813707992565409,0.4596077956298948,5.0368245386522725e-09,0.040770482879984714
CATM,0.013649050016169688,0.07599621144959239,-0.7015768998042002,0.5369345488257626,0.009154422029868771,0.09203464696699815,0.048137353829182605,0.09797021984220393,0.05468942697022226
CATY,0.015968228392570668,0.07229745293036238,0.2717775498629469,0.8214043894766441,0.005125300585970114,0.30749613983703444,0.4818671772379875,1.5173095819591088e-09,0.04260911703697513
CB,0.013481765723693133,0.04514088385714085,0.5820266099546794,2.3677268893303403,0.002324781428000626,0.5556879066126079,0.601582127263215,8.728041861617044e-13,0.060430874011647706
CBB,0.004245453185491757,0.09879533627112164,-0.7813299324143357,2.3270958102202393,0.009789161773812075,0.11511755337350961,0.1258901583317824,0.006278646694138996,0.040535417688327136
CBL,0.006543562366207688,0.08610041768411712,0.16344218753070505,3.1606113037374293,0.008409716692404794,0.25834605585751613,0.4861060254460267,1.2006184246027875e-09,0.035495972784299265
CBRL,0.020353819808196248,0.05901363639382764,-0.2600939666379429,0.0637142065914853,0.0063175633012432526,0.1998773099545976,0.13848720737161715,0.0040208183804331075,0.06661860263331734
CBSH,0.008017366362289764,0.044831404389823776,-0.4838919207144654,0.5915644897392616,0.005973324868402179,0.5074698607193837,0.5057662119969506,3.9536539701347095e-10,0.06703591635413701
CBT,0.0023047619381988582,0.08569158670217933,-0.7255225593340614,1.9805821446069727,0.009796950784899911,0.24987660268830125,0.45960889638242397,5.036531655629975e-09,0.03620690989825399
CCL,0.006635974276451938,0.06210927437107351,0.10638196802246759,-0.6577708964629654,0.00891256113236545,0.2012784069162009,0.15199833337349716,0.002484549329370459,0.06353047651343639
CCO,0.005822704689286506,0.13798877427687167,-0.03518423910482995,4.131895197860366,0.010069602960874056,0.0539676304978759,0.054241742239989905,0.0785140999322958,0.03011359411919743
CDNS,0.016349897228210068,0.057964319149055,0.1095868800924209,0.5599600006435215,0.004128533891001072,0.3681772519424651,0.44892313414359064,8.8104394960522e-09,0.05451086016210765
CDR,0.00406513913918914,0.08631527317055811,-0.14568679050733463,2.5417849155931727,0.009478475901930922,0.20122916864543994,0.29989598078678587,8.628444181596822e-06,0.041085907326381066
CE,0.011677694423432524,0.09584957835424511,-0.9091740554601709,3.7230850797713533,0.007737568565253514,0.2121473366232247,0.40958514130537255,6.337612705806545e-08,0.03403690896354037
CENT,0.0028704303831738488,0.09898999938329645,0.4394151471320705,-0.022577737852309987,0.010908847364968617,0.17690787254770782,0.2636395914991326,3.7585877386444483e-05,0.03950872787775396
CENX,-0.014494490522767295,0.145045384521008,-0.746213822026283,1.1508534338722347,0.011216395834890543,0.1124040969074053,0.21287693367483565,0.00026711077018811785,0.02888318912202273
CERN,0.0182856351898763,0.059288248278887075,-0.24405780322215273,1.0218490225224555,0.0080349618109243,0.11857717834074308,0.042750008227989196,0.11941235777678373,0.07498107843538296
CF,0.023447953811616715,0.10123305676560067,-0.6960042516133172,3.2980046436361175,0.006674796371151818,0.15872829853627213,0.2585061332861179,4.605860050785713e-05,0.03592350497446001
CFFN,0.007072915466983533,0.03738037696476895,0.25841555907649927,2.876758463475305,0.008050480843387765,0.3489701292509864,0.1711962940809141,0.0012443983036673652,0.10260603449210585
CGNX,0.017533417315553676,0.08895135167269361,-0.28675571412279577,0.37246228399646064,0.006408006487814447,0.18811862803013582,0.23989716467671435,9.530617592748544e-05,0.04474674076515958
CHD,0.019626829870309358,0.03992144248006438,-0.577619102683211,-0.0675947350576851,0.006532170893499849,0.2009542794793349,0.06447570052143099,0.054435042130377594,0.10228989840867167
CHK,-0.01584310621130587,0.11143359347316356,-0.02961257638738761,-0.4065645044847952,0.01232345313633285,0.12397418480853888,0.18998587796598496,0.0006262205868194389,0.03420762187724089
CI,0.023275119253022915,0.06325893498434813,-0.06351771161579899,-0.5501377002757075,0.006911113868538602,0.15101024546376932,0.09097315187201525,0.02139631415753644,0.06378875624471463
CIG,-0.014141347879780178,0.12580981573359581,-0.6927173712017852,0.2940570733296677,0.011566973257072908,0.10483970856401038,0.16240925906494347,0.0017096817342690644,0.03181576226997666
CIM,-0.0019828310285159973,0.0695207307764907,0.37459416191384126,0.7995806425972485,0.010912545872941782,0.20949095848333774,0.21331067604519272,0.0002627862661433523,0.05376090890297829
CIT,0.0013802462938213972,0.06638901552228407,-0.19376428788302197,0.02617534074998895,0.009554036483090948,0.3573368439929778,0.5515746952175927,2.491916399878423e-11,0.04305530529317105
CKH,0.0030104800833805935,0.07040595523352694,0.1520745923969027,-0.22709672734129294,0.01005854426803032,0.18060950608711826,0.1625353465030912,0.0017019313063090923,0.054784275637471874
CLBS,-0.043606453980012026,0.17723631405302917,-0.42894106473458976,0.5421868631803832,0.012257571306322684,0.03964199429910866,0.049659802163974504,0.092683889362949,0.02317386851413956
CLF,-0.04482418417398322,0.1909142610224908,-0.18402963232313613,0.33817155564053447,0.01490675301942603,0.08160592084894305,0.2149607300160159,0.00024694945389869987,0.020839811343091583
CLGX,0.011583808585448926,0.08954035137233116,-0.487892112432673,2.316588412944548,0.008251257047609914,0.1843756925559563,0.27277157162192783,2.6101675338321974e-05,0.04022958217486094
CLNE,-0.01665207812139375,0.16841179332736594,0.777879584953067,2.213035100081984,0.01172830175230415,0.07592123037590028,0.1641177317684521,0.0016075433234584021,0.022896232546595133
CLR,0.0055180688218390275,0.11416481972331065,-0.5108746700190364,0.08532015933078174,0.009837081695820083,0.11251955125712064,0.16559719031973877,0.0015239447357431953,0.03375167845404236
CMA,0.004181374916428127,0.06591066156787086,-0.5097721434990622,1.2403112804616745,0.008651593406391534,0.3415258602960141,0.4969930163347855,6.524101041028233e-10,0.04591361041077658
CMC,0.004139608594773756,0.08677921494354088,-0.3700823039682698,1.7036099324085452,0.009617083079806955,0.2472352250560237,0.46270276297771007,4.27517648948373e-09,0.03560185204634518
CMCSA,0.020809811575113024,0.05553349593697679,-0.1076877816243701,-0.227696208052814,0.0011476168142804215,0.40978094064032483,0.47608105282269386,2.082416848454197e-09,0.05744461790190007
CME,0.013683674016510685,0.06041955386398365,0.7624860335531728,0.5143518467780268,0.006523326002702356,0.2831216420802604,0.2931586561188774,1.1398404184525906e-05,0.05874740205638344
CMG,0.024030247311592152,0.09195717035999235,-0.5880926658705478,1.504757608851155,0.009183609083515367,0.054053189498599954,0.02462195876804426,0.23947101126667145,0.04546241467710465
CMI,0.006402769305908485,0.0794713870421643,0.15737928126593706,-0.21754781601190576,0.00850010192100773,0.2699032334042439,0.45699588624539883,5.780195393810584e-09,0.03931510939368751
