,return,std,skew,kurt,alpha,beta,RSQ,p_value,std_err
PBR,-0.0005557680612740619,0.17064103290527818,0.6068141084356556,0.5056883367922484,0.006719322061540511,0.056170167640267915,0.07581513310662083,0.034797757475290576,0.025975849999081074
PCAR,0.00549935284555708,0.06781828723450738,-0.058785054126744146,0.06235648669128757,0.004744200431979527,0.3534786908537048,0.4742393969130801,1.6547695476806914e-09,0.04929705951810273
PCG,-0.022929050244195687,0.16048400056722345,-1.9175636733224701,5.274144218579016,0.006961393864036181,0.011918914423231348,0.003019356586397287,0.6793497095345661,0.028687019845074966
PCRX,-0.01621190473854332,0.13975378972597574,-0.2238844945489225,-0.3879415002075448,0.007783107514104414,0.0675431453240307,0.07353045747079116,0.03776558333659675,0.03175599992909954
PCTI,0.0009880116899706809,0.11065219978709627,0.21337950247828252,3.21584007187455,0.006706474862317513,-0.018593288049474514,0.0034930919555024404,0.6565728494647289,0.041596224857232696
PCTY,0.029072659135593565,0.12158645922250291,-0.10851122886840033,0.09939677157164306,0.0028632677599430695,0.13156129608192033,0.21115638996662991,0.0002510959102375132,0.03368092863688028
PEAK,0.003969765178445938,0.06399848491718607,-0.3747275462220219,0.23765192113885636,0.0064676416707087235,0.055535477730000775,0.01042456469467974,0.44160545740389945,0.07166854256862033
PEG,0.011334062786681648,0.04329288605331295,-0.00642122353156628,-0.3018213351354473,0.004520733133249307,0.19122633991997579,0.05655955987335868,0.06971085893020408,0.10344619437936489
PEGA,0.022337424195927234,0.08693508731812151,0.08385991925581221,-0.08603291512901334,0.0022032918007599328,0.20077573117975794,0.2514143954760773,5.224604212451166e-05,0.045888034222918386
PETS,0.005501449506411709,0.11107775189711337,0.3987269814595508,2.435750886035965,0.006370804729101237,0.05767566291367472,0.03387013065783375,0.16291622697832883,0.04080040609005297
PFPT,0.01895045756720559,0.09265116652502502,-0.4239562518984245,0.14273299067196765,0.002293660490594875,0.23189118100132317,0.38093227230676824,1.9273260581475687e-07,0.039155430496724625
PG,0.008824159150124201,0.041212759347142,-0.6226484966123049,-0.26521982951713596,0.004211443010774417,0.28066826804232825,0.11041486220723457,0.010133181065987838,0.10552026634365495
PGR,0.02091071854014759,0.04876604137279182,-0.13224326130928776,-0.29004055532369133,-2.127867552413794e-06,0.31994272846612726,0.20088939600590763,0.00037096409125687906,0.08452005220677214
PGTI,0.009159764852357009,0.09080297330279334,-0.09806268885912231,-0.4611429817163102,0.005402365545973435,0.14036811546154004,0.13406474817252084,0.004344084123033206,0.0472515928347655
PH,0.007894578049492331,0.07019431362570742,-0.735955658186203,0.45242734582763644,0.0035892785402206074,0.3925258470714981,0.6264954218101493,8.507195019369241e-14,0.040143926198117026
PHM,0.012314540278374277,0.06413570608156247,-0.08791307599322341,-0.17849241249842596,0.004540793304435719,0.17437201254721962,0.10321215358688973,0.013099541420666818,0.06807988119602719
