,return,std,skew,kurt,alpha,beta,RSQ,p_value,std_err
AA,0.013104187322837356,0.10130278160337679,0.11232791043752087,1.5630994712533663,0.008194387962459,0.07283051872867143,0.07217371560796006,0.03964864144195054,0.03458754833815244
AAN,0.008131033712128938,0.09873518137781968,-1.2428279390107624,3.8844628416389417,0.009063690236667558,0.010463919969296234,0.0014152794215815583,0.7772660514637817,0.03681530000538555
AAPL,0.01085382390795294,0.07072457047220466,-0.5058424408391099,-0.4128358016790683,0.0070965092245447794,0.1890820705733384,0.23711053619627565,9.196311375001231e-05,0.04492295372498376
AAT,0.009252629134832489,0.053178856597972314,0.06079398726755546,-0.05323912638162387,0.007774855556312225,0.14848938030104808,0.08267577920475984,0.027230619706433756,0.06551341658864808
ABC,0.013557149813214821,0.06396960268836265,-0.7131707951977048,0.38178332517897706,0.006745266363338715,0.17728699560562458,0.17053384489891307,0.0011519653786937474,0.05178851946936184
ACAD,0.04482046140670946,0.20683244447185678,0.5120282171062912,2.5746449630325294,0.006110404524660799,0.0677897572376016,0.2606603675866059,3.607736687279107e-05,0.01512206647201675
ACC,0.004367786816857691,0.05262641156417982,-0.32286107697158334,0.1607409537996607,0.008870501447937601,0.06370990307661555,0.014904963640246634,0.35697360187231686,0.06860300216466897
ACCO,0.008865709804819608,0.09462366761746635,-0.15412501033932843,-0.446213767437845,0.008089270396440197,0.11950564022327421,0.1695453475496304,0.0011946964364605921,0.03503208595766884
ACRE,0.002191192581830914,0.056096750228955446,-1.1271747902052973,4.345810993609544,0.008747605133488679,0.18308184891491308,0.1398541960803475,0.0035258074618150833,0.06013899258451743
ADBE,0.026526519987460695,0.051459299900211725,0.10491107826283465,-0.5160834420082829,0.001748813059573937,0.27896458587945233,0.2732344220540153,2.1665376061650194e-05,0.06026166339039011
ADC,0.016023348142376877,0.05870586859024108,-0.14446991383864244,-0.38326052299907465,0.00692099442034262,0.13903325837778616,0.08833035070316254,0.022257481720645546,0.05916229929789658
ADP,0.0143926928061978,0.04330844385572603,0.5177912773149306,1.7196314276568216,0.004070033172406496,0.3528693079661518,0.3096581010676501,4.729953448617994e-06,0.06978584655775834
ADSK,0.020901147158898653,0.0880443901357311,-0.19972126696160902,0.6857010506253993,0.0051445406466240915,0.1915795360720205,0.3772342618506257,2.2941510742635725e-07,0.03260381949791476
AEGN,0.0020865093981535555,0.08738081131156633,0.25763799384839964,0.6526478682019219,0.008826266420503902,0.15456738535681824,0.24186742614550788,7.627366809039615e-05,0.03624635332675059
AEIS,0.03026769792091592,0.09294007460625,-0.17050172236198574,-0.6278914945982006,0.0056328855089042285,0.11615971663854582,0.1545349222490164,0.0020703328353573,0.035987579220686086
AEP,0.011834559649084916,0.047733303668399195,-0.5677786030975909,0.10540597596725299,0.008144260835763494,0.08487953221082484,0.02176498930546126,0.2648224460502448,0.07537163243511541
AGO,0.0207885707687833,0.07419768074979262,0.10424445459811683,0.7407103757206976,0.004551607418267184,0.22113907471383135,0.35696131566284595,5.863303651265197e-07,0.039312986168889646
AGX,0.023961987342946342,0.10013192158541415,-0.08223513270775847,-0.6595618494554403,0.007490699682134878,0.06919597347388345,0.06365261713848457,0.05388496506447188,0.03515230143858115
AIG,0.011380323318832023,0.05419493144023263,-0.5540188971386435,0.1076559219018498,0.005713722834187935,0.30184115092993097,0.35480011780301424,6.4696453764031e-07,0.053913345538292856
AIMC,0.01715779311654181,0.07798869055839094,0.04876606165675138,-0.6435494329135989,0.0057392514526370935,0.19871560677431854,0.31844668185538894,3.2415786152611594e-06,0.03850579581784563
AIN,0.01666043434319468,0.06958350048116453,0.6179302823122046,2.3419553554848767,0.00481717834460892,0.2599928842707117,0.43395528894253416,1.4141137279201576e-08,0.03933026835229158
AINV,-0.014029360405946668,0.16483401325957545,-5.698057399568295,36.89010050782137,0.009619236948436126,0.0335342604455286,0.040511716779913255,0.12635453682572678,0.021616273125033555
AIV,0.01202204445506767,0.050495343069894776,-0.027778764515339796,-0.18713556642514462,0.0075560476859823054,0.13248370879590576,0.05933857679098607,0.06300317379177109,0.06986717020835378
AJRD,0.019297436351883343,0.09445742601819689,-0.32007032866462337,0.013723521295723184,0.0066539690518819606,0.1292816115739375,0.19772211372715914,0.0004181101193954597,0.034493250141699495
