,return,std,skew,kurt,alpha,beta,RSQ,p_value,std_err
AKAM,0.019453046018794905,0.11345273566179136,-0.07203399233173406,0.21186651524941613,0.012326008788263279,0.09893748371598488,0.0721565519620758,0.04146467429818735,0.04740960248018111
ALGN,0.03198164137933415,0.1259948474543404,0.48404685169916656,2.6899791756914597,0.006756722277423412,0.20456385104239413,0.39827798051334073,1.0919968966695758e-07,0.03360003126353976
ALGT,0.0143109450130942,0.09153413431549184,-0.9712184634345437,0.6054586588900079,0.012996316904775576,0.06606237331551616,0.022309735744202752,0.26311686077892804,0.05844045526322349
ALK,0.03899011771748302,0.08847131498750448,-0.011540131389246564,-0.684717900641846,0.006460125935031977,0.19429232199226495,0.1811192501531825,0.0008670348026099128,0.05520642827953853
ALL,0.019977042344210997,0.06037501971499253,0.35829271638230875,0.3425630735803038,0.004280655101637727,0.49580589020103494,0.5488215725809769,2.964736868255157e-11,0.06007257448070712
AMAG,-0.009713566159318577,0.1293068909988726,0.18761332633446143,0.836502296853102,0.01403647669972379,0.019030124623593377,0.0037322093194792775,0.6487070352723309,0.04154824341237086
AMGN,0.016370067990252642,0.053787435275867726,-0.008962433203460032,0.46958021738186995,0.009223705983127788,0.29098974024651003,0.1505052680185123,0.002620810590605531,0.09238216963188682
AMKR,0.013369410964521019,0.1390104691382575,0.680455171254008,0.8253144435180002,0.011515752906476766,0.20048683537473896,0.4749571698052091,2.213626081356898e-09,0.02816838768213343
AMN,0.01703058116401464,0.14098925652030705,-0.26390311104318176,0.9116234534809853,0.010947435390252142,0.15553187977178456,0.29405027857364213,1.0987555632776195e-05,0.03220338287092415
AMSC,-0.037899979073861834,0.17754442296993733,-1.0963519668167223,4.060331243043654,0.017713703112513413,0.09138771164656964,0.1568365359951226,0.002089063929890826,0.028315618872894417
AMZN,0.02704155345884301,0.08252547015631377,0.21816783984292507,-0.13958772047669665,0.008180154050718053,0.20771131751135016,0.1810852384248088,0.0008681135842920859,0.059026084086789436
ANDE,0.03089559340355293,0.1070677297847702,0.5658044553973585,2.6834434107872562,0.008781149929504227,0.16108546401683146,0.18309051421261274,0.0008066992731363385,0.045469102957368335
ANF,0.010068157786416827,0.148432255717865,-0.6731818099892029,1.5298018585299902,0.012546397549366409,0.1585285793412043,0.3386056048696331,1.6609622121840446e-06,0.029607159136654966
ANSS,0.02037658004414607,0.06634647217745855,-0.38529448730487975,-0.552092953068648,0.00734114568706299,0.33148013826939315,0.2963001237927996,1.0013661098173162e-05,0.06826393493396658
ANTM,0.015635772485358083,0.07424015868626166,-0.6306470301100304,0.08029642129402026,0.011048571158544561,0.18731434672216252,0.11877400695353868,0.008067469574734525,0.06818046735881018
AOBC,0.010970504732563263,0.14564038087829825,0.21451397890757162,0.09651392114676582,0.012728664803101551,0.08447175517033505,0.0918279248233803,0.02076460769648215,0.03549884243494457
AON,0.013625108242538016,0.05561124606922204,-0.357456592332939,0.9277385960133921,0.0086624210194166,0.4075088788801368,0.3121795535118501,5.161802536635769e-06,0.08083107887004193
APA,0.004219175012717397,0.08707716484758299,-0.37019751960314573,0.5093250252696957,0.012336240469958536,0.34153304421580255,0.5452657666058277,3.7048897164291505e-11,0.041678628998688225
APD,0.01553254191315103,0.0655516094676201,0.4741938605760984,0.00976031818228229,0.007174166324122518,0.5014675393285934,0.6221810431300558,1.9429245266469179e-13,0.052219450473766624
APOG,0.021089793813383235,0.10575541393252191,-0.20220099226713717,-0.2867094436829576,0.009021928593368868,0.22782749482675663,0.35801512336266467,7.032370882210203e-07,0.04076841560130087
ARC,0.013584226934394199,0.19274340660243372,-0.23445234458382228,1.7282393774711942,0.012323865780073183,0.11701382100120494,0.31363309315884874,4.854704019583362e-06,0.023131850400639357
ARCB,0.01024174166533842,0.1535404925003946,0.43993441258657373,2.6622748666697866,0.012444675184072565,0.12931758514943403,0.2428605216253416,8.496921967582785e-05,0.030512167274840882
ARCC,0.032423148529313196,0.07889843393453695,0.984881840269039,2.594753682310853,0.002276434102799733,0.35452406349614535,0.48228393524112795,1.482906816095081e-09,0.04908469849843083
ARGO,0.009658160425175092,0.06484124490963411,0.11220999903955295,0.45917926373519435,0.01148427519013291,0.23397485162928564,0.14147359815930735,0.003616149972325388,0.07702191194541232
ARNA,0.013074565107558486,0.3024765488955454,-0.5645925802363294,9.834825899576014,0.014021732340296562,-0.012623119525206328,0.008991469075111556,0.47892626776406744,0.017709082045745464
AROC,0.015915289994717953,0.520995696415217,-0.46635559659019993,6.463584279712904,0.013796398027564266,0.0047617715746215905,0.0037906541199700422,0.6461487504260589,0.010315559089225051
ARW,0.018456729301402054,0.09427175496048383,-0.3130388505966871,0.31211778021414105,0.007970082968219109,0.3444861386214079,0.6425099106043672,4.067104617682733e-14,0.034337591189014756
ASH,0.03944663843175554,0.12909314451379064,2.6775188168786843,14.26815036716209,0.006243599898917318,0.19117644434117695,0.37546581900596837,3.180553783159829e-07,0.032948319554123605
ASNA,0.018486706332174505,0.09079215873464158,-0.13293910913124912,-0.4861895847954769,0.00834936616154006,0.2863695796094844,0.4152425092778232,4.809380425247401e-08,0.0454119197775286
ASRT,0.02763395086735635,0.1473876608037353,0.0960009238942088,-0.03265668831543822,0.01144451747479564,0.08614626450254113,0.09938809313945364,0.015930951337122818,0.03465326021485157
ASTE,0.008014189503675233,0.08755682430724983,-0.08814910900967833,-0.538599057695818,0.011795918356458285,0.30324048823804467,0.4299173772929477,2.3229459412891606e-08,0.04666266894997432
ATGE,-0.0016941816261993817,0.12411848793865839,-1.2473652612045554,2.8578769679262246,0.014394916102731312,0.12388276741594371,0.14197759208939714,0.0035519287661725622,0.04069642844047774
ATNI,0.02278921415368383,0.1184711478339257,1.0731046624064897,5.202362351600431,0.010687117190084082,0.15002207396170777,0.1926322927476236,0.0005679907663589406,0.04104235684040807
AU,-0.011880227582005673,0.10694477224111705,0.4953403504386163,0.35464375532555703,0.014496184858973337,0.041747011737377736,0.011578223564890744,0.42141267721502906,0.051544409356557096
AUY,0.0024497729440961674,0.12097839991510692,0.3495257574094867,0.7126542943238054,0.013794573728750552,0.05023925378744388,0.02266308086728118,0.25932695916300413,0.044087131709075786
AVA,0.016688490670754164,0.04796067363741149,-0.5831950376075047,0.29907379069257667,0.006131285880870408,0.4677862925753013,0.3102332295518635,5.602634178967219e-06,0.09320955946215152
AVB,0.020210247370874394,0.06967835968428301,0.26168344727245035,0.9426730742081229,0.0076233750864880875,0.3147958797508749,0.2961736165279574,1.0066127044400846e-05,0.06484770533569705
AVD,0.00983236493682996,0.1261948797373087,-0.052175501135653515,0.005795934379968948,0.013340988264565453,0.0482642441745266,0.022808814830547114,0.25778315266806123,0.0422153025937186
AVT,0.015563478916856818,0.085813117391175,-0.16170499579046624,-0.2699115357855595,0.008457238924138757,0.3643378970734115,0.6002975288353121,9.560933902626838e-13,0.03972788752409751
AVY,0.016352435847358467,0.08528168489437148,0.11326660216738314,0.5296947957502192,0.008479171607464416,0.32723842789361823,0.4803344598778073,1.6505897612477624e-09,0.045484180176776634
AWI,0.035000305016232386,0.13204304897718236,0.9378262308707659,2.1904162339174187,0.008458446130102333,0.15066892154531988,0.2435276406127288,8.279709193468017e-05,0.035485593041119534
AX,0.04825890163885059,0.10003305310949918,-0.6274038282596006,2.1109217660340223,0.005258042524566497,0.18278959034850353,0.20446563373989105,0.00036607980567519513,0.04818110514189921
AXAS,0.020090744677002177,0.16724363362754946,0.44853808989251887,0.2192689513266899,0.011790360609846614,0.10677720770214823,0.19648471212712634,0.0004925625220921983,0.02885474467155441
AXE,0.023746382969166337,0.0879445968593157,-0.1874110808116236,0.4388175428764507,0.006744506788256589,0.3431052024203382,0.5228105051883929,1.4570901243332627e-10,0.04380327417437183
AXL,0.04549197479494918,0.21856118486002868,1.93558749601441,7.002328657406537,0.01144063584768247,0.053018904266531025,0.08281894152174529,0.028484492602051385,0.023577591299221767
AXP,0.033741157126070564,0.1030522417490972,3.0627999851740544,15.487290037280658,0.005722634559054874,0.2461857456214437,0.39594139066054945,1.220475053510156e-07,0.04063431818146003
AXS,0.013697301171919944,0.05451022486601021,0.5225324944463442,1.042859886465493,0.007926209263066343,0.4137793423713672,0.3112042368284551,5.378330465742947e-06,0.0822616231545851
AZO,0.02029254090773286,0.04531489608065255,-0.6115264164389679,-0.1727634544876273,0.010362311928253473,0.182223693984254,0.040597893953117956,0.1293438430977313,0.11837484248363855
BA,0.02386300759609729,0.06855152024726827,-0.37879320254673987,-0.46120923825461624,0.004426769858015453,0.39672073418762577,0.45613873548655626,6.046475526827449e-09,0.05788772371916174
BAC,0.015351694459997161,0.11901558312699753,-0.0835434229364968,-0.2740320934419276,0.010435816664104675,0.21611075896131707,0.40761830929874804,6.971617584634956e-08,0.03481419414225153
BAX,0.009038234593978362,0.058071592066913064,-0.6558864193550493,1.5807467571379412,0.010964618511919585,0.3255455407050174,0.22035599344647724,0.00020138878224487875,0.08182829005614037
BBBY,0.0170852825797977,0.07916862079913457,-0.4733871219432096,1.3929306727055684,0.009569483653997131,0.2625767420072717,0.26513893127047067,3.5411174088822504e-05,0.058415501734558756
BBI,-0.004047622015171018,1.3916694483958167,-0.028583644664096946,1.8914195015861468,0.013849013903852198,-0.0017742531801807025,0.003759903451736386,0.6474918058606297,0.0038593595516686163
BBY,-0.004066236232052953,0.1345774330964015,-0.4790758970323536,2.8875551213906983,0.014810271950145362,0.15174004822696935,0.2531609380892728,5.684501499757982e-05,0.03482742522786901
BC,0.04370203113140251,0.17802285881658622,0.2788355583145028,0.658048682617816,0.006675513618065691,0.16660130126665296,0.542213261731187,4.4799949011504815e-11,0.020456480281478985
BCO,0.003624670307661899,0.08871917413883859,-0.050837259666786795,-0.7137952453689107,0.012597698951421259,0.29239592881144383,0.41356837267437635,5.2199370880934424e-08,0.04652778099925843
BCOR,0.02217513295637572,0.1083867035314101,-0.3653329960917823,0.3778834655875829,0.008943585834274173,0.1788525504258932,0.1989176748821183,0.0004500605359568483,0.04796263247850756
BDX,0.010934949589594798,0.049781956933900584,-0.30290185117433804,-0.38463413481808484,0.009414882612358452,0.4433138929077058,0.2945025177407248,1.0784695414827928e-05,0.09168970097372069
BEN,0.02151559193167874,0.08141805311828815,-0.7135329528299812,0.9870981155103076,0.0049650101605417125,0.4140972068828212,0.7010898974591875,2.6002743181992827e-16,0.036131977397979576
BG,0.0069746231281870045,0.07596853376821315,0.518424827055892,1.63472888654527,0.012364579972883993,0.2396332326489305,0.20327918574477366,0.0003826451313183593,0.06339567908582337
BGFV,0.01826136197399477,0.14892225306520296,0.24101913256240062,0.09439081896403945,0.010611011052668585,0.1570289892257392,0.3320033380525144,2.213301989596472e-06,0.029764715974195954
BHE,0.012804255943665379,0.08028668356307246,-0.10506033447702713,0.7358273502326136,0.00978115588177779,0.33424595963971737,0.4427028018857537,1.2142418707788908e-08,0.05011404367969214
BHLB,0.00403380274694073,0.06839842239411077,-0.8206583565674976,1.1503147793774549,0.01278414468252494,0.2957587385240602,0.2519059883590418,5.9712821345679356e-05,0.06810867240750797
BIDU,0.038473760789563376,0.12259035468314951,0.007633830726515954,0.18633614958164912,0.005984107484329086,0.20937225498695058,0.4051617031796369,7.850017211199263e-08,0.03390083409412319
BIG,0.00596767296340263,0.10734439851068567,-0.036055316607451024,0.7373262187782004,0.013215907787478828,0.14704240310177205,0.15168210810828497,0.0025128155612957966,0.046468720411377167
BIIB,0.031722973488308076,0.08681306246995944,0.20189486025558573,0.4601990950446124,0.007325871126833396,0.21222086061668008,0.20792327573424996,0.0003216914717129915,0.055351083836755154
BIO,0.011478641121799056,0.06012852549808,-0.6432100683022622,0.21409497665228372,0.007849440417471302,0.5306135159878512,0.627607633446024,1.290464757786629e-13,0.05461860091301209
BK,0.003632926769734785,0.07176257027088456,-0.4452691214489541,-0.34320962846718484,0.012632911420033381,0.34145553173780435,0.37033013282514987,4.0256565264921723e-07,0.059497959159671626
BKCC,0.023707533138338566,0.09323813459545498,1.1627610537655702,4.242104935916236,0.008071983407591425,0.24446005229076403,0.3204295868041189,3.638552838736136e-06,0.04757346816616226
BKD,0.03209068648544381,0.15634349533990424,1.401775208944181,4.926151004605055,0.008662162301955052,0.17803345285048325,0.4681864049505805,3.190248454287733e-09,0.02535583515252561
BKNG,0.04814137415950154,0.1112327657482485,-0.49409428203148575,1.1001541201381775,0.0025963298637546976,0.24409231415714092,0.44603829682645774,1.0228006757433841e-08,0.03635079285782567
BLDR,0.024573335196775077,0.18898324048042622,-0.4204496441304434,0.9282671738150747,0.011138973055258128,0.11414683390310348,0.28675973434578417,1.4816528265628595e-05,0.024056292643587454
BMY,0.01892393129502791,0.057628836022713695,0.044452896149223375,0.1823240091892191,0.011554507828383086,0.12817582343965062,0.03312771180273743,0.17149168703997447,0.09253391551918554
BOH,0.012890575757731147,0.057428540479282884,-0.01122357211907109,0.26901466600813206,0.00771813504762337,0.4869414641882982,0.48166236760991504,1.5344976644488794e-09,0.06750217337289316
BOKF,0.012824567936928287,0.05274218206928082,0.11951745231708172,-0.04472286205557552,0.006809923252968816,0.5456660854263102,0.5107620786763553,2.961103980553504e-10,0.07136473900526462
BPFH,0.023012273482778487,0.0986370277488569,0.46658927567775704,0.8242428194447031,0.009569700347284781,0.19163382488966674,0.21985093382029797,0.00020528012494689087,0.04823949954342026
BPOP,0.004890852576538471,0.17974124351743997,0.017905397798591665,1.3927095039720117,0.013445045723922579,0.11521329091314712,0.2637010915792613,3.749417884313299e-05,0.025726439393732578
BR,0.014240467565560674,0.06841668772151019,-0.7591300530483448,1.8564970891430885,0.00935010495674469,0.32676759748873374,0.3075231776860321,6.277684919368302e-06,0.06552524683731405
BRC,0.009283477148968681,0.07696323476924564,0.11008786642875845,-0.23137164708397684,0.009814854308709426,0.4159220578929723,0.630778094697425,1.0132963500404278e-13,0.042522948236525776
BRKL,0.0022295726350573804,0.06422761677631118,0.4203355809698786,1.116710423455519,0.01324099841426979,0.33857311949220137,0.2909904859251157,1.2460602747835714e-05,0.07062282698134849
BRKS,0.015189606476435162,0.13111782602139965,-0.5200552901278328,2.2189306953186874,0.01140745277371651,0.16261297385920317,0.28038129015494073,1.9204297523556862e-05,0.03481271438496254
BRO,0.010171067348896409,0.06294332347096049,0.1324852333841617,1.6815949416410207,0.010035542415036024,0.3437733396945083,0.28487431559735754,1.600061381997837e-05,0.07278513980921993
BXP,0.022077700019102555,0.07240892824916495,1.682300883020699,6.872745835988022,0.006418348118263459,0.3416772321447178,0.37715021309420493,2.942853035206369e-07,0.05867546069552794
C,0.011128807826182705,0.12325679465062137,0.44922833715846194,1.5887114966344953,0.01152418301328911,0.2145597337618755,0.4312722190509997,2.1700577723324385e-08,0.03292537180670868
CACC,0.03153694846168081,0.09986376672859909,-0.5096124930848429,0.7033389246786914,0.011104043359262633,0.08556049783528798,0.044908598164780905,0.11027202863258317,0.05272747903941242
CACI,0.013055175624627524,0.07957126187481588,-1.3169204332140585,7.261597395283248,0.01021395117185257,0.29898018569542667,0.3466758060773209,1.1652071831113065e-06,0.05484676254188286
CAG,0.012841687078843238,0.04539092772504376,-0.493557307073445,0.15109454970478087,0.007137409662284142,0.4530766468001768,0.23110751305374627,0.0001336858793710596,0.11043416218818448
CAH,0.021382643881723628,0.08189176681490963,0.7507228651156268,7.5149324769858,0.011659975433915868,0.10534343857759576,0.04580112510330049,0.10671462465115741,0.06425321359736125
CAKE,0.024457740689820907,0.08198432281804625,1.8014606404144395,7.227767643160462,0.0069827150580070154,0.2894114858904764,0.34576478237602254,1.2130254783290185e-06,0.053198370596025196
CALM,0.01679319151032375,0.07046465845112887,0.033573339028379195,0.9475255130795999,0.010293366220384364,0.21978307665576693,0.14737048399198902,0.002931224182343383,0.07064398043769206
CASY,0.016967298327075556,0.055615856724380935,0.809421365917007,1.0924634728322866,0.008809383983607727,0.29262240494169395,0.16309334765609826,0.0016680430651720291,0.08857964759919155
CAT,0.02339094348985552,0.09349888757501973,0.5055604221163245,0.8424769222653143,0.00649460071393258,0.3200058977938633,0.5516323396168931,2.4828405247583778e-11,0.03855282880843565
CBB,0.006373749540709679,0.10756567002687224,-0.771124046190038,1.5075522526361462,0.012562291424066882,0.18430834523437847,0.24187095291304883,8.829359150783767e-05,0.043604438351377624
CBL,0.040271887171478976,0.20984667314336652,4.106309571589184,23.234025153117642,0.00970634975376762,0.10339295140359078,0.2903439863629684,1.2795489307867213e-05,0.021600531882524712
CBRL,0.02302489133898859,0.06738435526647674,0.20202398828553048,-0.0010435250378151295,0.006979461405807477,0.29626735205394694,0.24569406629509513,7.610904595287608e-05,0.0693691240326651
CBT,0.029676057141882633,0.117597831773281,-0.01882795746059514,1.5067240198738565,0.006527662663831667,0.2586223161733474,0.5662383691549823,9.70230880305639e-12,0.030248086246219854
CCK,0.011583410642775113,0.05877758799828308,-0.025557437257714952,0.08730984441258771,0.009864611587314692,0.39122183086825757,0.31567026745154564,4.4539229107045384e-06,0.07697415558227395
CCL,0.012164131295637872,0.08355020119310556,0.12504367064091307,-0.12705176531489482,0.009891121771490378,0.32616067239236746,0.45802650956794144,5.475010183167922e-09,0.047411237927937215
CCMP,0.016096500964932287,0.09471109487313262,-0.4051887637015448,0.2052833219074004,0.011054251480580266,0.18955295018632923,0.1965981182415202,0.0004904971919942971,0.05120510707532727
CDE,0.0026641631204664235,0.15905134055055348,0.18365179547037555,-0.45134236634036107,0.013722918066121251,0.10353423620770373,0.166552365531294,0.001472249698305651,0.030949506393640063
CDNS,0.021944528949525324,0.0848220444950565,0.3335527964941692,0.8312912411064763,0.006960516324981813,0.33003253549313377,0.47907124338898177,1.7688732510749786e-09,0.04598877666119887
CDR,0.02489339282623704,0.14303652816133097,2.055537477058619,8.522450454495914,0.009126769013343096,0.183702852769229,0.4249177145677193,2.9824638375530086e-08,0.028558438892878978
CFFN,-7.883233424398253e-05,0.059108505076884976,-0.8648395762129378,1.7989863518970335,0.01394168607172395,0.2421726650393112,0.12623843979139804,0.006201972660326845,0.0851396314220523
CHK,0.008314114256761658,0.10539763938201938,-0.0002663336091880422,-0.4060986388055059,0.012076534978944172,0.19703467065467925,0.2652310524449335,3.528161822643905e-05,0.04382398351497883
CHRW,0.003925813537510187,0.05834107301132454,0.09305827414240463,0.8561808291496544,0.011801226244675328,0.33846579379376557,0.22110705720061824,0.000195734526562678,0.0848903556520743
CI,0.02569840681871221,0.06671746859160865,-0.11271402321774625,-0.4996396974610393,0.006088023827742214,0.2822149927862683,0.2088421954420332,0.0003108060842590627,0.07340210284463818
CIG,0.006696778182688258,0.09591308153945492,-0.9218923253306608,1.9042839422002373,0.01268454264049361,0.17406749419454723,0.17191543150021568,0.0012123508712818638,0.05105092069120658
CIM,0.002574457975467283,0.07198984551872034,0.2823831071477373,0.5170260574961212,0.013590178683075682,0.2448916227098062,0.18696593490059066,0.0006998045213784164,0.06824220387660532
CIR,0.01997797948985954,0.09627959986068753,-0.36432023752213716,-0.44520031557929585,0.009215053702822924,0.22732420720428403,0.2950665447435531,1.0536775594140985e-05,0.04695325958207689
CKH,0.014781472545666917,0.07480251526065435,0.11884865074439867,-0.518787130980626,0.009442651946435543,0.3114879373077944,0.33357581532160124,2.067508749066612e-06,0.05883358542448991
CL,0.016721983555405776,0.03813771217356638,0.1315345649012503,0.16054630569775608,0.006662732148807558,0.43686321061463984,0.17078692515809119,0.001263010070118458,0.12863442826209787
CLF,0.0032473386586603435,0.1716264148215174,-0.3624691456279251,0.06930859220525276,0.013500547975679346,0.13405035888268418,0.32625538682657207,2.835819418377676e-06,0.025742028981418197
CLI,0.007198815045690785,0.07533722165466093,1.2029215810466607,3.2268341873268707,0.011981357273716197,0.3453621680466793,0.4041081906955877,8.258680497081765e-08,0.056042258619501926
CLR,0.02930527077196363,0.09892506056928044,-0.15413031437526986,-0.26738208541460695,0.006175151383661363,0.27048893152245373,0.4394849578836803,1.4314901835181321e-08,0.04082038657379333
CLW,0.04688981770223618,0.1339045393757898,2.3142847318229394,7.030508163505582,0.007701188996726788,0.13468688548020993,0.1997263753859199,0.00043674209359122657,0.03602739311508841
CMC,0.011598431889833975,0.10216353564167246,-0.16600332665223452,0.4553116862839399,0.010767564135560924,0.2727906834571078,0.4788664530774324,1.7888048810751105e-09,0.03802794253925352
CMCSA,0.024210073213022612,0.06922420430294443,-0.409403164513897,-0.299252650912635,0.0037709939653210543,0.395267616475905,0.45195469069606853,7.525893633311486e-09,0.05816450076045914
CMD,0.02999374887671976,0.09924752054595114,0.2510712571506225,-0.5432132907313196,0.007613534904630364,0.20725640344645557,0.2609355027004817,4.184029521431218e-05,0.04661101151528423
CME,0.009915285627293964,0.08528964539111392,1.346919088622605,4.231951586028509,0.011593177410013002,0.2199807335879815,0.21685065252132568,0.00022995111015565936,0.05586406843254722
CMP,0.009013122626288648,0.06821728494630025,0.06523110643527019,-0.03325084935890521,0.012218688754092178,0.21170941697170598,0.12605524386017572,0.006242187112798102,0.07449166724725374
CMS,0.018068102842388568,0.042097220763528294,-0.7201994667633703,0.9948436025780878,0.009428333919736366,0.24637786881128557,0.06633576706956462,0.050954083053605326,0.12351769086221967
CMTL,0.006616197921918665,0.09923406931278358,0.390580164584583,2.8555212858232366,0.01320151940611163,0.1156898833489887,0.08087482337986487,0.03049860725356662,0.052117314376231516
CNC,0.021396411334824453,0.09575970076256589,0.16227611860667882,0.45584083190786373,0.010652125253135882,0.15340679074031313,0.13290065753660946,0.004901130189171308,0.05236262796780888
CNMD,0.020588926360514233,0.0730430810829505,0.4219789372801524,-0.12010118488299826,0.006951631670201813,0.3612368655503791,0.4192228415083919,3.9547247125438286e-08,0.05681726794660503
CNO,0.050906664526508896,0.1264906513857772,1.468140418251789,3.671429507659754,0.0023634335877895894,0.22769586829401992,0.5113077859986899,2.8685664761146474e-10,0.029746621225184327
CNP,0.01761942911316638,0.04986508708921402,-0.17264356634221315,-0.3027333073535936,0.008911557718954454,0.2789399105657419,0.11928811517355223,0.007922848469429769,0.10128263325166524
COF,0.030920964332187547,0.10020852221190256,1.3774814888479354,2.918054284043115,0.005638506167551812,0.2671128979155287,0.4418552535985062,1.2681520530114632e-08,0.0401175363345983
COHR,0.023644695415874287,0.07699981650668111,-0.18337488442988678,-0.13033033418238693,0.006820691952134412,0.29679315026727293,0.3221043390952012,3.387630340156723e-06,0.05753644166255753
