,return,std,skew,kurt,alpha,beta,RSQ,p_value,std_err
AA,-0.013275160213947382,0.13363890552402086,-0.21838387901233577,1.016373230290541,0.009099231011713964,0.10699900468527304,0.1774082653287559,0.0009928163735657696,0.03078867294696136
AAL,-0.01645514208424036,0.1086389954769333,-0.37010186995667504,0.3951285139130931,0.009864285744380898,0.20311720159057872,0.355632206584649,7.824956140338692e-07,0.03653583704048763
AAN,0.005833114311289319,0.11853264934948261,-1.309466129651547,2.8244403624500896,0.007170621403401243,0.03793322782093022,0.01372599796696474,0.38111305276238683,0.0429687394686757
AAT,0.0014516821909562653,0.04835718278521107,-0.280952052949355,-0.5330693054859466,0.006885866561026668,0.25076215451687917,0.11877238731436784,0.008067929293529539,0.09127551345414762
ABBV,0.00994093867947416,0.08056621232689448,-0.36685319237209735,0.5602850834633126,0.006166691832375908,0.16813788346935424,0.15768837041889125,0.002026139779386737,0.05192878108404445
ABG,0.00109387343412718,0.09003198901263403,-0.7757872363646536,3.0515035150120537,0.007191596910415982,0.18427202681636964,0.23504722507761197,0.0001149163585533658,0.04442272003756545
ABMD,0.012568667109559338,0.12292176001212733,-0.7583338362562558,0.6537109321845982,0.0070691314212106395,0.03612781270623379,0.016084397511659874,0.34278476941924685,0.03775932135246647
ABT,0.010351853150377566,0.05899260842587335,-0.6516507774554013,0.7706607470582556,0.0026760700157791055,0.39646028623983537,0.43456862891421294,1.837595598111523e-08,0.060431926723490584
ACAD,0.004595420197143333,0.17723106467583927,-0.22054102411883056,1.1355003965355834,0.0073134406819324125,0.10023913061324397,0.2732489443707916,2.5606107370952812e-05,0.021845242345545034
ADBE,0.026112511558738557,0.05477589019553433,-0.08550595060769248,-0.1402064300760424,-0.002612430744006385,0.3826141415735423,0.3769330491237873,2.972505021980447e-07,0.06573584549932036
ADC,0.016881041021716038,0.054745115895958936,0.02588679218223608,-0.9185455490604277,0.007069361136664047,0.032846643811635205,0.002719352886515877,0.6974520097857817,0.08405680891984459
ADS,-0.020299890199896874,0.10290111090623277,-0.8134506465360459,0.8643947523591224,0.011505237358540744,0.21880926368924283,0.42136850331944276,3.556975414434058e-08,0.03426428639051061
ADTN,-0.01245317554511499,0.10949217704527975,-0.22854012904191878,1.1805219698565264,0.008848420619242743,0.1111365880055096,0.12642703262740135,0.006160840919575737,0.03903845906304503
AEE,0.013391463297201103,0.039550656454504306,-0.27459618805956404,-0.48557821220150865,0.005467124230350836,0.1539562248341177,0.031223473897256968,0.18454390507391982,0.11459731253048831
AEO,-0.0019989038359015396,0.08784037580920492,-0.4302838569384711,1.7093329730413176,0.007702708382213054,0.13888015220091868,0.12618981645549832,0.006212621239915405,0.048836279072224736
AER,0.0029928426409568673,0.09005343400509508,-1.459976823442327,3.6454235718323256,0.0064201564127860326,0.2776973214340254,0.5338858347712065,7.475694436163825e-11,0.03467365541037861
