Date,AAPL,AAT,ABB,ABC,ABG,ACA,ACAD,ACC,ACOR,ACRE,ACRS,ADBE,ADI,ADP,ADRO,ADS,ADSK,ADT,ADTN,ADUS,AEE,AEP,AERI,AFIN,AG,AGIO,AGN,AGO,AHT,AIMC,AIMT,AJRD,AKAM,AKCA,AKR,AL,ALB,ALGN,ALKS,ALSN,ALXN,AMAG,AMAT,AMBA,AMBC,AMC,AMCR,AMD,AMH,AMKR,AMTD,AMWD,AMZN,ANAB,ANGI,ANGO,ANH,ANIK,APD,APPN,APTS,APY,ARC,ARCH,ARE,ARW,ASIX,ASNA,AT,ATGE,ATRC,ATRI,ATUS,AVGO,AVLR,AVT,AVTR,AWK,AXL,AXTA,AYI,AYX,AZO,BA,BABA,BAC,BAH,BAM,BAND,BB,BBX,BCC,BCOV,BCRX,BDC,BDX,BECN,BEN,BERY,BFAM,BFS,BGFV,BGG,BHF,BHR,BHVN,BIDU,BIG,BIIB,BK,BKNG,BLD,BLK,BLL,BMCH,BMRN,BMY,BOX,BP,BRC,BRY,BSIG,BURL,BV,BXMT,BXP,C,CAAP,CACI,CAG,CAR,CARS,CAT,CATO,CATY,CB,CBB,CBOE,CBT,CBU,CCI,CCK,CCOI,CDEV,CDLX,CDNS,CDR,CENX,CF,CFG,CFR,CHCO,CHKP,CHRW,CHTR,CHUY,CHWY,CIEN,CIG,CIGI,CIO,CIT,CLDR,CLGX,CLNC,CLNY,CLR,CLW,CLX,CMA,CMC,CMCO,CME,CMO,CMTL,CNCE,CNDT,CNK,CNMD,CNO,CNSL,COG,COHU,COKE,COP,COR,CORE,CORT,COTY,COUP,CPB,CPLG,CPRI,CPRT,CPT,CRL,CRM,CRMT,CRSAU,CRUS,CRVL,CSCO,CSGS,CSII,CSL,CSLT,CSV,CTB,CTL,CTLT,CTRA,CTRN,CTSH,CTT,CUTR,CVE,CVI,CVNA,CW,CWH,CWT,CXP,CYCN,DAKT,DAL,DB,DBD,DCO,DCOM,DD,DDOG,DEI,DESP,DFIN,DFODQ,DFS,DG,DHI,DIOD,DIS,DKS,DLTR,DNKN,DNOW,DOMO,DOOR,DOX,DOYU,DPZ,DRE,DRH,DRQ,DSKE,DT,DTE,DVA,DVN,DX,EA,EBAY,EBF,ECHO,ECL,ECOM,EDU,EEM,EEX,EGHT,EGOV,EGRX,EIG,EIGI,EL,ELF,EME,EMN,ENDP,ENPH,ENS,ENSG,EOG,EPZM,ESTC,ETH,ETM,ETN,ETSY,EVC,EVRG,EVTC,EW,EXAS,EXEL,EXP,EXPD,EXR,EXTN,EYE,FANG,FARM,FATE,FB,FBHS,FBM,FBNC,FCFS,FDP,FDX,FET,FFIC,FGEN,FHI,FICO,FITB,FIVE,FIX,FLDM,FLO,FLR,FLS,FMBI,FMC,FND,FOLD,FOR,FORM,FORR,FOXF,FPRX,FRT,FRTA,FSCT,FTCH,FTDR,FTRCQ,FTV,FULT,FVRR,FWRD,GATX,GCAP,GCI,GCO,GCP,GD,GDDY,GFI,GGG,GILD,GIS,GLDD,GLNG,GLUU,GLYC,GM,GMHIU,GMS,GNL,GNMK,GNTX,GOGO,GOLF,GOOGL,GPI,GPK,GPRE,GRA,GS,GSM,GTE,GTS,HAE,HAIN,HAL,HCAT,HCI,HCKT,HD,HEI,HES,HFC,HFWA,HGV,HI,HIL,HIW,HLF,HLIT,HLT,HMST,HMSY,HOG,HOLI,HOLX,HON,HOSS,HPE,HPP,HPQ,HRB,HSII,HST,HTLD,HUBS,HUD,HUM,HWM,HXL,HYG,HZO,IAC,IBP,ICHR,IDCC,IDT,IIVI,IMAX,IMH,IMMU,IMXI,INCY,INGN,INGR,INN,INSM,INSW,INT,INTC,INTU,INVA,IPG,IPHI,IQ,IRDM,IRM,IRTC,ISBC,IVC,JAKK,JBL,JBLU,JBSS,JBT,JCI,JD,JEF,JJSF,JNJ,JWN,KDP,KEY,KEYS,KFRC,KGC,KMT,KMX,KN,KR,KRC,KRNT,KTB,KWR,LAD,LANC,LBAI,LBY,LCA,LCII,LDL,LDOS,LEA,LEN,LGND,LII,LKQ,LL,LM,LOGM,LOW,LRCX,LRN,LSCC,LSTR,LULU,LW,LYFT,LYV,LZB,MA,MAC,MAN,MANH,MANT,MAR,MAS,MBI,MBUU,MCC,MCD,MCHX,MCK,MCO,MCY,MDB,MDCA,MDLZ,MDP,MED,MERC,MET,MGM,MGPI,MGRC,MIME,MITK,MLHR,MLI,MMM,MMS,MN,MNK,MNRO,MNST,MO,MOD,MRBK,MRC,MRCY,MRO,MRTN,MRVL,MS,MSCI,MSFT,MTB,MTCH,MTD,MTG,MTH,MTRN,MTRX,MTSC,MTSI,MTZ,MU,MUR,MXIM,NAT,NATI,NAVI,NBIX,NBL,NCR,NCSM,NET,NEU,NEWR,NFG,NFLX,NG,NGD,NGVT,NJR,NKE,NKTR,NLS,NNN,NOAH,NOC,NOW,NP,NSSC,NTCT,NTNX,NTUS,NUE,NUS,NUVA,NVEE,NVGS,NVR,NVST,NVT,NWBI,NWL,NYT,OCN,ODP,OII,OIS,OKTA,OLED,OLLI,OMC,OMER,ONDK,OPCH,OPK,ORBC,ORCL,OSIS,OSK,OSW,OUT,OXM,OXY,PAGS,PAHC,PAM,PATK,PBF,PBH,PBPB,PCAR,PCG,PCRX,PCTI,PDD,PDLI,PE,PEB,PEGA,PENN,PFE,PFGC,PFPT,PGRE,PICO,PII,PJT,PLAB,PLAN,PLD,PLMR,PLNT,PNC,PNW,PODD,POL,POR,POWL,PPG,PPL,PRAH,PRDO,PRFT,PRGS,PRI,PRO,PRSP,PRTA,PRU,PSA,PTC,PTCT,PTLA,PXD,PYPL,QCOM,QEP,QLYS,QRVO,QSR,QTS,RARE,RBA,RBC,RCII,RCL,RDUS,RDWR,RESI,REZI,RGP,RGS,RHI,RIGL,RILY,RJF,RL,RLJ,RMAX,RMBS,RMTI,RNG,ROCK,ROG,ROIC,ROKU,ROL,ROST,RP,RPAI,RS,RSG,RTRX,RUSHA,RUTH,RVI,RVLV,RWT,SAFM,SAH,SAIC,SAM,SANM,SBGI,SBH,SBNY,SBUX,SCHN,SCOR,SDC,SDRL,SE,SEE,SEIC,SFM,SGEN,SGRY,SHO,SHOP,SIGI,SIRI,SIX,SJW,SKT,SKX,SLB,SLG,SLV,SM,SMAR,SMG,SMPL,SNA,SNAP,SNBR,SNX,SPGI,SPR,SPSC,SPTN,SPWR,SPY,SQ,SRC,SRDX,SRE,SREV,SSTK,STAA,STAG,STBA,STLD,STNG,STX,STZ,SUP,SUPN,SVMK,SWI,SWTX,SWX,SXT,SYF,TAK,TAL,TAP,TCBI,TCMD,TCO,TCS,TDOC,TDS,TEAM,TER,TEX,TGH,TGT,TH,THRM,TILE,TIP,TJX,TK,TMHC,TMST,TMUS,TPB,TPRE,TPX,TRMB,TROW,TRQ,TRV,TRWH,TSCO,TSN,TT,TTI,TTSH,TTWO,TUES,TUFN,TW,TWI,TWLO,TWNK,TWTR,TXG,TXN,TXRH,TYL,UAL,UCTT,UDR,UEIC,UFS,UIS,UMBF,UNF,UNH,UNM,UNP,UPLD,UPS,UPWK,USAT,USB,USFD,UTHR,VAC,VAR,VCIT,VEEV,VG,VIAC,VICI,VICR,VIVO,VLO,VMC,VMI,VMW,VNO,VRA,VRSN,VSAT,VSTO,VVV,VZ,WAB,WABC,WAT,WBS,WDC,WDFC,WDR,WETF,WGO,WH,WIFI,WING,WIRE,WIX,WK,WM,WMB,WMGI,WMS,WMT,WOR,WORK,WPC,WPRT,WST,WTRE,WWW,XAN,XENT,XLE,XLK,XLNX,XLRN,XOG,XONE,XOP,XPER,XPO,XRT,XRX,YELP,YJ,YUM,YUMC,ZEN,ZEUS,ZGNX,ZM,ZNGA,ZS
2014-12-01,101.1789321899414,34.52518844604492,16.81722640991211,82.65827178955078,75.91999816894531,,31.75,33.57977294921875,40.869998931884766,7.061100006103516,,72.69999694824219,48.78672790527344,73.68898010253906,,273.0262145996094,60.060001373291016,,19.31260108947754,24.270000457763672,38.582313537597656,50.59953689575195,29.190000534057617,,5.019999980926514,112.04000091552734,243.0326385498047,23.768997192382812,6.897131443023682,25.383453369140625,,18.299999237060547,62.959999084472656,,25.967041015625,32.345977783203125,54.703121185302734,55.90999984741211,58.560001373291016,30.99291229248047,185.02999877929688,42.619998931884766,22.860355377197266,50.720001220703125,24.5,19.157861709594727,9.094995498657227,2.6700000762939453,16.121231079101562,7.099999904632568,32.208248138427734,40.439998626708984,310.3500061035156,,6.230000019073486,19.010000228881836,2.848644733428955,40.7400016784668,114.81908416748047,,6.276266098022461,,9.999722480773926,,75.04801177978516,57.88999938964844,,251.1999969482422,2.569540500640869,45.93474197387695,19.959999084472656,325.57537841796875,,87.74816131591797,,39.199710845947266,,47.60443878173828,22.59000015258789,26.020000457763672,137.51271057128906,,619.1099853515625,112.8120346069336,103.94000244140625,16.295637130737305,24.14402198791504,20.09868049621582,,10.979999542236328,3.122969388961792,35.41834259033203,7.78000020980835,12.15999984741211,77.42942810058594,128.31101989746094,27.799999237060547,48.255699157714844,31.549999237060547,47.0099983215332,46.05082702636719,10.585420608520508,17.45746612548828,,10.772829055786133,,227.97000122070312,34.136207580566406,339.45001220703125,36.28413772583008,1140.2099609375,,310.2821350097656,32.09014892578125,15.319999694824219,90.4000015258789,50.81418991088867,,27.209009170532227,23.94324493408203,,14.026223182678223,47.2599983215332,,18.739761352539062,111.92909240722656,49.271060943603516,,86.18000030517578,24.251422882080078,66.33000183105469,,75.99008178710938,29.935611724853516,22.37034034729004,99.13468170166016,15.949999809265137,59.38902282714844,38.256370544433594,32.49633026123047,63.678890228271484,50.900001525878906,28.341625213623047,,,18.969999313354492,5.815482139587402,24.399999618530273,43.83673095703125,21.53881072998047,60.7712287902832,39.02449035644531,78.56999969482422,65.77108001708984,166.6199951171875,19.670000076293945,,19.40999984741211,3.551945686340332,29.40293312072754,8.266695976257324,43.25904846191406,,31.432193756103516,,11.504467010498047,38.23250198364258,68.55000305175781,90.30745697021484,40.991539001464844,14.0276460647583,27.01302719116211,70.36773681640625,7.754610538482666,26.195201873779297,13.319999694824219,,29.933956146240234,41.5280876159668,15.501871109008789,18.227392196655273,28.233718872070312,10.946748733520508,85.38969421386719,59.83650588989258,31.765047073364258,29.03603744506836,3.0,17.796222686767578,,37.316253662109375,,75.0999984741211,18.2450008392334,58.00736999511719,63.63999938964844,59.310001373291016,53.380001068115234,,23.56999969482422,37.220001220703125,23.37611961364746,22.455713272094727,30.079999923706055,84.25548553466797,11.699999809265137,19.92470932006836,32.21889877319336,24.56301498413086,27.8799991607666,,23.462926864624023,50.830318450927734,8.777188301086426,10.680000305175781,17.474496841430664,24.832788467407227,,68.42530822753906,,22.04934310913086,19.952444076538086,,10.267964363098145,44.27903747558594,28.14044952392578,31.376554489135742,25.280000686645508,13.858283996582031,57.702327728271484,,24.453489303588867,,,17.595504760742188,58.75468444824219,66.55174255371094,23.76532554626465,27.56999969482422,86.6845932006836,43.8309440612793,70.37999725341797,37.90303039550781,25.729999542236328,,61.459999084472656,42.94572067260742,,89.08699798583984,16.613468170166016,11.678422927856445,76.7300033569336,,,70.70858001708984,75.73999786376953,56.40888595581055,18.305631637573242,47.02000045776367,23.16183853149414,10.579439163208008,29.200000762939453,97.88048553466797,21.579999923706055,19.89006805419922,34.632713317871094,,9.15999984741211,16.02387046813965,15.5,21.65308952331543,18.43000030517578,71.25432586669922,,43.22098922729492,65.09556579589844,72.12000274658203,14.289999961853027,58.265254974365234,20.046348571777344,87.27593231201172,18.8700008392334,,25.981904983520508,10.573807716369629,34.08573913574219,,5.25907564163208,34.553829193115234,20.406723022460938,63.689998626708984,27.440000534057617,1.440000057220459,74.00962829589844,41.550086975097656,48.254173278808594,,,58.79951477050781,29.450000762939453,5.03000020980835,78.0199966430664,41.9843864440918,,17.010446548461914,52.82858657836914,31.647422790527344,164.22451782226562,20.729999542236328,16.931644439697266,27.34000015258789,26.29372787475586,72.1517333984375,17.386323928833008,40.83000183105469,16.368558883666992,33.72999954223633,15.961345672607422,54.394535064697266,54.497806549072266,15.244392395019531,45.457157135009766,,8.319999694824219,15.399999618530273,8.600000381469727,36.32402801513672,16.229999542236328,27.0,113.31634521484375,,,,,,,10.467463493347168,,47.545318603515625,49.4559440612793,7.439444541931152,11.949258804321289,76.62000274658203,,121.72956085205078,,4.207198619842529,21.79420280456543,81.80773162841797,43.589542388916016,8.5600004196167,32.30655288696289,3.9000000953674316,7.199999809265137,27.405900955200195,,,,13.609999656677246,16.19959831237793,16.530000686645508,,530.6599731445312,83.39651489257812,12.153535842895508,21.660993576049805,90.46562957763672,178.70716857910156,15.81165885925293,3.8499999046325684,23.90999984741211,37.41999816894531,58.290000915527344,34.816287994384766,,36.08293533325195,7.848330020904541,92.68987274169922,30.29640007019043,66.54346466064453,31.211345672607422,15.088567733764648,,30.14942741394043,3.8399999141693115,34.92253494262695,18.850000381469727,7.010000228881836,51.74235916137695,17.226455688476562,21.139999389648438,55.36592483520508,23.033018112182617,26.739999771118164,85.14788055419922,24.969999313354492,,25.800188064575195,14.94385814666748,27.67436408996582,20.606531143188477,18.62101936340332,26.42887306213379,33.61000061035156,,138.26002502441406,,39.524967193603516,,20.049999237060547,59.582942962646484,17.81999969482422,,47.66064453125,16.290014266967773,13.649999618530273,30.899999618530273,6.199999809265137,4.800000190734863,,73.11000061035156,31.3700008392334,75.3209457397461,9.637605667114258,15.470000267028809,,44.96551513671875,31.409778594970703,87.27670288085938,13.563931465148926,17.477861404418945,18.479999542236328,,9.75,26.964876174926758,,9.766439437866211,16.33518409729004,6.800000190734863,20.3385009765625,15.859999656677246,34.11082077026367,31.812538146972656,34.042755126953125,23.139999389648438,19.010953903198242,101.21487426757812,90.57789611816406,62.631343841552734,10.147481918334961,11.97889232635498,33.77000045776367,21.511995315551758,2.819999933242798,31.472078323364258,66.58000183105469,23.549999237060547,29.18255615234375,60.69886016845703,,,86.28116607666016,81.81959533691406,81.30607604980469,10.102953910827637,28.11813735961914,,44.84136962890625,32.81999969482422,28.227500915527344,90.358642578125,43.1384162902832,53.209999084472656,89.11831665039062,28.1200008392334,66.30999755859375,44.87512969970703,46.8381233215332,62.28085708618164,72.34687805175781,11.869999885559082,6.889999866485596,67.34296417236328,55.790000915527344,,,26.110000610351562,24.726581573486328,83.07525634765625,60.42634582519531,61.49447250366211,40.720001220703125,26.90882110595703,72.63710021972656,20.644851684570312,9.539999961853027,19.270000457763672,4.5243144035339355,81.07015228271484,3.878018856048584,198.37278747558594,89.5570068359375,43.72234344482422,,20.802078247070312,32.68988037109375,43.289058685302734,29.4648380279541,9.84261417388916,39.983394622802734,20.21343994140625,15.20599365234375,30.581573486328125,,3.309999942779541,26.389015197753906,29.482494354248047,142.28622436523438,52.92143630981445,9.21319580078125,99.02999877929688,54.23213195800781,36.11666488647461,37.69492721557617,13.600000381469727,,15.149999618530273,13.392662048339844,25.80435562133789,12.326102256774902,13.26539134979248,34.24892044067383,44.49390411376953,41.587284088134766,111.60182189941406,,302.4599914550781,9.196311950683594,35.9900016784668,33.47349166870117,22.31999969482422,65.96220397949219,31.280000686645508,22.610000610351562,35.0099983215332,40.905235290527344,26.923128128051758,6.61282205581665,27.39551544189453,16.720958709716797,22.34000015258789,43.578433990478516,29.139999389648438,,,369.26031494140625,34.84000015258789,58.520111083984375,48.801429748535156,2.950000047683716,4.300000190734863,,26.01059913635254,44.52981185913086,15.5,15.180000305175781,31.10117530822754,20.899999618530273,135.50375366210938,67.8499984741211,53.922550201416016,4.699999809265137,36.540000915527344,,36.040000915527344,41.571266174316406,37.2611198425293,47.15999984741211,13.0,21.059999465942383,1275.3299560546875,,,10.051732063293457,32.32640075683594,12.544817924499512,15.100000381469727,7.4729905128479,54.55742263793945,48.900001525878906,,27.56948471069336,,65.71525573730469,24.780000686645508,22.43000030517578,27.959999084472656,9.989999771118164,6.539999961853027,41.213706970214844,70.7699966430664,45.092620849609375,,19.466218948364258,50.16350173950195,61.005348205566406,,29.199338912963867,10.020000457763672,19.35698127746582,21.35727310180664,34.720001220703125,12.869999885559082,54.547698974609375,48.27484130859375,88.66000366210938,7.183831214904785,,6.557259559631348,15.830153465270996,35.90895462036133,20.415699005126953,12.771627426147461,25.752708435058594,,48.22999954223633,16.15504264831543,13.59930419921875,133.74530029296875,,8.3100004196167,,36.126380920410156,,,79.0985107421875,56.485477447509766,46.060001373291016,34.307682037353516,31.675155639648438,41.63459777832031,105.78105163574219,25.891767501831055,24.219999313354492,6.960000038146973,18.6299991607666,25.577571868896484,51.14337158203125,27.479999542236328,,20.760000228881836,75.20381927490234,152.5009002685547,36.650001525878906,51.77000045776367,28.31999969482422,145.90377807617188,,61.61465835571289,19.720924377441406,37.75,,34.86431121826172,28.023847579956055,43.880001068115234,23.54128074645996,69.40357971191406,32.52518844604492,72.35978698730469,38.90999984741211,22.020000457763672,13.491328239440918,,,16.760000228881836,52.795352935791016,2.2699999809265137,8.566023826599121,52.94853210449219,164.52505493164062,24.22806739807129,29.881193161010742,11.09000015258789,10.279999732971191,14.920000076293945,16.260000228881836,81.44000244140625,13.371285438537598,,13.4393949508667,44.65034484863281,21.959999084472656,12.456734657287598,53.99797439575195,35.326351165771484,12.239999771118164,31.389345169067383,13.602818489074707,,,13.062557220458984,77.59099578857422,25.429859161376953,44.504234313964844,289.5400085449219,23.530000686645508,24.292768478393555,30.739999771118164,121.39659881591797,37.41072463989258,18.685611724853516,46.43000030517578,,3197.173828125,,39.250301361083984,37.491512298583984,33.97999954223633,32.130001068115234,,12.539981842041016,,25.16752815246582,3.405992031097412,33.00553512573242,28.669992446899414,26.56668472290039,18.41666603088379,70.39472198486328,99.97564697265625,15.0600004196167,37.45510482788086,,54.3183479309082,,123.60449981689453,,27.030000686645508,73.66878509521484,83.76905822753906,42.21421432495117,56.630001068115234,21.91295051574707,25.829999923706055,184.15379333496094,,45.402896881103516,22.100000381469727,94.58899688720703,4.679999828338623,64.878173828125,9.109999656677246,17.9055233001709,25.92571258544922,17.242961883544922,83.58448791503906,48.76846694946289,92.44686889648438,16.338972091674805,8.300000190734863,,,,53.811683654785156,54.75411605834961,27.105941772460938,17.441757202148438,4.6627349853515625,65.49948120117188,54.33000183105469,,60.137176513671875,17.88239097595215,,22.25638198852539,,18.77532386779785,26.186800003051758,30.15341567993164,63.915348052978516,,36.619998931884766,15.311857223510742,102.54135131835938,30.05603790283203,44.187400817871094,18.889999389648438,36.38154983520508,26.43902015686035,,14.489999771118164,54.90999984741211,26.540000915527344,71.85649871826172,3.0999999046325684,93.28184509277344,,73.50462341308594,36.755191802978516,0.027737626805901527,5.87487268447876,,28.030000686645508,21.700000762939453,,,10.433542251586914,,,35.869998931884766,,46.232120513916016,30.341346740722656,109.44000244140625,66.88999938964844,9.279999732971191,25.557085037231445,65.02999877929688,30.366500854492188,29.479999542236328,51.79457473754883,120.10477447509766,92.69588470458984,30.054386138916016,105.69340515136719,9.5600004196167,94.25102996826172,,1.6100000143051147,38.919979095458984,,129.49000549316406,68.43297576904297,75.8606185913086,71.78914642333984,26.40999984741211,3.809999942779541,,,12.100000381469727,13.997696876525879,40.75513458251953,62.97511291503906,118.61840057373047,68.55130767822266,69.64058685302734,20.3799991607666,57.0,63.029998779296875,,,36.50636672973633,84.43045806884766,41.696128845214844,112.72000122070312,28.55433464050293,90.9474868774414,77.92374420166016,32.929283142089844,13.711163520812988,20.068729400634766,,7.670000076293945,,36.939842224121094,21.0,13.399999618530273,45.056365966796875,32.275394439697266,25.5,21.086591720581055,75.02967834472656,26.47974395751953,,50.39748764038086,3.740000009536743,51.46026611328125,,27.719703674316406,12.523296356201172,18.549999237060547,64.11527252197266,37.8077392578125,38.595603942871094,38.959999084472656,,16.799999237060547,178.21633911132812,30.084915161132812,40.880001068115234,44.31951904296875,32.153236389160156,54.72999954223633,,46.512630462646484,,24.3700008392334,17.330158233642578,10.960000038146973,,2.6600000858306885,
