Date,AAN,AAPL,AAWW,ABBV,ABG,ABM,ABT,ACM,ACN,ACOR,ACRE,ADBE,ADC,ADM,ADP,AEGN,AEIS,AEM,AEO,AES,AFG,AFL,AG,AGCO,AGEN,AHT,AIG,AIN,AINV,AIR,AIT,AIZ,AJG,AKAM,AL,ALGN,ALGT,ALK,ALL,ALSN,AMAG,AMCX,AMGN,AMKR,AMN,AMSC,AMZN,ANDE,ANF,ANSS,ANTM,AOBC,AON,APA,APAM,APD,APOG,ARC,ARCB,ARCC,ARGO,ARMK,ARNA,AROC,ARW,ASH,ASNA,ASRT,ASTE,AT,ATGE,ATNI,AU,AUY,AVA,AVB,AVD,AVEO,AVT,AVY,AWI,AX,AXAS,AXE,AXL,AXP,AXS,AZO,BA,BAC,BAH,BAX,BBBY,BBI,BBY,BC,BCEI,BCO,BCOR,BCOV,BDX,BEN,BG,BGFV,BGMD,BHE,BHLB,BIDU,BIG,BIIB,BIO,BK,BKCC,BKD,BKNG,BKU,BLDR,BMY,BOH,BOKF,BPFH,BPOP,BR,BRC,BRKL,BRKS,BRO,BSBR,BWXT,BXP,C,CACC,CACI,CAG,CAH,CAKE,CALM,CALX,CASY,CAT,CBB,CBL,CBRL,CBT,CCK,CCL,CCMP,CDE,CDNS,CDR,CFFN,CHK,CHRW,CI,CIG,CIM,CIR,CKH,CL,CLDT,CLF,CLI,CLR,CLW,CMC,CMCSA,CMD,CME,CMP,CMS,CMTL,CNC,CNMD,CNO,CNP,COF,COHR,COLB,CONE,CONN,COO,COP,CORE,COST,COWN,CPRI,CPT,CRL,CRTO,CRUS,CRVL,CSCO,CSGS,CSII,CSX,CTAS,CTB,CTG,CTSH,CTT,CTXS,CVA,CVI,CVX,CYH,DAL,DAR,DBD,DCOM,DDD,DDS,DE,DEI,DENN,DFS,DG,DGX,DHR,DHX,DIN,DIOD,DK,DNR,DOX,DRQ,DTE,DVA,DVN,DXCM,DY,EA,EC,ECL,ED,EEM,EGHT,EGO,EGY,EHC,EIG,EIX,EME,EMN,EMR,ENS,ENSG,ENT,ENZN,EOG,EPAC,EPAM,EPC,ERII,ESPR,ESS,ETN,ETR,EV,EVC,EWBC,EWY,EXC,EXPD,EXPR,EXTR,EZPW,FAF,FB,FBIO,FCN,FCX,FDP,FDX,FE,FET,FEYE,FF,FFBC,FFG,FIS,FL,FLDM,FLIR,FNB,FOE,FRAN,FSP,FTNT,FVE,FWRD,FXI,GATX,GBX,GDOT,GDX,GE,GEF,GERN,GFI,GGG,GHC,GIII,GILD,GIS,GLOG,GLT,GLUU,GLW,GM,GME,GMED,GNC,GNTX,GOLD,GOOGL,GORO,GPC,GPI,GPK,GPRE,GPS,GRMN,GS,GT,GTN,GVA,GWW,HA,HAE,HAL,HAS,HBAN,HCA,HD,HE,HEI,HELE,HFC,HGGGQ,HHS,HIG,HII,HL,HLIT,HLT,HMN,HMSY,HMY,HNI,HOLX,HON,HOPE,HOSS,HOV,HP,HRC,HRL,HSIC,HT,HTLD,HUBB,HUBG,HUM,HUN,HURN,HXL,HY,HYG,HZNP,IAG,IART,IBCP,IBM,ICE,ICLR,ICUI,IDCC,IDXX,IFF,IGT,IIVI,ILMN,IMMR,IMMU,IMUC,INCY,INFY,INGR,INN,INT,INTC,INTU,IO,IOSP,IP,IPAR,IPG,IRBT,IRDM,ISRG,ITRI,ITT,ITW,JACK,JAKK,JAZZ,JBL,JBLU,JCP,JEF,JNJ,JNPR,JPM,JWN,KALU,KAR,KBR,KELYA,KEY,KFRC,KFY,KGC,KIM,KMB,KNL,KNX,KO,KOP,KR,KRO,KSS,KTOS,KW,LBTYA,LCI,LCII,LDOS,LEA,LECO,LEG,LEN,LH,LII,LLY,LMT,LNC,LNG,LNN,LNT,LOPE,LOW,LPLA,LPSN,LRCX,LRN,LSCC,LTM,LUV,LXP,LXRX,LYB,LYV,LZB,MAN,MANT,MAS,MASI,MCD,MCK,MD,MDC,MDCA,MDP,MDT,MDU,MED,MEI,MFIN,MGI,MGLN,MHK,MHLD,MINI,MITT,MKL,MKSI,MLHR,MLM,MMM,MMSI,MOD,MOH,MORN,MOS,MOV,MPC,MPWR,MRO,MRVL,MSFT,MSGN,MTB,MTD,MTDR,MTH,MTRN,MTZ,MU,MUR,MUX,MWA,MXIM,MYE,MYGN,MYRG,NAVB,NBL,NBR,NBTB,NCLH,NCR,NDSN,NEM,NG,NGD,NHI,NJR,NKE,NLOK,NLY,NMFC,NNI,NOC,NOG,NR,NRG,NSC,NSIT,NSP,NTAP,NTGR,NTRS,NTUS,NUE,NUS,NUVA,NVAX,NVR,NXGN,OAS,OCSL,ODFL,ODP,OFG,OGE,OII,OMC,OMCL,OMER,OMEX,OMI,ONB,ORCL,ORI,ORLY,OSIS,OSK,OSUR,OTTR,OXY,PAAS,PAG,PAYX,PB,PBCT,PBH,PBR,PCAR,PCG,PDCO,PDLI,PEAK,PEG,PEGA,PEI,PENN,PEP,PER,PESX,PFE,PFG,PFS,PG,PGNX,PIRRQ,PKG,PLCE,PLT,PLXS,PNC,PNW,POWI,PPC,PPG,PPL,PRA,PRAA,PRFT,PRGS,PRKR,PSEC,PTC,PVG,PVH,PWR,PYX,QCOM,QEP,QRTEA,QUAD,RAD,RAIL,RAMP,RBC,RCII,RCL,RE,REGI,REI,RENN,RF,RGA,RGLD,RGS,RH,RHI,RL,RLI,RMAX,RMD,RNET,ROG,ROIC,ROK,RP,RPAI,RRGB,RS,RSG,RUTH,RYN,SA,SAFM,SAIA,SANM,SAVE,SBAC,SBUX,SCCO,SCHL,SCI,SCL,SCOR,SCS,SCSC,SDRL,SEM,SFL,SHLDQ,SHO,SHOO,SHW,SIGI,SIRI,SITC,SJM,SKYW,SLB,SLG,SLGN,SLM,SM,SMCI,SMG,SNA,SNCR,SNPS,SON,SPLK,SPRT,SQM,SR,SRCL,SRE,SREV,SRI,SSB,SSD,SSRM,STAR,STAY,STC,STE,STLD,STNG,STRA,STT,STZ,SUP,SWM,SXI,SXT,SYK,SYKE,SYNA,SYY,TBI,TCO,TCPC,TDC,TDS,TDW,TECD,TECH,TEL,TER,TFSL,TGI,TGT,THC,THG,THO,THRM,TIF,TKR,TMUS,TNDM,TOL,TREX,TRMK,TRN,TROW,TRQ,TRST,TRV,TSLA,TSN,TT,TTEC,TTMI,TTPH,TTWO,TWI,TWTR,TZOO,UCBI,UEIC,UFPI,UHAL,UHS,UI,UMBF,UMPQ,UNF,UNH,UNM,UNP,UNT,URBN,USM,UTHR,VALE,VAR,VC,VEEV,VG,VGZ,VIAV,VIVO,VLO,VLY,VMI,VRTU,VSH,VSTM,VVI,VVUS,VZ,WAT,WBA,WBC,WDAY,WDC,WDR,WELL,WEN,WFC,WGO,WHR,WLK,WLL,WM,WOR,WPM,WPRT,WRB,WRE,WRLD,WSBC,WSM,WSO,WST,WTI,WU,WY,XEL,XLF,XLNX,XME,XRAY,XRX,ZBH,ZBRA,ZGNX,ZION,ZIOP,ZIXI,ZNGA,ZTS
2009-03-01,15.055432319641113,13.035493850708008,17.350000381469727,,4.309999942779541,12.660122871398926,15.05692195892334,26.079999923706055,21.614013671875,19.809999465942383,,21.389999389648438,8.08791446685791,20.956523895263672,23.042789459228516,15.640000343322754,7.53000020980835,49.64619827270508,8.566802978515625,4.535216808319092,11.239108085632324,5.866633415222168,1.6799999475479126,18.35867691040039,2.940000057220459,0.500189483165741,14.509322166442871,7.215668201446533,2.7104365825653076,11.290520668029785,13.220144271850586,17.366846084594727,11.394548416137695,19.399999618530273,,7.929999828338623,38.09620666503906,3.8719425201416016,14.837224006652832,,36.77000045776367,,40.28277587890625,2.690000057220459,5.099999904632568,173.10000610351562,73.44000244140625,7.828349590301514,16.971097946166992,25.100000381469727,32.7863655090332,6.019999980926514,35.64331817626953,53.86867141723633,,37.8726806640625,9.086825370788574,3.463700532913208,17.069128036499023,1.4621628522872925,15.980743408203125,,30.100000381469727,12.220584869384766,19.059999465942383,3.9287121295928955,122.9000015258789,2.359999895095825,23.60819435119629,,44.740196228027344,15.468583106994629,34.53190612792969,8.036011695861816,8.888886451721191,32.1468505859375,12.084747314453125,,15.612696647644043,16.55678367614746,6.87163782119751,1.350000023841858,1.0299999713897705,26.346220016479492,1.3200000524520874,11.335494041442871,16.633087158203125,162.6199951171875,26.75018882751465,6.060326099395752,,19.4019832611084,21.4676456451416,135.10000610351562,28.60449981689453,3.1291890144348145,,22.962696075439453,5.199999809265137,,54.95649719238281,12.955487251281738,44.894676208496094,3.6193854808807373,,10.615130424499512,16.683069229125977,17.65999984741211,17.593265533447266,52.41999816894531,65.9000015258789,22.776756286621094,1.207287311553955,5.050000190734863,78.77999877929688,,2.0199999809265137,14.833101272583008,22.83893585205078,26.115026473999023,2.735232353210449,19.17626953125,14.45221996307373,13.235135078430176,6.642739772796631,3.658830165863037,7.217649936676025,,,26.131956100463867,22.950969696044922,21.489999771118164,36.4900016784668,8.634161949157715,16.84517478942871,9.819076538085938,8.811959266662598,,23.745040893554688,19.85605239868164,11.5,0.9229440093040466,18.72353172302246,8.064864158630371,22.729999542236328,15.987056732177734,16.10443687438965,9.399999618530273,4.199999809265137,1.0866376161575317,8.056779861450195,2936.777587890625,35.3107795715332,17.43740463256836,2.2956161499023438,6.975399971008301,21.776578903198242,35.766395568847656,20.284555435180664,,14.857240676879883,11.772448539733887,10.569751739501953,4.014999866485596,8.235798835754395,5.518089294433594,5.436563968658447,32.02593231201172,38.94053649902344,8.07871150970459,17.5369815826416,4.505000114440918,12.602790832519531,0.8072559833526611,6.390599250793457,10.390539169311523,16.889196395874023,4.62844705581665,,14.039999961853027,26.256221771240234,19.7861270904541,4.087072372436523,35.42081069946289,2.825587272644043,,13.278280258178711,27.209999084472656,,3.759999990463257,10.109999656677246,12.85997200012207,12.349554061889648,7.090000152587891,6.913756847381592,20.950687408447266,3.231616497039795,3.1188831329345703,10.033825874328613,,17.664201736450195,7.406218528747559,2.501413106918335,44.49945831298828,12.571578979492188,5.001136302947998,3.7100000381469727,15.675070762634277,6.300938606262207,2.196666717529297,5.351712226867676,25.46161460876465,5.366447925567627,1.6699999570846558,5.288329601287842,,39.07573318481445,13.212916374206543,2.7799999713897705,8.323042869567871,10.609999656677246,7.712949275970459,14.007708549499512,16.512548446655273,30.700000762939453,17.375038146972656,21.975000381469727,38.46331024169922,4.139999866485596,5.789999961853027,18.190000534057617,9.455633163452148,30.225616455078125,25.030776977539062,19.80656623840332,0.5699999928474426,43.08142852783203,5.288900375366211,7.692661762237549,8.061742782592773,19.88702392578125,16.297739028930664,9.04167366027832,20.227886199951172,11.288360595703125,3.611314296722412,,0.11980204284191132,24.249523162841797,10.138540267944336,,34.7935791015625,7.599999904632568,,39.38894271850586,7.307318210601807,41.62350845336914,16.263423919677734,0.18442374467849731,3.816678762435913,24.198575973510742,28.439510345458984,24.441381454467773,,1.5199999809265137,11.569999694824219,,,,49.47999954223633,14.50992488861084,14.442625999450684,40.617774963378906,22.816335678100586,,,,5.987660884857178,2.7821333408355713,15.581881523132324,7.591549873352051,,18.135324478149414,4.748696804046631,1.4299999475479126,,6.29388427734375,,10.399999618530273,14.347687721252441,21.90022850036621,14.686381340026855,3.14809513092041,,34.38617706298828,6.884959697723389,21.980064392089844,4.224952697753906,8.202361106872559,3.19913649559021,167.34481811523438,2.759999990463257,20.100440979003906,16.418943405151367,,4.613126754760742,0.47999998927116394,10.46753978729248,,18.86587142944336,,,3.902364730834961,27.496437072753906,174.20420837402344,3.6441903114318848,20.857959747314453,12.446413040161133,0.7763271927833557,2.6517114639282227,9.096829414367676,13.233037948608398,91.09988403320312,5.563308238983154,0.3199999928474426,31.403940200805664,57.00900650024414,3.5938963890075684,27.540000915527344,12.883817672729492,18.19762420654297,1.2460322380065918,,17.779409408569336,8.404044151306152,4.766790390014648,13.75,6.152746677398682,14.149999618530273,38.8803596496582,6.454583644866943,,1.9217462539672852,6.5,,6.091823577880859,10.966666221618652,10.088237762451172,7.413850784301758,13.09000015258789,20.36208724975586,2.379210948944092,15.239999771118164,39.0,16.167579650878906,8.495677947998047,5.091188907623291,15.682353019714355,4.741016864776611,12.215632438659668,20.323719024658203,17.0,24.073204040527344,2.189150094985962,42.43000030517578,6.258834362030029,,33.15247344970703,,7.831483840942383,12.359999656677246,,69.22248077392578,11.66999340057373,16.149999618530273,32.119998931884766,21.47433090209961,17.290000915527344,24.066143035888672,5.697616100311279,8.59000015258789,37.2400016784668,2.930000066757202,0.9599999785423279,10.0,2.3399999141693115,1.1402173042297363,16.91982078552246,,14.664081573486328,10.725485801696777,24.607213973999023,23.399999618530273,3.2026853561401367,4.865409851074219,4.730706691741943,3.176590919494629,7.599999904632568,9.369999885559082,31.786666870117188,47.349998474121094,9.714077949523926,23.325162887573242,21.125551223754883,11.735870361328125,0.8899999856948853,4.673933029174805,3.6500000953674316,18.3702392578125,11.680394172668457,37.723899841308594,13.35086727142334,20.318208694458008,11.728713989257812,17.92519187927246,,11.833510398864746,7.204163551330566,6.169999122619629,5.69167947769165,8.526172637939453,17.121212005615234,4.0775957107543945,29.480012893676758,4.555268287658691,13.479175567626953,13.87657356262207,12.358134269714355,7.860992431640625,2.4167897701263428,29.350624084472656,7.900000095367432,7.439352989196777,7.4399590492248535,5.480000019073486,6.414915084838867,26.166990280151367,,12.736799240112305,8.264517784118652,6.912621974945068,58.4900016784668,22.67616844177246,22.309457778930664,47.67361068725586,5.560504913330078,4.260000228881836,23.97016143798828,8.094186782836914,17.260000228881836,14.8511962890625,,2.2699999809265137,20.653745651245117,13.899999618530273,1.3799999952316284,7.709801197052002,5.8629913330078125,1.0543712377548218,7.630000114440918,,2.6700000762939453,1.1268888711929321,25.766468048095703,33.46110534667969,4.936023235321045,25.123018264770508,38.897274017333984,31.902021408081055,14.734999656677246,19.04145050048828,1.6438584327697754,10.614690780639648,22.98768424987793,11.402070045471191,3.644680976867676,2.891911506652832,3.8761751651763916,9.4399995803833,36.439998626708984,29.8700008392334,2.9243276119232178,9.756519317626953,,283.8800048828125,12.555281639099121,8.991926193237305,68.21345520019531,37.19646072387695,9.767999649047852,2.5,12.680000305175781,31.287490844726562,34.59172058105469,6.4276509284973145,,13.834745407104492,11.8660249710083,7.96842622756958,14.185815811157227,,33.30844497680664,51.33000183105469,,11.420000076293945,12.770126342773438,12.09000015258789,4.059999942779541,27.551183700561523,1.9931750297546387,2.8024954795837402,9.011993408203125,4.387850284576416,41.233543395996094,15.25,10.800000190734863,23.403661727905273,426.5887451171875,14.818388938903809,,7.949999809265137,12.552411079406738,37.09056091308594,2.759999990463257,1.8799999952316284,14.451288223266602,9.339587211608887,8.039031982421875,6.065638542175293,3.42643404006958,,7.717181205749512,30.25640869140625,3.5999999046325684,2.5299999713897705,15.543811798095703,25.673912048339844,3.059999942779541,6.751410007476807,12.690022468566895,7.475185871124268,46.22811508178711,8.510000228881836,26.706008911132812,7.977888107299805,31.3799991607666,20.399999618530273,427.75,18.20952033996582,,2.457331657409668,6.858957767486572,1.1423122882843018,3.854353904724121,6.795985221862793,16.29621124267578,17.316280364990234,7.820000171661377,,40.68000030517578,15.818766593933105,8.020122528076172,15.659160614013672,5.558794975280762,35.0099983215332,15.260000228881836,6.151688098907471,2.5299999713897705,13.818272590637207,35.15595245361328,14.702685356140137,7.508427143096924,17.26010513305664,21.821380615234375,10.94716739654541,5.179999828338623,25.364768981933594,17.979341506958008,27.245271682739258,14.41273307800293,2.6310811042785645,8.63458251953125,18.793800354003906,8.910064697265625,1.6644690036773682,5.078973293304443,36.58968734741211,,3.2799999713897705,9.04557991027832,5.876823425292969,7.3160719871521,33.134849548339844,6.590000152587891,9.366799354553223,9.334237098693848,19.965797424316406,10.645761489868164,13.819999694824219,22.796419143676758,16.662067413330078,15.832965850830078,1.3605711460113525,12.780012130737305,15.11322021484375,18.519351959228516,8.946666717529297,5.400000095367432,10.955506324768066,16.899999618530273,2.1348459720611572,9.979999542236328,,22.170536041259766,21.29341697692871,38.400001525878906,29.13199234008789,,2.4534687995910645,,7.199999809265137,15.877619743347168,7.400000095367432,26.36713981628418,15.823902130126953,6.651334762573242,55.20733642578125,,3.0,,3.401305913925171,27.634449005126953,41.07696533203125,13.357515335083008,,14.349534034729004,35.91419219970703,18.91659164428711,,15.420952796936035,,18.8799991607666,,17.010540008544922,,,17.6299991607666,21.208118438720703,12.680057525634766,1.0693671703338623,8.102520942687988,22.649999618530273,31.96017837524414,7.9666666984558105,1.8600000143051147,,23.19376564025879,4.716766357421875,11.491035461425781,12.569611549377441,2.8418562412261963,11.057323455810547,12.09000015258789,3.502316474914551,18.579999923706055,1673.9488525390625,,2.011101245880127,34.50010299682617,1.9613590240478516,3.571685791015625,45.05445098876953,9.567855834960938,0.3344511389732361,3.3805201053619385,28.133350372314453,10.992521286010742,30.813047409057617,8.223052024841309,11.332891464233398,1.597795844078064,12.683573722839355,4.920000076293945,25.521183013916016,19.926511764526367,12.260000228881836,20.729999542236328,14.361659049987793,,2.977391242980957,17.88265037536621,23.608182907104492,47.72999954223633,32.6026611328125,,2.109999895095825,16.994260787963867,15.036503791809082,16.1200008392334,2.643143653869629,,16.41945457458496,19.536054611206055,6.589150428771973,,153.00802612304688,25.310882568359375,11.206249237060547,7.904530048370361,6.1924543380737305,8.422100067138672,18.60226821899414,29.444133758544922,16.6299991607666,26.760000228881836,16.009302139282227,8.25,10.876482963562012,,16.219999313354492,19.312223434448242,997.9627075195312,21.780000686645508,47.30537033081055,8.640896797180176,4.129213809967041,9.481454849243164,18.14881706237793,25.5059871673584,4.639999866485596,20.928234100341797,12.556068420410156,3.700000047683716,17.204450607299805,7.57565975189209,27.776844024658203,,17.509029388427734,1.9075000286102295,12.231414794921875,2.256840467453003,20.942781448364258,4.734411239624023,3.7762322425842285,30.703371047973633,,8.163866996765137,3.002380132675171,10.004944801330566,5.800000190734863,,8.350000381469727,4.89564323425293,,6.25,18.621173858642578,18.100000381469727,7.858802795410156,30.464792251586914,18.12277603149414,,34.80306625366211,6.130102157592773,27.10541534423828,17.824787139892578,9.697233200073242,14.775376319885254,20.920000076293945,16.3700008392334,28.59600067138672,33.04499816894531,9.536235809326172,26.69283676147461,,,0.4000000059604645,2.0399999618530273,1.848691701889038,12.422757148742676,11.948582649230957,5.796505451202393,44.720088958740234,6.199999809265137,2.7516298294067383,,8.941267013549805,43.20000076293945,16.361501693725586,36.95000076293945,20.265222549438477,12.224852561950684,,15.184929847717285,9.890948295593262,17.23003387451172,4.014683723449707,10.787215232849121,4.858427047729492,22.350534439086914,6.2099609375,51.70000076293945,17.997486114501953,6.5954060554504395,7.238099098205566,4.989999771118164,12.037337303161621,9.872275352478027,17.100000381469727,15.777449607849121,7.610252380371094,24.043893814086914,13.585221290588379,4.859190940856934,9.247721672058105,19.333894729614258,12.113121032714844,4.494818687438965,14.814522743225098,21.20758819580078,25.00139808654785,10.078927040100098,33.86365509033203,19.020000457763672,,8.879180908203125,0.6299999952316284,1.0199999809265137,,
