Date,AAL,AAOI,AAP,ABEO,ACAD,ACC,ACCO,ACOR,ACRE,ACRS,ADBE,ADM,ADP,ADSW,AEE,AEIS,AEL,AEO,AEP,AFI,AGCO,AGN,AGO,AGTC,AIG,AIMC,AIMT,AINV,AIV,AJG,AKAM,AKG,ALK,ALKS,ALL,ALLY,ALSN,ALXN,AMAT,AMD,AMGN,AMKR,AMP,AMSF,AMT,AMTD,AMZN,ANET,ANF,ANGO,ANH,ANIK,APD,APPF,APTV,AQUA,ARAV,ARC,ARCC,ARCH,ARDX,ARWR,ASIX,ASND,AT,ATI,ATO,ATRC,AUB,AVB,AVGO,AVT,AWI,AXAS,AXGT,AXP,AYI,BA,BABA,BAC,BAH,BANC,BATRK,BAX,BB,BBSI,BC,BCC,BDC,BDN,BDX,BECN,BEN,BERY,BGCP,BGG,BHLB,BHR,BIDU,BIIB,BIO,BK,BKD,BKI,BKNG,BKR,BKU,BLBD,BLDR,BLK,BMA,BMCH,BMRN,BMY,BOH,BPFH,BPMC,BPRN,BRC,BRKS,BRX,BSX,BURL,BXMT,BYD,BZH,C,CAG,CALA,CAR,CARS,CASA,CATO,CBB,CBT,CBZ,CCEP,CCI,CCMP,CCO,CCOI,CDEV,CDK,CDR,CE,CECE,CENX,CF,CFX,CGNX,CHA,CHD,CHDN,CHS,CHTR,CI,CIEN,CINF,CIT,CLDX,CLGX,CLH,CLI,CLNE,CLR,CLVS,CMA,CMC,CMCO,CMCSA,CME,CMO,CMPR,CNNE,CNO,CNR,CNX,COHR,COHU,COR,CPB,CPSI,CRC,CRM,CRUS,CRVL,CSFL,CSII,CSL,CSOD,CSV,CSWC,CSX,CTG,CTL,CTSH,CTT,CUBE,CUTR,CVBF,CVGW,CVI,CVS,CVX,CWH,CWST,CXO,CXP,CYH,CZR,DAKT,DAL,DBD,DCI,DENN,DFIN,DFODQ,DG,DHC,DHI,DIOD,DIS,DISCK,DKS,DLB,DNR,DOOR,DOX,DRE,DVA,DVAX,DX,DXC,DXCM,EA,EAT,EBAY,EBIX,EBSB,ECHO,EE,EEM,EGHT,EGOV,EIGI,EIX,EL,ELS,ELY,EME,EMN,ENDP,ENS,ENT,ENTG,ENV,EOG,EPC,EPEGQ,EPR,EQIX,EQR,ESI,ESPR,ETH,ETM,ETN,ETR,ETSY,EV,EVC,EVRI,EW,EWW,EXAS,EXEL,EXP,EXPD,EXPE,EXR,EXTN,EZPW,FAF,FANG,FB,FBHS,FBM,FCPT,FDUS,FEDU,FEYE,FFIV,FGEN,FHB,FICO,FIS,FIVN,FIX,FL,FLOW,FLR,FLS,FLT,FNB,FNF,FNV,FORM,FORR,FPRX,FRC,FRT,FRTA,FSLR,FSS,FSTR,FTNT,FULT,GAIN,GATX,GBT,GBX,GCI,GCP,GDDY,GE,GEF,GEN,GERN,GHC,GIII,GILD,GIS,GKOS,GLNG,GLOG,GLPI,GLUU,GLW,GM,GNRC,GNTX,GOOS,GORO,GPMT,GPOR,GRA,GRPN,GS,GSM,GTS,HAE,HAL,HALO,HCC,HD,HDS,HES,HFC,HGV,HI,HIG,HII,HLF,HMHC,HMSY,HOG,HOLI,HON,HOSS,HP,HPP,HPQ,HRI,HRTX,HSIC,HSII,HST,HSY,HTGC,HUM,HVT,HWC,HXL,HZN,HZO,IAC,IBCP,IBM,ICE,ICON,IDCC,IDRA,IDXX,IEMG,IMAX,IMGN,IMH,INCY,INFO,INOV,INSM,INT,IQV,IRM,ISBC,ISRG,ITCI,ITGR,JAKK,JAX,JAZZ,JBLU,JCI,JCP,JD,JEF,JLL,JNPR,JOE,JPM,JWN,KAR,KBH,KDP,KEM,KEX,KEY,KHC,KIM,KIRK,KLIC,KMI,KMX,KOP,KOS,KPTI,KR,KRA,KRO,KSS,KSU,KW,LAUR,LB,LBTYA,LCI,LCII,LDOS,LE,LEA,LEN,LKQ,LL,LM,LMNX,LNC,LNG,LNN,LOGI,LOW,LPLA,LPSN,LPX,LRCX,LSI,LTRPA,LUV,LYB,LZB,MA,MAC,MAIN,MANH,MANT,MAR,MAS,MBI,MBUU,MCD,MCHP,MCHX,MCO,MCRB,MDB,MDCA,MDT,MDU,MEDP,MERC,MET,MFA,MGLN,MGM,MGNX,MGP,MGRC,MIK,MINI,MKSI,MMC,MN,MNK,MO,MOH,MORN,MOS,MOV,MPC,MRBK,MRK,MRO,MRVL,MS,MSCI,MSI,MSTR,MTB,MTG,MTH,MTSC,MTW,MTX,MU,MUSA,NAT,NAV,NAVB,NAVI,NBIX,NCLH,NCMI,NCR,NDAQ,NEM,NEX,NFLX,NGVC,NGVT,NHC,NHTC,NKE,NLS,NLSN,NMFC,NMRK,NNN,NOG,NOW,NPO,NRG,NSP,NTES,NTNX,NTRS,NUE,NUVA,NVDA,NVR,NVRO,NXPI,NYCB,NYT,OAS,OC,OCSL,ODP,OFC,OFIX,OGE,OGS,OLN,OMER,ON,ORCL,ORI,OSK,OSPN,OSUR,OUT,OXSQ,OZK,PACB,PACW,PANW,PATK,PAYX,PBCT,PBF,PBH,PBI,PCG,PCTI,PDCE,PDCO,PE,PEB,PEG,PEI,PEP,PESX,PFE,PFPT,PG,PGNX,PGRE,PHM,PII,PIPR,PIRRQ,PK,PKI,PLAB,PLD,PLOW,PNC,PNFP,PNM,PNW,POOL,POST,PPC,PPL,PRA,PRI,PSA,PSB,PSTG,PSX,PTC,PTCT,PTI,PTLA,PVH,PWR,PXD,PYPL,QCOM,QRTEA,QSR,RAD,RAMP,RBB,RBC,RCII,RDN,REGI,REGN,REPYY,RES,RESI,REXR,RGA,RGS,RHI,RHP,RIG,RIGL,RLGY,RMD,RMR,RNR,ROCK,ROL,ROST,RPM,RSG,RTRX,RTX,RUBI,RWT,RYN,SABR,SAFM,SAGE,SAIL,SASR,SAVE,SBH,SBNY,SBT,SCHW,SCI,SCS,SCVL,SEAS,SEB,SEE,SERV,SFM,SGEN,SGH,SGMO,SHLDQ,SITC,SIX,SJM,SJW,SKX,SLB,SLG,SLM,SLRC,SMCI,SMG,SNAP,SNPS,SNR,SNV,SNX,SOXX,SPAR,SPG,SPGI,SPLK,SPR,SPSC,SPWH,SPXC,SPY,SQ,SQM,SRC,SRCL,SRDX,SRE,SSNC,SSTK,STAG,STAR,STAY,STC,STKL,STT,STWD,STX,STZ,SVC,SWCH,SWX,SYF,SYY,TAP,TARO,TBI,TCS,TEL,TEN,TER,TEX,TFC,TFSL,TGNA,TGT,THC,THG,THO,THS,TILE,TIP,TJX,TK,TKR,TLRD,TMUS,TNET,TOL,TR,TRGP,TRN,TRNO,TROX,TRS,TSCO,TT,TVTY,TWOU,TWTR,TXMD,TXN,TXT,UAA,UAL,UCTT,UEPS,UFI,UFPI,UFS,UGI,UI,UIS,UNH,UNM,UPS,USB,UTHR,UVE,VECO,VER,VFC,VGR,VIRT,VIVO,VLO,VMC,VNTR,VRA,VREX,VRSN,VRTU,VRTX,VSH,VTR,VVI,VWO,WABC,WAL,WBA,WBT,WCC,WDC,WETF,WFC,WIX,WM,WMS,WNC,WRB,WTI,WTM,WTS,WU,WUBA,WWE,WY,WYND,WYNN,XAN,XBIT,XEC,XENT,XLF,XLI,XLNX,XLP,XLRN,XOG,XOM,XPER,XPO,YELP,YNDX,YUMC,ZAGG,ZBH,ZG,ZIOP,ZIXI,ZNGA
2013-03-01,15.998323440551758,,81.3582763671875,24.5,7.940000057220459,34.362701416015625,6.275065898895264,32.029998779296875,9.102242469787598,,43.52000045776367,27.77227210998535,48.31964874267578,,27.123615264892578,18.299999237060547,13.9983549118042,14.634161949157715,37.78578567504883,,48.90864181518555,86.79324340820312,18.264019012451172,,33.9521484375,23.77216339111328,,11.165277481079102,24.400070190429688,33.816505432128906,35.31999969482422,3.2899999618530273,28.19003677368164,23.700000762939453,42.96028137207031,,21.264616012573242,92.13999938964844,11.900130271911621,2.549999952316284,86.34407043457031,4.0,61.95502853393555,23.84195899963379,67.20099639892578,17.741056442260742,266.489990234375,,35.28461456298828,11.430000305175781,2.8684446811676025,14.520000457763672,65.95122528076172,,33.366477966308594,,,2.9157702922821045,9.088512420654297,,,2.180000066757202,,,3.923670530319214,29.062162399291992,35.520084381103516,7.920000076293945,0.10987788438796997,100.5887451171875,30.2952823638916,32.27753829956055,55.173057556152344,2.309999942779541,,60.62168502807617,67.48255920410156,71.84850311279297,,11.023591041564941,11.804727554321289,9.026237487792969,,32.831947326660156,14.449999809265137,46.67662048339844,31.43161964416504,32.35797119140625,50.46603012084961,10.50662612915039,85.14830017089844,38.65999984741211,42.83642578125,19.049999237060547,1.6208605766296387,20.36995506286621,21.071802139282227,,87.69999694824219,192.6199951171875,126.0,24.207347869873047,27.8799991607666,,688.1599731445312,28.53351402282715,21.226531982421875,,5.860000133514404,212.17822265625,12.892924308776855,,62.2599983215332,33.66242218017578,41.432334899902344,7.916244029998779,,,27.987823486328125,8.521608352661133,,7.809999942779541,,16.23320770263672,8.081804275512695,15.84000015258789,40.2266731262207,22.364479064941406,,27.829999923706055,,,16.50986671447754,16.299999237060547,28.933971405029297,6.380000114440918,22.657617568969727,55.5702018737793,32.75062561035156,3.455761671066284,20.081588745117188,,,4.569740295410156,38.40265655517578,11.545859336853027,7.739999771118164,26.466033935546875,46.540000915527344,10.284480094909668,42.37034225463867,27.272462844848633,22.118268966674805,12.513805389404297,104.18000030517578,62.1991081237793,16.010000228881836,37.44895935058594,38.8284912109375,173.6999969482422,25.730817794799805,58.09000015258789,21.88702392578125,13.0,43.320533752441406,28.670000076293945,30.568378448486328,12.915480613708496,18.459875106811523,18.372905731201172,45.15082931518555,6.7611517906188965,38.65999984741211,,10.120044708251953,17.3700008392334,26.830970764160156,56.7400016784668,8.231098175048828,26.574020385742188,36.596839904785156,43.1875114440918,,44.70750045776367,22.75,24.7450008392334,7.995579242706299,20.479999542236328,62.0063591003418,34.099998474121094,20.016042709350586,18.812236785888672,21.57608985900879,19.33707618713379,19.30082130432129,36.97890853881836,,12.298395156860352,13.0,9.148721694946289,25.903841018676758,25.714733123779297,46.6660041809082,90.17686462402344,,4.369999885559082,96.57970428466797,,39.16529083251953,15.859999656677246,8.21238899230957,14.665854454040527,25.675678253173828,32.19093704223633,5.78000020980835,,14.442447662353516,47.61228942871094,1992.8955078125,22.45558738708496,20.979999542236328,51.636470794677734,34.77000045776367,41.025264739990234,31.54762840270996,17.58033561706543,44.75,32.573421478271484,13.031946182250977,59.29499816894531,22.200000762939453,22.128185272216797,15.282578468322754,16.719999313354492,17.700000762939453,30.430330276489258,22.377676010131836,15.361162185668945,7.241015434265137,22.1200008392334,27.542884826660156,36.58861541748047,6.849999904632568,16.308589935302734,,39.85938262939453,58.71842956542969,13.324402809143066,6.452124118804932,40.69443893432617,58.23232650756836,30.760000228881836,42.45243835449219,245.0,9.6506986618042,17.510000228881836,59.84652328491211,70.93746185302734,,32.56185531616211,178.9523162841797,39.09120559692383,,,26.904525756835938,6.469499588012695,29.121219635009766,46.42836380004883,,34.290225982666016,2.544060707092285,7.050000190734863,41.08000183105469,64.59577178955078,9.800000190734863,4.619999885559082,64.2855453491211,32.33979415893555,56.022037506103516,30.416641235351562,,21.299999237060547,20.79745101928711,26.399784088134766,25.579999923706055,34.08391189575195,,,9.065710067749023,,,89.08000183105469,,,45.49570083618164,35.61256408691406,,13.09333324432373,28.6405086517334,,58.417755126953125,49.87553024291992,76.66999816894531,9.287653923034668,11.58962345123291,40.87913513183594,4.699999809265137,28.327777862548828,,30.38671112060547,85.96182250976562,,26.959999084472656,7.4175519943237305,43.318756103515625,23.68000030517578,9.382940292358398,3.7569265365600586,43.149715423583984,,19.533674240112305,,,,17.977096557617188,40.4466438293457,12.75,1.011342167854309,248.08554077148438,20.05500030517578,42.474761962890625,38.184181213378906,,30.66691780090332,9.235174179077148,,3.0,11.251169204711914,21.282442092895508,31.022872924804688,8.633258819580078,,11.29196834564209,,45.83000183105469,73.50865173339844,6.119999885559082,132.61595153808594,12.394709587097168,17.420000076293945,41.65999984741211,35.108699798583984,5.769999980926514,,59.36759948730469,,63.42604064941406,37.72632598876953,,21.03473472595215,22.429479598999023,48.82890319824219,18.207197189331055,,27.149999618530273,43.772979736328125,11.492938041687012,61.890602111816406,46.459999084472656,44.06987762451172,17.867244720458984,8.167635917663574,66.77999877929688,7.400000095367432,36.29411697387695,12.670540809631348,13.04092025756836,74.39554595947266,6.859382152557373,65.2560043334961,17.405656814575195,10.962449073791504,27.636043548583984,,13.59000015258789,42.42740249633789,7.338278293609619,163.59715270996094,25.554264068603516,258.70001220703125,42.1060905456543,4.0,46.19499969482422,42.77596664428711,26.729999542236328,16.06999969482422,10.199999809265137,23.40999984741211,,,7.489999771118164,37.81820297241211,,20.947683334350586,6.291452407836914,163.72999572753906,,29.8700008392334,10.348336219787598,,55.90999984741211,6.900000095367432,23.218774795532227,15.109999656677246,,22.856517791748047,95.61524200439453,16.446847915649414,21.25,38.79633712768555,41.86387252807617,4.430154800415039,20.834712982177734,6.2932515144348145,6.183662414550781,76.80000305175781,8.183877944946289,,14.785054206848145,10.816903114318848,11.078278541564941,28.50906753540039,41.70000076293945,42.000144958496094,10.787188529968262,,14.278791427612305,23.399999618530273,10.819535255432129,33.53786087036133,101.45435333251953,12.510671615600586,,33.67060470581055,37.49616622924805,10.109999656677246,30.67412757873535,19.30782127380371,,49.8436393737793,39.626102447509766,21.760000228881836,70.22000122070312,26.399362564086914,15.902320861816406,27.95144271850586,28.0,80.44398498535156,5.732707977294922,33.34992980957031,27.714792251586914,13.579999923706055,20.65437126159668,37.60668182373047,48.45704650878906,,12.59572982788086,48.44526672363281,17.097333908081055,49.71210861206055,43.59331512451172,18.347991943359375,18.572500228881836,22.685916900634766,38.3831901550293,16.104419708251953,10.270000457763672,,80.6888198852539,30.995018005371094,3.5158727169036865,48.704551696777344,,,9.173696517944336,40.37113952636719,20.083009719848633,,5.5339674949646,26.742801666259766,3.631195545196533,47.56999969482422,12.432494163513184,,,25.246440887451172,,24.924850463867188,24.5365047454834,32.427947998046875,10.107745170593262,,24.09954833984375,30.8700008392334,64.83148956298828,51.74497604370117,29.51374053955078,35.13409423828125,,35.2269172668457,29.5914306640625,9.369779586791992,19.079574584960938,31.694467544555664,55.490699768066406,101.08000183105469,87.8916244506836,4.884307384490967,46.86000061035156,49.459163665771484,18.387983322143555,40.547245025634766,9.979999542236328,,6.596231937408447,34.56999969482422,54.20000076293945,,12.15999984741211,29.649999618530273,8.712876319885254,27.559999465942383,28.416780471801758,36.93019485473633,,27.040000915527344,22.162639617919922,,37.5999755859375,0.879438579082489,26.307432174682617,7.300000190734863,28.31028175354004,7.066972255706787,,26.38644027709961,14.380000114440918,36.20000076293945,47.432884216308594,23.688213348388672,10.81432056427002,48.701324462890625,,46.43268585205078,37.125308990478516,21.309999465942383,11.957563400268555,1080.1099853515625,,29.639610290527344,9.571900367736816,9.167617797851562,38.06999969482422,35.87558364868164,5.291015625,3.4269371032714844,19.778223037719727,35.869998931884766,26.630517959594727,,19.885461807250977,4.119999885559082,8.279999732971191,29.05495834350586,8.607172012329102,38.78120040893555,8.4399995803833,5.400000095367432,,3.4172136783599854,19.156946182250977,2.490000009536743,20.975933074951172,56.599998474121094,6.936471462249756,28.15595817565918,9.834121704101562,27.36480712890625,25.690000534057617,10.614458084106445,37.535430908203125,5.6983323097229,49.56999969482422,30.417882919311523,,19.453001022338867,26.146081924438477,11.40527057647705,64.57585906982422,8.25,22.498777389526367,16.860000610351562,61.60387420654297,5.380000114440918,,18.3039493560791,79.49732208251953,31.90476417541504,388.2978820800781,,32.39432144165039,6.679999828338623,31.801424026489258,10.558323860168457,55.3153076171875,21.802669525146484,19.16121482849121,44.657920837402344,43.73162841796875,42.93000030517578,6.946471691131592,20.433414459228516,38.97332000732422,30.316423416137695,118.55194854736328,64.92022705078125,,56.97489929199219,25.489999771118164,,,,105.66913604736328,28.371366500854492,121.67257690429688,,53.28765869140625,18.079526901245117,,38.0,20.399999618530273,,73.78407287597656,31.5308780670166,10.6102933883667,7.690000057220459,176.39999389648438,12.872635841369629,13.608842849731445,12.975772857666016,,53.48040008544922,17.641000747680664,32.988800048828125,31.569215774536133,43.9005241394043,6.800000190734863,45.5867805480957,40.9735221862793,,85.29944610595703,18.25,9.424212455749512,28.263105392456055,26.619403839111328,27.511573791503906,5.5,1603.197265625,,13.903154373168945,32.89937210083008,,49.248313903808594,,,16.157310485839844,25.360000610351562,29.3799991607666,75.9066162109375,,16.35753059387207,14.81740951538086,11.641501426696777,18.83547019958496,,2783.480712890625,21.747344970703125,,,35.5099983215332,,9.5600004196167,37.71538162231445,28.757600784301758,25.109251022338867,83.06890869140625,22.558929443359375,7.050000190734863,60.28469467163086,70.09453582763672,7.040124416351318,12.783611297607422,11.289999961853027,34.59356689453125,,35.880001068115234,,17.04707145690918,34.802249908447266,53.81473159790039,4.806265830993652,113.10655212402344,47.66259765625,40.029998779296875,18.62565040588379,21.334999084472656,,19.163806915283203,135.69810485839844,,40.70073318481445,36.86458206176758,106.18000030517578,27.25,64.6164779663086,14.388032913208008,42.23184585571289,13.93967056274414,10.24335765838623,,21.82602882385254,7.199999809265137,50.67753219604492,11.72232437133789,25.003042221069336,44.8626594543457,7255.25244140625,,39.216957092285156,,28.60348892211914,41.28770065307617,51.25434494018555,21.139999389648438,,36.2588005065918,37.47917556762695,15.291281700134277,32.105289459228516,20.365970611572266,8.717921257019043,8.773466110229492,54.850547790527344,47.58000183105469,39.922279357910156,31.494014739990234,65.1500015258789,17.59815216064453,108.10382080078125,19.71091079711914,29.775808334350586,33.89384460449219,25.120403289794922,17.7264404296875,,33.012611389160156,23.80313491821289,42.63093566894531,13.320364952087402,14.68038272857666,14.481117248535156,25.87251091003418,47.80988311767578,0.16642574965953827,12.25,,,1.7999999523162842,29.20407485961914,29.39008903503418,12.800000190734863,32.0099983215332,6.5,7.400000095367432,19.100000381469727,12.289728164672852,26.89293670654297,20.962148666381836,0.4505982995033264,22.75,50.768226623535156,23.567705154418945,69.47930145263672,28.195180892944336,60.869998931884766,4.0055975914001465,38.40999984741211,0.31888264417648315,31.11541175842285,5.356712818145752,,18.178499221801758,33.00630187988281,49.334373474121094,,23.6299991607666,,47.27000045776367,23.760000228881836,54.970001220703125,12.132230758666992,58.75783920288086,18.332334518432617,35.21699523925781,36.51806640625,13.632831573486328,0.8521881699562073,,72.61000061035156,39.99811935424805,9.04782772064209,29.856943130493164,,32.37778854370117,,9.504690170288086,25.79602813720703,13.087677955627441,560.9560546875,44.49184799194336,11.764002799987793,,7.422492504119873,23.828813552856445,20.615583419799805,102.8905258178711,15.475475311279297,,71.87418365478516,,9.934473037719727,36.023555755615234,32.60451126098633,32.87665557861328,,,69.76020812988281,14.584980964660645,16.84000015258789,23.709999084472656,23.139999389648438,,7.28000020980835,70.56255340576172,17.04708480834961,1.8300000429153442,3.5799999237060547,3.359999895095825
