Date,AA,AAL,AAN,AAP,AAPL,ABBV,ABC,ABM,ABR,ACCO,ADBE,ADC,ADI,ADSK,ADT,ADUS,AEE,AEGN,AEIS,AEO,AEP,AFI,AGN,AGO,AGTC,AHT,AIMC,AIR,AIZ,AJRD,AKAM,AKG,ALDX,ALGN,ALGT,ALL,ALSN,ALXN,AMAG,AMAT,AMC,AMD,AME,AMG,AMH,AMN,AMP,AMSF,AMZN,ANF,ANGI,ANH,AOBC,AOS,APA,APPF,APPN,APY,AQUA,ARAV,ARC,ARCC,ARDX,ARMK,AT,ATEN,ATI,ATKR,ATRC,ATRI,ATUS,AVB,AVGO,AVID,AVLR,AVT,AVY,AVYA,AWR,AXP,AXS,AXTA,AYI,AYX,AZO,BABA,BANC,BATRK,BBSI,BBW,BBX,BC,BCC,BCOV,BDC,BDN,BERY,BEST,BGG,BGS,BHE,BIDU,BIIB,BIO,BITA,BK,BKE,BKH,BKNG,BKU,BLK,BLMN,BMCH,BMRN,BMY,BOX,BPOP,BPYU,BR,BRC,BRX,BV,BWA,BWXT,BXP,C,CAAP,CABO,CAG,CAKE,CALM,CARG,CAT,CATO,CB,CBOE,CBT,CBU,CCI,CCL,CCMP,CCO,CDAY,CDEV,CDNS,CDR,CE,CECE,CERS,CF,CFG,CHE,CHGG,CHH,CHKP,CHRW,CHTR,CIT,CKH,CLDR,CLDX,CLF,CLH,CLNY,CLR,CLX,CMCO,CMCSA,CMD,CME,CMG,CMI,CMO,CMPR,CNK,CNO,CNOB,CNP,CNR,COF,COLD,COMM,COOP,COP,COR,CORE,CORT,COST,COTY,COUP,CPLG,CPRI,CPRT,CPS,CPSI,CRC,CREE,CRM,CRTO,CRVL,CSCO,CSGS,CSII,CSOD,CSV,CSX,CTLT,CTRN,CTSH,CTT,CTXS,CUBE,CVBF,CVI,CVNA,CVX,CW,CWEN,CYBR,DAL,DAN,DBI,DD,DDS,DEI,DENN,DFIN,DFODQ,DFS,DGX,DHI,DHR,DIN,DIOD,DISH,DLB,DLR,DLTR,DLX,DNKN,DNOW,DOC,DOOR,DORM,DPZ,DRQ,DSKE,DTE,DVA,DXCM,EA,EAT,EBIX,EBSB,ECOM,EDN,EDU,EE,EEM,EGBN,EGOV,EGRX,EIG,EIGI,EL,ELF,ELGX,ELY,ENR,ENTG,ENVA,EOG,EPAC,EPAM,EPC,EPEGQ,EPZM,EQR,ESNT,ETH,ETN,EVC,EVR,EVTC,EWBC,EWZ,EXP,EXR,EYE,EZPW,EZU,FAF,FB,FBHS,FBM,FCN,FCNCA,FCX,FDP,FDX,FET,FEYE,FHB,FITB,FIVE,FIVN,FIX,FIZZ,FLO,FND,FNF,FOCS,FOLD,FPRX,FRGI,FRPT,FRT,FRTA,FTCH,FTNT,GAIN,GBX,GCAP,GCI,GE,GERN,GFF,GGAL,GIII,GILD,GLNG,GLUU,GNC,GNRC,GNTX,GOGO,GOLF,GOOG,GOOGL,GPC,GPI,GPMT,GPRO,GPS,GRA,GRMN,GRUB,GS,GSKY,GSM,GT,GTE,GTES,GTHX,GTS,GWRE,GWW,HAE,HAIN,HCC,HD,HDS,HES,HFC,HIG,HII,HIL,HLF,HLX,HMHC,HNGR,HOG,HOLI,HOLX,HOPE,HOSS,HOV,HP,HPE,HRI,HRTG,HSIC,HSII,HST,HSY,HTZ,HUBG,HUBS,HUD,HUN,HVT,HWC,HXL,IAC,IBKC,ICE,ICUI,IDA,IDT,IDXX,IFF,ILMN,IMAX,IMH,INCY,INFN,INGN,INGR,INN,INOV,INT,INTC,INTU,INVA,IP,IPGP,IRM,IRTC,IRWD,ISBC,ISRG,ITUB,ITW,IVC,IWM,JACK,JAKK,JAX,JBL,JD,JEF,JNPR,JOE,JPM,KAI,KAR,KFRC,KLAC,KLIC,KMI,KMT,KMX,KR,KRC,KRG,KW,LAUR,LBTYA,LBY,LCI,LCII,LDOS,LFUS,LHX,LIN,LIVN,LKFN,LLY,LOPE,LOW,LPLA,LPX,LRCX,LRN,LSCC,LSI,LTRPA,LULU,LVS,LW,LYB,LZB,MA,MAC,MAN,MANT,MAR,MAS,MASI,MATW,MAXR,MBI,MBUU,MCD,MCHX,MCK,MCRB,MCY,MD,MDB,MDRX,MDT,MDXG,MEDP,MERC,MGNX,MGP,MGRC,MHK,MINI,MKL,MKSI,MMI,MMS,MN,MNST,MO,MOD,MOMO,MPC,MRBK,MRC,MRO,MS,MSFT,MTB,MTCH,MTEM,MTG,MTOR,MU,MUR,MXIM,MYE,MYGN,NAVB,NAVI,NBIX,NBR,NBTB,NDLS,NEO,NEW,NEWR,NEX,NFLX,NG,NGD,NHTC,NINE,NIO,NKE,NKTR,NLS,NLY,NMFC,NNBR,NNN,NOK,NOW,NPO,NRC,NSA,NSC,NSIT,NTCT,NTES,NTGR,NTRS,NUAN,NUE,NUS,NUVA,NVDA,NVR,NVRO,NVT,NWE,NWL,NXPI,NYT,OAS,OC,OCSL,ON,ONDK,OPK,ORLY,OSK,OSUR,OUT,OXSQ,OXY,PAG,PAGS,PAHC,PANW,PATK,PBF,PBH,PBPB,PCG,PCRX,PCTI,PCTY,PDD,PDLI,PE,PEAK,PEI,PEN,PETS,PFPT,PGR,PGRE,PGTI,PHM,PINC,PLAB,PLAY,PLNT,PLT,PNC,PNM,PNW,PODD,POR,POST,PPL,PRGS,PRK,PRO,PRSP,PRTA,PSEC,PSTG,PTC,PTCT,PUMP,PVG,PWR,PXD,PYPL,PZZA,QEP,QRVO,QTS,RBA,RCII,RCL,RDN,RDUS,RDWR,REGN,RESI,RFL,RGR,RGS,RHI,RIG,RL,RLGY,RM,RMD,RNG,RNR,ROCK,ROIC,ROK,ROKU,ROP,ROSE,RP,RRGB,RRR,RS,RTRX,RTX,RUBI,RUSHA,SABR,SAH,SAIA,SAIL,SAM,SAN,SANM,SBGI,SBSW,SCCO,SCHL,SCHN,SCHW,SCVL,SDRL,SEAS,SEB,SEE,SEM,SFIX,SFM,SGEN,SGMS,SHAK,SHOP,SHW,SIRI,SIX,SJW,SKY,SLAB,SM,SMCI,SMG,SMP,SMPL,SNAP,SNDR,SNR,SNV,SNX,SO,SONO,SPG,SPGI,SPSC,SPWH,SPY,SQ,SRC,SREV,SRI,SSD,SSTK,STAA,STAG,STKL,STLD,STMP,STOR,STX,STZ,SUP,SVMK,SWCH,SWKS,SYBT,SYK,SYNH,SYX,SYY,TAL,TAP,TARO,TCBI,TCO,TDC,TDG,TDOC,TDS,TEAM,TEL,TER,TEX,TFSL,TGT,THG,THO,TIF,TILE,TIP,TISI,TJX,TK,TKR,TMUS,TNET,TPR,TR,TRHC,TRMB,TRN,TRQ,TRS,TRUE,TRV,TSC,TSCO,TSLA,TSN,TT,TTC,TTWO,TUES,TUSK,TWLO,TWOU,TXN,UAA,UAL,UE,UFS,UMPQ,UNF,UNFI,UNH,UNM,UNVR,UPLD,URBN,UROV,USCR,USM,USNA,UTHR,VALE,VEEV,VER,VFC,VGR,VIVO,VLO,VMW,VNO,VNTR,VOD,VRA,VRS,VRTX,VSH,VVV,VZ,WABC,WAFD,WAL,WBS,WCC,WEN,WERN,WFC,WGO,WH,WHD,WIFI,WING,WK,WMGI,WMT,WPX,WRE,WRK,WSM,WTI,WU,WVE,WW,WWE,WY,XAN,XBIT,XENT,XLNX,XLY,XOM,XPER,XRT,YELP,YUMC,ZAGG,ZBRA,ZEN,ZION,ZIXI,ZNGA,ZTS,ZUMZ,ZUO
2013-12-01,24.718219757080078,23.80422019958496,28.8035831451416,109.19206237792969,71.95076751708984,40.746612548828125,63.60578155517578,25.01896095275879,3.872591733932495,6.31264066696167,59.880001068115234,21.49161148071289,43.49446487426758,50.31999969482422,,22.450000762939453,29.019731521606445,21.889999389648438,22.860000610351562,11.447656631469727,37.46798324584961,,158.47181701660156,21.182029724121094,,4.887655735015869,30.1950740814209,26.29802703857422,58.19358825683594,18.020000457763672,47.18000030517578,1.6399999856948853,,57.13999938964844,92.17487335205078,48.46935272216797,24.826414108276367,132.8800048828125,24.280000686645508,15.908892631530762,14.780135154724121,3.869999885559082,50.427284240722656,210.320556640625,15.158224105834961,14.699999809265137,98.550048828125,28.537233352661133,398.7900085449219,25.526653289794922,15.149999618530273,2.0625033378601074,13.489999771118164,23.87063217163086,74.71543884277344,,,,,,8.042829513549805,9.52364444732666,,24.431642532348633,2.958035469055176,,33.2547492980957,,18.68000030517578,281.21484375,,96.227783203125,45.365474700927734,8.149999618530273,,39.62918472290039,43.512184143066406,,25.257823944091797,82.27326965332031,40.14464569091797,,106.87106323242188,,477.94000244140625,,11.03222370147705,,82.71807098388672,7.550000190734863,2.8204312324523926,42.40022659301758,28.105859756469727,14.140000343322754,69.0229263305664,10.297402381896973,23.790000915527344,,18.172992706298828,23.277494430541992,21.874752044677734,177.8800048828125,279.57000732421875,123.61000061035156,31.959999084472656,30.670873641967773,38.851036071777344,43.474754333496094,1162.4000244140625,27.905630111694336,268.0890808105469,21.90353012084961,18.219999313354492,70.3499984741211,44.47886276245117,,25.71613883972168,,34.85257339477539,26.30093002319336,14.330582618713379,,51.182167053222656,22.657670974731445,85.28565216064453,47.41166687011719,,,21.642295837402344,42.22417449951172,27.001554489135742,,72.95813751220703,21.87491798400879,84.91923522949219,47.50546646118164,44.100399017333984,32.78528594970703,58.59449005126953,33.189735412597656,43.07062530517578,4.981206893920898,,,14.020000457763672,4.804372787475586,48.647945404052734,14.592974662780762,6.449999809265137,33.86164093017578,,73.76680755615234,8.510000228881836,44.834808349609375,64.5,49.778228759765625,136.75999450683594,46.64894485473633,88.20116424560547,,363.1499938964844,23.546802520751953,59.959999084472656,,56.07300567626953,77.90067291259766,26.026023864746094,23.05900001525879,33.400733947753906,58.851837158203125,532.780029296875,118.11483764648438,6.871309757232666,56.849998474121094,27.202594757080078,15.734527587890625,16.984838485717773,17.713037490844727,17.540000915527344,67.19694519042969,,18.93000030517578,33.84000015258789,58.94582748413086,25.05748748779297,17.621776580810547,3.2100000381469727,103.28382110595703,12.982667922973633,,,81.19000244140625,18.325000762939453,49.11000061035156,50.70417404174805,,62.52000045776367,55.189998626708984,34.20000076293945,46.70000076293945,18.266042709350586,25.75054359436035,34.290000915527344,53.310001373291016,18.472387313842773,25.64769744873047,,15.79682445526123,48.7357177734375,10.407464981079102,49.348968505859375,12.658639907836914,14.18771743774414,25.073503494262695,,97.16181182861328,59.85151290893555,,,24.5267391204834,17.75381088256836,33.69644546508789,55.05065155029297,94.08360290527344,19.447669982910156,7.190000057220459,,15.33687686920166,49.208187103271484,46.421348571777344,20.625877380371094,38.1952018737793,60.561737060546875,23.559999465942383,57.91999816894531,36.2478141784668,36.91535949707031,56.41999816894531,45.81488037109375,41.78120803833008,,8.943070411682129,60.0,56.040000915527344,65.0555419921875,109.93000030517578,,52.37471008300781,63.369998931884766,35.40999984741211,22.940000534057617,38.08057403564453,13.931118965148926,8.720113754272461,41.709999084472656,5.059999942779541,30.697555541992188,29.39984703063965,36.22857666015625,29.99892234802246,21.49109649658203,,28.819129943847656,14.180000305175781,69.62508392333984,,174.39999389648438,8.250505447387695,,11.343976020812988,,79.02891540527344,36.27806854248047,34.939998626708984,78.0549087524414,,20.799999237060547,37.634178161621094,23.834068298339844,25.102746963500977,37.13925552368164,4.8568434715271,51.729042053222656,22.3470458984375,30.8260498046875,37.59888458251953,75.03213500976562,33.462249755859375,,11.6899995803833,35.25798797607422,23.300615310668945,54.650001525878906,41.918609619140625,,41.13999938964844,216.68115234375,34.46244812011719,26.1513729095459,135.29296875,28.260000228881836,43.61000061035156,,17.526025772094727,43.20000076293945,,18.268625259399414,18.67365264892578,17.459230422973633,,15.40628433227539,,2.3499999046325684,15.989999771118164,52.2400016784668,,83.0475082397461,,,19.1299991607666,4.448472023010254,28.246837615966797,6.047235012054443,,22.152061462402344,4.480151176452637,11.47852897644043,10.113662719726562,36.97999954223633,65.17889404296875,30.85161018371582,3.880000114440918,54.22438049316406,56.63999938964844,14.495922088623047,24.81999969482422,,558.2625122070312,560.9158935546875,69.09754180908203,65.49839782714844,,,30.097023010253906,93.76597595214844,34.82830047607422,,161.30947875976562,,16.275659561157227,21.246841430664062,7.309999942779541,,,19.440000534057617,49.06999969482422,224.8441162109375,42.130001068115234,45.38999938964844,,71.16027069091797,24.010000228881836,73.9660415649414,38.66252136230469,32.02543258666992,82.89527893066406,3.950000047683716,39.174537658691406,23.18000030517578,16.959999084472656,39.34000015258789,57.270870208740234,17.847524642944336,22.350000381469727,13.72763442993164,49.22999954223633,165.5,62.053810119628906,,85.86000061035156,,44.80784225463867,17.50717544555664,14.777068138122559,83.88764953613281,,39.880001068115234,,,20.71988296508789,26.704750061035156,30.50624656677246,42.573402404785156,66.09919738769531,54.3646354675293,35.246612548828125,63.709999084472656,43.60679626464844,13.24242115020752,53.185001373291016,75.51834106445312,110.58999633789062,29.479999542236328,5.980000019073486,50.630001068115234,9.779999732971191,,59.35993576049805,6.660634994506836,,41.21273422241211,21.778467178344727,71.50565338134766,26.745929718017578,38.15223693847656,77.61000061035156,18.024063110351562,,9.723618507385254,8.628396034240723,128.02667236328125,5.6479597091674805,72.41415405273438,22.556224822998047,105.53076171875,45.37140655517578,6.71999979019165,,15.982776641845703,,23.788267135620117,20.021867752075195,19.190000534057617,48.81133270263672,37.308204650878906,6.973968982696533,17.885936737060547,43.62842559814453,12.745771408081055,27.379043579101562,45.0168342590332,47.02000045776367,17.452199935913086,43.02680587768555,17.846084594726562,18.172618865966797,,45.4777717590332,18.781198501586914,33.099998474121094,43.25297164916992,29.16855812072754,87.50333404541016,61.47356414794922,112.58209228515625,,22.44647216796875,43.02680206298828,43.599998474121094,44.10723114013672,40.999717712402344,17.699647903442383,49.389381408691406,21.75,5.489999771118164,50.07388687133789,,59.029998779296875,58.21678924560547,,62.828521728515625,28.25825309753418,79.13109588623047,41.04420852661133,76.43907165527344,25.884008407592773,45.385894775390625,18.345449447631836,29.229999542236328,38.765960693359375,66.72472381591797,11.9399995803833,,80.45420837402344,7.2238240242004395,153.4657745361328,,36.439979553222656,53.380001068115234,,15.460000038146973,50.140892028808594,8.739999771118164,,7.9846110343933105,27.43000030517578,,33.02386474609375,148.89999389648438,34.876163482666016,580.3499755859375,27.465213775634766,14.899999618530273,42.28068923950195,11.102644920349121,22.59000015258789,27.968515396118164,12.819999694824219,,37.13832092285156,,32.2599983215332,31.467952728271484,27.382080078125,32.6009521484375,101.0718002319336,,51.369998931884766,8.327991485595703,10.430000305175781,21.75,51.335716247558594,22.76353645324707,17.288339614868164,20.979999542236328,41.400001525878906,,9.34000015258789,730.9686889648438,21.390443801879883,35.91999816894531,3.619999885559082,,,,52.5957145690918,2.5399999618530273,5.239999771118164,2.269519329071045,,,35.5297966003418,11.350000381469727,8.430000305175781,4.750717639923096,7.8506879806518555,18.291418075561523,22.862350463867188,6.7334065437316895,56.0099983215332,53.43962478637695,16.51077651977539,,80.18301391601562,22.709999084472656,29.59000015258789,69.89089965820312,20.434242248535156,53.549293518066406,13.160173416137695,43.97672653198242,114.7614517211914,32.33000183105469,15.163830757141113,1026.010009765625,,,34.48583221435547,26.9505558013916,44.943790435791016,14.894404411315918,46.970001220703125,37.0493049621582,4.818594455718994,8.239999771118164,,8.4399995803833,128.7100067138672,46.11729431152344,6.289999961853027,,3.8792812824249268,67.03660583496094,39.76693344116211,,,57.470001220703125,12.733002662658691,24.119787216186523,35.79999923706055,24.280000686645508,35.03980255126953,57.4900016784668,7.779270648956299,,,6.736330032348633,,23.286542892456055,11.497295379638672,,12.946592330932617,33.16999816894531,23.24515724182129,,10.119999885559082,18.529647827148438,36.7599983215332,9.029999732971191,,,42.59048080444336,65.75004577636719,20.264734268188477,41.987266540527344,37.099998474121094,24.42594337463379,49.27000045776367,20.422292709350586,24.451099395751953,65.80262756347656,39.900001525878906,,26.520000457763672,5.105499267578125,,35.38999938964844,16.969999313354492,,5.159999847412109,31.329614639282227,180.3494873046875,,41.75227737426758,29.81390953063965,,19.664730072021484,19.619033813476562,28.944475173950195,40.80812072753906,13.996589660644531,,17.979999542236328,275.239990234375,19.632892608642578,,63.484230041503906,14.22909164428711,37.39468002319336,43.15644454956055,155.1815643310547,46.17481231689453,33.93000030517578,42.172428131103516,18.3700008392334,91.13095092773438,18.59000015258789,11.24515438079834,102.93167114257812,,133.28659057617188,,23.3799991607666,73.54000091552734,,65.49183654785156,7.0,1594.9239501953125,,29.038822174072266,,22.929201126098633,32.04999923706055,,241.7899932861328,6.537369251251221,16.700000762939453,31.051368713378906,4.115736484527588,24.699478149414062,30.52741241455078,26.285709381103516,24.251813888549805,26.940744400024414,9932.474609375,25.501972198486328,2778.490478515625,31.01799964904785,11.175549507141113,,38.43000030517578,39.88999938964844,16.93000030517578,,,172.3644561767578,3.3962600231170654,26.80211067199707,25.88190460205078,4.950565338134766,43.310001373291016,80.56890106201172,17.15999984741211,50.89565658569336,33.148616790771484,,,,,22.187753677368164,63.396514892578125,30.35999298095703,,111.10030364990234,72.5526123046875,32.650001525878906,,162.31642150878906,,37.02096176147461,8.380000114440918,12.75,33.13085174560547,78.52043151855469,16.190000534057617,14.091506004333496,10.010000228881836,16.6695556640625,42.099998474121094,,39.483154296875,66.27698516845703,16.425249099731445,,,26.248985290527344,17.81385612487793,68.9756088256836,,7.315861701965332,30.103973388671875,3.650179386138916,48.27341842651367,86.3699951171875,62.20000076293945,48.81496047973633,45.4900016784668,105.57038879394531,,22.24950408935547,,48.39598083496094,16.611129760742188,39.16621398925781,9.747342109680176,51.616146087646484,48.99576187133789,48.730064392089844,81.31597137451172,20.251659393310547,98.95955657958984,42.34000015258789,27.303560256958008,40.726348876953125,33.56246566772461,33.01442337036133,,43.60871887207031,26.13619041442871,,34.70000076293945,16.457242965698242,3.299999952316284,31.784860610961914,,77.9512939453125,11.859999656677246,71.68253326416016,150.42999267578125,30.44548988342285,0.16642574965953827,28.069643020629883,17.3700008392334,15.960000038146973,,,,36.95838928222656,21.825000762939453,37.83000183105469,,34.15620040893555,14.541006088256836,105.66091918945312,75.38999938964844,67.92810821533203,29.679391860961914,,,37.099998474121094,,22.6299991607666,41.81999969482422,37.790000915527344,113.08000183105469,12.426786422729492,32.099998474121094,8.431506156921387,49.221378326416016,6.331802845001221,21.665849685668945,40.65394973754883,74.52421569824219,50.5307502746582,,27.4984188079834,24.040000915527344,,74.30000305175781,11.820234298706055,,36.70735168457031,46.574806213378906,20.14304542541504,23.502845764160156,26.522506713867188,91.06999969482422,7.624060153961182,20.712902069091797,37.450653076171875,25.115598678588867,,,6.409999847412109,,,18.790000915527344,67.05247497558594,20.3799991607666,17.6487979888916,,48.9769287109375,15.084019660949707,13.804130554199219,,32.93000030517578,14.491653442382812,24.496782302856445,14.215889930725098,,,39.914207458496094,60.87705993652344,79.97344970703125,15.89395809173584,40.352725982666016,68.94999694824219,,4.349999904632568,54.08000183105469,,27.441390991210938,4.559999942779541,3.799999952316284,31.114206314086914,26.0,
