Date,AAL,AAOI,AAP,ABC,ABM,ABMD,ACN,ACRE,ADBE,ADC,ADM,ADSK,ADTN,AEIS,AEP,AES,AFG,AFL,AGCO,AGEN,AHT,AI,AIMC,AINV,AIR,AIT,AIZ,AKAM,AKAOQ,AKR,AL,ALB,ALE,ALGN,ALGT,ALK,ALLE,ALSN,ALXN,AMAG,AMBC,AMG,AMGN,AMH,AMKR,AMN,AMP,AMSC,AMT,AMTD,AMZN,ANDE,ANF,ANIK,ANSS,ANTM,AOBC,AON,AOS,APA,APOG,APTV,ARC,ARCB,ARGO,ARMK,AROC,ARR,ARW,ASGN,ASH,ASNA,ASRT,ASTE,AT,ATNI,ATO,AVA,AVEO,AVT,AVY,AX,AXAS,AXE,AXP,AXS,BA,BAC,BAH,BANR,BAX,BBBY,BBY,BCC,BCEI,BCO,BCOR,BDN,BDX,BEN,BG,BGFV,BGMD,BHE,BHLB,BIG,BIIB,BIO,BK,BKD,BKNG,BKU,BLK,BLMN,BMCH,BMY,BPFH,BPOP,BR,BRKS,BSX,BURL,BWXT,BXS,C,CACC,CACI,CAG,CAH,CAKE,CALM,CALX,CATY,CB,CBB,CBL,CBRL,CBT,CCK,CCL,CCOI,CDR,CE,CFFN,CHK,CI,CIEN,CIM,CIR,CIT,CL,CLDT,CLF,CLGX,CLI,CLW,CMC,CMCSA,CME,CMI,CMP,CMTL,CNA,CNC,CNK,CNMD,CNP,CNR,COF,COHR,COLM,COMM,CONE,CONN,COO,COP,CORE,COST,COWN,CP,CPA,CPE,CPRI,CPSI,CRL,CRVL,CSCO,CSGS,CSII,CSLT,CTSH,CUBE,CVX,CW,CWT,CX,CXP,CXW,CYH,CYTR,DAL,DAR,DBI,DDS,DE,DENN,DG,DGX,DHC,DHI,DHR,DHX,DIN,DKS,DOX,DRI,DRQ,DS,DTE,DVN,DX,DXCM,EBAY,EBS,ECHO,ED,EE,EEFT,EEM,EFX,EGY,EIG,EIX,EL,ELGX,EME,EMR,ENDP,ENLC,ENS,ENSG,ENZN,EOG,EPAC,EPAM,EPC,ERII,ETH,ETR,EVC,EVRI,EW,EXAS,EXC,EXEL,EXPD,EXPR,EXTR,EZPW,FAF,FAST,FB,FBHS,FCEL,FCX,FDX,FELE,FEYE,FFBC,FFG,FIBK,FIS,FITB,FIVE,FL,FLO,FLR,FLS,FMBI,FSP,FSS,FUL,FULT,FWRD,FXI,GATX,GBCI,GBX,GD,GDOT,GE,GEOS,GES,GGG,GHC,GILD,GIS,GLOG,GLPI,GLRE,GLT,GLW,GM,GME,GNC,GNRC,GNTX,GOOGL,GORO,GPI,GPRE,GPS,GRA,GRMN,GS,GT,GTN,HA,HAE,HAS,HCA,HCI,HD,HDS,HE,HELE,HES,HGGGQ,HHS,HII,HLF,HLIT,HNI,HON,HP,HPP,HRB,HRC,HRTX,HSC,HSIC,HSY,HT,HUBB,HUM,HUN,HURN,HVT,HWC,HY,HYG,HZNP,IAC,IART,IBCP,ICE,ICUI,IDA,IDRA,IEX,IFF,IGT,ILMN,IMMR,IMUC,INFN,INGR,INN,INO,INT,INTC,IO,IP,IPHI,IQV,ITCI,ITT,ITW,IVC,IWD,JACK,JAKK,JAZZ,JBHT,JBL,JBLU,JEF,JKHY,JNJ,JNPR,JPM,KALU,KAR,KBR,KDP,KELYA,KEX,KEY,KFRC,KFY,KMI,KMPR,KMT,KN,KNX,KO,KOP,KR,KRA,KRG,KSS,KW,LB,LBTYA,LCII,LDOS,LEA,LEN,LGND,LII,LKQ,LLY,LMT,LNC,LNG,LOGM,LPI,LPLA,LRCX,LRN,LSCC,LULU,LUV,LVS,LXP,LXRX,LYB,MA,MAN,MAS,MASI,MAT,MATW,MBI,MBUU,MCD,MCF,MCK,MD,MDC,MDCA,MDLZ,MDP,MDT,MDU,MFA,MGLN,MGM,MHK,MHLD,MIDD,MITT,MKL,MKSI,MLI,MMC,MMM,MMSI,MNK,MNST,MO,MOD,MOH,MPC,MRC,MRK,MRO,MRVL,MSFT,MSGN,MSTR,MTD,MTDR,MTH,MTRN,MTRX,MU,MUR,MUX,MWA,MYE,MYGN,MYL,NATI,NAVB,NBL,NCMI,NCR,NDAQ,NDSN,NFG,NJR,NKE,NLOK,NLSN,NLY,NNI,NOC,NOG,NORNQ,NOV,NP,NR,NRZ,NSIT,NSP,NSTG,NTAP,NTGR,NTUS,NUS,NUVA,NVAX,NVDA,NVR,NWL,NXGN,NXST,NYCB,OAS,OCSL,ODP,OFG,OFIX,OGE,OI,OII,OLN,OMC,OMCL,OMEX,OMI,ON,ONB,OPK,ORCL,ORI,OSTK,OTTR,OXY,PACW,PAG,PAYX,PB,PBCT,PBF,PCAR,PCG,PDCO,PDFS,PDLI,PEAK,PEG,PEGA,PEI,PENN,PESX,PETS,PFE,PFS,PG,PGNX,PGR,PH,PHM,PKG,PLXS,PM,PNC,PNFP,PNR,PNW,POL,PPC,PPG,PRA,PRFT,PRGS,PRKR,PRU,PSX,PTC,PTEN,PVH,PWR,PYX,QCOM,QQQ,QUAD,QUOT,RAD,RAMP,RBC,RBCN,RCL,RE,REGI,REGN,REI,RES,RESI,RF,RGA,RGEN,RGR,RGS,RH,RHP,RIGL,RL,RLGY,RMD,RNET,RNG,ROG,ROIC,ROP,RP,RPAI,RPM,RRGB,RS,RSG,RUTH,RYN,SA,SAFM,SAH,SANM,SAVE,SBGI,SBH,SC,SCCO,SCOR,SCS,SCSC,SDRL,SEIC,SEM,SF,SFM,SGMS,SIGI,SINA,SIRI,SITC,SKX,SKYW,SLB,SLM,SM,SMG,SMTC,SNA,SNCR,SNPS,SNX,SON,SPGI,SPLK,SPR,SPXC,SPY,SR,SRE,SRI,SSB,SSD,SSTK,SSYS,STAR,STAY,STE,STLD,STMP,STRA,STT,STWD,STZ,SWKS,SWM,SWN,SWX,SXI,SXT,SYK,SYKE,SYNA,TAP,TCPC,TDS,TDW,TECD,TECH,TEL,TEVA,TFX,TGI,TGT,THG,THR,THRM,TIF,TKR,TMO,TMUS,TRMK,TRN,TROW,TRV,TRVN,TSN,TT,TTC,TTEC,TTMI,TUP,TWO,TWTR,UAL,UBSI,UCBI,UEIC,UFPI,UFS,UHAL,UHS,UI,UIS,UMPQ,UNF,UNP,UNT,USB,USM,USNA,UTHR,VAC,VAR,VC,VEEV,VG,VGZ,VIAV,VIVO,VLO,VLY,VMI,VRNS,VRSK,VRTU,VSTM,VVI,VZ,WAL,WAT,WBA,WBC,WCC,WDAY,WDC,WDR,WEN,WERN,WFC,WGO,WHR,WINMQ,WIRE,WLK,WLL,WM,WMT,WOR,WRLD,WSO,WST,WTS,WY,WYND,WYNN,XEC,XRAY,XRX,YELP,YUM,ZBH,ZBRA,ZION,ZIOP,ZIXI,ZNGA,ZTS
2009-06-01,2.2908620834350586,,40.19773864746094,15.104300498962402,14.05609130859375,8.819999694824219,26.30793571472168,,28.299999237060547,9.765219688415527,20.308656692504883,18.979999542236328,17.601016998291016,8.989999771118164,18.70647430419922,9.062626838684082,15.219768524169922,9.58822250366211,27.228919982910156,12.539999961853027,0.9126835465431213,1.753147840499878,6.484094142913818,5.232198715209961,14.450784683227539,15.549520492553711,19.337413787841797,19.18000030517578,,8.645451545715332,,21.5283260345459,18.9210205078125,10.600000381469727,33.21896743774414,4.02400016784668,,,20.55500030517578,54.66999816894531,,56.4300651550293,43.06483459472656,,4.71999979019165,6.380000114440918,18.90854263305664,262.5,27.032711029052734,14.163667678833008,83.66000366210938,16.68073844909668,18.21961212158203,4.75,31.15999984741211,43.94252395629883,5.679999828338623,33.190269470214844,3.5217740535736084,60.775150299072266,10.231736183166504,,8.140673637390137,23.801990509033203,14.967695236206055,,12.23583984375,39.57686996459961,21.239999771118164,3.9100000858306885,10.731197357177734,143.0,3.25,26.722349166870117,,31.971956253051758,17.70335578918457,11.647186279296875,,18.751283645629883,19.427452087402344,1.5225000381469727,0.949999988079071,31.261186599731445,19.586383819580078,19.488422393798828,32.26692581176758,11.761885643005371,,21.062274932861328,20.24922752380371,26.671920776367188,25.322519302368164,,,25.281005859375,6.630000114440918,4.328611373901367,58.58531188964844,17.515907287597656,47.90945053100586,6.92572546005249,,13.648025512695312,15.234457969665527,17.8049259185791,45.150001525878906,75.4800033569336,23.716699600219727,9.739999771118164,111.55000305175781,,130.79331970214844,,,13.940779685974121,3.4986319541931152,19.692136764526367,12.927197456359863,3.5556514263153076,10.140000343322754,,,16.571287155151367,26.942440032958984,21.850000381469727,42.709999084472656,9.889911651611328,16.418397903442383,14.835811614990234,9.978042602539062,,8.102274894714355,29.207468032836914,14.199999809265137,2.3884599208831787,18.351797103881836,9.754948616027832,24.139999389648438,19.073457717895508,6.106853008270264,2.822758674621582,20.251893997192383,8.271102905273438,3427.635009765625,23.952295303344727,10.350000381469727,7.30504846572876,22.912620544433594,,24.687580108642578,,20.05327033996582,14.001200675964355,13.864246368408203,12.645000457763672,11.550296783447266,5.877383708953857,40.69611358642578,27.570205688476562,38.191749572753906,22.57080841064453,11.795757293701172,4.994999885559082,7.65557861328125,13.57358455657959,6.911824703216553,13.199999809265137,18.615509033203125,20.247455596923828,13.008574485778809,,,12.5,24.558101654052734,21.53889274597168,5.845724105834961,35.14271545410156,4.844693183898926,33.89382553100586,29.892202377319336,1.9800000190734863,,26.530960083007812,33.75,11.385000228881836,14.301633834838867,11.45014476776123,7.710000038146973,,12.886153221130371,3.497654676437378,44.26834487915039,27.242040634155273,12.966117858886719,7.195732593536377,,7.830445766448975,20.693115234375,45.36000061035156,5.143263816833496,6.599999904632568,3.5916330814361572,8.689885139465332,31.189029693603516,2.1500000953674316,,46.5398063659668,0.9739376306533813,8.230751991271973,15.067097663879395,4.650000095367432,21.888341903686523,14.578720092773438,19.124954223632812,19.82925796508789,38.099998474121094,0.14973054826259613,20.500516891479492,47.08457565307617,14.843040466308594,6.190000057220459,7.069891929626465,14.329999923706055,,24.024019241333008,10.861284255981445,19.389999389648438,25.730173110961914,22.76730728149414,4.22912073135376,11.597423553466797,21.946979522705078,13.861720085144043,33.5,19.097875595092773,23.147085189819336,17.920000076293945,2.4079082012176514,16.941856384277344,3.333710193634033,0.15611766278743744,30.218616485595703,11.973880767822266,,36.579124450683594,7.079999923706055,7.987666130065918,47.86867904663086,0.3404746353626251,7.960000038146973,17.00749969482422,2.6500000953674316,32.418758392333984,4.869999885559082,28.973857879638672,,2.0,10.779999732971191,,6.257330894470215,,,601.9199829101562,19.078779220581055,50.93574905395508,11.452630996704102,,4.802862167358398,5.8276753425598145,,17.140535354614258,5.490889072418213,,7.694226264953613,6.238791465759277,43.34619903564453,18.146169662475586,6.268052577972412,6.872408866882324,6.558996200561523,16.402362823486328,3.854388475418091,19.005455017089844,29.453632354736328,18.67196273803711,10.031780242919922,6.18437385559082,42.38844680786133,,7.981375217437744,12.829999923706055,17.4482421875,4.252284526824951,166.4544677734375,20.326091766357422,18.757530212402344,,,17.309999465942383,6.670444488525391,12.71179485321045,,14.8193359375,,,4.588893890380859,211.00601196289062,3.3850462436676025,23.182214736938477,5.657559871673584,11.549205780029297,11.731415748596191,14.861429214477539,127.0167236328125,10.006845474243164,0.49000000953674316,5.8003363609313965,28.5,17.723068237304688,,3.6497392654418945,18.055072784423828,,11.881237983703613,16.790000915527344,46.399967193603516,15.15999984741211,67.82073974609375,,7.191727161407471,5.889999866485596,13.032739639282227,23.179576873779297,21.9521427154541,,11.479803085327148,14.085871696472168,18.799999237060547,22.00078010559082,18.80392074584961,27.753297805786133,6.3237833976745605,24.50778579711914,29.77766227722168,3.6488091945648193,46.22999954223633,7.494868278503418,23.660655975341797,,,,14.883552551269531,13.255000114440918,,17.902238845825195,41.150001525878906,18.89845085144043,46.880001068115234,20.768850326538086,26.07654571533203,9.88695240020752,38.939998626708984,4.940000057220459,16.0,9.130000114440918,21.51262664794922,,3.200000047683716,19.21050262451172,11.91025161743164,38.54999923706055,10.478507995605469,,,,11.611970901489258,28.50487518310547,16.955190658569336,36.79899978637695,20.363618850708008,12.192000389099121,3.700000047683716,27.266769409179688,6.294145107269287,4.269999980926514,16.543954849243164,17.971115112304688,41.096492767333984,20.935577392578125,26.120685577392578,28.07229995727539,,15.861778259277344,2.5870301723480225,9.79945182800293,31.790000915527344,4.116291522979736,6.695615291595459,10.013076782226562,,8.947361946105957,15.43763256072998,,14.76130199432373,15.476208686828613,22.677043914794922,8.237138748168945,,7.4902191162109375,29.648836135864258,7.604496479034424,6.2498884201049805,8.1195707321167,8.994184494018555,25.998798370361328,,8.956621170043945,17.15999984741211,27.665145874023438,8.225000381469727,23.450870513916016,56.08958435058594,14.326828956604004,2.940000057220459,,,,23.583541870117188,21.549999237060547,1.8799999952316284,6.514999866485596,6.233481407165527,5.2419891357421875,1.598463535308838,8.680000305175781,,13.890922546386719,34.60045623779297,6.849318981170654,20.901174545288086,11.097916603088379,27.074838638305664,4.329999923706055,,40.978641510009766,40.393798828125,40.05962371826172,21.065000534057617,18.552974700927734,2.7447457313537598,12.878772735595703,16.430419921875,27.389755249023438,13.562527656555176,1.6915888786315918,32.81999969482422,6.041341304779053,35.68000030517578,4.350153923034668,14.640000343322754,,281.70001220703125,11.24583625793457,7.976291656494141,15.282869338989258,45.35397720336914,13.039999961853027,,5.143333435058594,9.121542930603027,4.800000190734863,15.946666717529297,,,18.87920379638672,13.793045043945312,10.125812530517578,18.472412109375,,50.220001220703125,77.1500015258789,,18.860000610351562,15.421746253967285,11.479999542236328,5.059999942779541,33.60297775268555,2.5794031620025635,3.187317132949829,6.040378570556641,32.32847595214844,13.050000190734863,11.935745239257812,19.0,25.691247940063477,6.346904277801514,11.829999923706055,18.431171417236328,17.22206687927246,26.391788482666016,10.38725757598877,9.091054916381836,6.325478553771973,,3.8711318969726562,11.863858222961426,31.988014221191406,6.369999885559082,,25.373971939086914,6.971201419830322,2.8499999046325684,,9.65999984741211,7.518539905548096,,16.863021850585938,8.93920612335205,11.539999961853027,11.636002540588379,44.599998474121094,65.5999984741211,10.391085624694824,502.3900146484375,7.957510471343994,23.117271423339844,0.6585785746574402,5.4542107582092285,,3.2821884155273438,3.97629451751709,7.722483158111572,25.010000228881836,8.324186325073242,27.452220916748047,19.977994918823242,8.033812522888184,23.52373504638672,10.75,19.200000762939453,21.151880264282227,6.860000133514404,7.093034267425537,1.7699999809265137,18.610454559326172,5.157007694244385,11.960000038146973,13.891298294067383,41.853729248046875,8.945578575134277,13.39123821258545,17.141103744506836,23.94320297241211,9.268926620483398,,22.773103713989258,27.68988609313965,16.58305549621582,2.549999952316284,3.174884557723999,10.49166202545166,21.0898494720459,12.678104400634766,2.410173177719116,6.122107982635498,4.789999961853027,9.784008026123047,10.074980735778809,6.2283935546875,36.267120361328125,5.150000095367432,11.008831977844238,35.19009780883789,7.985368251800537,11.782346725463867,20.459999084472656,26.010042190551758,30.301227569580078,12.432000160217285,12.547287940979004,19.28870964050293,2.3527657985687256,3.77180552482605,15.563591003417969,18.356477737426758,6.989999771118164,13.35991096496582,30.600000381469727,26.710186004638672,,11.6899995803833,11.204472541809082,28.139122009277344,22.961153030395508,38.0,33.974754333496094,32.56945037841797,,,30.200000762939453,8.829999923706055,34.354637145996094,142.8000030517578,11.243328094482422,56.62411880493164,,17.920000076293945,2.9000000953674316,3.09621524810791,,3.3107619285583496,29.87229347229004,5.5,9.556557655334473,16.129709243774414,,7.183776378631592,12.119999885559082,45.56648635864258,,17.772932052612305,,,20.229999542236328,,42.39132308959961,,,10.238280296325684,18.75,31.145687103271484,18.245464324951172,3.243452548980713,10.180390357971191,25.940000534057617,38.43600845336914,9.344646453857422,2.640000104904175,,1.3034008741378784,6.360000133514404,,13.62156867980957,13.319999694824219,4.135395050048828,24.520000457763672,2466.872314453125,15.56376838684082,,31.234607696533203,,15.760000228881836,10.142618179321289,29.479999542236328,0.4108971655368805,8.056090354919434,3.256666660308838,9.039929389953613,41.046142578125,3.3150222301483154,20.066490173339844,25.869226455688477,15.90999984741211,23.05049705505371,12.270000457763672,19.510000228881836,23.505624771118164,16.583269119262695,23.867143630981445,,13.4763765335083,11.196866035461426,73.6737289428711,20.44016456604004,35.32571792602539,4.800000190734863,19.40505599975586,18.14113426208496,,10.90999984741211,2.6713614463806152,,21.984941482543945,11.184000968933105,7.356820583343506,186.02464294433594,38.825984954833984,,11.940776824951172,8.997814178466797,9.249258041381836,38.849998474121094,16.301807403564453,10.670028686523438,18.0146484375,34.37456130981445,18.09000015258789,38.650001525878906,32.24707794189453,,20.71135139465332,1152.2398681640625,32.709999084472656,55.41095733642578,14.742125511169434,40.08088684082031,38.621559143066406,19.043989181518555,29.390146255493164,27.67435646057129,,6.099999904632568,20.40810203552246,9.338014602661133,39.184181213378906,21.645774841308594,13.013664245605469,3.4285550117492676,30.543533325195312,31.282093048095703,,10.99553108215332,0.03962517902255058,5.3099045753479,13.918724060058594,7.960000038146973,17.41436004638672,,,3.190000057220459,12.27168083190918,26.812702178955078,20.170000076293945,9.792234420776367,5.23167085647583,33.753875732421875,23.157516479492188,,15.100000381469727,5.27582311630249,36.25151062011719,18.92426872253418,27.56999969482422,14.034104347229004,32.97888946533203,14.864999771118164,41.665000915527344,,30.814266204833984,,,0.3799999952316284,1.7200000286102295,3.253697395324707,15.640923500061035,11.364222526550293,5.869002342224121,64.36090850830078,,,8.029999732971191,,10.943450927734375,16.89958381652832,6.737613201141357,51.470001220703125,23.035390853881836,17.700000762939453,25.040000915527344,,20.806657791137695,14.587483406066895,3.213182210922241,11.56692123413086,18.41722869873047,6.7981390953063965,32.47158432006836,29.49811363220215,20.789987564086914,8.775586128234863,70.31999969482422,20.242660522460938,37.23619079589844,9.893810272216797,19.90999984741211,34.98112106323242,14.556214332580566,19.019392013549805,21.494956970214844,3.3731610774993896,21.807870864868164,26.434680938720703,28.5200252532959,14.39790153503418,,18.220308303833008,39.5230598449707,23.65999984741211,10.462401390075684,1.6299999952316284,1.5,,
