Date,AAL,AAN,AAPL,AAWW,ABBV,ABM,ABT,ACHC,ACN,ACRE,ADBE,ADM,ADTN,ADUS,AEE,AEGN,AEP,AES,AFG,AFL,AGCO,AGEN,AGO,AHT,AIG,AIR,AIT,AIZ,AJG,AL,ALE,ALGT,ALK,ALLE,ALSN,ALXN,AMCX,AMGN,AMKR,AMN,AMSC,AMTD,ANDE,ANET,ANIK,ANSS,ANTM,AOBC,APA,APAM,APD,APTV,AR,ARC,ARCB,ARGO,ARI,ARMK,AROC,ARR,ARW,ASB,ASH,ASNA,ASPN,ASRT,ASTE,AT,ATGE,AVA,AVD,AVEO,AVT,AVY,AXAS,AXE,AXP,AXS,AY,AZN,AZPN,BA,BAC,BAH,BAX,BBBY,BBSI,BBY,BC,BCC,BCO,BCOR,BDN,BDX,BG,BGCP,BGFV,BGMD,BHE,BHLB,BIG,BIIB,BIO,BK,BKD,BKNG,BKU,BLMN,BMY,BPFH,BPOP,BRC,BRKS,BRO,BSX,BURL,BWXT,BXMT,C,CACC,CACI,CAG,CAH,CAKE,CALM,CALX,CAR,CAT,CATM,CBB,CBL,CBOE,CBT,CBU,CCL,CDR,CE,CENT,CERN,CF,CFFN,CHK,CHS,CI,CIM,CIT,CLB,CLF,CLGX,CLI,CMA,CMC,CMCSA,CME,CMP,CNA,CNC,CNMD,CNO,CNP,CNX,COF,COHR,COLM,COMM,CONE,COO,COP,COST,COWN,CP,CPA,CPRI,CPT,CRI,CRK,CRL,CRVL,CSCO,CSGS,CSX,CTSH,CTXS,CUB,CVEO,CVS,CVX,CW,CX,CXP,CXW,CYTK,DAL,DBI,DDD,DE,DENN,DG,DGX,DHI,DHR,DHX,DIN,DIOD,DIS,DISCA,DK,DKS,DLB,DLTR,DNKN,DOX,DRI,DRQ,DS,DTE,DVN,DX,EBAY,EBIX,EBS,ECHO,ECL,ED,EEM,EHC,EIX,EME,EMN,EMR,ENDP,ENLC,ENS,ENSG,ENTG,ENZN,EOG,EPAM,EPAY,EQT,ERA,ERII,ESI,ETH,ETR,EV,EVC,EVRI,EW,EWBC,EWJ,EXC,EXPD,EXPE,EXTR,EZPW,FAST,FB,FBHS,FCEL,FCX,FDX,FE,FET,FEYE,FF,FFG,FIBK,FIS,FITB,FIX,FL,FLO,FLR,FMBI,FMC,FRAN,FSLR,FSP,FSS,FULT,FWRD,FXI,GATX,GBX,GD,GDOT,GE,GEF,GES,GGG,GHC,GIII,GILD,GIS,GLPI,GLT,GLW,GM,GME,GMED,GNC,GNK,GNRC,GNTX,GOOD,GORO,GPK,GPN,GPRE,GRA,GRPN,GS,GSAT,GT,GVA,GWRE,HA,HAE,HAIN,HAS,HBAN,HCA,HCSG,HDS,HE,HELE,HES,HFC,HHS,HII,HL,HLF,HLIT,HLT,HNGR,HNI,HOG,HON,HOPE,HP,HRB,HRC,HRTX,HSIC,HSY,HTH,HUBB,HUM,HUN,HVT,HWC,HXL,HY,IAC,IART,IBM,ICE,ICUI,IDRA,IDXX,IGT,IIVI,ILMN,IMMR,IMUC,IMUX,INGR,INT,INTC,INTU,IP,IPAR,IPG,IQV,IRDM,ITT,ITW,IWM,JAKK,JAZZ,JBHT,JBL,JBLU,JCI,JCP,JD,JEF,JNJ,JNPR,JPM,KALU,KAMN,KAR,KBR,KDP,KELYA,KEX,KEY,KFRC,KFY,KIRK,KLIC,KMB,KMI,KMPR,KMT,KNX,KO,KOP,KPTI,KR,KRA,KRE,KRG,KRO,KSS,KWR,LB,LBTYA,LCII,LDOS,LE,LEA,LECO,LEN,LFUS,LH,LII,LLY,LMNX,LMT,LNC,LNG,LOGM,LOPE,LOW,LPLA,LQD,LRN,LSCC,LSTR,LULU,LUV,LVS,LXP,LXRX,LYB,MA,MACK,MAN,MANT,MAS,MASI,MATW,MBI,MBII,MCF,MCK,MD,MDC,MDCA,MDP,MDT,MDU,MELI,MFA,MGLN,MHK,MHLD,MHO,MITT,MLI,MMSI,MNK,MNKD,MNST,MOD,MOH,MORN,MOV,MPC,MRC,MRK,MRO,MRVL,MSFT,MSI,MTD,MTDR,MTRN,MTRX,MTX,MTZ,MU,MUR,MUSA,MWA,MYE,MYGN,MYL,MYRG,NAT,NAVB,NBR,NBTB,NCR,NEOG,NJR,NKE,NLOK,NLSN,NLY,NNI,NOC,NORNQ,NOW,NP,NRZ,NSC,NSIT,NTAP,NTGR,NTUS,NUE,NUS,NUVA,NVAX,NVDA,NVR,NWBI,NWL,NYT,ODP,OFG,OFIX,OGE,OI,OKE,OLN,OMC,OMCL,OMEX,OMI,ON,ONB,OPK,ORCL,ORI,OSK,OSPN,OSTK,OSUR,OTTR,OUT,OXM,OXY,PAG,PANW,PAYX,PBF,PBPB,PCAR,PCG,PDCO,PDLI,PEG,PEGA,PEP,PESX,PFE,PFS,PGNX,PGR,PGTI,PH,PHM,PINC,PIPR,PKG,PLCE,PLT,PLUG,PLXS,PM,PMT,PNC,PNW,POL,POR,PPC,PPG,PPL,PRFT,PRGS,PRTA,PRU,PSX,PTC,PTEN,PVH,PWR,PYX,PZZA,QCOM,QEP,QRTEA,QUAD,RAD,RAMP,RCL,RDN,RE,REGI,RES,RESI,RF,RGA,RGR,RH,RHP,RIGL,RJF,RL,RLGY,RNET,RNG,ROIC,ROST,RPAI,RRGB,RS,RTX,RUSHA,RUTH,RXN,SA,SABR,SAFM,SAIC,SBH,SCHL,SCL,SCOR,SCS,SCSC,SEAS,SEIC,SEM,SHO,SHOO,SIGI,SKX,SKYW,SLM,SM,SMCI,SMG,SNA,SNCR,SNPS,SNV,SNX,SO,SON,SPLK,SPR,SPTN,SPWR,SPXC,SPY,SR,SRE,SRI,SSI,SSNC,STAY,STC,STE,STLD,STT,STWD,STZ,SVC,SWKS,SWM,SWN,SWX,SXT,SYK,SYKE,TBBK,TBI,TCF,TCOM,TCPC,TDS,TDW,TECD,TECH,TEL,TEX,TFX,TGI,TGT,THG,THO,THRM,TJX,TMO,TMUS,TNET,TPH,TPR,TRMK,TRN,TROW,TRV,TSCO,TSE,TSN,TT,TTC,TTMI,TUP,TWO,TWOU,TXRH,TXT,UAL,UEIC,UFPI,UFS,UHAL,UHS,UIS,UMPQ,UNF,UNFI,UNH,UNM,UNP,UNT,URBN,USM,UTHR,VAC,VAR,VER,VG,VGZ,VIAV,VIVO,VLO,VLY,VMC,VNCE,VOD,VRNS,VRSK,VRSN,VRTU,VRTX,VSH,VVI,VZ,WAT,WBA,WBC,WDAY,WDC,WDR,WEN,WERN,WGO,WHR,WIRE,WLL,WMC,WMT,WPX,WRLD,WST,WU,WY,WYND,XEL,XLNX,XOM,XRAY,XRX,ZBH,ZEN,ZIXI,ZNGA,ZUMZ
2009-09-01,4.4308857917785645,13.570592880249023,22.984481811523438,31.969999313354492,,16.48450469970703,16.214706420898438,4.880000114440918,29.303544998168945,,33.040000915527344,22.28263282775879,20.198883056640625,,16.19529914855957,19.139999389648438,20.336872100830078,11.568312644958496,18.09378433227539,13.358970642089844,25.880109786987305,12.420000076293945,16.252824783325195,1.1238023042678833,32.000308990478516,19.753910064697266,16.816572189331055,25.86476707458496,16.872974395751953,,22.380767822265625,31.920042037963867,5.9037766456604,,,22.270000457763672,,48.9949951171875,6.880000114440918,9.510000228881836,335.3999938964844,15.842327117919922,19.668546676635742,,6.5,37.41999816894531,40.89444351196289,5.230000019073486,77.50650024414062,,53.065940856933594,,,9.314809799194336,27.19024085998535,17.863632202148438,6.418036460876465,,18.109649658203125,40.26622009277344,28.149999618530273,9.326927185058594,16.614458084106445,179.3000030517578,,4.369999885559082,22.924161911010742,,51.45995330810547,13.360795021057129,7.8135552406311035,,23.156017303466797,27.830516815185547,1.7899999618530273,33.356910705566406,28.786401748657227,22.639442443847656,,9.53565788269043,10.199999809265137,41.50663757324219,15.089823722839355,,22.01934814453125,32.561431884765625,8.660045623779297,28.486988067626953,10.865992546081543,,23.513641357421875,7.71999979019165,6.502590656280518,57.58511734008789,49.94253921508789,1.2062407732009888,9.4852933883667,,17.06003189086914,16.19751739501953,21.183032989501953,50.52000045776367,91.87999725341797,23.535863876342773,18.1299991607666,165.82000732421875,,,15.697317123413086,5.063695430755615,25.331249237060547,21.906417846679688,6.135087490081787,7.427921295166016,10.59000015258789,,,8.305439949035645,43.90620040893555,32.189998626708984,47.27000045776367,11.389116287231445,14.484926223754883,15.882035255432129,10.756340980529785,,13.359999656677246,37.38611602783203,7.820000171661377,17.5,4.391415596008301,,18.075050354003906,12.71445369720459,24.631914138793945,4.028053283691406,21.358840942382812,11.75,18.50372314453125,10.724281311035156,7.199770450592041,4927.7861328125,9.277945518493652,27.929433822631836,7.995781898498535,,41.992713928222656,26.55916976928711,17.75811004638672,20.05508804321289,24.185720443725586,12.991061210632324,6.8947672843933105,40.45174789428711,43.1427116394043,18.40656280517578,4.735000133514404,16.76582145690918,4.615398406982422,7.873456001281738,34.5738525390625,30.4464168548584,22.83223533630371,17.395275115966797,,,29.55771827697754,23.448381423950195,43.43955612182617,4.131043434143066,40.07347869873047,32.57972717285156,,25.959423065185547,24.133567810058594,189.52249145507812,36.97999954223633,14.199999809265137,18.051511764526367,13.845681190490723,11.336791038513184,18.65837287902832,30.608064651489258,37.43265151977539,,28.983272552490234,47.53239822387695,31.357364654541016,9.953840255737305,,10.439059257507324,31.739999771118164,7.959182262420654,5.823185443878174,3.0766665935516357,33.73200225830078,2.6600000858306885,,43.11934280395508,10.063814163208008,16.450725555419922,6.559999942779541,17.368907928466797,18.09000015258789,23.645790100097656,14.762391090393066,6.436033725738525,18.98624610900879,31.84006690979004,16.226667404174805,,23.966379165649414,20.70076560974121,49.63999938964844,0.6737875938415527,22.899520874023438,58.31525802612305,15.399089813232422,9.740190505981445,17.195453643798828,17.65999984741211,,40.56993103027344,26.671098709106445,31.315799713134766,13.548789024353027,23.6569766998291,24.03371238708496,19.245012283325195,28.898935317993164,22.6299991607666,3.048861265182495,20.602184295654297,3.297309637069702,4.8449249267578125,0.16282817721366882,37.32220458984375,,12.899999618530273,20.044401168823242,,5.840000152587891,,12.784337043762207,49.78709411621094,20.160367965698242,1.2271273136138916,7.309999942779541,17.477500915527344,6.9469122886657715,33.553672790527344,31.742786407470703,30.54681968688965,31.548627853393555,2.799999952316284,13.65999984741211,7.372931480407715,,,614.8800048828125,26.122434616088867,69.03106689453125,27.74327278137207,,,,13.809986114501953,,21.960660934448242,7.845455646514893,10.13122844696045,8.907543182373047,7.654456615447998,43.08161163330078,9.679553031921387,20.849681854248047,,152.86000061035156,6.886622428894043,6.207707405090332,5.530153274536133,20.6967716217041,31.688234329223633,20.516685485839844,10.072182655334473,49.768402099609375,,11.277840614318848,37.135101318359375,25.163894653320312,5.517539978027344,223.24203491210938,7.074999809265137,20.178550720214844,21.900495529174805,,8.690738677978516,12.156023979187012,,17.822256088256836,,,,,5.651956558227539,5.556657791137695,5.952174186706543,2.061282157897949,22.83243179321289,6.132621765136719,20.61770248413086,,159.15711975097656,0.7599999904632568,15.134686470031738,26.10202407836914,,7.9586005210876465,28.059999465942383,9.585000038146973,20.444934844970703,3.5706570148468018,,9.2219877243042,,11.491661071777344,19.43000030517578,46.2259635925293,7.649030685424805,101.40117645263672,,4.21823263168335,7.5113043785095215,6.679999828338623,,13.869999885559082,17.195133209228516,17.937162399291992,27.675716400146484,5.624325275421143,28.152790069580078,12.360891342163086,19.040729522705078,17.0,21.53333282470703,30.186243057250977,11.735398292541504,32.423805236816406,34.42984390258789,6.705662727355957,9.6737060546875,27.5523681640625,10.898181915283203,,18.722679138183594,17.075000762939453,86.30162048339844,15.230386734008789,36.86000061035156,59.279998779296875,25.0,13.40557861328125,12.720000267028809,42.5,4.28000020980835,47.599998474121094,,23.019454956054688,22.4820556640625,14.186403274536133,25.974275588989258,15.415119171142578,10.000608444213867,5.7980499267578125,,11.40999984741211,13.788213729858398,32.881248474121094,51.72227096557617,13.60790729522705,8.020000457763672,28.79122543334961,11.453332901000977,5.980000019073486,10.487605094909668,31.41098976135254,,19.391502380371094,44.412784576416016,23.969463348388672,33.60565948486328,28.613378524780273,18.238157272338867,,20.086036682128906,3.510010004043579,11.00760555267334,36.81999969482422,5.113855361938477,9.731719017028809,13.730337142944336,13.450337409973145,5.778721332550049,38.67637634277344,,14.68940258026123,19.915843963623047,15.007421493530273,17.616010665893555,25.701452255249023,,7.7772345542907715,,17.519458770751953,10.748322486877441,3.2401950359344482,39.56645965576172,18.202022552490234,9.060282707214355,11.532958984375,16.02989959716797,24.58323860168457,,,19.362960815429688,13.2267484664917,23.698850631713867,65.69999694824219,31.261554718017578,22.691139221191406,16.3643741607666,54.71510314941406,21.582826614379883,2.930000066757202,17.381559371948242,17.829999923706055,17.19264793395996,,,16.479999542236328,2.25,34.098045349121094,11.375,8.897552490234375,11.230931282043457,2.5261435508728027,14.90999984741211,,16.941356658935547,,46.75059127807617,37.61379623413086,9.33349895477295,22.7130126953125,30.844070434570312,7.760000228881836,,48.54100799560547,54.488555908203125,27.459999084472656,21.57112693786621,3.7061538696289062,19.407535552978516,29.06783676147461,15.03101921081543,37.26763916015625,2.0192983150482178,31.059999465942383,47.689998626708984,4.86918830871582,13.59000015258789,,9.228930473327637,13.86400032043457,,49.25,6.12333345413208,9.270000457763672,13.793333053588867,44.4896240234375,12.386442184448242,,,21.655532836914062,14.795230865478516,14.083929061889648,20.10020637512207,29.228757858276367,90.58999633789062,,22.520357131958008,10.869999885559082,22.694883346557617,12.149999618530273,8.199999809265137,35.79273223876953,,4.690708637237549,7.865045547485352,27.40999984741211,16.010000228881836,21.09000015258789,13.263943672180176,28.0,892.462890625,15.714025497436523,13.819999694824219,10.766024589538574,10.364160537719727,11.558123588562012,6.686817646026611,,4.825601100921631,10.8599271774292,36.59477996826172,,,9.400848388671875,,33.373329162597656,12.210000038146973,22.814680099487305,11.383374214172363,15.430000305175781,33.43324661254883,14.297239303588867,41.7599983215332,79.19999694824219,13.833300590515137,637.3699951171875,6.122570514678955,12.036835670471191,7.5960259437561035,5.772602081298828,10.151899337768555,29.389999389648438,9.980327606201172,36.165191650390625,8.536727905273438,11.947601318359375,27.64592170715332,11.140000343322754,22.31999969482422,22.047216415405273,8.25,8.142006874084473,2.2799999713897705,18.15082359313965,6.478871822357178,28.230228424072266,7.420000076293945,14.670000076293945,2.9000000953674316,15.408285140991211,,16.61110496520996,50.112457275390625,15.435334205627441,,19.989648818969727,,,26.54597282409668,29.48929786682129,20.824337005615234,3.166846513748169,20.52869415283203,16.6151180267334,42.40636444091797,7.340000152587891,11.227845191955566,7.107598304748535,5.239999771118164,12.079842567443848,2.869999885559082,42.68461227416992,9.93875503540039,,44.38762664794922,14.969890594482422,27.326419830322266,23.76866912841797,8.800000190734863,26.34000015258789,29.44019889831543,6.929697036743164,38.041683197021484,21.344118118286133,5.790754795074463,13.21877670288086,5.102141857147217,21.027097702026367,16.390727996826172,8.270000457763672,14.29390811920166,,35.816890716552734,,13.819999694824219,13.201315879821777,42.014217376708984,21.968454360961914,44.79999923706055,11.220402717590332,33.932151794433594,,9.280879974365234,,32.79999923706055,9.460000038146973,19.995519638061523,10.397645950317383,69.78243255615234,,3.9041264057159424,,5.100502967834473,38.24713134765625,10.045554161071777,,11.3606538772583,8.199999809265137,19.8811092376709,65.274658203125,,,,,10.694560050964355,,20.420000076293945,34.628578186035156,25.9697208404541,12.653677940368652,3.7295289039611816,,28.600000381469727,,32.26197052001953,,7.110000133514404,20.440553665161133,24.81015396118164,18.010000228881836,4.443045139312744,28.31999969482422,,17.053735733032227,8.077686309814453,5.294922351837158,7.000732421875,12.592759132385254,5.7133331298828125,14.752338409423828,2.814702272415161,31.210268020629883,8.460000038146973,31.80225944519043,28.099842071533203,12.470000267028809,22.420000076293945,22.860122680664062,28.669525146484375,19.170455932617188,19.274646759033203,,17.7134952545166,10.88174057006836,29.889999389648438,14.077977180480957,85.08051300048828,20.220951080322266,35.74005126953125,7.079999923706055,7.822139739990234,,,10.4158296585083,25.768863677978516,11.649545669555664,43.27689743041992,6.239834785461426,14.266779899597168,9.594547271728516,12.168646812438965,18.599454879760742,42.68000030517578,18.950525283813477,22.33085823059082,39.296329498291016,20.81999969482422,5.71999979019165,14.069999694824219,14.04998779296875,14.697500228881836,,22.779088973999023,1272.1202392578125,41.61000061035156,54.54541778564453,17.66834831237793,19.3359317779541,41.92631912231445,22.88965606689453,34.902244567871094,30.01262855529785,25.094745635986328,7.349999904632568,6.764581680297852,41.971370697021484,15.22197151184082,,,23.916032791137695,12.984406471252441,4.408812999725342,33.68928527832031,37.783870697021484,10.839215278625488,,11.049615859985352,4.755021572113037,7.200647354125977,11.470000267028809,26.94281005859375,,,8.81193733215332,18.46554946899414,9.220000267028809,20.420000076293945,11.677292823791504,11.113361358642578,41.667625427246094,29.437410354614258,26.700000762939453,7.251482963562012,43.39637756347656,23.90999984741211,21.356210708618164,16.7950439453125,21.402141571044922,41.25,30.170000076293945,33.51066970825195,48.9900016784668,,36.94379806518555,,1.3899999856948853,2.380000114440918,4.044368743896484,17.458269119262695,13.162944793701172,6.261127471923828,49.05670166015625,,12.100266456604004,,,20.116390228271484,9.489999771118164,37.900001525878906,6.246516227722168,12.690024375915527,16.926706314086914,55.86000061035156,29.49042320251465,21.0,,28.6817684173584,15.862702369689941,3.8104348182678223,11.925386428833008,13.45903491973877,53.74198913574219,21.775360107421875,115.16000366210938,,37.942474365234375,,25.209999084472656,17.11186408996582,13.919402122497559,25.925792694091797,4.567660808563232,12.843096733093262,18.363332748413086,48.67393493652344,32.27894973754883,17.23930549621582,49.58938217163086,,2.200000047683716,,16.40999984741211
