Date,AA,AACH,AAN,AAOI,AAP,AAPL,AAT,AAWW,ABBV,ABC,ABEO,ABT,ACCO,ACN,ACOR,ACRE,ADBE,ADM,ADRO,ADSK,AEE,AEGN,AEO,AEP,AES,AFI,AFL,AGN,AGO,AGR,AGTC,AGX,AI,AIG,AIMC,AINV,AIR,AIRG,AIT,AIZ,AJG,AKAOQ,AKBA,AKR,ALB,ALE,ALK,ALL,ALLY,ALSN,ALXN,AMAG,AMAT,AMBC,AMCX,AME,AMG,AMGN,AMH,AMKR,AMN,AMP,AMPH,AMT,ANF,ANGO,ANH,ANIK,AOBC,APAM,APD,APLE,APOG,APTV,ARC,ARCB,ARCC,ARE,ARGO,ARMK,ARNA,AROC,ARW,ARWR,ASB,ASGN,ASNA,ASPS,ASTE,AT,ATEN,ATH,ATKR,ATNI,ATO,ATR,ATRC,AUB,AVEO,AVGO,AVNS,AVT,AVY,AWK,AXAS,AXE,AXL,AXP,AXS,AZO,BA,BAC,BAH,BANC,BANR,BATRK,BAX,BBBY,BBSI,BBY,BC,BCO,BECN,BEN,BERY,BFAM,BG,BGCP,BGFV,BGG,BGS,BHE,BHLB,BHR,BIG,BIIB,BIO,BK,BKE,BKI,BLBD,BLD,BLDR,BLK,BLMN,BMCH,BMY,BOH,BOKF,BPFH,BPMC,BPOP,BRC,BRKS,BURL,BW,BWA,BZH,C,CACI,CAG,CAH,CAI,CAKE,CAT,CBOE,CBSH,CBT,CBZ,CC,CCEP,CCK,CCL,CCMP,CCO,CCRN,CDK,CDR,CE,CENT,CERN,CFFN,CFG,CFR,CFX,CHK,CHRS,CHS,CI,CIEN,CIG,CIT,CLDX,CLF,CLGX,CLNE,CLNY,CLSD,CMA,CMC,CMCSA,CME,CMI,CNA,CNC,CNK,CNO,CNOB,CNP,CNR,CNS,CNSL,CNX,COF,COHR,COKE,COLB,COMM,COP,COST,CPA,CPB,CPE,CPS,CR,CRL,CRM,CRUS,CRVL,CSCO,CSII,CSL,CSWC,CSX,CTAS,CTB,CTG,CTL,CTLT,CTRE,CTSH,CTT,CTXS,CUBE,CUBI,CVGW,CVS,CWST,CX,CXP,CYH,CYTK,DAKT,DAL,DAR,DBI,DCI,DDD,DDS,DE,DENN,DFODQ,DFS,DG,DHC,DHI,DHR,DK,DKS,DLB,DLTR,DLX,DOOR,DOV,DOX,DRI,DTE,DVAX,DX,EAT,EBAY,EBF,EBIX,EBS,EBSB,ECL,ED,EE,EEFT,EGHT,EGOV,EHC,EIG,EIGI,EIX,ELS,ELY,EME,EMN,EMR,ENS,ENSG,ENTA,ENTG,EPAM,EPC,ESI,ESNT,ESPR,ETH,ETN,ETR,EVBG,EVC,EVR,EVTC,EWBC,EXC,EXEL,EXPE,EXPR,EXTN,EXTR,FAF,FANG,FBHS,FCEL,FCPT,FCX,FDP,FDX,FE,FET,FFIN,FFIV,FGEN,FHB,FHI,FICO,FIS,FISV,FIT,FITB,FIX,FIZZ,FLO,FLR,FMBI,FMC,FN,FNF,FOE,FOLD,FOR,FORR,FPRX,FRAN,FRGI,FSLR,FTNT,GAIN,GATX,GBX,GCI,GCO,GCP,GDDY,GDS,GE,GEF,GEN,GERN,GFI,GHC,GHL,GILD,GLNG,GLPI,GLW,GM,GME,GMED,GNC,GNW,GOGO,GOOGL,GPK,GPN,GPOR,GPRE,GPS,GRMN,GRPN,GS,GSAT,GSM,GT,GTN,GTS,GVA,GWB,GWPH,HA,HAE,HAL,HAS,HASI,HBAN,HBI,HCA,HDS,HDSN,HE,HFC,HGV,HHS,HIBB,HIG,HII,HIMX,HL,HLF,HLT,HMHC,HMST,HMSY,HMY,HOLI,HOLX,HON,HP,HPE,HPP,HRC,HRI,HRL,HRTG,HSC,HSIC,HSII,HSY,HTGC,HTH,HTLF,HTZ,HUBS,HUM,HUN,HVT,HWC,HYG,HZN,HZO,IAC,IBB,IBKC,IBM,ICE,IDCC,IDRA,IIIN,IMGN,IMH,IMMR,IMOS,INAP,INCY,INFI,INFO,INGN,INGR,INN,INOV,INSM,INT,INTC,INVA,IPAR,IPG,IPGP,IQV,IRDM,IRWD,ISEE,ISRG,ITGR,ITRI,IWM,JAKK,JAX,JAZZ,JBL,JBLU,JCI,JCP,JD,JEF,JNJ,JNK,JNPR,JPM,JRVR,JWN,KALU,KAMN,KAR,KBH,KBR,KEX,KEY,KEYS,KLIC,KMI,KN,KNL,KOP,KPTI,KR,KRC,KRE,KRO,KSS,KSU,LADR,LBAI,LBTYA,LCI,LCII,LDOS,LEA,LECO,LEN,LH,LHCG,LILAK,LIVN,LKSD,LLY,LM,LMNX,LMT,LOW,LPI,LPLA,LPX,LRCX,LSI,LSTR,LSXMA,LSXMK,LTRPA,LVS,LW,LXRX,LYB,LYV,LZB,MA,MAC,MACK,MAN,MANH,MANT,MAR,MAS,MASI,MC,MCD,MCHX,MCK,MCRB,MCS,MDC,MDCA,MDLZ,MDRX,MDT,MDU,MDXG,MED,MEDP,MEET,MET,MG,MGLN,MGM,MGNX,MGRC,MHK,MHLD,MHO,MIC,MIK,MKC,MKSI,MKTX,MLHR,MLI,MLM,MLND,MMC,MMI,MMS,MN,MNK,MNKD,MNST,MOH,MOV,MPC,MRK,MRVL,MS,MSCI,MSFT,MSI,MSTR,MTB,MTCH,MTD,MTDR,MTRX,MTSC,MTZ,MU,MUSA,MUX,MWA,MXIM,MXL,MYGN,MYL,NAK,NAVB,NAVI,NCLH,NCMI,NCR,NDAQ,NEE,NEO,NFLX,NGD,NHTC,NI,NK,NKE,NLSN,NMFC,NNN,NOC,NOG,NOW,NR,NSA,NSIT,NSP,NTAP,NTGR,NTRS,NTUS,NUAN,NUE,NUS,NVAX,NVRO,NVTRQ,NWBI,NWBO,NWE,NWN,NXGN,NXPI,OC,ODP,OFG,OFIX,OGE,OHI,OI,OLLI,OMC,OMI,ON,OPB,ORA,ORCL,ORI,ORLY,OSK,OSPN,OSUR,OUT,OXSQ,OXY,OZK,PACB,PACW,PAHC,PARR,PAYX,PBCT,PBF,PBH,PBI,PBPB,PCH,PCTI,PCTY,PDCE,PDLI,PEAK,PEG,PEI,PENN,PEP,PESX,PFE,PFG,PFGC,PG,PGNX,PGR,PGRE,PH,PHM,PINC,PIRRQ,PJT,PK,PKG,PLAB,PLCE,PLNT,PLOW,PLXS,PM,PNC,PNW,POL,PPC,PPG,PRAH,PRDO,PRGS,PRI,PRK,PRU,PSMT,PTC,PTEN,PVH,PWR,PXD,QCOM,QEP,QLYS,QRTEA,QRVO,QUAD,RAD,RAMP,RBC,RCII,RCL,RE,REG,REGI,REI,RES,RESI,RF,RGA,RGLD,RGLS,RGR,RGS,RHI,RHP,RL,RLGY,RM,RMR,RNR,RNST,ROCK,ROG,ROST,RP,RPAI,RPD,RPT,RRD,RRR,RS,RTRX,RTX,RUBI,RUN,RUSHA,RUTH,RYAM,SAFM,SAIC,SAM,SANM,SASR,SBGI,SBNY,SBSI,SBUX,SCHL,SCHN,SCI,SCL,SCOR,SCS,SCSC,SDRL,SEAS,SEE,SFM,SGMO,SGRY,SHOO,SHW,SINA,SIRI,SIX,SJI,SJW,SKX,SKYW,SLGN,SM,SMG,SMP,SMTC,SNA,SNBR,SNCR,SND,SNPS,SNR,SPAR,SPG,SPGI,SPKE,SPLK,SPR,SPRT,SPTN,SPWH,SPWR,SPXC,SPY,SR,SRCL,SRDX,SRG,SSD,SSNC,SSP,SSYS,STAG,STAY,STC,STKL,STLD,STMP,STNG,STOR,STT,STX,STZ,SUI,SUPN,SVC,SWKS,SWM,SWX,SXC,SYF,SYKE,SYNA,SYNH,TACO,TAP,TARO,TBI,TCS,TDC,TDS,TECD,TECK,TER,TERP,TFSL,TGNA,TGT,THC,THG,THO,THS,TILE,TJX,TKR,TLRD,TMHC,TMO,TMUS,TNET,TNK,TPH,TPRE,TRMK,TRNO,TROW,TROX,TRS,TSCO,TSE,TSEM,TSLA,TSN,TT,TTEK,TTI,TTMI,TTPH,TTWO,TUP,TVTY,TWNK,TWO,TWOU,TWTR,TXN,TXT,UAA,UAL,UBSI,UE,UEPS,UFI,UFPI,UFS,UGI,UHS,UIS,UMBF,UMPQ,UNH,UNM,UNP,UNVR,UPS,URBN,USB,USFD,USM,USNA,UTHR,UVE,UVV,VAL,VAR,VBTX,VCRA,VEC,VEEV,VG,VGR,VIRT,VIVO,VLO,VLY,VMW,VNO,VOD,VRA,VRNS,VRSN,VRTU,VRTX,VSAT,VSH,VSTO,VTR,VVI,WABC,WAFD,WAT,WBA,WBC,WDR,WEN,WFC,WGO,WHR,WIFI,WING,WINMQ,WIX,WLK,WM,WMB,WMS,WMT,WNC,WOR,WPG,WRB,WRK,WSM,WSO,WTI,WTM,WW,WWD,WWW,WY,WYND,XBI,XEL,XHR,XLNX,XLRN,XLU,XME,XNCR,XOM,XPO,XRX,YNDX,YRCW,YUM,YUMC,ZBH,ZEN,ZION,ZIXI,ZNGA,ZTS,ZUMZ
2012-03-01,22.74887466430664,,25.25418472290039,,86.90214538574219,74.34770202636719,18.23448371887207,49.209999084472656,,34.90095901489258,56.5,24.087329864501953,11.657720565795898,53.73271560668945,26.549999237060547,,34.310001373291016,25.42167854309082,,42.31999969482422,23.993391036987305,17.829999923706055,13.155288696289062,28.659343719482422,10.20228385925293,,16.309429168701172,63.02846145629883,14.252193450927734,,,13.124923706054688,6.328431129455566,26.964065551757812,16.621442794799805,8.876237869262695,16.651899337768555,,34.705970764160156,34.22064208984375,27.9079647064209,,,16.707143783569336,55.846168518066406,31.235448837280273,15.7874755859375,27.959915161132812,,20.90554428100586,92.86000061035156,15.930000305175781,10.650742530822754,,44.630001068115234,30.595674514770508,108.42835235595703,56.16590118408203,,6.150000095367432,6.059999942779541,46.741600036621094,,54.35192108154297,37.20994186401367,12.25,2.678659677505493,12.539999961853027,7.75,,67.22695922851562,,11.589694023132324,23.747310638427734,5.2738261222839355,17.382266998291016,7.4557013511657715,56.0517463684082,16.723058700561523,,30.799999237060547,10.06176471710205,41.970001220703125,6.380000114440918,11.559907913208008,17.469999313354492,443.20001220703125,60.63999938964844,32.83366012573242,10.091480255126953,,,,31.290618896484375,25.159887313842773,48.110172271728516,9.949999809265137,11.33724594116211,124.0999984741211,32.30070877075195,,32.44695281982422,24.710012435913086,28.244375228881836,3.119999885559082,64.04615020751953,11.710000038146973,51.280399322509766,26.721538543701172,371.79998779296875,60.74277877807617,8.622465133666992,9.437525749206543,9.066340446472168,17.935251235961914,,25.699369430541992,57.047550201416016,17.28191375732422,18.82185173034668,23.602657318115234,21.684402465820312,25.760000228881836,33.488346099853516,,,56.689918518066406,2.5033092498779297,5.1762824058532715,14.448662757873535,14.438186645507812,15.628883361816406,18.346220016479492,,36.42262268066406,126.0,103.69000244140625,20.415393829345703,34.34353256225586,,,,4.230000019073486,163.773193359375,,,26.489410400390625,37.924869537353516,45.460594177246094,7.872264385223389,,18.349491119384766,26.180784225463867,9.957452774047852,,,38.21873474121094,16.25,33.19491195678711,62.290000915527344,15.518220901489258,34.20956802368164,18.18000030517578,25.2037296295166,82.0038070678711,25.212434768676758,26.119953155517578,35.33497619628906,6.320000171661377,,17.157766342163086,36.83000183105469,24.88108253479004,26.056623458862305,2.1221859455108643,5.010000228881836,,3.6853392124176025,39.990535736083984,9.40999984741211,37.68030548095703,7.138137340545654,,46.131900787353516,35.2400016784668,4146.32861328125,,11.105998039245605,49.06998062133789,16.190000534057617,5.975479602813721,36.828125,76.3499984741211,58.31196594238281,16.238473892211914,21.280000686645508,,,27.017383575439453,11.6785306930542,12.877937316894531,39.71200180053711,97.40632629394531,22.81793212890625,12.242500305175781,16.921279907226562,6.826578140258789,8.792237281799316,14.11160945892334,11.510000228881836,24.90478515625,10.260870933532715,26.78724479675293,48.05613327026367,57.10996627807617,58.4645881652832,17.090930938720703,,44.71038818359375,72.15776062011719,60.94371032714844,26.410369873046875,6.289999961853027,43.7400016784668,41.004024505615234,36.09000015258789,38.627498626708984,23.799999237060547,19.94499969482422,16.456764221191406,9.25,45.021995544433594,12.741816520690918,18.366018295288086,35.04442596435547,13.417414665222168,13.849648475646973,19.74244499206543,,,37.1381721496582,,61.56722640991211,9.011329650878906,9.272727012634277,23.466049194335938,37.45624542236328,6.230000019073486,6.217606067657471,,18.22633171081543,6.900000095367432,6.413017272949219,8.8119478225708,17.420000076293945,20.23415184020996,31.44426155090332,15.693333625793457,60.70176315307617,66.80533599853516,4.039999961853027,9.646886825561523,28.622873306274414,43.48926544189453,12.07197093963623,13.822595596313477,27.595182418823242,12.151986122131348,41.38566207885742,31.73168182373047,47.244998931884766,19.507307052612305,28.5,34.17792510986328,28.15692710876465,33.83299255371094,40.461490631103516,50.29999923706055,19.051301956176758,21.636690139770508,15.229364395141602,11.013336181640625,21.666791915893555,16.0,5.070642471313477,56.03921127319336,42.94675827026367,25.806303024291992,20.889999389648438,4.199999809265137,10.172730445861816,17.74163246154785,15.758509635925293,,32.698020935058594,10.894574165344238,6.545806407928467,26.421741485595703,42.232383728027344,40.356422424316406,32.27240753173828,6.5473856925964355,,9.141738891601562,20.520000457763672,51.94179916381836,,,,20.251001358032227,23.108068466186523,46.94608688354492,,1.2608200311660767,23.948755264282227,,19.641965866088867,28.382619857788086,5.179999828338623,30.652311325073242,24.979999542236328,,3.8299999237060547,13.278451919555664,,20.097036361694336,226.0800018310547,,31.142963409423828,20.379919052124023,85.62984466552734,32.101261138916016,,7.459235191345215,134.9600067138672,,,286.1983947753906,43.632362365722656,29.05534553527832,17.34749984741211,,11.192588806152344,9.943886756896973,12.718146324157715,10.368465423583984,52.11125946044922,10.384915351867676,41.03410720825195,17.709999084472656,7.886865615844727,5.940000057220459,5.28000020980835,15.390000343322754,28.46503257751465,,379.32000732421875,,25.049999237060547,27.649999618530273,3.5759897232055664,32.538028717041016,17.02207374572754,,71.6500015258789,,,,15.031669616699219,40.62151336669922,7.659999847412109,1.6068053245544434,10.473633766174316,195.21482849121094,31.018335342407227,21.202669143676758,29.96963119506836,,11.559768676757812,19.622373580932617,14.802214622497559,,31.653141021728516,8.319999694824219,,320.9409484863281,4.925662517547607,23.426746368408203,29.1200008392334,9.319860458374023,19.478939056396484,32.76405715942383,18.3799991607666,110.22113037109375,0.699999988079071,13.121563911437988,9.971294403076172,1.8899999856948853,23.100000381469727,25.489213943481445,,,5.039162635803223,34.84000015258789,28.521032333374023,28.947988510131836,,5.042727470397949,5.782070636749268,20.8117733001709,,3.2899999618530273,18.385169982910156,21.655019760131836,,72.19160461425781,54.54999923706055,17.947301864624023,36.67109680175781,1.659814476966858,4.452788352966309,32.686012268066406,,,13.453307151794434,31.209999084472656,10.262096405029297,9.993860244750977,21.549999237060547,48.81244659423828,38.90726852416992,,12.078218460083008,30.234180450439453,45.119998931884766,11.643693923950195,,19.760208129882812,29.678430557250977,18.013643264770508,50.9988899230957,5.678997993469238,8.03099536895752,15.51230239868164,,,86.13858032226562,11.247310638427734,9.292450904846191,27.963180541992188,57.63386154174805,,8.229999542236328,45.77706527709961,40.4355583190918,44.133514404296875,157.33187866210938,21.53472137451172,29.315454483032227,13.84000015258789,10.129058837890625,14.390000343322754,2.3299999237060547,5.460000038146973,10.12115478515625,29.440000534057617,19.299999237060547,11.960000038146973,,,48.34697723388672,5.130278587341309,,3.630000114440918,38.888126373291016,22.098909378051758,14.629610061645508,13.366738319396973,9.016947746276855,52.04999923706055,,8.760000228881836,11.147403717041016,,180.5833282470703,24.520000457763672,45.40999984741211,73.48826599121094,16.777053833007812,,48.470001220703125,22.395212173461914,4.889999866485596,19.35512351989746,35.231292724609375,,20.932621002197266,52.48865509033203,72.9163589477539,20.296865463256836,36.510963439941406,,41.606624603271484,39.2677001953125,29.725791931152344,3.4879801273345947,8.446248054504395,31.276973724365234,65.79000091552734,6.855222225189209,,11.912025451660156,27.10953712463379,,13.120596885681152,35.83852005004883,,10.000669479370117,37.98807907104492,24.365604400634766,16.673625946044922,35.40102767944336,64.87781524658203,,7.457034587860107,25.59018898010254,4.170000076293945,21.565126419067383,18.500499725341797,41.65213394165039,38.8692741394043,25.837787628173828,91.54000091552734,18.530000686645508,,,,31.672910690307617,22.570375442504883,22.47694969177246,69.40279388427734,27.054241180419922,23.440000534057617,30.340322494506836,8.940665245056152,40.47298812866211,36.22821807861328,52.32848358154297,,,,38.39457321166992,,13.020000457763672,32.109962463378906,9.399999618530273,13.486604690551758,37.40797805786133,37.64442443847656,21.45917510986328,40.639949798583984,11.882499694824219,28.12989616394043,33.92873764038086,10.385318756103516,22.28028106689453,,76.8542251586914,3.514638662338257,82.30606079101562,,10.58318042755127,17.741552352905273,5.970162868499756,21.442138671875,16.600000381469727,32.86292266845703,17.448074340820312,1.149999976158142,15.33400821685791,,4.440000057220459,25.509475708007812,23.81999969482422,48.810001373291016,12.876849174499512,,25.19849395751953,66.51000213623047,6.5927653312683105,12.359999656677246,18.033809661865234,,46.361083984375,26.001333236694336,34.6663932800293,19.64217758178711,18.760976791381836,78.08222198486328,,27.256155014038086,,19.21050262451172,8.559158325195312,,12.350000381469727,20.696666717529297,33.630001068115234,21.08353042602539,16.186569213867188,29.375642776489258,13.683765411376953,16.797178268432617,34.38471984863281,26.71152114868164,43.22011184692383,140.0,71.18827056884766,,184.75,10.949999809265137,14.010000228881836,44.101165771484375,18.09000015258789,8.100000381469727,,4.33808708190918,3.000120162963867,21.991819381713867,5.570000171661377,23.65999984741211,23.450000762939453,6.079999923706055,65.5999984741211,,,7.941660404205322,21.709999084472656,22.401092529296875,47.59941101074219,1.690000057220459,16.43428611755371,9.880000114440918,0.9432689547538757,6.3266987800598145,,22.6148738861084,23.82110023498535,5.878793239593506,18.58373260498047,52.078216552734375,20.739999771118164,,8.1899995803833,,21.93000030517578,11.114372253417969,38.28385925292969,23.6972713470459,39.32637023925781,11.930000305175781,22.147186279296875,33.31368637084961,46.56726837158203,25.200000762939453,,,8.367165565490723,5.440000057220459,26.325098037719727,33.76015853881836,37.415950775146484,26.03862762451172,32.782066345214844,3.008380651473999,10.044894218444824,37.58000183105469,19.19293785095215,11.667601585388184,22.875215530395508,,39.89555358886719,23.853233337402344,9.010000228881836,,18.985754013061523,25.90280532836914,6.54257869720459,91.3499984741211,21.147571563720703,10.789999961853027,11.489999771118164,,2.9930105209350586,63.86798858642578,13.277668952941895,3.4200000762939453,16.900375366210938,,,23.67498779296875,9.196243286132812,,17.479999542236328,11.244967460632324,,21.176984786987305,5.237020015716553,,37.09000015258789,4.389105319976807,23.17547035217285,22.25050926208496,8.611661911010742,9.03909969329834,52.55504608154297,8.800000190734863,17.021286010742188,22.674617767333984,,51.969078063964844,9.899999618530273,18.648509979248047,,72.6409912109375,8.00345516204834,,304.08648681640625,,,23.279319763183594,6.650000095367432,47.128028869628906,,9.88884162902832,34.9900016784668,59.81216812133789,52.28126907348633,35.45915222167969,12.662154197692871,5.6388115882873535,40.10749053955078,,8.0600004196167,22.35907745361328,23.059717178344727,48.16445541381836,48.54392623901367,67.8733901977539,27.940000534057617,15.529557228088379,88.22767639160156,20.7474308013916,109.19178009033203,53.513851165771484,29.523801803588867,,16.150592803955078,,7.842501640319824,34.79999923706055,14.680000305175781,58.634681701660156,31.58831214904785,24.720212936401367,77.58802032470703,33.97539138793945,10.359999656677246,5.099999904632568,9.263117790222168,,5.507711410522461,52.44961166381836,58.60904312133789,,39.95186996459961,17.632951736450195,26.09199333190918,17.40836524963379,150.35914611816406,,16.799999237060547,,69.23054504394531,13.285482406616211,15.149999618530273,38.75,26.831340789794922,19.170000076293945,,,7.55276346206665,7.669504642486572,,47.100608825683594,,1870.90087890625,,,20.782588958740234,6.707848072052002,,47.09983825683594,,106.79000091552734,11.449999809265137,14.201324462890625,8.318220138549805,60.756126403808594,13.09476375579834,24.503379821777344,30.611671447753906,30.69287872314453,9.793530464172363,39.163108825683594,21.389999389648438,7.308159828186035,37.31999969482422,7774.5830078125,,16.87335777282715,,4.900000095367432,,18.293479919433594,100.0621109008789,65.0,2.2073779106140137,14.546689987182617,16.728912353515625,19.935823440551758,4.239999771118164,10.104182243347168,19.864643096923828,68.39446258544922,42.06840133666992,15.477755546569824,28.459999084472656,52.51408004760742,32.38999938964844,31.920000076293945,,30.65999984741211,,4.6886515617370605,100.92292022705078,41.422733306884766,,,23.990699768066406,4.884782314300537,14.409939765930176,,6.380000114440918,18.545679092407227,119.31535339355469,29.4470272064209,83.63999938964844,15.369999885559082,,28.278982162475586,11.19655990600586,8.136669158935547,36.52000045776367,8.53170108795166,,12.132834434509277,5.46999979019165,11.680265426635742,27.8799991607666,67.53669738769531,,38.178680419921875,17.674964904785156,22.21474266052246,30.695112228393555,,14.752680778503418,25.41261863708496,24.89895248413086,34.12508773803711,13.05846881866455,,15.800000190734863,36.5099983215332,,,36.76457214355469,33.28170394897461,17.8799991607666,,68.1500015258789,19.25663185119629,54.2599983215332,29.570194244384766,15.922922134399414,,7.64024543762207,5.54222297668457,45.646400451660156,21.239999771118164,31.999107360839844,26.485977172851562,59.5,12.686935424804688,16.391035079956055,29.56589126586914,28.519559860229492,,54.18700408935547,14.669037818908691,,34.239105224609375,,,18.91941261291504,11.336109161376953,50.76191329956055,23.59722900390625,17.84063720703125,41.22657012939453,,13.199999809265137,37.2400016784668,17.155254364013672,0.4160643517971039,24.900623321533203,8.284626960754395,11.510000228881836,,15.390000343322754,45.28061294555664,7.360000133514404,,7.677878379821777,,,26.777835845947266,27.35113525390625,11.75,21.5,20.871679306030273,,9.039999961853027,9.65999984741211,10.532881736755371,31.694774627685547,14.105957984924316,40.36719512939453,19.719999313354492,38.89706802368164,9.727913856506348,51.54528045654297,19.948833465576172,43.37051773071289,,63.33121871948242,29.110000610351562,25.695674896240234,,35.10600662231445,18.665000915527344,47.130001068115234,2.9492299556732178,31.482772827148438,176.09457397460938,60.47102355957031,,23.399999618530273,,,2.2100000381469727,4.894296169281006,,14.829119682312012,18.225759506225586,8.373922348022461,93.3484115600586,43.64421463012695,17.338180541992188,30.190000534057617,,38.349998474121094,17.270000457763672,41.0099983215332,48.209999084472656,10.839672088623047,,44.22041320800781,12.678947448730469,37.41089630126953,14.072848320007324,92.66000366210938,27.714845657348633,60.47999954223633,19.328384399414062,4.193700313568115,26.756515502929688,8.966588973999023,62.85533142089844,12.100000381469727,,52.48189163208008,,29.012096405029297,27.66270637512207,19.848369598388672,,49.964385986328125,9.682435035705566,15.965507507324219,,20.178754806518555,,30.287721633911133,58.52986145019531,18.53249168395996,495.2726135253906,75.2466812133789,40.234291076660156,16.696243286132812,16.222475051879883,14.253241539001465,26.037490844726562,19.721435546875,,30.365863800048828,,26.175914764404297,43.157344818115234,,65.42337799072266,16.799999237060547,18.31233787536621,26.8700008392334,6.630000114440918,42.1400260925293,,59.63715362548828,,19.533967971801758,2.9100000858306885,13.149999618530273,,36.11000061035156
