Date,AAN,AAP,AAPL,AAT,ABMD,ABR,ACA,ACC,ACIA,ACN,ACRE,ADBE,ADC,ADPT,ADRO,ADSK,ADT,AER,AERI,AFI,AGIO,AGN,AGNC,AGO,AHT,AIN,AIR,AIV,AIZ,AJRD,AKAM,AKCA,AKG,AL,ALE,ALGN,ALGT,ALKS,ALLY,ALNY,ALRM,ALSN,ALV,ALXN,AMAG,AMBA,AMC,AMCX,AMD,AMED,AMG,AMGN,AMH,AMKR,AMTD,AMWD,AMZN,AN,ANET,ANGO,ANH,ANIK,AOBC,APH,APY,AQUA,ARC,ARE,ARGO,ARR,ARW,ASIX,ASNA,AT,ATEN,ATH,ATR,ATRC,ATRI,ATUS,AVD,AVGO,AVLR,AVT,AVTR,AWI,AWR,AX,AYI,AYX,AZO,AZUL,AZZ,BA,BABA,BAC,BAH,BAM,BAND,BANR,BB,BBDC,BBX,BC,BCOR,BCOV,BCRX,BCS,BDC,BDX,BEAT,BEN,BERY,BFS,BGFV,BGG,BGS,BHE,BHF,BHR,BHVN,BIG,BIIB,BJ,BK,BLD,BLDR,BMCH,BMRN,BMY,BOX,BPOP,BV,BXMT,BXP,BYD,C,CAAP,CACC,CACI,CADE,CALA,CALM,CARG,CARS,CAT,CATO,CBB,CBOE,CCI,CCL,CDAY,CDEV,CDK,CDR,CE,CENT,CERN,CERS,CF,CFG,CHCO,CHD,CHKP,CHRW,CHTR,CHUY,CHWY,CIEN,CKH,CLNY,CLVS,CLX,CMA,CMBM,CMC,CMCO,CMCSA,CME,CMG,CMI,CMO,CMS,CMTL,CNC,CNCE,CNDT,CNK,CNP,CNSL,COG,COLD,CONN,COP,COR,CORE,CORT,COTY,COUP,CPLG,CPRI,CPRT,CPSI,CPT,CR,CREE,CRM,CRMT,CRSAU,CRUS,CRVL,CRWD,CS,CSCO,CSGS,CSII,CSLT,CSOD,CSV,CSWI,CSX,CTAS,CTB,CTRN,CTS,CTSH,CTT,CTXS,CURO,CVBF,CVE,CVET,CVIA,CVNA,CVS,CVTI,CW,CXP,CYCN,CYH,DAKT,DAL,DCI,DCOM,DD,DEI,DELL,DFIN,DFODQ,DFS,DIOD,DIS,DLTR,DLX,DNKN,DNOW,DOMO,DOOR,DOV,DOX,DRE,DRI,DRQ,DSKE,DXC,DXCM,DXPE,EAT,EB,EBAY,EBIX,ECHO,ECOM,ED,EDU,EEM,EGOV,EGP,EGRX,EHC,EIG,EIGI,ELAN,ELS,EMB,EMR,ENDP,ENR,ENTG,ENVA,EOG,EPC,EPRT,EPZM,EQH,EQIX,EQR,EQT,ERIC,ESTC,ETH,ETSY,EVC,EWBC,EXC,EXEL,EXP,EXPE,EXPR,EXR,EXTN,EXTR,EYE,EZPW,FAF,FAST,FB,FCFS,FCPT,FDP,FDX,FET,FFIV,FIS,FIT,FIVE,FIX,FIXX,FIZZ,FL,FLDM,FLEX,FLS,FLT,FMC,FN,FOCS,FOLD,FORM,FPRX,FRGI,FRPT,FRTA,FSCT,FTDR,FTV,FVRR,FWRD,GCI,GCP,GDDY,GEF,GFI,GGG,GIII,GILD,GKOS,GLDD,GLNG,GLOG,GLRE,GLUU,GME,GMHIU,GNMK,GNTX,GO,GOLF,GOOG,GOOGL,GPI,GPK,GPMT,GPRO,GRA,GRMN,GRPN,GS,GSM,GT,GTE,GTES,GTS,GWW,HAIN,HAL,HCC,HCKT,HCSG,HD,HELE,HES,HFC,HFWA,HI,HIL,HIW,HLF,HMHC,HMSY,HNGR,HOG,HOLI,HOLX,HON,HOSS,HP,HPE,HQY,HRB,HRI,HSII,HST,HTGC,HTLD,HUBS,HUD,HUM,IAA,IAC,IBM,IBOC,IBP,IDA,IDT,IMAX,IMH,IMKTA,INFY,ING,INGN,INSM,INSW,INTC,INTU,IPHI,IRBT,IRTC,ITI,ITRI,IVC,JACK,JAKK,JAX,JAZZ,JBL,JCI,JD,JEF,JOE,JPM,KAI,KALU,KBAL,KDP,KEX,KEYS,KFRC,KFY,KHC,KMI,KMPR,KMT,KMX,KRC,KRNT,KTB,KURA,LAD,LBY,LCA,LDL,LEA,LEN,LGND,LIN,LKFN,LKQ,LLY,LMNX,LMT,LNC,LOGM,LOW,LRCX,LRN,LSCC,LSI,LULU,LUV,LVS,LW,LYB,LYFT,LZB,MA,MAC,MAS,MBI,MBUU,MCC,MCD,MCHP,MCHX,MCO,MDB,MDCA,MED,MERC,MGEE,MGRC,MIC,MIDD,MINI,MITK,MKL,MLAB,MLHR,MMC,MMM,MN,MNK,MNR,MNST,MO,MOD,MOV,MPC,MRBK,MRCY,MRK,MS,MSCI,MSFT,MSGS,MTCH,MTG,MTN,MTOR,MTRN,MTRX,MTSC,MTSI,MU,MYE,MYGN,NAT,NATI,NCLH,NCR,NCSM,NEWR,NEX,NFG,NFLX,NGD,NGHC,NKE,NLOK,NLS,NLY,NNN,NOK,NOV,NOW,NRC,NRG,NSC,NSIT,NSTG,NTAP,NTCT,NTES,NTNX,NUAN,NUVA,NVCR,NVDA,NVEE,NVGS,NVT,NWL,NXPI,NXST,NYCB,NYT,OCN,OCSL,ODP,OEC,OFC,OII,OKTA,OLED,OLLI,ON,ONDK,OPCH,ORBC,ORCL,ORLY,OSK,OSTK,OUT,OXM,OXY,PAGS,PANW,PATK,PAYX,PBF,PBH,PBPB,PBR,PCAR,PCG,PCRX,PCTI,PCTY,PD,PEAK,PEG,PEGA,PEN,PETS,PFGC,PFPT,PG,PGR,PGRE,PGTI,PH,PHM,PICO,PII,PINC,PLAB,PLAN,PLAY,PLNT,PLT,PLUS,PNW,PODD,POL,POST,PPG,PPL,PRAH,PRDO,PRGS,PRI,PRO,PRSP,PRTA,PRU,PSMT,PSTG,PTLA,PUMP,PVH,PWR,PYPL,PZZA,QCOM,QD,QQQ,QRVO,QTS,RBA,RCL,RCM,RDUS,RDWR,REAL,REGN,RF,RGA,RGLD,RHI,RIGL,RILY,RJF,RL,RLGY,RLI,RM,RMAX,RMBS,RMR,RMTI,RNG,ROG,ROK,ROKU,RPAI,RRR,RTLR,RTRX,RTX,RUSHA,RUTH,RVI,RVLV,SAH,SANM,SBUX,SC,SCCO,SCHW,SCOR,SE,SEDG,SERV,SF,SFL,SFM,SGMS,SGRY,SHOP,SIG,SIRI,SIX,SJI,SLDB,SLG,SLM,SM,SMAR,SMG,SMPL,SNA,SNAP,SNBR,SNDR,SNX,SONO,SPG,SPR,SPSC,SPTN,SPWH,SPWR,SPY,SQ,SRC,SRDX,SREV,SRRK,SSD,SSTK,ST,STAA,STAY,STKL,STLD,STMP,STNG,STOK,STOR,STT,STX,STZ,SUP,SUPN,SVMK,SWI,SWKS,SWM,SYF,SYNA,SYY,TAL,TALO,TAP,TCMD,TCO,TCOM,TCS,TDC,TEAM,TECH,TENB,TER,TFC,TGI,TGT,THR,THRM,TILE,TIP,TISI,TJX,TK,TLND,TLT,TMO,TMST,TMUS,TPB,TPRE,TPX,TRMB,TRQ,TRS,TRUE,TRUP,TSCO,TSE,TSM,TTC,TTI,TTSH,TTWO,TUES,TUFN,TUP,TW,TWLO,TWNK,TWOU,TWTR,TXN,TXRH,UAA,UCTT,UE,UEIC,UFS,UGI,ULH,UMBF,UNF,UNH,UNM,UNP,UPLC,UPWK,USCR,USNA,USPH,UTHR,VAC,VEEV,VFC,VG,VGR,VICI,VICR,VIVO,VMI,VMW,VNO,VOD,VRA,VRTS,VSAT,VSH,VSTO,VVV,VXX,VZ,WABC,WBA,WBS,WDAY,WDC,WDFC,WDR,WFC,WGO,WH,WHD,WIFI,WING,WIX,WK,WMB,WMGI,WORK,WPRT,WRI,WSBC,WSM,WWD,WWE,WWW,WYND,XAN,XBIT,XEC,XLB,XLI,XLNX,XLP,XONE,XPER,XRX,YELP,YEXT,YJ,YUM,YUMC,ZBH,ZEN,ZEUS,ZION,ZM,ZNGA,ZS
2014-09-01,23.877683639526367,128.74266052246094,91.95294952392578,28.414844512939453,24.829999923706055,4.144749641418457,,29.308399200439453,,71.79904174804688,7.041830062866211,69.19000244140625,21.16697120666504,,,55.099998474121094,,40.900001525878906,20.690000534057617,,61.349998474121094,227.7576141357422,10.718238830566406,20.176904678344727,6.273501873016357,31.320772171020508,22.860445022583008,26.614459991455078,57.065547943115234,15.970000267028809,59.79999923706055,,2.0799999237060547,30.614986419677734,37.0346794128418,51.68000030517578,110.41585540771484,42.869998931884766,21.22791290283203,78.0999984741211,,25.92794418334961,56.3137321472168,165.82000732421875,31.90999984741211,43.66999816894531,16.682954788208008,58.41999816894531,3.4100000858306885,20.170000076293945,194.30015563964844,121.7048568725586,15.944236755371094,8.40999984741211,29.906225204467773,36.86000061035156,322.44000244140625,50.310001373291016,88.33000183105469,13.720000267028809,2.526710271835327,36.65999984741211,9.4399995803833,47.12926483154297,,,7.925416946411133,61.76401138305664,32.68021011352539,17.25996208190918,55.349998474121094,,266.0,2.1985020637512207,9.109999656677246,,55.658241271972656,14.720000267028809,290.7121887207031,,10.932284355163574,75.61690521240234,,37.54145050048828,,55.281646728515625,27.316688537597656,18.177499771118164,115.44038391113281,,509.6600036621094,,38.67436599731445,109.91410827636719,88.8499984741211,15.482770919799805,21.206480026245117,17.83496856689453,,32.375667572021484,9.9399995803833,13.637322425842285,17.010421752929688,39.08854293823242,15.239999771118164,5.579999923706055,9.779999732971191,12.423081398010254,62.854984283447266,104.44609069824219,6.710000038146973,47.488468170166016,25.239999771118164,37.33403396606445,6.7288432121276855,15.308887481689453,19.50878143310547,21.05018424987793,,9.529051780700684,,36.58612060546875,330.80999755859375,,34.47710418701172,,5.449999809265137,15.710000038146973,72.16000366210938,43.74686813354492,,26.351661682128906,,17.11585807800293,100.10733795166016,9.928793907165527,47.17688751220703,,126.06999969482422,71.2699966430664,,,40.973793029785156,,,81.59516143798828,24.246829986572266,16.850000381469727,49.95035934448242,64.87171173095703,33.838016510009766,,,28.891645431518555,4.640548229217529,52.08681869506836,7.75,58.94474411010742,4.010000228881836,43.64872741699219,20.20663833618164,34.99946594238281,31.27368927001953,69.23999786376953,57.946434020996094,151.3699951171875,31.389999389648438,,16.719999313354492,72.34042358398438,9.155064582824707,45.36000061035156,82.60826110839844,43.46232986450195,,14.593123435974121,21.155529022216797,24.161949157714844,63.07966613769531,666.5900268554688,112.14568328857422,7.526106357574463,25.167177200317383,30.618728637695312,20.677499771118164,12.609999656677246,,28.441043853759766,19.268287658691406,16.150800704956055,31.15032196044922,,30.270000457763672,65.65077209472656,26.451940536499023,24.813209533691406,2.680000066757202,14.089387893676758,,,71.38999938964844,15.65999984741211,48.42445755004883,53.312095642089844,56.40176773071289,40.95000076293945,57.529998779296875,39.59000015258789,,20.850000381469727,34.04999923706055,,22.200958251953125,20.989452362060547,23.403846740722656,23.6299991607666,12.9399995803833,34.40999984741211,16.460386276245117,,29.04623031616211,65.14579772949219,26.686363220214844,20.535863876342773,15.24873161315918,43.21445846557617,8.399420738220215,55.66095733642578,,12.148652076721191,22.581588745117188,,,,69.3821029663086,18.59000015258789,63.65476989746094,18.565229415893555,,45.28099060058594,10.013382911682129,32.471717834472656,36.941864013671875,12.14779281616211,66.01852416992188,21.931121826171875,,,11.980534553527832,57.55033874511719,23.920000076293945,81.93574523925781,56.06999969482422,49.210533142089844,39.6367073059082,30.40999984741211,,55.380001068115234,56.30894470214844,42.086219787597656,14.007372856140137,38.25144577026367,89.4000015258789,,16.995031356811523,39.9900016784668,73.68000030517578,42.339744567871094,,23.372329711914062,13.627876281738281,23.549999237060547,16.399999618530273,46.32324981689453,22.608993530273438,36.63364028930664,14.880443572998047,49.677242279052734,12.649999618530273,32.639801025390625,17.680221557617188,16.270000457763672,,16.4514102935791,85.71969604492188,51.970008850097656,68.33999633789062,,11.255887985229492,,93.6764907836914,90.08033752441406,,27.110000610351562,,175.78379821777344,46.01714324951172,48.27050018310547,10.223285675048828,,19.030115127563477,,3.1966745853424072,30.445789337158203,27.81976890563965,1.5299999713897705,99.02668762207031,83.08879852294922,15.609999656677246,42.061241149902344,,4.789999961853027,,9.90999984741211,22.80951499938965,19.034713745117188,79.04000091552734,53.122764587402344,,29.86798667907715,152.47877502441406,30.610000610351562,118.73999786376953,52.0772819519043,,39.61000061035156,12.903364181518555,,18.062313079833984,48.0606689453125,24.5,10.319999694824219,64.09326934814453,142.1199951171875,45.44927215576172,14.600000381469727,,5.949999809265137,7.170000076293945,12.100000381469727,49.68000030517578,,,,,,,42.21160125732422,8.289544105529785,,,34.687416076660156,3.6097161769866943,19.606300354003906,41.43000030517578,92.38737487792969,,6.179999828338623,58.374244689941406,16.57908821105957,32.40999984741211,5.170000076293945,30.43267250061035,,8.970000267028809,11.9336519241333,,,575.7791748046875,588.4099731445312,67.516357421875,11.09166431427002,,93.69999694824219,86.245361328125,40.22444534301758,6.679999828338623,168.70899963378906,16.629404067993164,20.248565673828125,5.539999961853027,,19.899999618530273,224.40611267089844,51.17499923706055,57.10648727416992,,5.321508407592773,25.366809844970703,80.60040283203125,52.52000045776367,84.80770111083984,35.96493911743164,13.42335033416748,26.832759857177734,4.0,30.371074676513672,21.875,19.440000534057617,18.850000381469727,20.520000457763672,48.68317413330078,21.20395278930664,24.329999923706055,78.90697479248047,32.72999954223633,73.67150115966797,,18.309999465942383,25.325138092041016,76.16999816894531,18.246503829956055,16.552154541015625,9.308211326599121,23.425039291381836,,,125.15129852294922,,64.25747680664062,150.35877990722656,21.44127082824707,14.050000190734863,46.187255859375,12.251912117004395,27.459999084472656,6.320000171661377,21.30654525756836,4.94580078125,11.203152656555176,20.610000610351562,13.050000190734863,,29.941137313842773,82.72712707519531,14.380000114440918,30.450000762939453,,1.75,39.310001373291016,11.498942375183105,62.27751922607422,7.099999904632568,,160.55999755859375,18.720699310302734,34.27769470214844,25.81999969482422,20.162696838378906,19.93000030517578,51.28419876098633,36.36146926879883,66.45254516601562,10.493216514587402,9.044611930847168,117.8499984741211,,17.35539436340332,23.4328556060791,,30.21973991394043,30.170564651489258,36.157127380371094,46.45000076293945,51.92441940307617,,,,71.28311157226562,23.485443115234375,,27.010000228881836,79.45165252685547,37.34185791015625,46.9900016784668,113.34307861328125,21.93977165222168,26.59000015258789,56.11487579345703,18.77089500427246,157.55751037597656,46.815338134765625,43.73393249511719,47.69572067260742,67.94548797607422,15.960000038146973,7.5,58.78413009643555,42.0099983215332,32.021385192871094,46.72297668457031,,86.8230972290039,,18.175960540771484,71.16824340820312,45.80895233154297,19.509225845336914,9.180000305175781,18.520000457763672,5.601225852966309,81.31169891357422,41.84381866455078,3.4871091842651367,88.08650970458984,,17.406986236572266,28.83250617980957,7.808422565460205,32.98503875732422,28.963197708129883,42.276912689208984,88.12999725341797,29.979816436767578,2.4100000858306885,636.1500244140625,56.248619079589844,26.646615982055664,46.25613784790039,122.02706146240234,10.971315383911133,90.1500015258789,7.619540691375732,30.55666732788086,34.73054504394531,11.869999885559082,29.447038650512695,35.34623718261719,,10.592903137207031,49.768367767333984,30.426271438598633,43.92200469970703,41.24656295776367,,,7.706352233886719,75.14677429199219,10.850000381469727,29.077392578125,24.1200008392334,59.75259017944336,21.84000015258789,34.2599983215332,14.62291431427002,38.56999969482422,5.127978324890137,27.131540298461914,36.02000045776367,33.40999984741211,,,,58.58368682861328,64.45428466796875,5.050000190734863,16.19371223449707,41.311073303222656,9.929686546325684,11.970000267028809,5.52883768081665,27.001813888549805,7.152923583984375,68.96839141845703,58.779998779296875,11.413666725158691,27.974931716918945,98.06255340576172,22.6299991607666,10.9399995803833,37.47608184814453,45.79999923706055,78.40654754638672,,13.350648880004883,34.869998931884766,,17.70157814025879,9.5,27.829999923706055,,29.0657901763916,66.9606704711914,36.53915786743164,11.68326187133789,10.613768577575684,26.18000030517578,5.153792381286621,4.482050895690918,13.742280006408691,20.344669342041016,60.22637176513672,,32.427677154541016,,8.9399995803833,,27.639999389648438,5.75,34.97426986694336,150.36000061035156,40.77196502685547,16.860000610351562,18.061738967895508,55.221866607666016,69.31494140625,,98.0999984741211,18.643966674804688,37.064849853515625,19.017230987548828,32.369998931884766,11.65999984741211,13.611197471618652,45.469947814941406,40.42368698120117,96.91999816894531,6.264820098876953,19.649999618530273,,26.618099212646484,30.22416114807129,18.755733489990234,,10.997174263000488,,37.13999938964844,70.09447479248047,21.9858341217041,,9.319999694824219,102.57940673828125,16.189594268798828,14.392897605895996,132.0580291748047,32.86000061035156,8.050000190734863,,,,44.20817565917969,28.024999618530273,44.73190689086914,36.849998474121094,32.13077926635742,33.18000030517578,89.44625091552734,23.133743286132812,,5.079999923706055,22.633596420288086,45.34434509277344,25.200000762939453,,22.15999984741211,72.60431671142578,81.36846923828125,,25.280000686645508,,120.1113510131836,36.02508544921875,,37.110435485839844,61.61918258666992,,93.4967269897461,,24.89924430847168,19.493980407714844,58.808536529541016,,21.0,17.65999984741211,,360.5199890136719,8.597801208496094,73.61163330078125,60.16390609741211,44.172264099121094,1.940000057220459,6.898204803466797,49.37530517578125,145.98439025878906,34.72211837768555,40.05044937133789,17.950000762939453,25.884418487548828,12.479999542236328,,9.140000343322754,12.710000038146973,54.7599983215332,97.17476654052734,,10.796952247619629,,,9.020000457763672,54.18825912475586,32.76049041748047,9.973079681396484,,,23.026777267456055,20.860000610351562,34.26448059082031,16.55164337158203,25.78758430480957,27.606477737426758,36.40999984741211,,,16.208974838256836,45.68281173706055,8.539401054382324,29.06999969482422,10.770000457763672,,,97.38777160644531,3.3962600231170654,25.955156326293945,21.00221824645996,,84.68791198730469,8.427908897399902,75.66368865966797,,47.582237243652344,,109.02159881591797,,20.920000076293945,,60.791046142578125,,130.7329864501953,37.32976150512695,26.575000762939453,16.213478088378906,6.735000133514404,33.880001068115234,175.6990203857422,,41.74848937988281,18.15999984741211,3.2300000190734863,,26.57883071899414,67.01887512207031,44.529998779296875,10.630000114440918,17.9056453704834,12.069999694824219,19.652013778686523,31.760000228881836,79.81883239746094,,,64.66869354248047,41.28415298461914,82.0787353515625,14.324466705322266,8.6899995803833,,,53.60785675048828,31.784523010253906,22.36809730529785,73.19999694824219,32.40824508666992,5.7997846603393555,,65.10899353027344,,57.036800384521484,28.3799991607666,20.350217819213867,41.91999816894531,,88.33692169189453,,18.342166900634766,31.539350509643555,63.069297790527344,52.37302780151367,24.420000076293945,42.22999954223633,14.967338562011719,102.42356872558594,37.90999984741211,25.79016876220703,57.26654052734375,,100.92495727539062,119.17647552490234,45.4976692199707,28.3331298828125,,14.550000190734863,56.16999816894531,30.5,3.740000009536743,19.38645362854004,17.950000762939453,8.5,57.23775100708008,13.936232566833496,16.654308319091797,26.639671325683594,9.515887260437012,,23.06999969482422,19.40999984741211,,52.821922302246094,,,,15.59000015258789,51.58000183105469,40.945457458496094,24.88129997253418,34.54999923706055,8.949999809265137,,49.369998931884766,26.246978759765625,29.72347640991211,21.806983947753906,49.47062301635742,95.48372650146484,78.75324249267578,29.48233985900879,95.80134582519531,,,26.139999389648438,36.83000183105469,33.26302719116211,128.64999389648438,57.99544906616211,28.170000076293945,53.634765625,3.2799999713897705,9.800752639770508,,9.399999618530273,14.865455627441406,125.67196655273438,77.9551010131836,58.61137008666992,23.705026626586914,20.68000030517578,155.5739288330078,55.119998931884766,12.891020774841309,,,,38.579498291015625,39.262855529785156,52.40948486328125,25.25598907470703,82.5,79.62628936767578,61.93083953857422,33.9265251159668,43.68916702270508,19.91864013671875,,,7.130000114440918,,16.25,,39.364341735839844,23.899999618530273,,10.510000228881836,21.898679733276367,25.78792381286621,56.833473205566406,45.63752746582031,12.315350532531738,23.516525268554688,27.9190616607666,11.981313705444336,,121.62255096435547,44.08589553833008,47.150997161865234,37.51136016845703,38.704864501953125,20.889999389648438,22.29492950439453,30.63681983947754,68.25,,,45.57070541381836,,95.9022216796875,21.59000015258789,20.02625846862793,26.726825714111328,,2.700000047683716,
