Date,AA,AAL,AAN,AAT,ABBV,ABG,ABMD,ABT,ACAD,ACRS,ADBE,ADC,ADRO,ADS,ADT,ADTN,AEE,AEO,AER,AFI,AFIN,AGCO,AGN,AGNC,AHT,AIG,AIMC,AIN,AJRD,AKAM,AKCA,AKR,ALB,ALGN,ALKS,ALLY,ALNY,ALRM,ALSN,ALX,ALXN,AMAG,AMAT,AMBA,AMC,AMCX,AMG,AMGN,AMKR,AMT,AMTD,AMZN,AN,ANAB,ANH,ANIK,AON,AOS,APA,APD,APTS,APTV,AQST,AQUA,AR,ARC,ARE,ARWR,ASB,ASIX,AT,ATI,ATKR,ATRA,ATRI,ATUS,AVGO,AVLR,AVT,AVYA,AX,AXSM,AXTA,AYI,AYX,AZPN,BA,BABA,BAND,BAX,BBX,BC,BCC,BCOV,BCRX,BE,BEN,BERY,BEST,BFAM,BGFV,BGNE,BHF,BHR,BHVN,BIIB,BK,BKE,BKR,BKU,BLD,BLL,BMCH,BMRN,BMY,BOX,BPYU,BRKS,BRY,BSIG,BV,BXP,BYD,C,CACC,CAH,CAKE,CAR,CARG,CARS,CATO,CBAY,CBB,CBL,CBOE,CBT,CC,CCEP,CCL,CCMP,CDEV,CDLX,CDNS,CDOR,CDR,CE,CENX,CERS,CF,CFX,CHCO,CHD,CHGG,CHK,CHKP,CHRS,CHRW,CHS,CHTR,CHUY,CIEN,CIGI,CIO,CIT,CLB,CLDR,CLGX,CLH,CLNY,CLR,CLVS,CLX,CMA,CMC,CMCSA,CME,CMI,CMO,CMS,CNDT,CNK,CNMD,CNNE,CNO,CNP,CNSL,CNST,CNX,COG,COMM,CONN,CORE,CORT,COST,COUP,CPA,CPB,CPE,CPG,CPLG,CPRI,CPRT,CPT,CRC,CRL,CRSAU,CRSP,CRUS,CRWD,CSGS,CSII,CSLT,CSOD,CSV,CSX,CTAS,CTB,CTL,CTRA,CTRN,CTSH,CTT,CUTR,CVE,CVET,CVGW,CVI,CVNA,CVS,CWEN,CWH,CWT,CXP,CYBR,CYCN,CZR,DAKT,DCI,DCO,DCOM,DD,DDOG,DESP,DFIN,DG,DHC,DHI,DHR,DHT,DIS,DKS,DLX,DNOW,DNR,DOFSQ,DOMO,DPZ,DRI,DRQ,DSKE,DT,DUK,DVA,DVN,DXC,DXCM,EA,EB,EBAY,EBF,EBIX,EDIT,EDU,EEX,EGHT,EGOV,EGP,EGRX,EIG,EIGI,ELF,EME,EMR,ENDP,ENSG,ENVA,EOG,EOLS,EQIX,EQR,EQT,EROS,ESNT,ESS,ESTC,ETM,ETN,ETSY,EV,EVC,EVR,EVRG,EVRI,EVTC,EW,EXC,EXP,EXR,EXTN,FAF,FANG,FARM,FAST,FB,FBM,FCFS,FE,FET,FEYE,FFIV,FHI,FHN,FIT,FIVE,FIVN,FIX,FIZZ,FLEX,FLIR,FLR,FLS,FLT,FND,FNF,FOLD,FPH,FPRX,FR,FRT,FRTA,FSCT,FSLY,FTNT,FTV,FVRR,FWRD,GATX,GCAP,GCO,GD,GDDY,GDOT,GEF,GES,GILD,GKOS,GLUU,GLW,GLYC,GM,GME,GMHIU,GMRE,GNC,GNMK,GNTX,GNW,GO,GOGO,GOOGL,GPI,GPK,GPOR,GPRE,GRPN,GRUB,GS,GSKY,GSM,GT,GTE,GTS,GTX,GWB,HAE,HAIN,HAS,HBAN,HBI,HCA,HCAT,HCI,HCSG,HD,HEI,HES,HFC,HGV,HII,HIL,HIW,HLF,HLT,HMST,HNGR,HOLX,HOME,HON,HOSS,HPE,HPQ,HSIC,HSY,HTLD,HTZ,HUBS,HUD,HUM,HWM,HXL,IART,IBKC,IBM,IBP,IBTX,ICE,IDCC,IFF,IMAX,IMH,IMMU,INCY,INGN,INSM,INT,INTC,INTU,IPGP,IPHI,IQV,IRBT,IRM,IRTC,ISBC,ITUB,IVC,JAKK,JAZZ,JBHT,JBL,JCI,JD,JEF,JELD,JJSF,JKHY,JNPR,JWN,KDP,KEX,KEYS,KGC,KHC,KMI,KMX,KN,KPTI,KRC,KRNT,KSS,KSU,LAD,LB,LBY,LCA,LCII,LDL,LEG,LEN,LGND,LH,LITE,LK,LKQ,LL,LM,LNC,LOW,LPI,LRCX,LSCC,LSTR,LULU,LUV,LYFT,LZB,MA,MANH,MANT,MAS,MAT,MBI,MBUU,MCC,MCD,MCHX,MCK,MCO,MD,MDB,MDCA,MDGL,MDP,MDT,MED,MEIP,MERC,MGM,MGNX,MGP,MHO,MIDD,MIK,MIME,MKL,MKTX,MLHR,MMYT,MN,MNK,MNRL,MNST,MO,MOBL,MOD,MOH,MOMO,MORN,MOS,MPC,MPW,MRBK,MRC,MRCY,MRK,MRO,MRTN,MSCI,MSFT,MSTR,MTB,MTCH,MTD,MTH,MTOR,MTRN,MTRX,MTSC,MTW,MU,MUR,NAT,NAV,NAVI,NBIX,NCSM,NET,NEWR,NFG,NFLX,NG,NGD,NGVT,NI,NJR,NKE,NKTR,NLS,NLSN,NNN,NOC,NOK,NOV,NOW,NPO,NR,NRG,NSC,NSP,NSSC,NTCT,NTNX,NTRS,NTUS,NUE,NUS,NUVA,NVCR,NVDA,NVEE,NVRO,NWBI,NWL,NYCB,NYMT,NYT,OAS,OCN,OFC,OFIX,OII,OIS,OKTA,OLLI,OLN,OMER,ONDK,OPCH,ORBC,ORCL,ORGO,ORLY,OSTK,OUT,OXM,OXY,PACW,PAGS,PANW,PAYC,PBF,PBI,PCG,PCTI,PD,PDLI,PE,PEB,PEG,PEGA,PEN,PETS,PFE,PFGC,PFPT,PG,PGEN,PGRE,PH,PHR,PICO,PII,PING,PINS,PJT,PLAB,PLCE,PLMR,PLT,PLUS,PM,PNW,PODD,POL,POST,POWL,PRA,PRAH,PRDO,PRFT,PRGS,PRI,PRSP,PRTA,PRTY,PRU,PSA,PSB,PSTG,PSX,PTC,PTEN,PTLA,PVH,PWR,QCOM,QEP,QLYS,QRVO,QSR,RBA,RCL,RCUS,RDFN,RDUS,RDWR,REGN,RES,RETA,REVG,REXR,REZI,RF,RGA,RGLD,RGS,RHI,RHP,RIG,RIGL,RILY,RLGY,RLI,RMAX,RMR,RNG,ROCK,ROG,ROIC,ROKU,ROL,ROP,ROST,RP,RPAI,RRC,RS,RTRX,RTX,RUSHA,RVI,RYAM,SAFM,SAGE,SAH,SAIA,SALT,SANM,SAVE,SBGI,SBH,SBLK,SBRA,SBUX,SC,SCHN,SCHW,SCVL,SDRL,SE,SEDG,SEE,SERV,SF,SFM,SGEN,SHEN,SHOO,SHOP,SHW,SIG,SIGI,SILK,SIRI,SIX,SJM,SKT,SKX,SLB,SLDB,SLM,SM,SMAR,SMG,SMPL,SNBR,SNPS,SNV,SNX,SPAR,SPG,SPGI,SPR,SPSC,SPT,SPTN,SPWH,SPWR,SPY,SQ,SRC,SRDX,SREV,SRG,SSNC,SSTK,STAA,STAY,STC,STLD,STMP,STNG,STX,STZ,SUP,SUPN,SVMK,SWI,SWKS,SWN,SWX,SXC,SYK,SYNA,TAK,TAL,TAP,TCBI,TCDA,TCX,TDC,TDOC,TDS,TEAM,TECH,TEN,TENB,TER,TEVA,TGT,TH,THRM,THS,TIF,TIP,TIVO,TJX,TK,TLRD,TLT,TME,TMHC,TMO,TMUS,TNAV,TPB,TPIC,TPR,TPX,TR,TRGP,TRMK,TRN,TRNO,TRQ,TRUE,TRUP,TRV,TRWH,TSCO,TSE,TSLA,TSM,TSN,TT,TTI,TTWO,TUES,TUFN,TUP,TWI,TWLO,TWNK,TWOU,TWTR,TXMD,TXN,TXRH,TXT,UAA,UAL,UBER,UBSI,UCTT,UDR,UE,UEIC,UFI,UFPI,UFS,UHS,UI,UIS,UMBF,UN,UNF,UNFI,UNM,UNVR,UPLD,UPWK,USB,USCR,USFD,USM,USPH,UTHR,UVE,VAC,VC,VCIT,VEEV,VER,VG,VIVO,VLO,VMW,VNE,VRRM,VRSN,VRTS,VRTX,VSAT,VST,VSTO,VTR,VVV,VZ,WAB,WABC,WAFD,WAT,WBA,WBT,WDAY,WDC,WDFC,WDR,WELL,WETF,WFC,WING,WIX,WMT,WNC,WOR,WORK,WPG,WPRT,WRLD,WSO,WWW,XENT,XLF,XLK,XLNX,XLV,XOG,XPER,XPO,XRX,YELP,YETI,YEXT,YUM,ZBRA,ZEN,ZEUS,ZION,ZM,ZNGA,ZS,ZUO
2015-03-01,30.355043411254883,50.110557556152344,27.817218780517578,37.75321578979492,46.976627349853516,83.0999984741211,71.58000183105469,41.64717102050781,32.59000015258789,,73.94000244140625,26.267242431640625,,282.7618713378906,,16.608078002929688,35.632808685302734,14.246803283691406,43.650001525878906,,,45.449981689453125,281.0981750488281,11.64373779296875,6.402146339416504,48.562591552734375,24.821151733398438,36.89572525024414,23.190000534057617,71.05000305175781,,28.483720779418945,48.296173095703125,53.790000915527344,60.970001220703125,19.246395111083984,104.41999816894531,,29.33847427368164,365.9306945800781,173.3000030517578,54.65999984741211,20.7814998626709,75.70999908447266,26.171306610107422,76.63999938964844,208.2840576171875,139.77108764648438,8.84000015258789,84.74334716796875,33.69655227661133,372.1000061035156,64.33000183105469,,2.836617946624756,41.16999816894531,90.46870422363281,29.97554588317871,53.2588996887207,121.11105346679688,7.6148457527160645,62.24753189086914,,,34.08648681640625,9.031060218811035,83.60216522216797,6.764999866485596,16.374238967895508,,2.688615322113037,28.725297927856445,,41.56999969482422,330.8418273925781,,111.16883850097656,,40.68783187866211,,23.260000228881836,,27.6200008392334,165.23416137695312,,38.4900016784668,131.06285095214844,83.23999786376953,,34.3416862487793,3.132728338241577,47.958431243896484,35.713897705078125,7.329999923706055,9.029999732971191,,44.843814849853516,36.189998626708984,,51.27000045776367,9.676065444946289,,,10.55846118927002,,422.239990234375,36.157691955566406,39.57809066772461,39.86335372924805,28.677671432495117,,33.37311553955078,18.059999465942383,124.62000274658203,55.86848831176758,19.75,,10.397492408752441,,16.09906005859375,,122.77342987060547,13.876856803894043,46.922645568847656,195.0,76.43482208251953,43.88770294189453,59.02000045776367,,,28.317256927490234,6.920000076293945,17.649999618530273,11.682276725769043,53.941707611083984,39.64080810546875,,28.31135368347168,40.77424240112305,47.094940185546875,,,18.440000534057617,9.13514518737793,5.971278190612793,50.15281677246094,13.800000190734863,4.170000076293945,46.803375244140625,47.72999954223633,39.81033706665039,38.71250915527344,7.949999809265137,2815.3076171875,81.97000122070312,30.579999923706055,64.6465072631836,13.611420631408691,193.11000061035156,22.530000686645508,19.309999465942383,37.49066162109375,8.372017860412598,40.94206619262695,90.12649536132812,,35.09381103515625,56.779998779296875,12.095954895019531,43.52485275268555,74.2300033569336,96.32052612304688,39.666465759277344,14.066385269165039,25.576520919799805,77.24445343017578,119.12295532226562,7.635860919952393,30.098445892333984,,37.91802978515625,46.84820556640625,,15.555479049682617,16.4027156829834,13.578765869140625,,22.673429489135742,28.177221298217773,28.540000915527344,30.280000686645508,30.156591415405273,5.599999904632568,137.70912170410156,,85.62554168701172,39.75489807128906,7.46999979019165,16.864797592163086,,65.75,18.78499984741211,61.93642044067383,75.67899322509766,79.29000091552734,,,33.2599983215332,,27.389392852783203,39.040000915527344,7.760000228881836,28.889999389648438,22.727930068969727,30.27002716064453,77.17124938964844,39.963077545166016,21.441438674926758,,25.089067459106445,60.222251892089844,9.184714317321777,12.920000076293945,14.512950897216797,,48.123043060302734,27.638004302978516,,90.59747314453125,,,22.107929229736328,21.518943786621094,55.56999969482422,,10.529999732971191,8.945663452148438,34.584503173828125,25.899999618530273,13.834352493286133,61.0885124206543,,,,70.95716094970703,14.822463035583496,26.82883644104004,42.3037109375,4.894002914428711,97.7588882446289,50.43987274169922,62.39533996582031,21.639999389648438,7.044861316680908,,,95.37811279296875,52.74100875854492,68.38999938964844,,,61.123077392578125,81.27999877929688,55.81366729736328,21.54408836364746,62.34000015258789,58.81999969482422,,23.80568504333496,11.235818862915039,29.414169311523438,,21.60523223876953,,8.399999618530273,15.738844871520996,50.22138214111328,41.88999938964844,24.85822868347168,19.059999465942383,,45.23508071899414,47.75199890136719,89.69999694824219,21.19656753540039,19.690000534057617,87.08720397949219,,200.19583129882812,59.049625396728516,43.75314712524414,17.469999313354492,23.685476303100586,198.095458984375,,10.565109252929688,34.07570266723633,,35.74119567871094,5.155541896820068,46.0674934387207,32.76811218261719,7.619999885559082,20.25734519958496,71.2300033569336,27.903520584106445,81.45236206054688,56.04620361328125,,30.487613677978516,75.5796890258789,24.75,17.781293869018555,82.22000122070312,,44.14561080932617,28.48910140991211,19.600000381469727,39.25,114.94000244140625,27.267465591430664,12.499872207641602,,35.56999969482422,5.559999942779541,20.116500854492188,22.61031150817871,12.680000305175781,29.119482040405273,51.467376708984375,51.595245361328125,150.9199981689453,,22.219717025756836,10.880000114440918,,22.850000381469727,18.558338165283203,125.78878784179688,,,,34.95000076293945,,,51.25493621826172,50.4493408203125,8.10576057434082,71.2300033569336,120.60042572021484,20.0,15.920000076293945,31.659866333007812,14.591256141662598,85.16648864746094,,5.010000228881836,20.000078201293945,8.319999694824219,29.701784133911133,28.251941680908203,,,46.35539627075195,12.979999542236328,16.4838809967041,7.309999942779541,,19.059999465942383,554.7000122070312,80.53032684326172,12.974478721618652,45.90999984741211,25.03707504272461,7.210000038146973,45.38999938964844,173.84844970703125,,17.526445388793945,24.45499610900879,2.7300000190734863,19.8799991607666,,19.496122360229492,44.91999816894531,64.05000305175781,55.28030014038086,9.263933181762695,29.271780014038086,73.1823501586914,,38.52350616455078,28.806594848632812,100.7981948852539,30.700101852416992,61.410728454589844,33.80072021484375,,130.30734252929688,3.5899999141693115,36.43263244628906,21.3799991607666,58.74314880371094,18.126861572265625,22.690000534057617,33.029998779296875,,89.35354614257812,18.809999465942383,,11.707849502563477,54.7529411315918,89.35320281982422,23.26649284362793,,39.900001525878906,,171.69570922851562,,49.09499740600586,30.825000762939453,55.93875503540039,128.8953094482422,21.760000228881836,36.93268585205078,39.591651916503906,45.893009185791016,105.38800048828125,33.709999084472656,12.449999809265137,3.8299999237060547,91.66000366210938,31.989999771118164,20.799999237060547,55.11748123168945,27.258987426757812,92.05381774902344,92.69999694824219,17.829999923706055,66.97000122070312,32.630001068115234,25.75872802734375,,10.236706733703613,5.370156288146973,18.931983947753906,6.840000152587891,172.7899932861328,81.3204345703125,21.863723754882812,33.758541107177734,29.3799991607666,18.956634521484375,,99.61770629882812,65.74128723144531,20.29252815246582,63.65738296508789,11.174444198608398,75.05000305175781,37.150001525878906,2.240000009536743,,33.89728546142578,69.01000213623047,19.270000457763672,30.610000610351562,67.26947784423828,,60.11115646362305,95.09188079833984,93.82495880126953,74.185546875,35.81295394897461,,54.034420013427734,31.719999313354492,38.95655059814453,49.92253494262695,77.11000061035156,126.08999633789062,,,25.559999465942383,30.780000686645508,46.56202697753906,50.54792404174805,67.5754165649414,13.039999961853027,64.18600463867188,6.340000152587891,62.535552978515625,64.0199966430664,42.066043853759766,,25.979949951171875,83.45771026611328,50.61000061035156,30.423053741455078,21.965351104736328,19.933731079101562,9.300000190734863,23.350000381469727,4.622928619384766,85.03870391845703,3.46370005607605,216.39312744140625,97.36302947998047,72.51000213623047,,25.956819534301758,67.9000015258789,44.8193359375,69.74691772460938,26.32074737548828,1.7899999618530273,12.301263809204102,19.882537841796875,31.3700008392334,,23.84000015258789,102.6500015258789,27.059999465942383,,768.9600219726562,79.7738265991211,25.003265380859375,21.959999084472656,8.780282974243164,126.6500015258789,,46.13333511352539,38.66640853881836,9.260000228881836,13.470000267028809,67.29000091552734,10.069077491760254,70.69635772705078,41.408653259277344,43.64175796508789,10.413616180419922,,11.850000381469727,14.960912704467773,48.97664260864258,23.990955352783203,13.097576141357422,57.68361282348633,36.66249465942383,169.19000244140625,113.48127746582031,,328.6499938964844,48.63999938964844,12.609999656677246,36.59817886352539,17.559999465942383,66.80278778076172,19.432525634765625,27.1299991607666,37.992374420166016,7.9742279052734375,29.5,15.843878746032715,39.709999084472656,,,34.70000076293945,51.055362701416016,59.52714157104492,2.9600000381469727,3.390000104904175,,14.730069160461426,26.802030563354492,47.005558013916016,11.0,15.270000457763672,36.70714569091797,32.67762756347656,148.59625244140625,6.408884525299072,45.87849044799805,78.77999877929688,61.31989669799805,9.109999656677246,23.368694305419922,91.41461181640625,23.220718383789062,5.789999961853027,43.849998474121094,,62.11903762817383,39.470001220703125,40.59115982055664,51.666378021240234,45.9900016784668,,20.243610382080078,16.360000610351562,47.93000030517578,9.618536949157715,33.3170051574707,12.711496353149414,3.7286250591278076,13.098298072814941,14.220000267028809,8.25,23.716432571411133,35.88999938964844,50.28297805786133,39.77000045776367,,,26.92352294921875,22.030000686645508,21.290000915527344,17.719999313354492,5.96999979019165,39.6530647277832,,216.24000549316406,24.219999313354492,21.700040817260742,68.81338500976562,55.7395133972168,36.00955581665039,,146.0800018310547,32.060001373291016,27.465944290161133,17.837759017944336,48.52314758300781,6.676602840423584,,6.098861217498779,15.849990844726562,36.829383850097656,34.68365478515625,21.40891456604004,,13.679945945739746,29.0157413482666,,59.220001220703125,69.60477447509766,45.369998931884766,16.772043228149414,107.83354949951172,,11.694679260253906,125.20037078857422,,,,8.5,59.282779693603516,,49.28447723388672,43.46500015258789,57.57594299316406,53.15828323364258,33.349998474121094,33.89532470703125,46.84000015258789,28.880355834960938,39.700294494628906,28.84000015258789,5.03000020980835,20.690000534057617,25.719562530517578,48.117034912109375,,38.13999938964844,,67.25137329101562,163.87586975097656,71.65592193603516,,67.08602905273438,36.16999816894531,17.490610122680664,37.959999084472656,105.71490478515625,28.321733474731445,57.478267669677734,20.353233337402344,46.47999954223633,79.69999694824219,34.37285232543945,21.95223617553711,72.68659973144531,,,41.15999984741211,20.90999984741211,451.4800109863281,12.091248512268066,,,13.929448127746582,,8.172319412231445,86.26869201660156,58.86469268798828,16.360000610351562,54.909759521484375,46.34035873413086,14.391258239746094,3.569999933242798,10.383056640625,42.45058822631836,48.8408317565918,28.97384262084961,,15.329999923706055,16.40999984741211,82.20999908447266,14.714980125427246,,15.182815551757812,166.53729248046875,50.01865005493164,20.139999389648438,12.083477973937988,50.512203216552734,53.83051681518555,23.959999084472656,988.3923950195312,26.796024322509766,,13.44758129119873,73.74327850341797,50.22999954223633,23.439590454101562,44.29999923706055,254.9573516845703,24.190000534057617,77.36000061035156,28.05091094970703,34.369998931884766,17.954299926757812,21.554931640625,43.336097717285156,21.505056381225586,13.283493995666504,28.777868270874023,27.710430145263672,2503.6494140625,,21.93000030517578,42.28489685058594,22.605491638183594,54.314697265625,35.22999954223633,35.349998474121094,14.951830863952637,24.391307830810547,,270.6745300292969,119.01506805419922,27.04646110534668,,3.7173962593078613,37.46162414550781,101.46798706054688,25.431835174560547,23.969999313354492,69.49591064453125,,9.136797904968262,50.17314910888672,,58.94674301147461,,34.470001220703125,46.31999969482422,24.92167854309082,72.9281234741211,4.548351764678955,157.81881713867188,97.65259552001953,51.20826721191406,33.54999923706055,,26.584199905395508,7.989999771118164,31.309999465942383,185.97195434570312,,46.27571105957031,26.030000686645508,3.0999999046325684,,30.034154891967773,64.47444915771484,7.429999828338623,14.850313186645508,35.03258514404297,17.6622257232666,67.29000091552734,90.60594177246094,38.50088882446289,109.43515014648438,15.771097183227539,12.09000015258789,,,91.10777282714844,23.190000534057617,50.96049880981445,13.764628410339355,86.29268646240234,81.30999755859375,21.05793571472168,5.514277458190918,65.79022979736328,48.650001525878906,,19.0,44.13999938964844,,22.071836471557617,,95.37040710449219,54.745723724365234,,17.99170684814453,57.64094543457031,69.57261657714844,,50.5099983215332,85.0199966430664,78.59359741210938,104.04290008544922,15.561081886291504,30.86029815673828,40.731178283691406,40.562171936035156,114.74893951416016,,20.850000381469727,131.86953735351562,31.10068702697754,7.920000076293945,,,33.5049934387207,57.7400016784668,29.348499298095703,63.4810905456543,20.794065475463867,22.085037231445312,19.86143684387207,3.119999885559082,17.850000381469727,8.0,95.79195404052734,,79.47362518310547,17.542110443115234,188.77000427246094,19.377756118774414,35.198909759521484,0.08420350402593613,5.4351372718811035,25.459999084472656,16.100000381469727,,53.88119888305664,9.191229820251465,,,25.579999923706055,50.08000183105469,6.050000190734863,49.757110595703125,32.89297103881836,43.91212844848633,40.375,67.25,,31.027854919433594,7.150000095367432,28.44936752319336,19.26384162902832,56.439998626708984,36.09000015258789,17.49635124206543,35.218360900878906,115.58159637451172,29.10215950012207,23.209999084472656,48.35629653930664,35.71297836303711,116.42546844482422,77.04000091552734,29.21489143371582,,7.010000228881836,,38.01531219482422,33.880001068115234,,35.720001220703125,44.78056335449219,172.44000244140625,22.891172409057617,74.64983367919922,55.84003829956055,73.81214904785156,25.530000686645508,7.100391864776611,4.909999847412109,16.410675048828125,52.76536178588867,68.12763977050781,,,66.97000122070312,117.80696105957031,117.97000122070312,59.61000061035156,,42.81999969482422,63.43034744262695,,38.39904022216797,92.38396453857422,37.089439392089844,19.383474349975586,124.31999969482422,75.57488250732422,,84.41000366210938,75.33451080322266,81.45260620117188,33.04539489746094,60.392669677734375,18.847305297851562,46.42719650268555,,19.15999984741211,72.25973510742188,13.190566062927246,23.531818389892578,,8.14010238647461,3.940000057220459,72.91999816894531,106.17607879638672,31.525705337524414,25.829999923706055,13.592955589294434,38.087127685546875,37.99857711791992,68.3729019165039,,34.05780029296875,45.470001220703125,29.860267639160156,47.349998474121094,,,50.65834426879883,90.72000122070312,22.690000534057617,13.138290405273438,24.90449333190918,,2.8499999046325684,,
