Date,AA,AAL,AAN,AAOI,AAT,AAWW,ABBV,ABC,ABEO,ABT,ACC,ACCO,ACHC,ACIA,ACM,ACOR,ACRE,ADI,ADRO,ADS,AEGN,AEL,AEO,AEP,AES,AFG,AFI,AFL,AGCO,AGN,AGO,AGR,AGTC,AGX,AI,AIG,AIMC,AINV,AIRG,AIV,AIZ,AJRD,AKAM,AKAOQ,AKBA,AKR,ALE,ALL,ALLE,ALLY,ALSN,ALV,ALXN,AMAG,AMAT,AMBA,AMBC,AMCX,AMD,AME,AMGN,AMH,AMKR,AMN,AMPH,AMT,AMZN,ANF,ANGO,ANH,ANIK,AOBC,AON,APAM,APD,APH,APLE,APOG,APTV,ARC,ARCB,ARCC,ARCH,ARGO,ARMK,ARNA,ARW,ARWR,ASB,ASGN,ASNA,ASPS,ASRT,ASTE,AT,ATEN,ATGE,ATH,ATKR,ATNI,ATR,ATRO,AVD,AVEO,AVGO,AVNS,AVT,AVY,AX,AXAS,AXE,AXL,AXS,AXTA,AYI,AYX,BA,BABA,BAC,BANR,BATRK,BAX,BBBY,BBSI,BBY,BCO,BDC,BECN,BERY,BFAM,BG,BGFV,BGS,BHE,BHLB,BHR,BIG,BIIB,BIO,BK,BKD,BKE,BKI,BKU,BLBD,BLCM,BLD,BLDR,BLK,BMCH,BMY,BOKF,BOOT,BPMC,BPOP,BRC,BW,BWA,BZH,C,CACI,CAI,CAKE,CALA,CAR,CARA,CASH,CAT,CATY,CB,CBT,CBZ,CC,CCEP,CCI,CCK,CCL,CCO,CCOI,CCRN,CDE,CDK,CDR,CE,CENT,CFG,CFR,CFX,CHA,CHK,CHMI,CHRS,CHS,CHTR,CI,CIEN,CLF,CLGX,CLNE,CLNY,CMA,CMC,CME,CMI,CMRE,CNC,CNDT,CNO,CNP,CNR,COF,COLB,COMM,CORE,CPA,CPB,CPE,CPRI,CPT,CR,CRI,CRL,CRM,CRUS,CRVL,CSCO,CSFL,CSGS,CSII,CSL,CSOD,CSWC,CSX,CTAS,CTB,CTG,CTL,CTLT,CTSH,CTT,CTXS,CUBE,CUZ,CVA,CVS,CVX,CW,CWST,CXP,CYTK,DAKT,DAL,DBI,DCI,DDS,DE,DEA,DECK,DENN,DFODQ,DFS,DHI,DIN,DK,DKS,DLB,DLR,DLTR,DLX,DNOW,DNR,DOC,DOOR,DOV,DOX,DRE,DTE,DVA,DX,DY,EAT,EBF,EBIX,EBS,EBSB,ECOM,EDIT,EE,EEFT,EEM,EGHT,EGO,EGOV,EHC,EIG,EIGI,EIX,EL,ELF,EME,EMN,EMR,ENDP,ENR,ENS,ENSG,ENTA,ENTG,EOG,EPAM,EPC,EQIX,EQR,ERII,EROS,ESI,ESPR,ETH,ETR,EVC,EVR,EVTC,EW,EWBC,EWW,EXC,EXP,EXPR,EXR,EXTN,FAF,FBHS,FCEL,FCF,FCN,FCX,FDP,FDS,FDX,FE,FFIN,FFIV,FGEN,FHB,FHI,FHN,FIBK,FIS,FISV,FITB,FIVE,FIX,FL,FLIR,FLO,FLR,FLT,FMBI,FMC,FNF,FOE,FOR,FORM,FORR,FPI,FPRX,FRAN,FRC,FTNT,FWRD,GAIN,GATX,GBCI,GBX,GCI,GCO,GCP,GD,GDDY,GDS,GEF,GEN,GERN,GHC,GHL,GIII,GILD,GIS,GLNG,GLOG,GLPI,GLW,GM,GME,GMED,GNC,GNRC,GNW,GOGO,GOOGL,GPK,GPN,GPOR,GPRE,GPRO,GPS,GRA,GRMN,GRPN,GRUB,GS,GSM,GTN,GTS,GVA,HA,HAE,HAIN,HAL,HAS,HBAN,HCA,HCSG,HD,HDS,HDSN,HE,HES,HFC,HGV,HHS,HIBB,HIG,HII,HLF,HLNE,HLX,HMHC,HMSY,HNI,HON,HPE,HPP,HPQ,HRC,HRI,HRL,HRTG,HRTX,HSC,HSIC,HSII,HTH,HTLF,HUM,HUN,HURN,HVT,HWC,HXL,IAC,IART,IBKC,IBM,ICE,IDCC,IDRA,IEX,IJR,ILMN,IMGN,IMH,IMMR,IMOS,INAP,INFO,INGR,INOV,INSM,INT,INTC,INTU,INVA,IOSP,IPAR,IQV,IRDM,ISEE,ISRG,ISTR,ITGR,ITRI,ITW,IWM,JAKK,JAX,JAZZ,JBHT,JBL,JBLU,JBT,JCI,JCP,JD,JEF,JELD,JILL,JLL,JNCE,JNJ,JNPR,JPM,JRVR,KAI,KALU,KAMN,KAR,KBH,KBR,KDP,KEX,KEY,KEYS,KHC,KMB,KMI,KMPR,KMX,KN,KNL,KNX,KOP,KRC,KRO,KSS,KSU,KTOS,LADR,LB,LBTYA,LCI,LCII,LDOS,LEA,LH,LHCG,LILAK,LIVN,LLY,LMNX,LNC,LNG,LNTH,LOGM,LOW,LPX,LRCX,LSI,LSXMK,LTRPA,LUV,LW,LXRX,LYB,LZB,MACK,MAN,MANH,MANT,MAR,MASI,MAT,MC,MCD,MCHP,MCHX,MCK,MCRB,MCS,MDC,MDCA,MDLZ,MDP,MDRX,MDT,MDU,MDXG,MED,MEDP,MEET,MEOH,MET,MG,MGLN,MGM,MGNX,MGP,MGRC,MHK,MHLD,MIC,MIK,MINI,MITK,MKC,MKSI,MKTX,MLHR,MLI,MLM,MLND,MMC,MMI,MMSI,MN,MNK,MNKD,MNRO,MNST,MO,MOH,MOMO,MOS,MOV,MPC,MR,MRC,MRK,MRVL,MSCI,MSGS,MSI,MTB,MTCH,MTD,MTG,MTRN,MTRX,MTSC,MTZ,MU,MWA,MXIM,MYGN,MYL,NAK,NATI,NAVB,NAVI,NCMI,NCR,NDAQ,NEO,NEX,NFG,NFLX,NGHC,NHI,NHTC,NI,NKE,NLSN,NMFC,NOG,NOW,NR,NSC,NSIT,NTAP,NTCT,NTES,NTGR,NUAN,NUE,NUS,NUVA,NVAX,NVDA,NVR,NVRO,NVTRQ,NWBI,NWE,NWL,NWN,NXGN,NXPI,NXST,OC,ODP,OFG,OFIX,OGE,OIS,OKE,OMC,OMI,ON,OPB,OPK,ORA,ORI,OSK,OSPN,OSUR,OTIC,OUT,OXSQ,OXY,OZK,PACW,PAHC,PAM,PANW,PARR,PAYX,PBCT,PBF,PBH,PBI,PBPB,PCAR,PCG,PCRX,PCTI,PCTY,PDLI,PEAK,PEG,PEI,PESX,PFE,PFG,PFGC,PG,PGNX,PGR,PHM,PINC,PIPR,PIRRQ,PJT,PK,PKG,PLAB,PLCE,PLNT,PLOW,PLXS,PM,PNC,PPC,PPG,PRA,PRAH,PRFT,PRGS,PRI,PRTA,PRTY,PRU,PSA,PSTG,PSX,PTC,PTCT,PTEN,PUMP,PVH,PWR,PXD,QCOM,QRTEA,QRVO,QTS,QUAD,RARE,RBC,RCII,RCL,RE,REGI,REGN,REI,REPYY,RES,RESI,REXR,RF,RGA,RGLS,RGNX,RGR,RGS,RHP,RIG,RL,RLGY,RLI,RMD,RMR,RNR,RNST,ROCK,ROG,ROL,RP,RPAI,RPD,RPT,RRD,RRR,RS,RTRX,RUBI,RUN,RUSHA,RYAM,RYN,SABR,SAFM,SAIC,SAM,SANM,SBGI,SBNY,SBSI,SCHL,SCHN,SCI,SCL,SCS,SCSC,SCVL,SDRL,SEAS,SEE,SEM,SFNC,SGEN,SGMS,SGRY,SHW,SITC,SIX,SJI,SJM,SJW,SLG,SMP,SMTC,SNA,SNBR,SNCR,SNPS,SNR,SNV,SNX,SO,SPAR,SPGI,SPKE,SPR,SPTN,SPWH,SPXC,SPY,SRCL,SRDX,SRG,SSD,SSI,SSNC,SSP,SSTK,STAG,STAR,STAY,STLD,STMP,STOR,STX,STZ,SUI,SUP,SUPN,SVC,SWN,SWX,SYF,SYKE,SYNA,SYNH,TACO,TARO,TBI,TCOM,TCS,TDC,TDG,TDS,TDW,TECD,TEL,TEN,TERP,TFSL,TGNA,TGT,THG,THO,THS,TIF,TILE,TIVO,TK,TKR,TLRD,TMHC,TMO,TNET,TNK,TOL,TPH,TR,TRGP,TRMK,TRNO,TROW,TROX,TRS,TRTN,TRVN,TSCO,TSE,TSEM,TSLA,TSN,TT,TTI,TTMI,TTPH,TVTY,TWOU,TWTR,TXT,UAA,UAL,UBA,UBSI,UE,UEPS,UFPI,UFS,UHS,UIS,UMBF,UMPQ,UNFI,UNH,UNP,UNT,UNVR,URBN,USB,USCR,USFD,USM,USNA,UTHR,UVE,VAL,VC,VCRA,VEC,VG,VGR,VIRT,VIVO,VLO,VLY,VMC,VMW,VNO,VRA,VRNS,VRSK,VRSN,VRTS,VRTU,VSAT,VSH,VSTO,VVI,VZ,WABC,WAFD,WAT,WBA,WBC,WCC,WD,WDAY,WDR,WETF,WFC,WGO,WHR,WIFI,WINMQ,WIX,WLK,WLL,WM,WMB,WMS,WNC,WPG,WRB,WRE,WRK,WRLD,WSM,WSO,WTI,WTM,WTS,WU,WW,WWD,WWW,WY,WYND,XHR,XLF,XLNX,XLRN,XNCR,XOM,XPO,XRX,XYL,YELP,YNDX,YUM,YY,ZAGG,ZBH,ZBRA,ZG,ZION,ZIOP,ZIXI,ZNGA,ZTS,ZUMZ
2012-06-01,19.930879592895508,12.566744804382324,27.618927001953125,,19.583650588989258,43.5099983215332,,34.751251220703125,32.5,25.792959213256836,33.34640121459961,9.713202476501465,17.540000915527344,,16.450000762939453,23.559999465942383,9.196284294128418,30.986230850219727,,128.85348510742188,17.889999389648438,10.216506004333496,15.198450088500977,30.00603675842285,10.01494312286377,29.38907241821289,,15.33714485168457,42.83378982543945,69.59124755859375,12.256402015686035,,,11.43930435180664,6.417089939117432,28.06606674194336,13.626117706298828,9.495223045349121,,21.002565383911133,29.621973037719727,6.510000228881836,31.75,,,17.318605422973633,31.83226203918457,30.207073211669922,,,15.420941352844238,30.902305603027344,99.30000305175781,15.399999618530273,9.878666877746582,,,35.54999923706055,5.730000019073486,31.53667640686035,60.55599594116211,,4.880000114440918,5.929999828338623,,60.49457550048828,228.35000610351562,25.734107971191406,12.010000228881836,2.9634337425231934,13.59000015258789,8.3100004196167,42.7061767578125,,59.57246017456055,25.034420013427734,,14.46300983428955,19.163183212280273,4.921586036682129,11.666365623474121,7.445323944091797,,16.49233055114746,,99.80000305175781,32.810001373291016,3.8399999141693115,10.96479320526123,15.960000038146973,372.3999938964844,73.2300033569336,5.690000057220459,27.613399505615234,9.533673286437988,,29.177658081054688,,,29.20447540283203,45.02505874633789,8.659427642822266,25.39090347290039,121.5999984741211,29.8607120513916,,27.516155242919922,22.625734329223633,4.940000057220459,3.190000057220459,50.17808532714844,10.489999771118164,26.412372589111328,,49.23025894165039,,61.04182815551758,,7.380008220672607,17.845829010009766,,23.09696388244629,53.60405349731445,18.524755477905273,16.78277587890625,21.143144607543945,32.44918441772461,25.219999313354492,,,52.18141174316406,5.101156711578369,17.26211166381836,13.221525192260742,17.742807388305664,,34.53460693359375,144.3800048828125,100.01000213623047,18.673625946044922,17.739999771118164,28.502281188964844,,19.086549758911133,,,,4.739999771118164,136.76907348632812,,28.50206756591797,47.320682525634766,,,14.867563247680664,22.392717361450195,,29.72216033935547,16.25,24.90154266357422,55.02000045776367,19.8799991607666,27.407663345336914,,15.199999809265137,,5.972387313842773,65.64396667480469,14.204866409301758,56.90011215209961,33.86786651611328,5.940000057220459,,16.921205520629883,46.80855941772461,34.4900016784668,26.788719177246094,2.7775280475616455,14.416668891906738,4.369999885559082,17.559999465942383,,3.67189621925354,30.018171310424805,10.380000114440918,,45.95770263671875,27.56999969482422,35.805870056152344,3343.16748046875,,,10.952876091003418,70.87000274658203,43.87944412231445,16.3700008392334,41.89286804199219,18.21853256225586,15.5,,25.72425079345703,10.04347038269043,37.5130729675293,78.94416809082031,7.671018123626709,7.539999961853027,,6.844128608703613,14.94090747833252,10.829999923706055,47.1710090637207,14.254189491271973,,10.939364433288574,65.0980224609375,26.267911911010742,4.260000228881836,41.84000015258789,48.380985260009766,30.966371536254883,47.544029235839844,32.7599983215332,34.564998626708984,29.850000381469727,24.5,13.410566329956055,6.636745929718018,14.943999290466309,9.789999961853027,47.985939025878906,23.809999465942383,16.75629997253418,19.20874786376953,34.58755874633789,15.665575981140137,13.551321983337402,20.544832229614258,,28.957643508911133,,65.4917221069336,8.895350456237793,19.865270614624023,10.96667194366455,39.21603775024414,78.14448547363281,29.3255615234375,5.849999904632568,,3.8399999141693115,4.984694957733154,9.726900100708008,20.204360961914062,29.36733055114746,61.38591384887695,67.15544128417969,,44.0099983215332,4.420000076293945,13.566184997558594,29.775787353515625,16.78477668762207,31.32720947265625,13.897270202636719,41.426109313964844,34.432952880859375,52.59364318847656,53.79999923706055,20.99828338623047,,14.24337100982666,,28.5,29.3502197265625,26.49853515625,10.848645210266113,44.09189224243164,49.10499954223633,20.909936904907227,18.610000610351562,25.17831802368164,10.829446792602539,18.714147567749023,15.149999618530273,5.375730514526367,,,26.515405654907227,17.06999969482422,32.86886978149414,4.199999809265137,59.89530563354492,10.633224487304688,20.149925231933594,16.170551300048828,,35.805057525634766,48.878814697265625,,26.566308975219727,41.3619499206543,36.320884704589844,30.979999542236328,,32.66359329223633,6.830273628234863,,8.358719825744629,41.7055778503418,16.989999771118164,52.69102478027344,145.3144989013672,43.18606948852539,2.4000000953674316,,,,15.984358787536621,48.04195785522461,0.892159104347229,19.42511558532715,,51.650001525878906,20.045848846435547,52.568145751953125,27.600549697875977,35.78139114379883,18.170000076293945,23.231287002563477,,13.610427856445312,20.279151916503906,145.44000244140625,5.385646820068359,28.75,28.132770538330078,21.11941909790039,84.45748901367188,85.42768096923828,35.044837951660156,7.3736138343811035,99.55999755859375,,,14.752342224121094,7.2894110679626465,11.247904777526855,30.08515739440918,18.05500030517578,10.736130714416504,,9.225447654724121,25.169713973999023,17.51996421813965,11.961824417114258,43.080848693847656,35.040000915527344,9.5256929397583,41.623985290527344,8.536286354064941,4.800000190734863,12.8100004196167,6.46999979019165,29.87888526916504,,,324.1199951171875,26.196290969848633,23.219999313354492,29.65521240234375,3.574646234512329,31.08472442626953,11.733942985534668,15.121176719665527,,60.150001525878906,,54.56819152832031,,,30.0240478515625,6.28000020980835,1.6162570714950562,197.49252319335938,25.605022430419922,11.845000267028809,22.252819061279297,29.11693000793457,29.936954498291016,7.2241129875183105,,10.677640914916992,15.085899353027344,12.542221069335938,,35.688514709472656,15.85379409790039,5.659999847412109,,290.3253173828125,4.907815456390381,21.340635299682617,20.6299991607666,5.389797210693359,,20.484899520874023,47.845584869384766,26.930583953857422,10.630000114440918,,85.36063385009766,11.850884437561035,1.4700000286102295,18.280000686645508,23.260038375854492,6.272457122802734,37.05500030517578,27.520000457763672,24.457332611083984,26.967256546020508,5.035918712615967,25.598318099975586,16.181682586669922,44.65111541748047,,4.119999885559082,20.926918029785156,38.25131607055664,24.708330154418945,,73.64952087402344,57.709999084472656,15.168389320373535,36.67109680175781,23.20819664001465,,16.40999984741211,,33.310001373291016,20.71674346923828,44.95235824584961,,14.013801574707031,6.547084808349609,28.017410278320312,38.400001525878906,12.127245903015137,,13.800000190734863,17.32950210571289,30.780391693115234,14.40778636932373,9.868840217590332,21.58757972717285,72.33515167236328,10.464081764221191,31.649999618530273,9.38227367401123,24.141189575195312,24.568544387817383,42.62751770019531,18.59000015258789,41.898681640625,148.0943145751953,21.309064865112305,24.89006996154785,8.479999542236328,34.73345184326172,32.74758529663086,40.38999938964844,16.739999771118164,2.009999990463257,5.630000114440918,6.087652683258057,26.040000915527344,,41.67560958862305,,3.259999990463257,36.10319137573242,21.095487594604492,54.557037353515625,16.670251846313477,25.551000595092773,14.787043571472168,,8.9399995803833,,184.59666442871094,,22.709999084472656,41.2400016784668,43.907562255859375,70.8205337524414,15.488611221313477,,45.0099983215332,55.26350021362305,18.197248458862305,5.300000190734863,12.712164878845215,18.415369033813477,23.309999465942383,,17.058881759643555,,,67.50503540039062,,54.28523635864258,14.468612670898438,28.557552337646484,,21.31772804260254,43.30130386352539,27.218847274780273,3.698852062225342,9.327226638793945,21.770231246948242,5.730616569519043,47.08000183105469,6.2837347984313965,,,61.85110092163086,22.802608489990234,25.4865779876709,25.940000534057617,,10.649558067321777,14.88127613067627,31.79677963256836,39.75447463989258,10.623693466186523,32.40277862548828,63.12671661376953,5.840000152587891,,29.512962341308594,25.360244750976562,4.239999771118164,21.991535186767578,17.05306625366211,33.80371856689453,92.61000061035156,16.959999084472656,,,34.150108337402344,23.574321746826172,18.534202575683594,14.739999771118164,,28.972427368164062,24.62846565246582,10.40368366241455,34.232421875,36.75032424926758,,,8.587016105651855,,15.75,30.11423683166504,11.079572677612305,25.237930297851562,31.815460205078125,11.427499771118164,19.25563621520996,35.25627136230469,21.32731819152832,25.412433624267578,,69.89982604980469,27.020015716552734,2.8608357906341553,87.91376495361328,,11.682168960571289,22.69698143005371,6.259954452514648,21.95220184326172,22.911928176879883,10.930000305175781,32.677608489990234,16.96996307373047,2.0999999046325684,17.283693313598633,,2.3499999046325684,22.404935836791992,21.070083618164062,26.280000686645508,45.33000183105469,10.551074981689453,,,20.960205078125,69.83000183105469,6.414376258850098,18.424686431884766,,12.195645332336426,3.890000104904175,51.95241165161133,25.556434631347656,24.849027633666992,15.86212158203125,17.661266326904297,72.287841796875,,26.973142623901367,,13.8100004196167,8.382265090942383,,11.449999809265137,30.48415756225586,23.733333587646484,23.29068946838379,23.459999084472656,,46.91395568847656,21.922849655151367,16.997331619262695,,21.280000686645508,32.29435729980469,9.812644958496094,31.778539657592773,,41.087467193603516,68.82313537597656,,155.85000610351562,2.8417789936065674,21.270273208618164,11.329999923706055,32.186866760253906,15.039999961853027,6.309999942779541,3.1317403316497803,19.887372970581055,23.770000457763672,21.3700008392334,2.3399999141693115,22.41420555114746,74.4000015258789,,8.117430686950684,22.729999542236328,19.607446670532227,1.7000000476837158,,37.20110321044922,9.784285545349121,,33.386810302734375,0.8865310549736023,6.587377071380615,18.803159713745117,20.72294044494629,6.325624942779541,15.9399995803833,24.600000381469727,5.900000095367432,59.484092712402344,16.829999923706055,27.210012435913086,21.59000015258789,51.146400451660156,21.408187866210938,20.623376846313477,29.6456298828125,37.893798828125,25.360000610351562,31.200000762939453,12.719643592834473,850.0,,,7.790806770324707,27.53140640258789,14.553754806518555,35.7469596862793,5.681306838989258,22.731203079223633,5.918424606323242,25.96725845336914,1.8835076093673706,9.24333667755127,41.25,18.85901641845703,37.82857131958008,24.540241241455078,38.51453399658203,24.202701568603516,7.099999904632568,,4.599999904632568,20.193031311035156,5.311498165130615,19.121349334716797,8.180000305175781,11.239999771118164,,,3.0595149993896484,57.84614944458008,12.827046394348145,16.589122772216797,,4.150000095367432,,,24.249177932739258,8.174643516540527,,15.8100004196167,9.805010795593262,,29.25048828125,36.95286560058594,16.040000915527344,5.117845058441162,,4.682170867919922,26.277847290039062,23.901464462280273,8.552167892456055,7.96999979019165,17.455595016479492,20.440629959106445,,47.76122283935547,9.779999732971191,16.757915496826172,9.676495552062988,,21.793838500976562,275.4311218261719,,,22.403430938720703,6.099999904632568,45.44977569580078,,10.407176971435547,28.200000762939453,59.41995620727539,49.855648040771484,5.404490947723389,44.92393493652344,36.063411712646484,,11.229999542236328,19.755882263183594,24.501197814941406,,,37.08759307861328,109.81342315673828,,26.641191482543945,20.959999084472656,,13.113094329833984,,76.89938354492188,23.894289016723633,86.34664916992188,43.9680290222168,15.042301177978516,,,8.274430274963379,,55.843162536621094,28.327791213989258,21.955284118652344,87.6684799194336,7.429999828338623,114.22000122070312,5.119999885559082,9.279144287109375,10.461103439331055,,,5.651210308074951,47.08335494995117,,,33.06433868408203,17.24077606201172,21.79436683654785,37.79196548461914,120.93873596191406,,29.565105438232422,27.228845596313477,,69.74447631835938,12.960756301879883,10.380000114440918,39.61000061035156,8.388782501220703,23.15999984741211,6.381685256958008,,7.87770414352417,7.439978122711182,,42.241580963134766,,,,16.012975692749023,,23.882612228393555,,40.83333206176758,,121.0,8.1899995803833,6.912657260894775,58.76112365722656,14.252739906311035,24.515106201171875,21.670948028564453,10.810007095336914,42.26856231689453,6.939637184143066,30.639999389648438,18.732011795043945,7719.9375,,13.600629806518555,8.109771728515625,9.600815773010254,25.389999389648438,8.550000190734863,,122.26903533935547,24.16830062866211,17.318620681762695,17.30976676940918,62.10409164428711,19.995615005493164,64.6186752319336,12.369081497192383,24.31999969482422,53.92123031616211,20.920000076293945,18.469999313354492,29.43000030517578,,12.160481452941895,32.44133758544922,32.005794525146484,4.69470739364624,38.677001953125,,23.372791290283203,14.540070533752441,,15.676630020141602,115.82974243164062,91.66999816894531,17.299999237060547,,25.9769287109375,11.670845985412598,11.99802303314209,7.922328948974609,,9.081339836120605,6.0670013427734375,,9.479701042175293,24.670000076293945,,16.35116958618164,25.482446670532227,31.822845458984375,12.36368179321289,9.359999656677246,14.03735637664795,31.93000030517578,35.335819244384766,,15.920000076293945,28.6299991607666,,,32.37346267700195,15.479999542236328,8.380000114440918,,72.01000213623047,69.3785400390625,17.797433853149414,1325.660888671875,48.16999816894531,27.118684768676758,25.570886611938477,,7.680454730987549,5.46840238571167,45.831790924072266,30.673913955688477,23.111085891723633,62.290000915527344,45.04756164550781,12.436197280883789,16.765979766845703,23.511159896850586,26.844797134399414,20.796138763427734,,50.008243560791016,,26.696855545043945,28.66427993774414,,18.2281494140625,26.13473892211914,18.711841583251953,12.053558349609375,49.211063385009766,16.348106384277344,16.01593589782715,18.204904556274414,,37.889434814453125,,10.050000190734863,31.290000915527344,16.9033260345459,0.38139235973358154,6.270635604858398,9.390000343322754,,7.980000019073486,,,24.461368560791016,11.8100004196167,24.329999923706055,12.978930473327637,18.917991638183594,,8.369999885559082,11.970093727111816,25.674419403076172,41.623714447021484,19.549999237060547,44.76076126098633,9.489693641662598,54.86000061035156,51.31005859375,48.666168212890625,36.88999938964844,,27.59000015258789,26.246503829956055,5.0,,33.124698638916016,20.559999465942383,49.380001068115234,2.6483712196350098,157.3161163330078,21.72200584411621,26.790000915527344,,2.009999990463257,4.856515884399414,,15.802760124206543,17.21175765991211,7.297885894775391,37.85713577270508,75.62907409667969,44.002689361572266,21.079999923706055,,48.83052444458008,43.56999969482422,72.39093017578125,13.350000381469727,37.77000045776367,8.406091690063477,,13.117466926574707,31.090078353881836,37.07822036743164,14.190875053405762,79.47000122070312,24.648284912109375,52.93000030517578,57.54999923706055,12.283302307128906,,18.198400497436523,5.715792655944824,26.455890655517578,9.323423385620117,50.42967224121094,11.619999885559082,44.2106819152832,,23.52132225036621,164.47999572753906,26.701353073120117,18.729434967041016,,6.193017482757568,,21.816892623901367,19.998130798339844,,65.80000305175781,28.427194595336914,58.844749450683594,13.563488006591797,516.0791625976562,30.653484344482422,12.897897720336914,50.38080596923828,37.12709045410156,17.521615982055664,16.673978805541992,16.521448135375977,,7.866454601287842,28.1297664642334,,,64.9930419921875,16.799999237060547,17.87082862854004,22.56256675720215,22.729999542236328,19.049999237060547,38.36003875732422,,10.90999984741211,59.879127502441406,34.36000061035156,12.045525550842285,17.686573028564453,5.949999809265137,2.5999999046325684,5.440000057220459,,39.59000015258789
