Date,AAN,AAP,AAWW,ABC,ABM,ABR,ACAD,ACCO,ACM,ACN,ACOR,ACRS,ADBE,ADRO,ADSK,ADT,AEE,AEG,AEGN,AEP,AGCO,AGN,AGO,AHT,AIN,AINV,AIZ,AKAM,AKG,AKR,ALB,ALGN,ALKS,ALL,ALSN,ALXN,AMAG,AMC,AMD,AME,AMED,AMKR,AMP,AMSF,ANF,ANGI,ANH,AON,AOS,APA,APOG,APPN,APTV,APY,AQUA,ARC,ARCC,ARCH,ARDX,ARI,ARMK,ARW,ASB,ASNA,AT,ATEN,ATGE,ATRC,ATUS,AVGO,AVID,AVLR,AVT,AVYA,AXP,AXS,AYI,AYX,AZO,BABA,BAC,BATRK,BBSI,BBW,BBX,BC,BCOV,BCS,BDC,BEAT,BERY,BFAM,BG,BGFV,BHE,BIDU,BIIB,BKD,BKE,BKH,BKNG,BLD,BLDR,BMCH,BMRN,BMY,BOX,BPFH,BPOP,BPYU,BSTC,BXMT,BYD,C,CAAP,CAH,CAKE,CALM,CALX,CAR,CARS,CATO,CBOE,CBT,CCEP,CCI,CCL,CCO,CCOI,CDEV,CDNS,CDR,CE,CECE,CERN,CERS,CF,CFX,CHE,CHH,CHKP,CHRW,CIGI,CKH,CL,CLDR,CLDX,CLH,CLNC,CLNE,CLNY,CLR,CLX,CMA,CMCO,CMD,CME,CMG,CMI,CMO,CMPR,CNR,CNX,COG,COMM,COR,CORE,CORT,CPB,CPLG,CPRI,CPSI,CPT,CR,CRM,CRUS,CRVL,CSCO,CSGS,CSII,CSLT,CSOD,CSV,CSX,CTLT,CTRN,CTSH,CTT,CUBE,CVGW,CVI,CW,CWEN,CWST,CXP,CYH,DAKT,DAL,DAN,DBI,DDS,DEI,DELL,DENN,DFIN,DFODQ,DFS,DHC,DIN,DIOD,DIS,DLTR,DLX,DNKN,DNOW,DOOR,DOV,DPZ,DRE,DRQ,DSKE,DTE,DXCM,DXPE,EA,EAT,EBAY,EBIX,EBSB,ECHO,ECOM,EDU,EE,EFA,EGOV,EGRX,EHC,EIG,EIGI,ELAN,ELF,ELGX,ELY,ENDP,ENR,ENVA,EOG,EPAC,EPEGQ,EPRT,EPZM,EQIX,EQR,EQT,ESTC,ETH,ETSY,EVC,EVRG,EWBC,EXP,EXR,EXTR,EZPW,FAF,FAST,FB,FDN,FDP,FDS,FE,FEYE,FFIV,FICO,FIX,FIZZ,FLDM,FLO,FLS,FND,FNF,FOLD,FRGI,FRPT,FRT,FRTA,FSP,FSS,FTCH,FTDR,FTNT,FTV,GCI,GCO,GCP,GE,GEF,GFF,GGG,GHC,GHL,GIII,GILD,GIS,GL,GLDD,GLNG,GLOG,GLUU,GLW,GMED,GNTX,GOLF,GPC,GPMT,GPOR,GPRK,GPRO,GRA,GRMN,GRPN,GSKY,GSM,GT,GTE,GTN,HAE,HCA,HCSG,HD,HES,HI,HIL,HIMX,HIW,HLF,HLX,HMHC,HMSY,HNGR,HOG,HOLI,HOLX,HON,HOPE,HOSS,HOV,HP,HPE,HQY,HRI,HRTG,HSC,HSIC,HSII,HTZ,HUBG,HUBS,HUD,HUYA,HVT,HXL,HYG,IAC,IART,IBM,IBP,ICE,IDA,IDCC,IDT,IIVI,ILMN,IMAX,IMH,IMKTA,INCY,INFN,INOV,INT,INTC,INVA,INVH,IP,IPG,IPGP,IPHI,IRTC,ISBC,IVC,JAKK,JASN,JAX,JAZZ,JBGS,JBL,JEF,JELD,JOE,JWN,KAI,KEM,KEY,KFRC,KFY,KHC,KLAC,KMI,KN,KNL,KRA,KRC,KRNT,KSS,LAD,LAUR,LBTYA,LBY,LDOS,LFUS,LGND,LH,LIVN,LKFN,LLY,LMT,LNG,LNT,LOCO,LPLA,LRN,LSCC,LSI,LTHM,LULU,LUV,LVS,LYG,LZB,MA,MAA,MAC,MAN,MANH,MANT,MAS,MASI,MBI,MCC,MCHX,MCK,MCRB,MD,MDB,MDCA,MDU,MDXG,MGNX,MGRC,MINI,MKL,MKSI,MKTX,MLHR,MN,MNK,MNST,MOD,MOS,MPWR,MRBK,MRNS,MS,MSFT,MSM,MTB,MTCH,MTG,MTRN,MTRX,MU,MUSA,MYGN,MYL,NATI,NAV,NAVB,NAVI,NBIX,NBR,NCLH,NCSM,NDLS,NEO,NEX,NG,NGD,NHTC,NIO,NKE,NLOK,NLS,NLY,NOC,NPO,NSIT,NSP,NTCT,NTNX,NTR,NTRS,NUAN,NUE,NUS,NUVA,NVDA,NVR,NVRO,NVT,NWL,NXPI,NYT,OCN,OCSL,ODP,OFC,OFIX,OII,OKTA,ON,ONDK,OPK,ORBC,ORCL,ORLY,OSK,OSUR,OUT,OXSQ,OXY,PAG,PAGS,PAHC,PANW,PATK,PBH,PBPB,PCG,PCRX,PCTI,PDCO,PDLI,PE,PEAK,PEI,PEN,PESX,PETS,PFPT,PGR,PGRE,PGTI,PHM,PKG,PLAB,PLCE,PM,PNM,PNW,PODD,POR,PPL,PRDO,PRGS,PRI,PRO,PRSP,PRTA,PS,PSTG,PTCT,PTEN,PUMP,PVG,PWR,PXD,PYPL,QADA,QD,QEP,QRVO,QTS,QUAD,RBA,RCII,RCL,RDN,RDUS,RDWR,RF,RGA,RGEN,RGLD,RHI,RL,RLGY,RM,RMBS,RNG,ROCK,ROIC,ROK,ROKU,ROL,RPT,RRC,RRGB,RRR,RS,RTRX,RTX,RUBI,RVI,SABR,SAH,SAIA,SAN,SANM,SBGI,SBH,SBRA,SCCO,SCHN,SCS,SCVL,SEAS,SEB,SEDG,SEE,SEM,SFIX,SGEN,SGMO,SGMS,SHOP,SIRI,SIX,SJW,SKT,SKX,SLAB,SLB,SLG,SLM,SMAR,SMP,SMPL,SMTC,SNAP,SNBR,SNDR,SNR,SNV,SONO,SPG,SPLK,SPR,SPSC,SPWH,SPY,SQ,SRE,SREV,SRI,SSP,SSTI,SSTK,STAY,STKL,STLD,STMP,STOR,STWD,STX,STZ,SUP,SUPN,SWCH,SWI,SWKS,SWX,SYF,SYK,TAL,TAP,TBI,TCO,TCOM,TDOC,TDS,TEAM,TER,TFC,TFSL,TGNA,TGT,THC,THRM,TILE,TIP,TIVO,TJX,TKR,TLND,TME,TMO,TMUS,TOCA,TPR,TPX,TR,TRGP,TRQ,TRS,TRUE,TRUP,TRV,TSCO,TSLA,TSN,TT,TTI,TTWO,TUES,TUP,TVTY,TWLO,TWOU,TWTR,TXN,TXT,UAA,UAL,UCBI,UEIC,UFS,UNF,UNM,UPLC,UPLD,USCR,USM,USNA,USPH,UTHR,UXIN,VCIT,VCSH,VEEV,VFC,VG,VGR,VICR,VIVO,VMW,VNO,VOD,VRA,VRNS,VRTU,VRTX,VSH,VST,VSTO,VVV,VZ,WABC,WAFD,WAT,WBA,WBS,WCC,WDFC,WDR,WEN,WERN,WEX,WFC,WH,WHD,WIFI,WING,WIX,WK,WMGI,WMT,WNC,WRE,WTI,WTM,WTS,WUBA,WVE,WWE,WY,WYND,XAN,XBIT,XEC,XEL,XENT,XLF,XLI,XLP,XPER,YELP,YETI,YUM,YUMC,YY,ZAGG,ZBRA,ZEN,ZION,ZIXI,ZNGA,ZTS,ZUMZ
2014-03-01,29.646757125854492,124.86848449707031,35.27000045776367,59.54240036010742,25.28697967529297,4.100250244140625,24.329999923706055,5.786587238311768,32.16999816894531,69.5502700805664,37.90999984741211,,65.73999786376953,,49.18000030517578,,33.43149185180664,6.477940082550049,25.309999465942383,41.03828048706055,52.14502716064453,194.2183380126953,22.8427677154541,6.756707668304443,32.427001953125,12.214345932006836,57.18135452270508,58.209999084472656,2.069999933242798,20.850351333618164,59.68798828125,51.790000915527344,44.09000015258789,50.54510498046875,27.030834197998047,152.1300048828125,19.350000381469727,17.4412841796875,4.010000228881836,49.35832214355469,14.890000343322754,6.860000133514404,94.7437973022461,29.72270965576172,29.86254119873047,12.180000305175781,2.4765515327453613,78.40616607666016,20.499723434448242,72.28425598144531,30.711759567260742,,52.08540344238281,,,7.279641628265381,9.678242683410645,,,8.609375,27.020811080932617,59.36000061035156,15.571061134338379,345.6000061035156,2.540292501449585,15.039999961853027,40.850563049316406,18.809999465942383,,55.51613235473633,6.099999904632568,,41.94783020019531,,81.84915924072266,38.91586685180664,129.72659301757812,,537.0999755859375,,15.59961223602295,,53.28437042236328,9.630000114440918,3.6499695777893066,41.78824996948242,9.829999923706055,13.060186386108398,68.2411117553711,10.09000015258789,23.149999618530273,39.11000061035156,67.9331283569336,11.239727020263672,21.467208862304688,152.27000427246094,305.8699951171875,33.5099983215332,34.82436752319336,48.070274353027344,1191.8900146484375,,9.100000381469727,20.31999969482422,68.20999908447266,43.76959228515625,,11.107745170593262,27.73906135559082,,25.920000076293945,17.566802978515625,12.899613380432129,43.31730270385742,,58.19112777709961,41.790279388427734,28.343536376953125,8.430000305175781,48.70000076293945,,18.630096435546875,52.42294692993164,50.86357498168945,29.92942237854004,58.873775482177734,31.479074478149414,4.475226879119873,27.548986434936523,,15.539999961853027,4.728005886077881,48.995304107666016,15.038540840148926,55.65959167480469,4.800000190734863,38.70966720581055,71.33000183105469,86.32249450683594,42.15242004394531,67.62999725341797,44.96926498413086,27.30394172668457,83.57833862304688,56.1714973449707,,265.04998779296875,54.790000915527344,,8.9399995803833,,61.9284782409668,74.50709533691406,44.801734924316406,25.69039535522461,33.25667953491211,57.642112731933594,568.0499877929688,125.3821792602539,7.385867595672607,49.220001220703125,17.459999084472656,32.26449203491211,32.2473258972168,24.68000030517578,24.39877700805664,16.896814346313477,4.360000133514404,36.99301528930664,,93.2699966430664,53.458229064941406,51.3831672668457,62.93488693237305,57.09000015258789,19.8700008392334,49.7599983215332,18.397323608398438,22.928007125854492,31.790000915527344,21.219999313354492,47.869998931884766,17.273386001586914,25.968631744384766,,15.137073516845703,48.841888427734375,10.57036018371582,13.738286018371582,32.78032684326172,24.836294174194336,61.111446380615234,,5.110000133514404,20.713172912597656,32.37190246582031,11.552008628845215,30.997591018676758,21.0566349029541,28.362506866455078,89.48444366455078,22.854238510131836,,6.429999828338623,,13.793375968933105,51.37507629394531,14.023914337158203,57.103851318359375,26.1200008392334,73.6897201538086,52.18000030517578,46.311397552490234,43.4975471496582,,56.52000045776367,56.36222457885742,72.09945678710938,13.502009391784668,112.0999984741211,,59.19444274902344,41.36000061035156,94.93000030517578,29.010000228881836,43.32387924194336,22.798648834228516,16.248947143554688,9.87481689453125,18.31999969482422,37.7400016784668,28.602327346801758,30.149864196777344,56.150238037109375,16.686492919921875,12.75,31.459461212158203,18.42057228088379,13.010000228881836,,,128.6999969482422,10.014768600463867,68.6500015258789,,,92.57424926757812,33.81266784667969,19.56999969482422,,22.770000457763672,152.91732788085938,42.608680725097656,51.07658004760742,,21.071949005126953,,5.365719318389893,28.603748321533203,32.3447380065918,86.03204345703125,38.89922332763672,5.800000190734863,10.789999961853027,22.036392211914062,20.6809139251709,60.2400016784668,59.040000915527344,25.47679901123047,100.26931762695312,26.5345516204834,61.56999969482422,106.62999725341797,55.16865921020508,14.35862922668457,18.071577072143555,44.06999969482422,17.62993621826172,70.90264892578125,,15.080227851867676,2.069999933242798,45.59000015258789,,95.40777587890625,,8.706202507019043,13.577580451965332,,,22.030000686645508,,7.3520636558532715,74.56999969482422,,20.82060432434082,40.89522171020508,10.424384117126465,19.634498596191406,393.2034912109375,39.93720245361328,35.790000915527344,61.49901580810547,41.35719680786133,49.60809326171875,9.130000114440918,35.892391204833984,17.281457901000977,4.739999771118164,18.011079788208008,26.59000015258789,13.917671203613281,,72.60797119140625,,71.18000030517578,7.006901264190674,,94.05048370361328,42.059967041015625,7.840000152587891,,18.9639949798584,23.327877044677734,7.480000019073486,10.369999885559082,32.59000015258789,51.071014404296875,25.45781707763672,68.72209930419922,74.09487915039062,27.7332820892334,5.5,10.074736595153809,29.38021469116211,28.635000228881836,22.979999542236328,20.329999923706055,19.049999237060547,33.68000030517578,55.50129318237305,20.308277130126953,21.5,77.81070709228516,14.255573272705078,41.810001373291016,118.25,79.9500732421875,,,79.91999816894531,,21.178884506225586,46.811763763427734,17.585126876831055,,39.9900016784668,,,,25.407974243164062,41.477867126464844,67.76734924316406,68.9875259399414,22.9950008392334,150.6919708251953,13.949999809265137,31.469493865966797,47.043907165527344,29.467639923095703,12.465349197387695,15.430000305175781,148.66000366210938,27.329999923706055,5.989999771118164,21.14161491394043,53.52000045776367,9.079999923706055,,42.14857482910156,21.859102249145508,23.21231460571289,,35.964599609375,14.21624755859375,71.08000183105469,16.09000015258789,,9.342069625854492,18.54293441772461,7.21999979019165,10.289999961853027,,138.67999267578125,,16.566938400268555,23.560911178588867,,19.25,48.324222564697266,33.684783935546875,5.7483320236206055,11.978708267211914,18.738487243652344,28.015905380249023,,47.12844467163086,24.99513053894043,31.56999969482422,15.234517097473145,26.139999389648438,50.579307556152344,,42.44282913208008,62.21870422363281,,41.599998474121094,23.252914428710938,22.341352462768555,88.37975311279297,67.2699966430664,98.20999908447266,,23.265527725219727,50.10841369628906,137.44979858398438,55.349998474121094,23.233854293823242,,45.98771667480469,22.649999618530273,7.840000152587891,57.02610778808594,,52.59000015258789,22.253210067749023,59.89768981933594,3.8313136100769043,24.762500762939453,71.70667266845703,53.725547790527344,43.88593292236328,70.18042755126953,35.029998779296875,25.62519645690918,17.96135139465332,27.309999465942383,13.989999771118164,6.08903694152832,8.796092987060547,168.12091064453125,,61.97999954223633,,20.180694580078125,28.30487632751465,6.130000114440918,27.829999923706055,29.19072151184082,36.72245407104492,596.0999755859375,27.584793090820312,56.377140045166016,28.423826217651367,10.64609146118164,63.40999984741211,23.149999618530273,14.649999618530273,44.01664352416992,36.23317337036133,,,27.261415481567383,35.988624572753906,72.2079086303711,105.94932556152344,,8.406929016113281,32.00230407714844,33.779998779296875,23.65999984741211,40.59000015258789,34.189998626708984,48.83000183105469,24.9132022857666,33.869998931884766,37.0,,16.100000381469727,1063.165283203125,32.27000045776367,,39.470001220703125,3.4700000286102295,,3.609999895095825,4.880000114440918,3.546124219894409,,33.78673553466797,8.3236665725708,9.630000114440918,5.386909484863281,111.59674835205078,67.36267852783203,25.110000610351562,12.332708358764648,37.58000183105469,,,57.02768325805664,14.865800857543945,41.9261589050293,68.78878021240234,38.40999984741211,17.029367446899414,1147.0,,,24.982027053833008,57.54722213745117,16.1099853515625,39.18000030517578,5.041996002197266,3.6013360023498535,20.64822769165039,30.149999618530273,65.90591430664062,,9.399999618530273,,9.319999694824219,6.849999904632568,37.15787887573242,148.38999938964844,54.04322052001953,7.96999979019165,17.440690994262695,3.7730977535247803,67.65424346923828,36.215301513671875,,,68.5999984741211,19.511028289794922,27.25,17.8700008392334,38.00628662109375,69.98999786376953,7.131236553192139,33.94706726074219,6.732561111450195,,25.26181411743164,11.049764633178711,,12.949999809265137,10.574963569641113,37.08000183105469,21.063961029052734,,11.510000228881836,17.504587173461914,58.851131439208984,8.529999732971191,45.431541442871094,59.7607421875,22.881759643554688,43.848941802978516,47.41999816894531,26.396923065185547,22.789207458496094,7.460000038146973,20.636234283447266,44.06694412231445,31.510000228881836,,38.310001373291016,,,26.139999389648438,29.061752319335938,,5.760000228881836,36.63063430786133,183.35740661621094,,19.218826293945312,,28.654895782470703,,20.143157958984375,14.853063583374023,20.76488494873047,23.252336502075195,47.45360565185547,14.901008605957031,,17.68000030517578,9.443989753723145,72.56568145751953,12.859999656677246,57.662078857421875,37.52663803100586,141.80093383789062,40.55580520629883,24.65999984741211,10.75,18.100000381469727,18.8700008392334,11.53161334991455,109.04542541503906,,11.991718292236328,11.109966278076172,80.3564453125,71.68000030517578,,61.018646240234375,21.200000762939453,1382.1456298828125,,,,21.077985763549805,38.209999084472656,7.062333106994629,17.450000762939453,23.664045333862305,27.399999618530273,17.18842887878418,25.139829635620117,23.37755012512207,13.485572814941406,21.44276237487793,26.980100631713867,2605.9931640625,,30.065561294555664,12.092866897583008,,45.560001373291016,18.079999923706055,13.729999542236328,,3.1140494346618652,29.5738525390625,25.8557071685791,24.651077270507812,12.180000305175781,52.25,79.7596435546875,83.29360961914062,8.561076164245605,,32.35576248168945,,25.34000015258789,,18.079999923706055,,,20.902145385742188,,120.75316619873047,71.48999786376953,27.649133682250977,30.725000381469727,,165.2476348876953,,80.599853515625,8.4399995803833,11.229999542236328,14.60808277130127,,68.17373657226562,16.894500732421875,11.8100004196167,15.263447761535645,33.560001373291016,,13.492422103881836,39.831905364990234,80.01641082763672,16.458158493041992,8.9399995803833,,,34.48396682739258,45.59430694580078,,75.09010314941406,3.7381556034088135,50.93243408203125,29.260000228881836,54.48175048828125,25.209999084472656,,22.73780059814453,,18.751157760620117,33.609886169433594,9.996655464172363,11.845561981201172,49.740684509277344,42.810001373291016,34.720001220703125,18.951343536376953,101.02202606201172,19.466310501098633,26.11178970336914,36.038089752197266,,,117.46038055419922,32.415767669677734,,38.813255310058594,50.66999816894531,24.91550064086914,64.11528778076172,3.3299999237060547,26.45418357849121,,,73.68670654296875,65.39041137695312,208.4499969482422,40.12232208251953,0.16642574965953827,11.257242202758789,21.93000030517578,14.149999618530273,63.02959442138672,17.139999389648438,,13.649999618530273,46.66999816894531,39.97339630126953,38.841365814208984,28.65999984741211,44.630001068115234,17.51058006286621,38.38999938964844,41.12818908691406,108.60479736328125,30.008647918701172,,,23.5,41.0099983215332,37.66999816894531,32.13854217529297,94.02999877929688,,69.18134307861328,69.18218994140625,26.700000762939453,49.811744689941406,4.269999980926514,8.610577583312988,10.199999809265137,17.948575973510742,89.73475646972656,56.6972541809082,25.575590133666992,26.989999771118164,35.7599983215332,33.5099983215332,70.72000122070312,13.32077693939209,,,,35.920745849609375,44.95130157470703,20.238218307495117,108.41000366210938,57.79914093017578,26.555089950561523,83.22000122070312,70.06319427490234,47.828514099121094,8.013104438781738,21.409482955932617,95.05000305175781,41.30753707885742,,,6.78000020980835,,22.969999313354492,,21.219999313354492,65.50580596923828,12.872493743896484,18.279056549072266,16.771135330200195,594.4511108398438,54.930416107177734,41.630001068115234,,25.45187759399414,22.942869186401367,24.393112182617188,13.46451473236084,,114.21348571777344,24.705364227294922,,12.384367942810059,46.01221466064453,36.50890350341797,19.055004119873047,76.93000030517578,,47.11119079589844,,76.36000061035156,4.619999885559082,69.41000366210938,,28.412424087524414,4.139999866485596,4.300000190734863,27.608356475830078,24.239999771118164
