Date,AAL,AAN,AAOI,AAP,AAPL,AAWW,ABBV,ABC,ABG,ABM,ABMD,ABT,ACCO,ACIW,ACM,ACOR,ACRE,ACRX,ADM,ADP,ADS,ADTN,AEE,AEGN,AEM,AEO,AEP,AFG,AGEN,AGO,AGX,AHT,AIG,AIT,AIZ,AJRD,AL,ALE,ALGN,ALGT,ALK,ALL,ALLY,ALSN,ALXN,AMAG,AMAT,AMBA,AMC,AME,AMED,AMG,AMGN,AMH,AMKR,AMLP,AMN,AMP,AMSF,AMT,AMWD,AMZN,AN,ANDE,ANF,ANGO,ANSS,AON,AOS,APAM,APTV,ARC,ARCB,ARGO,ARI,ARMK,ARNA,AROC,ARR,ARW,ASGN,ASH,ASNA,ASPS,ASRT,ASTE,AT,ATGE,ATNI,ATO,AU,AVA,AVEO,AVNS,AVT,AWI,AXL,AXP,AXS,AXTA,AZPN,BA,BABA,BAC,BAH,BAX,BBBY,BBW,BBY,BC,BCC,BDX,BECN,BERY,BG,BGCP,BGG,BGS,BHC,BHE,BHLB,BIDU,BIG,BIIB,BIO,BK,BKD,BKE,BKH,BKNG,BLDR,BLL,BLMN,BLUE,BMY,BPFH,BPOP,BR,BRX,BSX,BURL,BYD,BZH,C,CACC,CACI,CAH,CAKE,CALM,CALX,CASY,CAT,CB,CBB,CBL,CBRL,CBT,CBU,CCI,CCL,CCMP,CCO,CDE,CDK,CDNS,CDR,CE,CENT,CENX,CERN,CF,CFG,CFR,CFX,CHK,CHRW,CI,CIM,CIR,CIT,CKH,CLDT,CLDX,CLGX,CLH,CLI,CMA,CMC,CMCSA,CME,CMI,CMP,CMPR,CMS,CMTL,CNA,CNC,CNCE,CNP,CNS,COF,COHR,COKE,COLB,COLM,COMM,CONE,CONN,COP,COTY,CP,CPA,CPRI,CPSI,CR,CRC,CRI,CRIS,CRK,CRL,CRS,CRUS,CSCO,CSGS,CSX,CTAS,CTB,CTG,CTIC,CTL,CTLT,CTRE,CTRN,CTSH,CTXS,CUB,CVEO,CVI,CVS,CVX,CWST,CWT,CXP,CXW,CYTK,DAL,DAN,DAR,DBD,DCOM,DDS,DECK,DENN,DFODQ,DFS,DG,DGX,DHR,DHT,DIN,DIS,DK,DKS,DLB,DLR,DLX,DNR,DOX,DRI,DTE,DUK,DVA,DX,DXPE,DY,EA,EAT,EBAY,EBF,EBIX,EBS,ED,EEM,EGOV,EHC,EIG,EIGI,EIX,ELS,EMR,ENLC,ENPH,ENSG,ENTA,ENZN,EOG,EPAM,EPC,EPEGQ,EQR,EQT,ESNT,ETH,ETN,ETR,EVC,EVR,EVRI,EW,EWBC,EWJ,EXC,EXP,EXPD,EXPE,EXPR,FAF,FARO,FAST,FB,FCEL,FDP,FDS,FDX,FET,FEYE,FFG,FFIV,FHN,FICO,FITB,FIVE,FL,FLR,FLS,FLWS,FMBI,FN,FNF,FNHC,FOLD,FPRX,FR,FRC,FSB,FSLR,FSP,FSS,FTI,FULT,FWRD,GAIN,GATX,GBX,GCI,GCO,GD,GDOT,GDX,GE,GEF,GEN,GERN,GES,GFI,GHC,GILD,GLOB,GLT,GLUU,GLW,GM,GME,GMED,GNRC,GNTX,GOLD,GOOG,GOOGL,GORO,GPC,GPI,GPK,GPN,GPOR,GPRE,GPRO,GPS,GRA,GRMN,GRPN,GRUB,GS,GT,GTN,GTS,GVA,GWRE,HA,HAFC,HAS,HBAN,HBI,HCA,HDS,HE,HES,HFC,HHS,HI,HIBB,HIG,HII,HIL,HL,HLT,HLX,HMHC,HMST,HMY,HNI,HOG,HOLX,HON,HPP,HQY,HRC,HRL,HSIC,HSII,HST,HSY,HT,HTH,HTLD,HUBB,HUBS,HUM,HUN,HURN,HVT,HWC,IAC,IAG,IART,IBKC,IBM,ICON,ICPT,ICUI,IDA,IDCC,IDRA,IIVI,ILMN,INFN,INGN,INGR,INSM,INT,INTC,INTL,INTU,IO,IONS,IOSP,IP,IPG,IPHI,IPI,IQV,IRBT,IRDM,ITRI,ITT,ITW,IVR,JACK,JAKK,JBHT,JBL,JBLU,JCP,JD,JEF,JJSF,JLL,JNJ,JNPR,JPM,KALU,KAR,KBH,KDP,KEGX,KEX,KEY,KEYS,KFRC,KFY,KLAC,KMB,KMI,KMT,KNL,KNX,KO,KOS,KR,KRA,KRG,KRO,KSS,KW,KWR,LAD,LB,LBY,LCI,LDOS,LE,LEA,LECO,LEN,LH,LHX,LII,LL,LLY,LM,LMNX,LNC,LNG,LNT,LOGM,LOPE,LOW,LPI,LPSN,LQD,LRCX,LSCC,LSTR,LTRPA,LUV,LXP,LXRX,LYB,MAA,MAN,MANT,MAS,MAT,MCC,MCHP,MCHX,MCK,MCO,MCY,MD,MDC,MDCA,MDGL,MDLZ,MDP,MDRX,MDT,MDU,MDXG,MEI,MERC,MET,MG,MGLN,MGNX,MHLD,MIDD,MIK,MKSI,MLHR,MMI,MMS,MMSI,MN,MNK,MO,MOH,MORN,MOS,MOV,MPC,MRC,MRK,MRO,MS,MSFT,MSI,MSM,MSTR,MTG,MTN,MTOR,MTRN,MTRX,MTW,MTX,MTZ,MU,MUSA,MWA,MXIM,MYL,NAT,NATI,NAVB,NAVI,NBIX,NBR,NCMI,NCR,NDLS,NEE,NEM,NFLX,NHI,NJR,NLOK,NLSN,NLY,NOC,NOG,NOK,NORNQ,NOV,NOW,NR,NRZ,NSIT,NSP,NTAP,NTGR,NTRS,NTUS,NUAN,NUE,NUVA,NVAX,NVDA,NWBI,NWBO,NXGN,NXPI,NXST,NYT,OAS,OC,OCN,OCSL,ODFL,ODP,OFG,OFIX,OGE,OGS,OI,OII,OIS,OLN,OMC,OMCL,OMEX,OMI,ON,ONDK,OPK,ORCL,OSK,OSPN,OSUR,OUT,OXM,OXSQ,OXY,PACB,PAG,PAHC,PANW,PATK,PB,PBF,PBH,PBI,PBPB,PCAR,PCG,PCTI,PCTY,PDCO,PDFS,PDLI,PEG,PEI,PENN,PEP,PER,PESX,PFE,PFG,PG,PGNX,PGR,PGRE,PGTI,PH,PII,PINC,PIPR,PIRRQ,PKG,PLAB,PLCE,PLOW,PLUS,PLXS,PM,PMT,PNC,PNM,PNW,POR,PPC,PPG,PPL,PRAA,PRDO,PRFT,PRGS,PRI,PRU,PSA,PSB,PSEC,PSX,PTCT,PTLA,PVH,PWR,PYX,QCOM,QGEN,QLYS,QRTEA,QUAD,RAD,RAIL,RBC,RCII,RCL,RDN,RE,REGI,REX,RF,RGEN,RH,RHI,RIG,RIGL,RJF,RL,RLGY,RLJ,RMTI,RNET,RNG,RNR,ROG,ROK,RPAI,RPM,RRGB,RS,RTX,RUSHA,RUTH,RXN,RYAM,RYN,SABR,SAFM,SAIA,SAIC,SAM,SAND,SANM,SBGI,SBUX,SC,SCHL,SCL,SCOR,SCSC,SDRL,SEAS,SEE,SEIC,SEM,SERV,SF,SFL,SFM,SHO,SHW,SIGI,SIX,SJM,SKX,SKYW,SLB,SLGN,SLRC,SMCI,SMG,SMP,SNA,SNCR,SNPS,SNX,SNY,SO,SON,SPAR,SPG,SPLK,SPR,SPRT,SPSC,SPTN,SPWH,SPWR,SPXC,SPY,SRC,SRE,SSD,SSI,SSNC,SSP,STAR,STAY,STE,STLD,STMP,STNG,STOR,STRA,STT,STX,SUPN,SWKS,SWM,SXC,SYK,SYKE,SYY,TAP,TBI,TCO,TDC,TDG,TDS,TDW,TDY,TECD,TECH,TEL,TERP,TEVA,TEX,TFC,TFX,TGH,TGI,TGT,THC,THG,THO,THR,TIF,TILE,TISI,TIVO,TKR,TMO,TMST,TMUS,TNET,TNK,TOL,TOT,TPX,TRGP,TRMK,TRN,TROW,TROX,TRQ,TRS,TRV,TSEM,TSN,TT,TTC,TTEK,TTI,TTMI,TTWO,TUP,TVTY,TWOU,TWTR,TXRH,TXT,UAL,UE,UEPS,UFPI,UFS,UHAL,UHS,UI,UIS,UMBF,UNF,UNH,UNP,USB,USCR,USM,UTHR,UVE,VAC,VAL,VAR,VC,VEEV,VER,VG,VIVO,VLO,VMW,VNCE,VOD,VRNS,VRSK,VRSN,VRTU,VSH,VSTM,VSTO,VVI,VVUS,WAL,WBA,WBC,WBS,WCC,WD,WDAY,WDC,WEC,WERN,WETF,WEX,WFC,WGO,WHR,WINMQ,WIRE,WLL,WMT,WNC,WOR,WPG,WPX,WRB,WSM,WSO,WTI,WU,WUBA,WW,WY,XEL,XHR,XLE,XLU,XOM,XRAY,XRT,XRX,YRCW,ZBH,ZEN,ZFGN,ZGNX,ZIOP,ZIXI,ZNGA,ZTS,ZUMZ
2010-06-01,8.11700439453125,13.299273490905762,,48.896636962890625,31.191194534301758,47.5,,27.349782943725586,10.539999961853027,16.736366271972656,9.680000305175781,16.112781524658203,4.687511444091797,6.489999771118164,23.059999465942383,31.110000610351562,,,19.987062454223633,27.53175163269043,56.81008529663086,22.68924903869629,15.908642768859863,20.479999542236328,53.38362503051758,8.498062133789062,22.019752502441406,19.683349609375,4.860000133514404,11.180416107177734,8.176783561706543,2.3807718753814697,24.985050201416016,20.513471603393555,28.395503997802734,4.380000114440918,,23.747493743896484,14.869999885559082,36.306949615478516,9.905741691589355,23.338043212890625,,,25.594999313354492,34.349998474121094,9.852510452270508,,,16.572242736816406,43.97999954223633,58.93203353881836,42.78824234008789,,5.510000228881836,,7.480000019073486,28.707799911499023,11.773395538330078,38.15272521972656,16.703289031982422,109.26000213623047,19.5,18.36469268798828,22.460643768310547,14.75,40.56999969482422,33.01723098754883,5.812857627868652,,,8.541836738586426,18.99553108215332,16.43169403076172,5.887197971343994,,30.700000762939453,19.688718795776367,25.94337272644043,22.350000381469727,5.03000020980835,18.080778121948242,238.10000610351562,24.739999771118164,2.799999952316284,24.9582576751709,7.3425469398498535,48.91752624511719,34.15166473388672,20.064517974853516,40.82222366333008,13.364357948303223,70.69999694824219,,21.497554779052734,18.836149215698242,7.329999923706055,34.18701934814453,22.764963150024414,,10.890000343322754,49.137107849121094,,12.83930778503418,,16.127601623535156,32.16244125366211,6.78000020980835,25.976036071777344,11.324345588684082,,56.632389068603516,18.020000457763672,,39.686866760253906,1.5153166055679321,13.107091903686523,6.35141134262085,18.422792434692383,15.022307395935059,14.748268127441406,68.08000183105469,27.16880989074707,47.45000076293945,86.48999786376953,20.230045318603516,15.0,20.906042098999023,20.354646682739258,176.5399932861328,2.4000000953674316,11.384808540344238,,,18.05784034729004,5.0555315017700195,23.98859977722168,15.197321891784668,,5.800000190734863,,8.296796798706055,18.149999618530273,34.108951568603516,48.77000045776367,42.47999954223633,25.721420288085938,19.089319229125977,13.066060066223145,10.260000228881836,31.508174896240234,44.6462516784668,35.880733489990234,15.050000190734863,5.770338535308838,31.289459228515625,19.25308609008789,15.854979515075684,29.732135772705078,22.50909423828125,23.18154525756836,2.308342695236206,15.779999732971191,,5.789999961853027,3.8577985763549805,21.36680030822754,9.510000228881836,8.829999923706055,18.77336311340332,8.034997940063477,,38.38929748535156,10.40999984741211,3666.8857421875,44.14338302612305,30.91798973083496,7.730655670166016,24.95328712463379,30.23764419555664,43.3416862487793,10.356948852539062,68.4000015258789,17.571779251098633,33.20500183105469,19.19425392150879,30.17155647277832,9.809235572814941,7.203380107879639,37.383846282958984,51.67024612426758,49.99079513549805,47.4900016784668,10.495155334472656,21.190217971801758,19.489299774169922,5.375,,8.701929092407227,15.678455352783203,34.47402572631836,33.582576751708984,43.32667922973633,13.252533912658691,19.963497161865234,,,5.880000114440918,26.521469116210938,,46.61762619018555,33.13203811645508,,29.373695373535156,24.5292911529541,,23.726823806762695,6.949999809265137,131.07693481445312,34.209999084472656,28.026790618896484,15.8100004196167,16.341442108154297,15.852051734924316,13.637140274047852,20.715503692626953,16.564762115478516,5.839995384216309,114.0,14.919232368469238,,,30.60866355895996,24.160327911376953,32.948726654052734,34.58968734741211,,3.3954193592071533,23.94272804260254,47.07871627807617,3.819999933242798,13.40328598022461,,8.793697357177734,14.220000267028809,10.437538146972656,8.82867431640625,7.510000228881836,20.957862854003906,8.826745986938477,20.532472610473633,47.62333297729492,2.5999999046325684,7.94045352935791,11.820513725280762,25.933536529541016,41.3371696472168,18.212875366210938,29.442689895629883,19.593536376953125,27.437429428100586,5.574163913726807,21.096769332885742,52.26638412475586,37.22265625,14.462066650390625,13.800328254699707,23.93963050842285,24.103425979614258,30.888267517089844,32.7591438293457,31.219999313354492,17.30249786376953,15.649999618530273,8.550000190734863,14.399999618530273,10.8206148147583,8.093438148498535,9.76428508758545,14.611166000366211,16.34000015258789,29.264564514160156,30.287532806396484,5.11492395401001,16.208297729492188,12.813435554504395,,22.96437644958496,6.396848678588867,32.206138610839844,3.7013635635375977,,3.9183647632598877,,0.2101963311433792,44.368675231933594,,35.20671081542969,,27.234294891357422,17.494464874267578,,10.940664291381836,14.161649703979492,46.04103469848633,1.4966694116592407,18.394596099853516,7.210000038146973,28.010000228881836,12.794135093688965,31.335960388183594,25.165555953979492,24.076675415039062,30.32941436767578,24.89436912536621,15.831387519836426,9.834394454956055,18.709999084472656,9.653148651123047,,169.9199981689453,17.8026065826416,59.51438903808594,64.60325622558594,,,15.071547508239746,68.56999969482422,9.593297004699707,21.547704696655273,9.545060157775879,,9.740816116333008,36.30655288696289,22.846054077148438,2.059999942779541,10.471360206604004,10.699999809265137,5.0470380783081055,3.3373923301696777,2.240000009536743,,3.9993643760681152,,,113.83000183105469,6.492053508758545,5.349339485168457,19.047685623168945,7.286940574645996,24.564035415649414,2.4174094200134277,20.170183181762695,9.633514404296875,,26.309999465942383,45.8722038269043,,48.564918518066406,10.097681999206543,38.270225524902344,6.789999961853027,4.7448015213012695,21.51095199584961,9.8330078125,200.33224487304688,14.875714302062988,,8.388298988342285,1.3300000429153442,12.938102722167969,,12.651308059692383,,9.231574058532715,7.322612285614014,39.45486068725586,221.64422607421875,222.69769287109375,10.446678161621094,29.207984924316406,20.96378517150879,2.810840129852295,17.91111946105957,11.859999656677246,8.827521324157715,,13.9485502243042,19.953842163085938,19.419931411743164,,,114.1124496459961,8.833747863769531,2.4100000858306885,18.549999237060547,20.141508102416992,,4.98135232925415,8.32066535949707,30.898160934448242,4.229337215423584,4.709432601928711,,,15.111163139343262,43.75608825683594,8.22501277923584,78.61865997314453,16.08287811279297,23.959999084472656,18.408931732177734,,4.059999942779541,5.015756130218506,,10.770000457763672,,,9.80217170715332,20.589590072631836,17.544204711914062,13.930000305175781,29.759790420532227,13.120817184448242,,26.944435119628906,7.254011631011963,21.52941131591797,17.814056396484375,9.745174407958984,38.09822082519531,11.711484909057617,9.581677436828613,12.057428359985352,31.364044189453125,,42.155792236328125,6.567083358764648,19.40999984741211,10.08535099029541,24.915199279785156,20.37331199645996,16.2587890625,18.5,40.634185791015625,90.3548583984375,143.6999969482422,,32.16999816894531,25.023242950439453,20.534513473510742,28.799999237060547,14.8149995803833,43.529998779296875,6.429999828338623,,24.793458938598633,6.699999809265137,24.40599822998047,14.4215726852417,16.0,31.688623428344727,52.20000076293945,9.569999694824219,8.094170570373535,15.806589126586914,5.497352123260498,,18.920839309692383,,18.790000915527344,10.039999961853027,61.81999969482422,12.384428977966309,32.435001373291016,4.908486366271973,17.642417907714844,13.664923667907715,29.585647583007812,11.520739555358887,5.489999771118164,20.377670288085938,,15.304535865783691,37.35258483886719,62.475624084472656,44.15061569213867,20.243642807006836,28.17551612854004,27.769899368286133,2.661710500717163,9.991665840148926,4.608436107635498,1836.0,38.25,6.076956272125244,,10.32274341583252,13.080991744995117,17.023826599121094,41.03187561035156,,20.870309829711914,10.169583320617676,18.255746841430664,17.23153305053711,,7.6117939949035645,18.790000915527344,10.890928268432617,6.128401756286621,32.943153381347656,7.94264554977417,23.16615867614746,5.517943382263184,12.438582420349121,11.60857105255127,4.570000171661377,23.461994171142578,,29.1812686920166,21.143821716308594,13.009909629821777,75.3499984741211,33.28819274902344,36.36549758911133,23.329999923706055,24.000593185424805,22.313936233520508,15.613534927368164,20.254844665527344,2.819999933242798,11.143999099731445,24.899959564208984,23.43000030517578,16.959997177124023,,6.860000133514404,75.46942138671875,34.522682189941406,4.340000152587891,35.05438232421875,,10.310976028442383,3.169217109680176,8.960000038146973,11.69897174835205,34.62921905517578,35.86612319946289,33.996158599853516,7.9140706062316895,15.188864707946777,,20.886842727661133,2.9684786796569824,61.692874908447266,17.397193908691406,24.767549514770508,27.80500030517578,17.15293312072754,5.3814191818237305,94.5,14.84573745727539,20.635263442993164,16.100000381469727,29.07602310180664,13.29093074798584,1.0499999523162842,8.237759590148926,3.1874380111694336,24.686466217041016,10.720000267028809,36.31999969482422,,4.514925479888916,17.729999542236328,,16.021461486816406,16.024383544921875,,13.060712814331055,12.855999946594238,,,11.976273536682129,19.200000762939453,38.955909729003906,33.1349983215332,9.104419708251953,,,24.73605728149414,14.99630355834961,19.545663833618164,18.228164672851562,22.18526840209961,39.957191467285156,75.08999633789062,6.7985615730285645,28.605236053466797,13.100000381469727,18.395612716674805,9.3100004196167,8.003559112548828,22.81888198852539,9.399999618530273,8.489999771118164,,3.2086524963378906,12.081024169921875,17.040000915527344,13.005594253540039,17.113798141479492,36.0,,5.599999904632568,752.40185546875,8.005965232849121,12.119999885559082,,35.111419677734375,51.712581634521484,15.521428108215332,22.645463943481445,10.606978416442871,5.635278701782227,,5.113196849822998,39.4703369140625,12.84000015258789,5.898097991943359,44.536712646484375,25.824413299560547,,6.050000190734863,,13.15999984741211,8.18895149230957,31.90464210510254,11.066997528076172,37.06149673461914,16.290000915527344,12.94372272491455,27.861005783081055,35.459999084472656,43.400001525878906,9.397074699401855,7.101992130279541,11.199999809265137,24.02398109436035,,3.8460981845855713,8.091825485229492,14.5,27.213760375976562,10.1899995803833,4.003056526184082,10.260697364807129,3.522857189178467,10.218052864074707,32.04999923706055,11.706872940063477,,25.923288345336914,19.845401763916016,22.617143630981445,12.837440490722656,26.016834259033203,11.6899995803833,12.0,21.262248992919922,6.380000114440918,,2.259999990463257,18.8096981048584,28.440143585205078,6.170000076293945,4.630000114440918,,17.883047103881836,2.1667232513427734,49.97732925415039,,9.142093658447266,,,0.8142431974411011,28.361831665039062,,7.079999923706055,12.432971000671387,,28.258153915405273,30.848495483398438,3.937060832977295,,21.87293815612793,4.800000190734863,3.20442795753479,21.12566375732422,6.310428142547607,4.858148097991943,45.05009841918945,,5.670000076293945,9.962924003601074,17.16071128845215,43.88249206542969,5.480000019073486,13.770511627197266,,2.569999933242798,46.25344467163086,21.643768310546875,,29.970016479492188,107.2164077758789,16.48616600036621,4.519999980926514,40.1505012512207,7.596871852874756,8.235777854919434,26.739999771118164,28.663305282592773,5.534013748168945,44.47917556762695,8.415040016174316,24.720905303955078,12.76210880279541,4.966084957122803,22.99326515197754,13.991364479064941,22.260000228881836,23.020000457763672,8.90999984741211,18.957569122314453,19.478500366210938,39.06992721557617,62.69593048095703,42.23891830444336,2.9183974266052246,,,,45.53263473510742,20.499256134033203,35.599998474121094,25.111839294433594,19.21755599975586,,8.883248329162598,,19.600000381469727,20.740739822387695,48.89253616333008,16.550966262817383,18.907726287841797,7.122428894042969,57.29765701293945,,16.0,5.431437969207764,3.2100000381469727,,19.432851791381836,36.840782165527344,7.199999809265137,21.366979598999023,62.34635925292969,,,5.349999904632568,,,50.01569366455078,27.770000457763672,39.538211822509766,,13.598554611206055,17.15999984741211,29.61232566833496,28.46014976501465,13.08460807800293,3.6941771507263184,,,13.589037895202637,,43.9221305847168,10.0,,67.44999694824219,3.1500000953674316,13.609999656677246,3.9169201850891113,10.35933780670166,,20.42030906677246,28.944377899169922,16.469999313354492,24.93000030517578,3221.030029296875,,16.401931762695312,17.732755661010742,5.438600063323975,,28.181941986083984,6.383968353271484,,7.405435085296631,61.71748733520508,12.196943283081055,5.001499652862549,47.05674362182617,12.173333168029785,10.952659606933594,42.71722412109375,12.527491569519043,7.835025787353516,13.5,33.17867660522461,6.808758735656738,33.784629821777344,18.969999313354492,20.8700008392334,24.098207473754883,20.199745178222656,20.965299606323242,21.920503616333008,3.6211483478546143,52.95087814331055,,18.694303512573242,6.451013565063477,5.809999942779541,10.677438735961914,,12.100000381469727,12.289382934570312,84.36288452148438,,34.333797454833984,20.92032241821289,6.520482540130615,7.693134307861328,6.125171661376953,4.19516658782959,,26.57132911682129,10.148123741149902,8.892383575439453,109.53190612792969,,179.5966796875,27.84318733215332,8.176116943359375,,15.431389808654785,17.542081832885742,,43.6306037902832,14.229999542236328,21.052968978881836,33.027774810791016,11.1899995803833,25.86794090270996,30.479999542236328,26.36177635192871,22.570117950439453,1063.8511962890625,38.58000183105469,35.619998931884766,50.71878433227539,20.532365798950195,,42.76467514038086,17.479751586914062,19.86610984802246,47.95306396484375,17.161256790161133,31.91900062561035,37.130859375,17.360000610351562,32.51084518432617,19.386423110961914,,31.099885940551758,9.695953369140625,13.050000190734863,32.39542007446289,14.524489402770996,47.14210891723633,,13.31922435760498,,52.080440521240234,15.77354907989502,25.915008544921875,30.75,,14.653101921081543,4.702545642852783,33.238250732421875,,10.038491249084473,9.01195240020752,38.51223373413086,21.149999618530273,14.454619407653809,2.3874170780181885,9.325200080871582,18.524324417114258,7.985605716705322,9.5,9.0,27.337921142578125,11.920000076293945,,,10.471440315246582,16.56059455871582,20.559999465942383,,13.40999984741211,9.068410873413086,15.508844375610352,50.01750183105469,36.43220138549805,,18.489999771118164,29.81049919128418,43.08029556274414,24.244165420532227,26.17384910583496,17.66581916809082,,35.29470443725586,48.810001373291016,2.8146822452545166,,124.05740356445312,45.84433364868164,,,,2.299999952316284,12.193087577819824,12.39107894897461,51.99498748779297,,11.331869125366211,,29.639318466186523,22.544960021972656,9.329999923706055,6.120004177093506,,,11.33127212524414,96.0,7.062673568725586,21.257328033447266,31.479999542236328,14.554277420043945,33.66999816894531,,,23.680328369140625,17.592758178710938,15.05855941772461,1.870464563369751,29.700000762939453,19.569974899291992,9.094682693481445,68.48339080810547,41.15696716308594,17.77940559387207,156.83999633789062,37.76903533935547,6.6514129638671875,10.226823806762695,,,14.394329071044922,19.38261604309082,43.044334411621094,7.630700588226318,11.044393539428711,,24.348251342773438,24.988964080810547,14.248774528503418,,37.137725830078125,19.608186721801758,41.266807556152344,28.07254981994629,15.666889190673828,18.00368881225586,1125.0,50.14604187011719,,,,3.180000066757202,2.259999990463257,,,16.110000610351562
