Date,AAL,AAN,AAOI,AAPL,AAWW,ABBV,ABC,ABG,ABM,ABT,ACCO,ACGL,ACHC,ACIW,ACM,ACN,ACRE,ADBE,ADM,AEE,AEGN,AEO,AES,AFG,AGCO,AGEN,AGIO,AGO,AHT,AIG,AIMC,AINV,AIT,AIZ,AL,ALB,ALGN,ALGT,ALK,ALLE,ALLY,ALNY,ALSN,ALXN,AMAG,AMBA,AMED,AMG,AMGN,AMKR,AMLP,AMP,AMX,AMZN,AN,ANDE,ANF,ANGO,ANSS,APD,APOG,APTV,ARC,ARCB,ARCC,ARGO,ARMK,AROC,ARR,ARW,ASB,ASGN,ASH,ASNA,ASPS,ASRT,AT,ATRO,AVA,AVEO,AVNS,AVT,AVY,AXE,AXL,AXP,AXS,AZO,AZPN,BA,BABA,BAC,BAH,BAX,BB,BBSI,BBY,BC,BCC,BCO,BCOR,BDN,BDX,BECN,BERY,BG,BGCP,BGFV,BGG,BHC,BHE,BHLB,BIDU,BIG,BIIB,BIO,BK,BKD,BKH,BKNG,BKU,BLCM,BLDR,BLMN,BLUE,BOKF,BPFH,BPOP,BRKS,BRX,BSX,BTE,BURL,BWA,BWXT,BXP,BYD,C,CACC,CAH,CALM,CALX,CAR,CASY,CAT,CATY,CBB,CBL,CBRL,CBT,CCI,CCL,CCMP,CCO,CDE,CDK,CDNS,CDR,CE,CENT,CENX,CFG,CFR,CGNX,CHDN,CHRW,CI,CIEN,CIM,CIR,CIT,CLDT,CLF,CLGX,CLH,CLI,CMA,CMC,CMCSA,CME,CMI,CMP,CMPR,CMTL,CNA,CNC,CNMD,CNO,CNP,COF,COHR,COKE,COLB,COLM,COMM,CONE,CONN,COP,CORE,COST,CP,CPA,CPB,CPE,CPRI,CR,CRC,CREE,CRIS,CRK,CRL,CRM,CRRT,CRUS,CRVL,CSCO,CSGS,CSL,CSX,CTAS,CTB,CTG,CTL,CTLT,CTRE,CTSH,CTXS,CUZ,CVEO,CVGW,CVS,CVX,CWST,CWT,CX,CXP,CYH,CYTK,CZZ,DAKT,DAL,DAN,DB,DBI,DDD,DDS,DE,DECK,DEI,DENN,DFODQ,DFS,DG,DGX,DHX,DIN,DIS,DISH,DK,DLB,DNKN,DNR,DOV,DOX,DVA,DVN,DX,DXPE,DY,EBAY,EBIX,EBS,ECL,ECOL,ED,EE,EEFT,EGOV,EGY,EHC,EIG,EIGI,EIX,EME,EMN,EMR,ENLC,ENPH,ENSG,ENTA,ENTG,ENZN,EPAM,EPAY,EPC,EPEGQ,EQT,ESNT,ETH,ETN,ETR,EV,EVC,EVR,EVRI,EW,EWBC,EWJ,EXAS,EXC,EXP,EXPE,FANG,FB,FCEL,FCF,FCN,FCX,FDP,FDX,FE,FET,FEYE,FFBC,FFG,FICO,FIX,FL,FLIR,FLR,FLS,FLWS,FMBI,FN,FNF,FNHC,FOE,FOLD,FOR,FRAN,FSLR,FSP,FSS,FULT,FWP,FXI,GAIN,GATX,GBX,GCO,GD,GDOT,GE,GEF,GEN,GERN,GES,GGB,GHC,GIII,GILD,GLDD,GLOG,GLPI,GLRE,GLT,GLUU,GLW,GM,GME,GMED,GNC,GNTX,GNW,GOLD,GOOD,GOOG,GOOGL,GORO,GPK,GPN,GPRE,GPS,GRA,GRMN,GRPN,GRUB,GS,GT,GTE,GTS,HA,HAL,HAS,HBAN,HCA,HDS,HE,HES,HFC,HHS,HII,HIL,HL,HLF,HLT,HLX,HMHC,HMST,HMY,HNGR,HNI,HOG,HOLI,HOLX,HOPE,HOSS,HPP,HQY,HRC,HRL,HSC,HSIC,HSII,HTH,HUBB,HUM,HUN,HVT,HWC,HZO,IAC,IAG,IART,IBKC,IBM,ICON,ICUI,IDCC,IDXX,IGT,INFI,INGR,INT,INTC,IO,IONS,IOSP,IP,IPAR,IPG,IPHI,IPI,IQV,IRBT,IRDM,ISRG,IT,ITGR,ITT,ITW,IVR,IWM,JACK,JAKK,JAZZ,JBL,JBLU,JCP,JD,JEF,JLL,JNJ,JPM,KALU,KAMN,KAR,KBH,KBR,KDP,KEGX,KELYA,KEX,KEYS,KFY,KGC,KLIC,KMB,KMI,KMT,KNX,KOP,KOS,KR,KRA,KRG,KRO,KSS,KSU,LAD,LB,LBTYA,LBTYK,LBY,LCI,LDOS,LE,LEA,LECO,LEG,LEN,LH,LHX,LII,LKQ,LLY,LM,LMNX,LNC,LNG,LOGM,LOPE,LOW,LPI,LQD,LRCX,LRN,LSCC,LSTR,LTRPA,LUV,LXP,LXRX,LYB,MA,MACK,MAN,MANT,MAS,MASI,MAT,MBI,MBT,MCC,MCD,MCF,MCHP,MCHX,MCO,MD,MDC,MDCA,MDLZ,MDT,MDU,MDXG,MEI,MEIP,MET,MGLN,MGNX,MHK,MHLD,MHO,MKSI,MLHR,MLI,MLM,MMSI,MN,MNK,MOH,MORN,MOS,MOV,MRC,MRK,MRO,MRVL,MSFT,MSTR,MTH,MTN,MTOR,MTRN,MTRX,MTW,MTX,MTZ,MU,MUSA,MWA,MYGN,MYL,NAT,NATI,NAV,NAVB,NBR,NCLH,NCMI,NCR,NEE,NEM,NEWR,NFG,NFLX,NJR,NKE,NKTR,NLSN,NLY,NNBR,NNI,NOG,NORNQ,NOW,NR,NRG,NRZ,NSIT,NTAP,NTCT,NTGR,NTUS,NUAN,NUE,NUS,NUVA,NVDA,NWBI,NWE,NWL,NXGN,NYT,OAS,OC,OCSL,ODFL,ODP,OEC,OFC,OFG,OFIX,OGE,OGS,OI,OIH,OII,OKE,OLN,OMC,OMCL,OMEX,OMI,ON,ONDK,ORI,OSK,OSTK,OSUR,OUT,OXM,OXSQ,OXY,PACD,PAG,PAHC,PANW,PB,PBF,PBH,PBI,PBR,PCAR,PCG,PCTI,PCTY,PDCO,PDFS,PDLI,PDS,PEG,PENN,PEP,PER,PESX,PFE,PFG,PG,PGNX,PGR,PHM,PII,PINC,PIPR,PLAB,PLCE,PLOW,PLT,PLXS,PM,PMT,PNC,PNM,PNW,POL,POOL,POR,PPC,PPG,PPL,PRA,PRAA,PRFT,PRGS,PRU,PSB,PSEC,PSIX,PSX,PTC,PTCT,PTEN,PVH,PWR,PYX,QCOM,QDEL,QEP,QLYS,QRTEA,QSR,QUAD,RAD,RAMP,RBC,RCII,RCL,RDN,RE,REGI,REX,RF,RGA,RGR,RH,RHI,RIG,RJF,RL,RLGY,RMD,RNET,RNG,RNR,ROG,ROK,RPAI,RPM,RRC,RS,RSG,RTX,RUSHA,RUTH,RXN,RYAM,RYI,RYN,SA,SAFM,SAH,SAIC,SAND,SANM,SAVE,SB,SBH,SBNY,SBS,SC,SCHL,SCHN,SCHW,SCI,SCL,SCOR,SCS,SCSC,SDRL,SEAS,SEE,SEM,SERV,SFL,SFM,SGMO,SHO,SHOO,SIGI,SINA,SIX,SKX,SKYW,SLAB,SLB,SLRC,SM,SMCI,SMG,SMTC,SNA,SNCR,SNPS,SNSS,SNX,SO,SON,SPAR,SPG,SPGI,SPLK,SPR,SPRT,SPTN,SPXC,SPY,SRC,SRE,SSI,SSNC,SSRM,SSYS,STAR,STAY,STE,STLD,STT,SUPN,SWKS,SWX,SXI,SYK,SYKE,SYNA,SYNH,TAP,TBI,TCOM,TCS,TDS,TDW,TDY,TECD,TECH,TECK,TEL,TEN,TER,TEX,TFX,TGH,TGI,TGT,THC,THG,THS,TILE,TISI,TJX,TKR,TLGT,TLRD,TMO,TMST,TMUS,TNK,TOL,TPH,TPR,TPRE,TPX,TRMB,TRMK,TRN,TROX,TRQ,TRS,TRV,TS,TSCO,TSEM,TSN,TT,TTC,TTEK,TTI,TTM,TTMI,TTWO,TUP,TWO,TWOU,TWTR,TXN,TXT,UAL,UCBI,UEPS,UFPI,UFS,UHAL,UHS,UIS,UMPQ,UNF,UNH,UNM,UNP,UNT,USM,UTHR,UVE,VAC,VAL,VALE,VAR,VC,VEEV,VER,VG,VGR,VIVO,VLO,VLY,VMW,VNCE,VRNS,VRSN,VRTU,VRTX,VSH,VVI,VZ,WAT,WBA,WBC,WCC,WD,WDAY,WDC,WDR,WEN,WERN,WEX,WFC,WINMQ,WIRE,WLK,WLL,WMC,WMS,WMT,WNC,WPG,WPRT,WPX,WRB,WST,WTI,WU,WUBA,WW,WWD,WY,WYND,WYNN,XEL,XLE,XLNX,XOM,XRAY,XRX,YGEHY,YNDX,YRCW,ZBH,ZBRA,ZION,ZIOP,ZIXI,ZUMZ
2010-03-01,6.929150104522705,17.55083465576172,,29.14137077331543,53.04999923706055,,24.84856605529785,13.300000190734863,16.82715606689453,17.82904052734375,7.195659160614014,8.472222328186035,5.119999885559082,6.869999885559082,28.3700008392334,33.622894287109375,,35.369998931884766,22.247764587402344,17.19560432434082,26.610000610351562,13.323823928833008,8.586465835571289,20.399951934814453,33.5982551574707,4.380000114440918,,18.419416427612305,2.3288040161132812,24.76740837097168,11.88606071472168,12.227776527404785,20.030073165893555,28.006559371948242,,36.3123779296875,19.34000015258789,48.48761749267578,9.085953712463379,,,17.020000457763672,,27.184999465942383,34.90999984741211,,55.220001220703125,76.61067962646484,48.677738189697266,7.079999923706055,,35.9004020690918,20.68143653869629,135.77000427246094,18.079999923706055,18.815486907958984,33.237545013427734,15.619999885559082,43.189998626708984,51.19936752319336,13.419072151184082,,8.776664733886719,27.327150344848633,5.6224894523620605,17.397676467895508,,18.437664031982422,33.21051025390625,30.1299991607666,11.29122543334961,7.130000114440918,20.4409122467041,261.3999938964844,22.399999618530273,3.549999952316284,7.438385963439941,3.008108615875244,13.989668846130371,90.0,,26.749338150024414,28.289770126342773,38.962135314941406,9.979999542236328,35.376190185546875,23.782947540283203,173.08999633789062,10.25,56.53002166748047,,15.93893814086914,,22.888803482055664,73.97000122070312,11.252985000610352,32.533966064453125,14.549460411071777,,24.87504005432129,11.050000190734863,7.354229927062988,65.62673950195312,19.1299991607666,,49.517723083496094,1.7525399923324585,9.589590072631836,14.937416076660156,15.86268138885498,19.656946182250977,13.768714904785156,59.70000076293945,30.834760665893555,57.38999938964844,103.5199966430664,25.228126525878906,20.829999923706055,21.450851440429688,255.0,,,3.1500000953674316,,,40.57703399658203,5.786354064941406,26.047327041625977,7.00018835067749,,7.21999979019165,24.210065841674805,,17.30129623413086,,58.79085922241211,9.655165672302246,36.73968505859375,41.2400016784668,27.439634323120117,13.709914207458496,13.449999809265137,11.5,28.28640365600586,46.422874450683594,9.932579040527344,17.049999237060547,6.266041278839111,31.04610252380371,24.110830307006836,30.506162643432617,28.86292839050293,25.352935791015625,2.8216030597686768,14.979999542236328,,6.670000076293945,5.008542537689209,27.287118911743164,9.869999885559082,13.760000228881836,,41.33226013183594,4.2332539558410645,11.435328483581543,44.08595657348633,36.37089920043945,15.260000228881836,8.260502815246582,32.323551177978516,34.79205322265625,,58.46615219116211,19.00436019897461,27.780000686645508,22.467540740966797,31.120098114013672,11.087444305419922,7.769507884979248,41.817020416259766,49.02446746826172,56.771453857421875,57.369998931884766,22.6699275970459,20.373796463012695,6.010000228881836,20.82390022277832,5.457753658294678,9.364840507507324,35.38249588012695,31.291521072387695,52.79722213745117,14.733587265014648,22.39508628845215,,,7.829999923706055,27.27523422241211,6.8663716316223145,46.28760528564453,48.67195510864258,44.5234260559082,25.8154354095459,5.360000133514404,,28.635602951049805,,70.22000122070312,15.350000381469727,150.36962890625,39.310001373291016,18.612499237060547,57.822757720947266,8.390000343322754,17.875,19.960947036743164,18.161109924316406,33.19051742553711,13.919610977172852,24.28476333618164,16.07080841064453,6.554174423217773,15.54501724243164,,,24.604347229003906,37.03708267211914,20.75646209716797,,15.266182899475098,29.784696578979492,52.121337890625,5.03000020980835,13.902666091918945,7.865999221801758,,30.265214920043945,19.200000762939453,7.950486660003662,4.8391571044921875,12.96031665802002,10.488468170166016,61.97241973876953,9.309070587158203,4.550000190734863,22.499887466430664,47.26756286621094,46.0,11.601164817810059,3.8499999046325684,12.371963500976562,12.58198356628418,23.76848030090332,48.330501556396484,7.599999904632568,27.74113655090332,30.40764617919922,18.67249870300293,5.525589942932129,48.9148063659668,,15.902427673339844,23.820148468017578,26.846267700195312,31.700000762939453,56.08045196533203,16.730745315551758,12.770000457763672,8.770000457763672,11.13105583190918,14.872077941894531,16.790000915527344,38.8232307434082,12.7094087600708,29.836490631103516,16.02739906311035,18.43000030517578,6.2799458503723145,4.940000057220459,16.19964027404785,12.814241409301758,,24.50904655456543,23.37876319885254,23.63394546508789,36.85906219482422,5.0236921310424805,,4.084606170654297,,4.923227787017822,0.20092009007930756,,16.829999923706055,43.94536209106445,,19.664316177368164,,16.096725463867188,16.178558349609375,51.723262786865234,24.41663360595703,1.9577291011810303,23.51506805419922,8.170000076293945,24.719999313354492,14.607054710388184,35.55949783325195,4.449999809265137,28.678987503051758,24.54998207092285,32.86589431762695,,,406.0799865722656,5.157381534576416,39.31999969482422,31.91980743408203,17.8114013671875,85.95476531982422,24.338115692138672,,,11.698104858398438,17.520057678222656,25.036216735839844,10.965625762939453,11.495854377746582,24.95378303527832,39.615997314453125,29.460779190063477,2.509999990463257,11.660019874572754,,5.653027534484863,3.6093990802764893,8.789999961853027,3.190000057220459,18.8799991607666,,122.6500015258789,7.832343578338623,7.924821853637695,7.679955005645752,,32.77735900878906,2.4322073459625244,21.659515380859375,9.47008991241455,31.010000228881836,60.14548110961914,,12.74465274810791,37.573307037353516,6.170000076293945,5.368619918823242,32.24031066894531,13.730547904968262,215.28460693359375,13.779999732971191,19.73158836364746,4.92754602432251,,,26.68000030517578,11.133187294006348,0.9800000190734863,16.14289093017578,,14.752006530761719,,,7.865660667419434,18.34000015258789,32.996124267578125,6.2005295753479,282.5011291503906,283.8438415527344,8.422127723693848,3.221311569213867,22.306360244750977,12.325706481933594,16.494705200195312,26.326932907104492,24.683080673217773,,,147.95787048339844,11.233260154724121,5.900000095367432,17.75,7.101076126098633,25.444259643554688,28.593801498413086,4.107216835021973,,,14.69257640838623,54.28041076660156,8.546387672424316,96.19381713867188,,5.829999923706055,5.2559733390808105,10.68572998046875,,13.029999732971191,,,8.791351318359375,18.18000030517578,19.73906898498535,22.153217315673828,10.861251831054688,18.540000915527344,7.089078903198242,18.56999969482422,,,24.002676010131836,7.377406120300293,25.304092407226562,23.098039627075195,21.769073486328125,11.247220993041992,39.555992126464844,43.171146392822266,9.059752464294434,13.39242935180664,31.04439353942871,10.760000228881836,21.124448776245117,12.157304763793945,21.915000915527344,47.097450256347656,93.36663055419922,153.60000610351562,34.45000076293945,23.170982360839844,28.774999618530273,11.585280418395996,6.099999904632568,28.246826171875,25.031383514404297,16.41159439086914,73.80000305175781,10.930000305175781,9.80274772644043,17.10218620300293,12.206917762756348,6.414862155914307,,29.323917388916016,,15.15999984741211,8.109999656677246,116.0433349609375,22.239999771118164,21.190000534057617,14.347683906555176,36.967994689941406,5.45142936706543,58.58723068237305,21.361385345458984,12.429567337036133,10.899999618530273,13.960661888122559,5.579999923706055,30.3364315032959,,19.462100982666016,69.2886734008789,48.299434661865234,34.401676177978516,30.711084365844727,21.0103702545166,3.240530252456665,15.16474437713623,19.20513153076172,4.317088603973389,1910.0,14.90948486328125,38.150001525878906,,16.61003303527832,16.446165084838867,6.947882652282715,42.06910705566406,,22.985576629638672,18.9747371673584,24.937461853027344,,8.301567077636719,17.860000610351562,12.285593032836914,4.604156494140625,37.992122650146484,32.733001708984375,5.680404186248779,13.33959674835205,14.900357246398926,14.444999694824219,10.991473197937012,4.25,24.80748748779297,,34.97784423828125,22.411418914794922,14.695570945739746,16.063499450683594,75.70999908447266,37.596092224121094,38.643104553222656,10.149999618530273,25.58889389038086,22.799711227416992,16.181480407714844,25.5920467376709,3.0899999141693115,19.640878677368164,26.139999389648438,20.063804626464844,,72.65501403808594,33.8514518737793,22.209999084472656,3.6700000762939453,37.70503234863281,,12.264881134033203,3.3838376998901367,10.430000305175781,,21.573307037353516,,47.444950103759766,38.995361328125,11.355245590209961,23.016429901123047,16.32301139831543,6.269999980926514,9.89720630645752,,49.20507049560547,48.62656784057617,20.944839477539062,3.9250001907348633,25.8557186126709,29.094999313354492,21.847427368164062,5.2151384353637695,15.881595611572266,35.93567657470703,15.791994094848633,1.399999976158142,8.319847106933594,30.299999237060547,28.334518432617188,43.47999954223633,,54.380001068115234,5.033519268035889,14.649999618530273,16.766048431396484,15.318693161010742,10.53498649597168,73.23580169677734,12.199999809265137,,,16.780000686645508,44.05903244018555,51.606964111328125,9.615903854370117,,26.145771026611328,15.057182312011719,17.763673782348633,23.09885025024414,85.06999969482422,21.0,32.84971618652344,13.350000381469727,20.780235290527344,10.760000228881836,11.38361930847168,24.834514617919922,12.609999656677246,10.369999885559082,,4.120094299316406,24.049999237060547,22.709999084472656,13.73523998260498,17.888092041015625,44.72999954223633,32.79999923706055,838.2320556640625,,8.140317916870117,13.800000190734863,34.801788330078125,42.57489776611328,,37.843727111816406,10.534285545349121,11.110063552856445,13.60603141784668,15.210000038146973,,4.935935974121094,4.9009833335876465,16.337329864501953,15.850000381469727,,,5.25,18.458274841308594,,14.359999656677246,27.825698852539062,14.789999961853027,16.19106674194336,15.90999984741211,14.406926155090332,32.7681884765625,22.655149459838867,45.20000076293945,16.014598846435547,7.204360008239746,18.091018676757812,11.743494033813477,25.327770233154297,10.411797523498535,,23.146709442138672,4.000388145446777,9.74970531463623,6.958513259887695,,25.589269638061523,10.864898681640625,36.380001068115234,12.243367195129395,,34.832271575927734,680.2018432617188,28.062013626098633,11.167060852050781,13.786018371582031,29.281375885009766,14.029999732971191,15.720000267028809,22.966846466064453,8.0,,6.953930377960205,36.81886291503906,16.229999542236328,5.929999828338623,,17.28165054321289,1.6622389554977417,54.53432846069336,,11.604668617248535,,,33.326786041259766,,9.0,13.637585639953613,37.75811767578125,30.65484619140625,31.502113342285156,4.82758903503418,,23.728282928466797,4.360000133514404,3.2979800701141357,7.002458572387695,19.686683654785156,5.848705768585205,48.556068420410156,,7.039999961853027,11.857099533081055,21.38500213623047,45.93611145019531,5.329999923706055,14.042685508728027,10.1738862991333,20.00692367553711,,37.48577880859375,5.099999904632568,40.633914947509766,,27.830799102783203,36.029998779296875,32.257476806640625,5.781130790710449,46.92503356933594,9.338120460510254,25.295883178710938,8.890154838562012,19.405941009521484,13.267346382141113,8.042488098144531,24.49410629272461,15.33761215209961,23.254451751708984,18.290000915527344,11.270000457763672,19.834768295288086,44.050140380859375,40.097774505615234,3.553741693496704,,,18.049999237060547,,12.295726776123047,56.369754791259766,19.02013397216797,15.5,31.914447784423828,14.539999961853027,,,12.944162368774414,,,30.0,17.940000534057617,51.93722915649414,19.320354461669922,27.39420509338379,15.382041931152344,64.76194763183594,,16.200000762939453,6.470792293548584,45.35531234741211,9.388093948364258,,24.978588104248047,68.68780517578125,23.048078536987305,72.58427429199219,,27.774303436279297,,,50.224090576171875,29.010000228881836,45.18260955810547,,16.110090255737305,44.89262008666992,40.153656005859375,22.16716194152832,1538.789306640625,12.937700271606445,4.684004783630371,,,,13.70312213897705,24.360000610351562,46.2862434387207,10.11723518371582,,4.050000190734863,16.5,,5.8266472816467285,8.920000076293945,35.70771789550781,4.291582107543945,,23.641828536987305,40.29594039916992,16.458999633789062,7.68997049331665,23.48113441467285,16.690000534057617,4.691885471343994,28.780000686645508,4140.82177734375,,17.431852340698242,6.770175457000732,,6.130410194396973,,5.420000076293945,8.330182075500488,9.281060218811035,13.5154390335083,37.689998626708984,,12.106666564941406,12.764139175415039,47.66999816894531,48.813697814941406,8.44932746887207,33.516357421875,17.280000686645508,34.53297424316406,17.43000030517578,35.55756759643555,19.34000015258789,22.3700008392334,31.68000030517578,27.80417251586914,20.620140075683594,21.954416275024414,4.7847795486450195,54.629249572753906,28.874752044677734,,22.931419372558594,5.070869445800781,11.184823989868164,15.37133502960205,95.23326873779297,,36.33168411254883,9.363097190856934,7.237209320068359,17.790000915527344,24.43000030517578,4.317448139190674,,28.67767333984375,13.38290023803711,37.15462875366211,,14.337681770324707,22.564422607421875,23.903594970703125,49.7413330078125,22.84000015258789,27.610000610351562,,32.56853103637695,15.5,19.600000381469727,,25.050243377685547,1291.6114501953125,41.27000045776367,41.900001525878906,55.90099334716797,35.10248947143555,22.09370231628418,22.548524856567383,10.530435562133789,21.182775497436523,55.96642303466797,15.172760009765625,33.53642654418945,39.60053253173828,22.8799991607666,32.22141647338867,43.869998931884766,10.443450927734375,16.59000015258789,7.941451072692871,16.67427635192871,0.7099999785423279,17.052915573120117,49.43914794921875,,11.514055252075195,55.5786018371582,20.05438995361328,,28.847782135009766,,30.15999984741211,14.359999656677246,17.01568031311035,5.245457172393799,,13.402617454528809,5.171314716339111,41.9216423034668,33.678688049316406,12.994969367980957,25.200000762939453,16.848331451416016,3.764392137527466,9.199567794799805,21.76442527770996,10.747147560119629,17.243518829345703,8.880000114440918,9.869999885559082,32.91059494018555,5.618503093719482,,,18.803882598876953,20.698652267456055,19.549999237060547,19.89223861694336,18.389999389648438,11.463414192199707,20.324003219604492,49.32698059082031,33.47040939331055,34.88999938964844,9.148469924926758,50.36599349975586,27.863712310791016,19.5539493560791,27.33528709411621,42.279998779296875,35.49197769165039,55.33000183105469,3.3420369625091553,,141.3498992919922,23.60539436340332,48.51887512207031,,,,1.350000023841858,2.917217493057251,14.466431617736816,13.539542198181152,8.075793266296387,44.277565002441406,,,22.094911575317383,10.3100004196167,40.869998931884766,8.088844299316406,13.163445472717285,17.914382934570312,67.54000091552734,29.41526222229004,29.920000076293945,34.709999084472656,,,30.613265991210938,20.35512924194336,4.055037021636963,15.905537605285645,30.1200008392334,23.753650665283203,41.499107360839844,20.311317443847656,11.201744079589844,161.67999267578125,,,43.19049072265625,6.557862758636475,,16.489999771118164,,14.14351749420166,17.965862274169922,6.731569766998291,12.516489028930664,,24.03236198425293,29.57129669189453,32.10573959350586,7.234922409057617,49.751548767089844,14.489657402038574,42.8484001159668,20.279783248901367,48.10593795776367,32.68989181518555,21.79652976989746,127.4000015258789,,4050.0,54.92406463623047,29.600000381469727,19.803237915039062,5.079999923706055,2.309999942779541,20.489999771118164
